,OR4F21 (441308)
ACH-000004,-0.5333715284453359
ACH-000005,-0.5357535766802471
ACH-000007,-0.30846673750454306
ACH-000009,-0.5460324069951707
ACH-000011,-0.4510214169738975
ACH-000012,-0.4694718711218599
ACH-000013,-0.3817509688485366
ACH-000014,-0.2937538236622019
ACH-000015,-0.56134504144237
ACH-000017,-0.3539096831435468
ACH-000018,-0.5506703460986887
ACH-000019,-0.11403334491730273
ACH-000021,-0.39758530407312187
ACH-000022,-0.6131896533345879
ACH-000025,-0.16786483302102906
ACH-000028,-0.2559526715604185
ACH-000030,-0.4657691608388925
ACH-000035,-0.25818596359971185
ACH-000036,-0.2774957433037372
ACH-000037,-0.451303038867559
ACH-000039,-0.6708536970632418
ACH-000040,-0.494728250182899
ACH-000041,-0.5361045710000731
ACH-000042,-0.5451401260938598
ACH-000045,-0.4532465641749758
ACH-000047,-0.4496819576566383
ACH-000052,-0.5019176983792709
ACH-000053,-0.2837446350072298
ACH-000054,-0.6811567417600072
ACH-000055,-0.4911656756520857
ACH-000060,-0.5901792819834533
ACH-000067,-0.3742213899077975
ACH-000070,-0.5448653333991207
ACH-000075,-0.4013642820604048
ACH-000078,-0.4896842506713133
ACH-000082,-0.3393761551334024
ACH-000085,-0.3899455492205474
ACH-000086,-0.3791117581745522
ACH-000087,-0.40081736002693696
ACH-000092,-0.3615534870583551
ACH-000095,-0.4095992223149134
ACH-000097,-0.3811106094967009
ACH-000098,-0.3791129806210357
ACH-000099,-0.4481227782678732
ACH-000108,-0.5095436911921488
ACH-000113,-0.3402633030076838
ACH-000116,-0.5206728213318036
ACH-000118,-0.2905833388102337
ACH-000120,-0.5252900635028095
ACH-000123,-0.3824685756495663
ACH-000127,-0.3498407241464583
ACH-000128,-0.3436691662524032
ACH-000132,-0.11274504665246955
ACH-000133,-0.21508125597891825
ACH-000137,-0.2989039206864613
ACH-000138,-0.5800792264705107
ACH-000142,-0.4910050866361403
ACH-000143,-0.5192277836777598
ACH-000146,-0.2832563888855344
ACH-000148,-0.4589775346053793
ACH-000150,-0.794897558239729
ACH-000152,-0.5718753024690614
ACH-000153,-0.39359155548914815
ACH-000159,-0.34984816463644064
ACH-000160,-0.3774140449479108
ACH-000163,-0.11108143055222633
ACH-000167,-0.4833590760367856
ACH-000168,-0.4858616090363399
ACH-000169,-0.5708008181758731
ACH-000178,-0.3618155378042444
ACH-000183,-0.5682476526518686
ACH-000188,-0.5832847489429792
ACH-000189,-0.3945361294309956
ACH-000190,-0.27691902981087346
ACH-000198,-0.4979791277367837
ACH-000203,-0.7500117211552808
ACH-000204,-0.16921931739220664
ACH-000206,-0.6236220366530332
ACH-000207,-0.5288689303710663
ACH-000208,-0.3833368033574048
ACH-000210,-0.515411930098169
ACH-000211,-0.4612494950095576
ACH-000215,-0.4102162440670171
ACH-000221,-0.24008122505976534
ACH-000222,-0.479510274790323
ACH-000223,-0.5318701802672026
ACH-000226,-0.1195518335612222
ACH-000227,-0.7313943015417488
ACH-000228,-0.14465377327743395
ACH-000231,-0.35816994427380194
ACH-000232,-0.4047897105754073
ACH-000233,-0.4696497945041258
ACH-000234,-0.8182792309928965
ACH-000235,-0.29956042895691243
ACH-000237,-0.33864535377091376
ACH-000238,-0.8446009519619929
ACH-000242,-0.35783909507203365
ACH-000243,-0.5733128892349689
ACH-000244,-0.3955633857393204
ACH-000246,-0.4299615543481467
ACH-000248,-0.4384832957468977
ACH-000250,-0.3506267685382694
ACH-000251,-0.28601171912551154
ACH-000252,-0.3775882212414989
ACH-000253,-0.4748512845815264
ACH-000255,-0.33142479044300915
ACH-000256,-0.6721287982008731
ACH-000257,-0.4885243953847
