,BORA (79866)
ACH-000541,-1.2325204215323224
ACH-000542,-0.8440256299396001
ACH-000544,-0.5409712897448379
ACH-000545,-0.8178371337664998
ACH-000547,-0.5766581025085918
ACH-000548,-0.6033922380020182
ACH-000549,-0.8723932843848544
ACH-000550,-0.8030628574120725
ACH-000552,-0.7838934126759632
ACH-000556,-0.8111167206210951
ACH-000557,-0.8485965080003137
ACH-000569,-1.0488981277419462
ACH-000570,-0.8867501581964934
ACH-000571,-0.6230165162431229
ACH-000573,-0.6855701723513684
ACH-000576,-0.7543654359148407
ACH-000579,-0.5738337577621367
ACH-000580,-0.8244115972721576
ACH-000584,-0.6775399809917922
ACH-000585,-0.9048957219668288
ACH-000588,-0.6534607487937694
ACH-000589,-0.8316921696203075
ACH-000591,-0.9107942917148976
ACH-000593,-0.5060051402679285
ACH-000600,-0.554807503185085
ACH-000601,-0.8584971151506632
ACH-000605,-0.9262433149045106
ACH-000606,-0.8540602829235635
ACH-000608,-0.7823785350926529
ACH-000614,-0.4816765690044024
ACH-000616,-1.1669978447597051
ACH-000618,-0.7212120803834917
ACH-000619,-0.5717135605074891
ACH-000620,-0.5865712638507975
ACH-000621,-1.0399058998675603
ACH-000622,-0.9818289895716368
ACH-000623,-1.1468775619274652
ACH-000624,-0.7523973851771517
ACH-000627,-0.9643518841884068
ACH-000630,-0.8540351808859635
ACH-000631,-0.5463182339154422
ACH-000632,-0.8496332129991548
ACH-000633,-0.6499054616380661
ACH-000637,-0.9096002363953594
ACH-000638,-0.7878983776179143
ACH-000646,-0.5161321635467788
ACH-000647,-0.5568948017899497
ACH-000648,-0.8658095948185618
ACH-000649,-0.8075812039314759
ACH-000651,-0.8082143245648783
ACH-000652,-0.668823199705879
ACH-000653,-0.8683831270685254
ACH-000657,-0.7938233489374216
ACH-000658,-0.7804823296407608
ACH-000661,-0.7250150227046318
ACH-000662,-0.8169788181647639
ACH-000663,-0.6485897526926324
ACH-000665,-0.7391959195932208
ACH-000671,-0.6415485219303637
ACH-000672,-0.8876832655220976
ACH-000673,-0.9711434765491044
ACH-000676,-0.7335652080791648
ACH-000677,-1.030171430884858
ACH-000681,-0.7324248801237213
ACH-000683,-0.46269687604769794
ACH-000684,-0.7281578678214444
ACH-000688,-1.153008433075978
ACH-000693,-0.7647924296590833
ACH-000694,-0.8535410229846803
ACH-000695,-0.817703105451904
ACH-000696,-0.8911719980837304
ACH-000697,-0.6266387030600346
ACH-000699,-1.1132050275320011
ACH-000701,-0.9607048564370998
ACH-000706,-0.7941590435521697
ACH-000711,-0.6365233305745298
ACH-000713,-0.6899382241278007
ACH-000714,-0.8422550398205769
ACH-000718,-1.0206996466273326
ACH-000720,-0.6671227383813773
ACH-000721,-0.9575396300661402
ACH-000724,-0.6446097038754773
ACH-000725,-1.1216946257680491
ACH-000732,-0.7757733308926825
ACH-000734,-0.7370094714137531
ACH-000735,-0.7780460596609712
ACH-000736,-0.7402454870470975
ACH-000738,-0.9002341659174558
ACH-000746,-1.00030574002148
ACH-000747,-0.6312413574775249
ACH-000748,-0.7346834113554279
ACH-000753,-0.8425264577675805
ACH-000756,-0.31475582295552584
ACH-000757,-0.6524782272470175
ACH-000758,-0.5504268832895728
ACH-000760,-0.6667408140311754
ACH-000762,-0.6600653022758507
ACH-000763,-0.9509357673002194
ACH-000764,-0.6722721167641341
ACH-000765,-0.6862251311655552
ACH-000766,-0.9118495884599336
ACH-000767,-0.8119985517589337
ACH-000768,-0.7643969310768063
ACH-000769,-0.8375163318937839
ACH-000770,-0.5773335459911095
ACH-000771,-0.8126759055699986
ACH-000773,-0.602468173206492
ACH-000776,-1.0437069279333795
ACH-000777,-0.9874725937051678
ACH-000778,-0.9870561048756464
ACH-000781,-1.005637460680904
ACH-000782,-1.126889378830665
ACH-000783,-1.0030592383530603
ACH-000784,-0.7492017111409954
ACH-000785,-0.8177078688209318
ACH-000787,-0.8936780754087223
ACH-000788,-0.7600538103631854
ACH-000791,-0.8283763286178358
ACH-000792,-0.8245163677386154
ACH-000794,-0.572515017765441
ACH-000796,-0.9803708642812246
ACH-000798,-0.7398681578749599
ACH-000799,-1.0138775008929612
ACH-000800,-1.2657995869093628
ACH-000802,-0.6820230320150181
ACH-000804,-0.6569614144447957
ACH-000805,-0.8254918818854637
ACH-000809,-0.7580165515333481
ACH-000810,-0.41989450986428706
ACH-000811,-0.9668070619651116
ACH-000817,-0.8961781930188484
ACH-000819,-0.8175157316921321
ACH-000820,-0.6208146393730659
ACH-000821,-0.6560879508207795
ACH-000822,-0.7257776828662743
ACH-000823,-0.6375103311820649
ACH-000824,-0.8065611098285375
ACH-000827,-0.932803726652351
ACH-000829,-0.4623734398972406
ACH-000831,-0.8347070037177204
ACH-000832,-0.5391948956974327
ACH-000833,-0.9291819694398422
ACH-000834,-0.7916457598804107
ACH-000835,-0.9473489558016932
ACH-000836,-1.0143231955695688
ACH-000837,-0.8143144685849916
ACH-000838,-0.3420419890413299
ACH-000839,-0.9533197982803282
ACH-000840,-0.8829680968064283
ACH-000841,-0.7672894199871484
ACH-000843,-0.9326707547074409
ACH-000846,-0.7666024834179939
ACH-000847,-0.7709689391372029
ACH-000848,-0.6354683420664818
ACH-000849,-0.8461119423344904
ACH-000851,-0.6835216290075317
ACH-000855,-0.6385379300900258
ACH-000856,-0.8893638539198063
ACH-000858,-0.9886165309378904
ACH-000859,-0.6709894885585702
ACH-000861,-0.9664860803387634
ACH-000862,-0.9363966318213859
ACH-000865,-0.7931233962328623
ACH-000866,-0.85274112887916
ACH-000867,-0.7093230237512926
ACH-000869,-0.9060526144039641
ACH-000872,-0.9735507770718724
ACH-000873,-0.9018421242032916
ACH-000876,-0.9180718411681784
ACH-000878,-0.8124389955630138
ACH-000880,-0.7289943499565071
ACH-000881,-0.7797775279025161
ACH-000882,-0.7449725524949092
ACH-000884,-0.8243344767050304
ACH-000885,-0.9240072478762732
ACH-000887,-0.6735366908828206
ACH-000889,-0.7689614293727299
ACH-000896,-0.5908790145368624
ACH-000898,-0.599566850012065
ACH-000900,-0.8340779947947742
ACH-000901,-1.029630711896245
ACH-000905,-0.8858409884864773
ACH-000906,-0.8346896121881553
ACH-000907,-0.93487270618443
ACH-000910,-0.9749257071855096
ACH-000911,-0.7029344649988308
ACH-000912,-0.9648332135350942
ACH-000913,-0.7090373099561099
ACH-000915,-0.7943721687136052
ACH-000916,-0.31802378406989884
ACH-000917,-0.7927528545428321
ACH-000920,-0.5031688594213555
ACH-000921,-0.9712913593600272
ACH-000924,-0.9648216242754204
ACH-000926,-0.8128263769121621
ACH-000928,-0.822495074048265
ACH-000929,-0.82869893661817
ACH-000932,-0.7616224176751343
ACH-000935,-0.7480276628169291
ACH-000936,-0.6086736035638249
ACH-000937,-0.6975896844203495
ACH-000938,-0.8256650498164437
ACH-000939,-0.7222248648207211
ACH-000941,-0.7933190084112439
ACH-000943,-0.7511822362838181
ACH-000946,-0.8596832065529226
ACH-000947,-0.7533197528478813
ACH-000948,-0.8394936419543624
ACH-000950,-0.9318698338462548
ACH-000953,-0.5749954762762678
ACH-000954,-0.5608610078912316
ACH-000957,-0.7453409637178526
ACH-000958,-0.8918960187043901
ACH-000960,-0.8564143343357602
ACH-000963,-0.7173195663634866
ACH-000968,-0.5497715451580423
ACH-000969,-0.8912844485570541
ACH-000972,-0.6341153779228437
ACH-000973,-0.7863712669881808
ACH-000974,-0.9355749463250309
ACH-000978,-0.8113984425089178
ACH-000984,-0.6866815903972355
ACH-000986,-0.8342417853518369
ACH-000988,-0.7908266595666612
ACH-000993,-0.6136442500161504
ACH-000994,-0.6320850778861231
ACH-000996,-0.82997980244942
ACH-001001,-0.833609008318146
ACH-001020,-0.5983875178091931
ACH-001028,-0.8432082727643616
ACH-001031,-0.6685571287703292
ACH-001038,-0.5862248644036235
ACH-001048,-0.8850273812409531
ACH-001050,-0.8151236020849489
ACH-001053,-0.7672191488656448
ACH-001054,-0.8806623971203918
ACH-001061,-0.6593082545187647
ACH-001067,-0.8653240466198684
ACH-001075,-0.8903426020486527
ACH-001096,-0.8748710559165487
ACH-001111,-0.7700131628592398
ACH-001119,-0.8191797758800435
ACH-001128,-0.7875336788418982
ACH-001134,-0.671366220668023
ACH-001151,-0.9943201934834848
ACH-001163,-0.8356725292007813
ACH-001164,-0.9348852684089112
ACH-001183,-0.9418373653187108
ACH-001192,-0.894342622500711
ACH-001193,-0.6639668346193164
ACH-001196,-0.97341727355279
ACH-001197,-0.5538545150521397
ACH-001205,-0.8933616928443215
ACH-001211,-0.9333684591083232
ACH-001212,-0.7890702044034088
ACH-001228,-0.7791470160329644
ACH-001232,-0.6946052214119122
ACH-001239,-0.4966839596277914
ACH-001270,-0.9003858491266963
ACH-001274,-0.8330518614608257
ACH-001275,-1.0511118913942306
ACH-001277,-0.9576178138993476
ACH-001278,-0.7314582609263667
ACH-001280,-0.8939466015099516
ACH-001283,-0.7769440127063506
ACH-001289,-1.0320007585107098
ACH-001300,-0.8754315292338256
ACH-001301,-0.8044150787818451
ACH-001302,-0.9097106005026834
ACH-001306,-0.8343039188422262
ACH-001318,-0.6555574406338743
ACH-001322,-0.8963741064342802
ACH-001328,-0.7575529065029611
ACH-001332,-0.6933329296045136
ACH-001336,-0.8731094677185444
ACH-001346,-0.9006011136406921
ACH-001353,-0.5612621290406881
ACH-001354,-1.1307076066665045
ACH-001367,-0.8235099499041816
ACH-001368,-0.9921282920744512
ACH-001374,-0.8946228241321329
ACH-001377,-0.7668469530864652
ACH-001380,-0.8438830640528019
ACH-001391,-0.9606949774503081
ACH-001408,-0.7330131037280141
ACH-001430,-0.8973598618077808
ACH-001431,-0.8139867307306304
ACH-001450,-0.5863323826142836
ACH-001496,-0.6723906424550501
ACH-001500,-0.6885878984724706
ACH-001523,-0.8890025771902446
ACH-001532,-0.7615808400464542
ACH-001550,-0.9718283500238608
ACH-001552,-0.7410342250917394
ACH-001554,-1.0448260546243149
ACH-001654,-0.9613288133101704
ACH-001735,-1.0923662878755334
ACH-001736,-0.8734474712969641
ACH-001737,-0.7604297130204445
ACH-001740,-0.8822874489294256
ACH-001745,-0.9122560733201841
ACH-001765,-0.7750964213870858
