,OPN1SW (611)
ACH-000004,0.11277165336941301
ACH-000005,0.05554286602118756
ACH-000007,0.17107975868448536
ACH-000009,0.15815019213759354
ACH-000011,0.10092009927144917
ACH-000012,0.2754031780695644
ACH-000013,0.15963245486044514
ACH-000014,-0.029582611469840182
ACH-000015,0.3105776725499197
ACH-000017,0.15746073282392745
ACH-000018,0.2109916584631699
ACH-000019,0.20575459165294316
ACH-000021,0.07897945345846617
ACH-000022,0.18131149148480194
ACH-000025,0.039544864391718594
ACH-000028,0.2030715214582771
ACH-000030,0.2135934851163888
ACH-000035,0.15459293583163713
ACH-000036,0.151896439939762
ACH-000037,0.2811570705527401
ACH-000039,0.28878713622127056
ACH-000040,0.079713398991527
ACH-000041,-0.034006459183029976
ACH-000042,0.26202139307253763
ACH-000045,0.20125144513528645
ACH-000047,0.02763803363911644
ACH-000052,0.017406572675499624
ACH-000053,0.17344968261764082
ACH-000054,0.12040932402085056
ACH-000055,0.0896381016024159
ACH-000060,0.1450070173320296
ACH-000067,0.24883105326069396
ACH-000070,0.03232757115978418
ACH-000075,0.19766342183483965
ACH-000078,0.2215353275220753
ACH-000082,0.18975025662361253
ACH-000085,0.12204555026993262
ACH-000086,0.2237809087291856
ACH-000087,0.3948851493265532
ACH-000092,0.29846884504713284
ACH-000095,0.19903169944168786
ACH-000097,0.2897289568684905
ACH-000098,0.2056184791959972
ACH-000099,0.28065642243254546
ACH-000108,0.1933793040182908
ACH-000113,0.1463493293915537
ACH-000116,0.18159729163050947
ACH-000118,0.17328939998148735
ACH-000120,0.234355232557548
ACH-000123,0.1474187338124266
ACH-000127,0.20646232099559364
ACH-000128,0.09393638422491347
ACH-000132,0.15675536578924845
ACH-000133,0.11024252838273683
ACH-000137,0.12677035648217685
ACH-000138,0.17941213819640398
ACH-000142,0.09116051558616588
ACH-000143,0.2297198335396644
ACH-000146,0.15408746100348195
ACH-000148,0.17043543409269216
ACH-000150,0.35356855525435105
ACH-000152,0.15264462597434794
ACH-000153,0.05262903142096784
ACH-000159,0.23440336367061304
ACH-000160,0.12063193067205165
ACH-000163,0.18118356376651976
ACH-000167,0.2538195056680789
ACH-000168,0.1851922329471991
ACH-000169,0.17239113867095965
ACH-000178,0.2233536621653217
ACH-000183,0.11170642419498007
ACH-000188,0.1666606447277426
ACH-000189,0.16380934451261486
ACH-000190,-0.07742320507162682
ACH-000198,0.08843925474323135
ACH-000203,0.06348521488294004
ACH-000204,0.3574599666390233
ACH-000206,0.18541376814027136
ACH-000207,-0.009947306491416551
ACH-000208,0.14037803892276945
ACH-000210,0.3928279056657669
ACH-000211,0.19650620762127394
ACH-000215,0.1826845864410052
ACH-000221,0.18874310506515096
ACH-000222,-0.06321504694618539
ACH-000223,0.21618959238559915
ACH-000226,0.019937234163671387
ACH-000227,0.1295685991981767
ACH-000228,0.17626633478762313
ACH-000231,0.1915272019555058
ACH-000232,0.05650990684125625
ACH-000233,0.24809817457063466
ACH-000234,0.1239032060592322
ACH-000235,0.17573008230097306
ACH-000237,0.07604548535953244
ACH-000238,0.22143239173116774
ACH-000242,-0.08068973695926347
ACH-000243,0.3199730346434022
ACH-000244,0.19975270182524069
ACH-000246,0.1679946445199024
ACH-000248,0.1962192443909836
ACH-000250,0.2383096621163529
ACH-000251,0.3275285910637426
ACH-000252,0.13567988624362196
ACH-000253,0.12444609702992385
ACH-000255,0.1989980940597407
ACH-000256,0.22225051806097693
ACH-000257,0.4161725697902244
ACH-000258,0.13685102266515256
ACH-000259,0.1321991323939305
ACH-000260,0.15762916798330115
ACH-000261,0.21094452563535632
ACH-000262,0.3703148063165599
ACH-000263,0.04171030321999472
ACH-000264,0.19905952147542652
ACH-000265,0.3434821476344166
ACH-000266,0.14687125394420844
ACH-000272,0.14699361234500033
ACH-000274,0.22371764536194533
ACH-000277,0.19244856004102567
ACH-000278,0.10687730043476976
ACH-000279,0.1900702495426244
ACH-000280,0.1867985437085365
ACH-000281,0.17695286077166278
ACH-000288,0.257758515782439
ACH-000291,0.3217978920025256
ACH-000293,0.1585848974815134
ACH-000294,0.13880169153209473
ACH-000295,-0.18368440342423006
ACH-000296,0.09364915377510477
ACH-000302,0.21296653882707606
ACH-000304,0.09726415162661893
ACH-000307,0.2537605554295467
ACH-000308,0.21797151439068227
ACH-000310,0.2414839809754788
ACH-000311,0.15385333020286573
ACH-000312,0.19138926439025689
ACH-000315,0.3012172065821188
ACH-000316,0.19046163526539028
ACH-000317,0.0498186037319746
ACH-000318,0.18510170441997825
ACH-000319,0.1702945908285727
ACH-000320,0.14839732226502886
ACH-000322,-0.01474333981821316
ACH-000323,0.1514452701187924
ACH-000324,0.11487031957708127
ACH-000329,0.2297656709768102
ACH-000330,0.3590326747610157
ACH-000331,0.149673910185063
ACH-000332,0.1723154367460552
ACH-000334,0.02272517803656556
ACH-000335,0.16470004487761705
ACH-000336,-0.19364720623387066
ACH-000337,0.2213675478627175
ACH-000338,0.04508076147216434
ACH-000339,0.2441806410010255
ACH-000341,0.06456319905448156
ACH-000348,0.21658515057420707
ACH-000350,0.2839733352120763
ACH-000352,0.2657247971675336
ACH-000356,0.014132940661419012
ACH-000361,0.12244744600950422
ACH-000362,0.11265897819244294
ACH-000363,0.15709313977128492
ACH-000364,0.3928000706325015
ACH-000365,0.08467717016263346
ACH-000366,0.1808716037340177
ACH-000368,0.3004179596183725
ACH-000374,0.2733896527768882
ACH-000375,0.05200533644834708
ACH-000376,0.12298596611492067
ACH-000381,0.22500149182168688
ACH-000383,0.141271448999843
ACH-000387,0.15784072541713448
ACH-000389,0.39913408551900265
ACH-000390,0.1608508886475802
ACH-000393,0.07561029758243734
ACH-000395,0.4697074434930176
ACH-000396,0.2431203660483708
ACH-000397,0.2361811324870448
ACH-000401,0.24807405546014136
ACH-000402,0.2441028980201025
ACH-000403,0.09547585121910222
ACH-000404,0.43454965846491417
ACH-000406,0.1671205805493608
ACH-000407,0.27451778972936736
ACH-000408,0.13855609030577518
ACH-000410,0.2010803188835879
ACH-000411,0.2679223138705727
ACH-000414,0.11388323811125373
ACH-000415,0.16950344761783825
ACH-000416,0.2503977577019333
ACH-000420,0.2565293760934571
ACH-000421,0.11100332766299492
ACH-000424,0.4005925260396427
ACH-000425,0.07459688719422436
ACH-000426,0.2121401309879526
ACH-000427,0.1828911308117436
ACH-000433,0.17577367351909354
ACH-000435,-0.07275835035737595
ACH-000436,-0.01826217086878237
ACH-000444,0.31614932375517624
ACH-000445,0.27143510389565884
ACH-000448,0.15352767050376834
ACH-000450,0.2725537886158565
ACH-000452,0.13905229366663233
ACH-000454,0.3629803607884324
ACH-000458,0.20095947964709893
ACH-000459,-0.03017769915702524
ACH-000460,0.18787600408926908
ACH-000461,0.2053333768968689
ACH-000463,0.14749065620686042
ACH-000464,0.2589362639337745
ACH-000466,0.17478834588001335
ACH-000467,0.056298081630898375
ACH-000468,0.2020684773492676
ACH-000469,0.20002298430330176
ACH-000470,0.07868212244331411
ACH-000471,0.20447877664404315
ACH-000472,0.06936948312759933
ACH-000473,0.25841819388922355
ACH-000475,0.12662330174252873
ACH-000476,0.2141729792907042
ACH-000477,0.08393879026029273
ACH-000479,-0.1972185397954655
ACH-000480,0.1544340708414162
ACH-000481,0.030098587853727918
ACH-000483,0.15379597957564026
ACH-000484,0.2993577304524788
ACH-000485,0.03973778631945685
ACH-000486,0.11039708087096872
ACH-000487,0.09004005324759101
ACH-000488,0.2210001453894125
ACH-000490,0.21289810224987613
ACH-000491,0.18296270249629826
ACH-000495,0.06623989131702678
ACH-000496,0.10038099655121864
ACH-000499,0.1560152040135949
ACH-000500,0.34915001333228834
ACH-000502,0.150819002994932
ACH-000503,0.24353643182890305
ACH-000505,0.1524154512672327
ACH-000507,0.3150511212468334
ACH-000510,0.07886459060293978
ACH-000511,0.17858508764544298
ACH-000512,0.04606430784655618
ACH-000516,0.1593570636319804
ACH-000517,0.15941371800278942
ACH-000518,0.12534193555284948
ACH-000520,0.002139215356147008
ACH-000521,0.018599334776129
ACH-000522,0.1937622246245856
ACH-000524,0.1557245576061465
ACH-000527,0.17243666470013774
ACH-000528,0.20095476169478851
ACH-000537,0.23219151965882465
ACH-000541,0.020968363223058114
ACH-000542,0.1451738580736856
ACH-000544,0.1237204890328016
ACH-000545,0.13208695920437516
ACH-000547,0.2592221578269663
ACH-000548,0.3279518262253653
ACH-000549,0.2251023278198322
ACH-000550,0.05985055268676135
ACH-000552,0.2254064640971311
ACH-000556,0.2600512377908434
ACH-000557,-0.017355435253709032
ACH-000569,0.17193997440118386
ACH-000570,0.12052886320958335
ACH-000571,0.21312084710356727
ACH-000573,0.16537614874835546
ACH-000576,0.031325568201972666
ACH-000579,0.10507412730627892
ACH-000580,0.3799482928798814
ACH-000584,0.2057490336281716
ACH-000585,0.12080783220073185
ACH-000588,0.125607254023347
ACH-000589,0.2944701959260427
ACH-000591,0.3184483282494383
ACH-000593,0.1806193693762297
ACH-000600,0.13361202471978545
ACH-000601,0.18088465332159126
ACH-000605,0.16748915008265775
ACH-000606,0.17220150821556593
ACH-000608,0.12049540405208352
ACH-000614,0.11517565763965135
ACH-000616,0.2573695373673666
ACH-000618,0.25356480426155026
ACH-000619,0.08599460428363123
ACH-000620,0.27757202962746874
ACH-000621,0.13166054200630312
ACH-000622,0.21151416556042613
ACH-000623,0.16726300280075349
ACH-000624,0.17413080083605625
ACH-000627,0.15016159496221734
ACH-000630,0.21912362065292992
ACH-000631,0.3117902557760148
ACH-000632,0.2514641755665796
ACH-000633,0.19209977468926012
ACH-000637,0.1335625563027175
ACH-000638,0.13221270024984882
ACH-000646,0.3010572851274843
ACH-000647,0.28503435456299314
ACH-000648,0.0785859641108514
ACH-000649,0.18004933264666828
ACH-000651,0.2467205157378509
ACH-000652,0.3765819641995607
ACH-000653,0.052083889712192216
ACH-000657,0.08986711823017733
ACH-000658,0.13865659782058068
ACH-000661,0.2057426473894836
ACH-000662,0.319209113771724
ACH-000663,0.22272016751923213
ACH-000665,0.1390881810222738
ACH-000671,0.06310352045587475
ACH-000672,0.4398096535615697
ACH-000673,0.09773005181185923
ACH-000676,0.15432308090688546
ACH-000677,0.1752055460275801
ACH-000681,0.1264909913608509
ACH-000683,0.18299242730050164
ACH-000684,0.14948624766756544
ACH-000688,0.18741817079335354
ACH-000693,0.08271660628343652
ACH-000694,0.1456247755615766
ACH-000695,-0.13410449889930198
ACH-000696,0.05791517976985607
ACH-000697,0.19315561494366704
ACH-000699,0.3024129276774344
ACH-000701,0.07015195749034517
ACH-000706,0.1760138476574472
ACH-000711,0.16700902863699582
ACH-000713,0.1488063975515338
ACH-000714,0.06034285059195683
ACH-000718,0.17918866602081174
ACH-000720,0.1710925612149734
ACH-000721,0.12719352327893838
ACH-000724,0.009738538787582213
ACH-000725,0.02546281929767916
ACH-000732,0.16157777784013547
ACH-000734,0.21125419608793625
ACH-000735,0.1448285320460186
ACH-000736,-0.06338098792771142
ACH-000738,0.19357371850511715
ACH-000746,0.13733725439675634
ACH-000747,0.24222033295284226
ACH-000748,0.268866016155227
ACH-000753,0.07057736310284911
ACH-000756,0.2986913579628192
ACH-000757,0.2688378213831905
ACH-000758,0.28679478277581866
ACH-000760,0.30121261822755946
ACH-000762,0.17813282434376373
ACH-000763,0.21446635885175894
ACH-000764,0.12810407954580266
ACH-000765,0.3591180862975551
ACH-000766,0.2075292011310274
ACH-000767,0.12652640865035245
ACH-000768,0.27893140623159995
ACH-000769,0.06586966206239775
ACH-000770,0.06892970860199107
ACH-000771,0.07166980719949728
ACH-000773,0.23388492079039716
ACH-000776,0.031231574177632882
ACH-000777,0.23571894757419304
ACH-000778,0.2639557374845931
ACH-000781,0.1858154206384943
ACH-000782,0.24054453103590698
ACH-000783,0.2270324354215449
ACH-000784,0.305842825699982
ACH-000785,0.14772509556565613
ACH-000787,0.17076163871851402
ACH-000788,0.09633825340456187
ACH-000791,0.18369275867748314
ACH-000792,0.15066405980113376
ACH-000794,0.18719027619377676
ACH-000796,0.14371705128501505
ACH-000798,0.2490036350409861
ACH-000799,0.10265203093832707
ACH-000800,0.2519539377323269
ACH-000802,0.23743947937722684
ACH-000804,0.29429789737132633
ACH-000805,0.08328784137518107
ACH-000809,0.2113760834446416
ACH-000810,-0.07388452263679941
ACH-000811,0.1472850609961981
ACH-000817,0.009429194745041496
ACH-000819,0.13073922310900726
ACH-000820,-0.12147830734742475
ACH-000821,0.05754786433900817
ACH-000822,0.2411689883209803
ACH-000823,0.1836387569759628
ACH-000824,0.1406981680697108
ACH-000827,0.2223481982861817
ACH-000829,0.12726502790137076
ACH-000831,0.1346777918390372
ACH-000832,0.06060159702445265
ACH-000833,0.3128002321478217
ACH-000834,0.2532504921156293
ACH-000835,0.09198015538645454
ACH-000836,0.09288653522361308
ACH-000837,0.23217597860373906
ACH-000838,0.058913632739237234
ACH-000839,0.2233474368510695
ACH-000840,0.29700943267059376
ACH-000841,0.05158486764362506
ACH-000843,0.2387768842971828
ACH-000846,0.18762701006867227
ACH-000847,0.18580001460566486
ACH-000848,0.1146349831138433
ACH-000849,0.10602894583321228
ACH-000851,0.24791153932682106
ACH-000855,0.19201333721893488
ACH-000856,0.196282196919712
ACH-000858,0.14090560584357267
ACH-000859,0.3645323021428269
ACH-000861,0.1517766375141225
ACH-000862,0.1015407974508139
ACH-000865,0.09988183591209752
ACH-000866,0.0987296186819904
ACH-000867,0.12101093622876588
ACH-000869,0.10740073530792066
ACH-000872,0.128183677373732
ACH-000873,-0.09515025993294934
ACH-000876,0.2049657623179654
ACH-000878,0.2360387915064078
ACH-000880,0.1726302812457187
ACH-000881,0.2087840689695215
ACH-000882,0.2636965733087469
ACH-000884,0.2112785284198944
ACH-000885,0.05516525590559552
ACH-000887,0.19513585376188025
ACH-000889,0.14256720111226354
ACH-000896,0.1588937746745048
ACH-000898,0.2965684463111094
ACH-000900,0.17396839636944386
ACH-000901,0.1987515250770997
ACH-000905,0.20359791085927847
ACH-000906,0.17505422658184205
ACH-000907,0.3642366300263427
ACH-000910,0.09718701745990804
ACH-000911,0.22746358647184306
ACH-000912,0.12421131543594803
ACH-000913,0.24024354066249234
ACH-000915,0.19347483996927226
ACH-000916,0.3724719328701847
ACH-000917,0.1388678587302634
ACH-000920,0.4351186977526648
ACH-000921,0.15735282160376154
ACH-000924,0.09011110385279357
ACH-000926,0.2043121478928781
ACH-000928,0.009501054700796902
ACH-000929,0.34427406841671143
ACH-000932,0.17600729934316206
ACH-000935,0.0700316120002185
ACH-000936,0.19925130816795344
ACH-000937,0.18686835351466485
ACH-000938,0.12373975634709528
ACH-000939,0.188246546303088
ACH-000941,0.1468227100020142
ACH-000943,0.13453232417016736
ACH-000946,0.056830827004841176
ACH-000947,0.12405051264460462
ACH-000948,0.07897655112726645
ACH-000950,0.3055346596371369
ACH-000953,0.17365563624348546
ACH-000954,0.4072859079851945
ACH-000957,0.23478844711306185
ACH-000958,0.047457152736205085
ACH-000960,0.08183462294946096
ACH-000963,0.20945570070325475
ACH-000968,0.21379204965217447
ACH-000969,0.12278670790411088
ACH-000972,0.19206503253146506
ACH-000973,0.16883501568464007
ACH-000974,0.13137165129898687
ACH-000978,0.16024823094088728
ACH-000984,0.2492134397051623
