,AATK (9625)
ACH-000226,-0.1764711292274054
ACH-000227,-0.02453153337802129
ACH-000228,-0.09550326950249087
ACH-000231,-0.10165313084169912
ACH-000232,-0.07056773965662755
ACH-000233,-0.17021894225614673
ACH-000234,-0.18378743308716214
ACH-000235,-0.09512515801678052
ACH-000237,-0.09308125090920014
ACH-000238,-0.2999390738587743
ACH-000242,-0.4431495168716317
ACH-000243,-0.2397543205743781
ACH-000244,-0.27045404416694
ACH-000246,-0.2909850642233141
ACH-000248,-0.3641757806429873
ACH-000250,-0.28380279530915165
ACH-000251,-0.0925056373324146
ACH-000252,-0.3918140721263437
ACH-000253,-0.2125326337927605
ACH-000255,-0.4037297862921783
ACH-000256,-0.2574538995766465
ACH-000257,0.013879651318923112
ACH-000258,-0.216478181995076
ACH-000259,-0.2703476096982263
ACH-000260,-0.2455218521379165
ACH-000261,-0.18488477420743984
ACH-000262,0.01948465684247011
ACH-000263,-0.07297133787039911
ACH-000264,-0.29557131409616605
ACH-000265,-0.02203689126160779
ACH-000266,-0.2263518388154839
ACH-000272,-0.1549787017223292
ACH-000274,-0.14111516002596344
ACH-000277,-0.20045163417169376
ACH-000278,-0.17682485318429514
ACH-000279,-0.17873938852282886
ACH-000280,-0.1487483700249152
ACH-000281,-0.2607337318325164
ACH-000288,-0.2717038756480372
ACH-000291,-0.20319164105991694
ACH-000293,-0.1195911018267311
ACH-000294,0.0011728892209501359
ACH-000295,-0.4401962916756196
ACH-000296,-0.1108323254744687
ACH-000302,-0.08797697895718758
ACH-000304,-0.18759631552360334
ACH-000307,-0.07483627816469432
ACH-000308,-0.10902826978304256
ACH-000310,-0.3661224446669306
ACH-000311,-0.04987992076499092
ACH-000312,-0.1962183286919473
ACH-000315,-0.2581933344692084
ACH-000316,-0.06577677282535302
ACH-000317,-0.12532456459359004
ACH-000318,0.005422336304889226
ACH-000319,-0.2193937764483647
ACH-000320,-0.10018862992404598
ACH-000322,-0.2631737432489681
ACH-000323,-0.3180578909761647
ACH-000324,-0.1490122559654671
ACH-000329,-0.21228946445295596
ACH-000330,-0.14785705965608426
ACH-000331,-0.10337280263449812
ACH-000332,-0.15457773232658087
ACH-000334,-0.14673631820541774
ACH-000335,-0.09888875219622036
ACH-000336,0.05200439711782194
ACH-000337,-0.2375460617542546
ACH-000338,-0.4430159427238087
ACH-000339,-0.15095426479101834
ACH-000341,-0.16471520047977864
ACH-000348,0.00251771587093572
ACH-000350,-0.12637354275988566
ACH-000352,-0.2234379100505572
ACH-000356,-0.3233744766963224
ACH-000361,-0.1220518703358906
ACH-000362,-0.048461244396338414
ACH-000363,-0.12963908834561322
ACH-000364,-0.005740684998238241
ACH-000365,-0.12183538039427437
ACH-000366,-0.2014491727959347
ACH-000368,-0.10967594459666133
ACH-000374,-0.3529371588600906
ACH-000375,0.09292160649879393
ACH-000376,-0.10011000202547184
ACH-000381,-0.055483774862452116
ACH-000383,-0.18041327363823192
ACH-000387,-0.26595413864616235
ACH-000389,-0.467029948001641
ACH-000390,-0.08883739340335954
ACH-000393,-0.16174324534298049
ACH-000395,-0.3115889904755428
ACH-000396,0.119021451124274
ACH-000397,-0.15628362613551866
ACH-000401,-0.1768687068714493
ACH-000402,0.0975309086427151
ACH-000403,-0.2343061483007466
ACH-000404,0.09754970035950346
ACH-000406,-0.05942383600157415
ACH-000407,-0.04242369991177387
ACH-000408,-0.18376619099580896
ACH-000410,-0.05889075806765805
ACH-000411,-0.1920090228937764
ACH-000414,-0.07160395113215945
ACH-000415,-0.16963056853673406
ACH-000416,-0.20160862508206054
ACH-000420,-0.27679742987623795
ACH-000421,-0.1205456268568967
ACH-000424,-0.13800542530534576
ACH-000425,-0.1242591748640522
ACH-000426,-0.19824771124773774
ACH-000427,-0.06321469318730212
ACH-000433,-0.3170477827537815
ACH-000435,-0.367383729351204
ACH-000436,-0.1584124688530763
ACH-000444,-0.14277149451237653
ACH-000445,-0.1568817835973535
ACH-000448,-0.13508294176838034
ACH-000450,-0.14170992792787312
ACH-000452,-0.14720984673005702
ACH-000454,0.017298574488904858
ACH-000458,-0.2541080737090054
ACH-000459,-0.08147748547491851
ACH-000460,-0.15858555619682707
ACH-000461,-0.12398929773295808
ACH-000463,-0.18823137349647406
ACH-000464,-0.21184883912678631
ACH-000466,-0.3313003059757056
ACH-000467,-0.05080152531227563
ACH-000468,-0.18204992971873346
ACH-000469,-0.21760139462190772
ACH-000470,-0.3141504850731754
ACH-000471,-0.1756908415729808
ACH-000472,-0.1620975898621842
ACH-000473,-0.14828847386689584
ACH-000475,-0.15647060800306972
ACH-000476,-0.13209346967242466
ACH-000477,-0.0640190951850029
ACH-000479,0.194474267605661
ACH-000480,-0.20127985683606744
ACH-000481,-0.14393022485308005
ACH-000483,-0.1410453275876557
ACH-000484,-0.2978982825481005
ACH-000485,-0.07624658485581691
ACH-000486,-0.18557509536273767
ACH-000487,-0.140704473597315
ACH-000488,-0.18563168138048453
ACH-000490,-0.19596452589334887
ACH-000491,0.04762205723418941
ACH-000495,-0.21100958057511912
ACH-000496,-0.07736496726036919
ACH-000499,0.017303153008630553
ACH-000500,-0.17304902767330535
ACH-000502,-0.3431924752394593
ACH-000503,-0.195692653014118
ACH-000505,-0.04205777367392368
ACH-000507,-0.1103881419648481
ACH-000510,-0.15170115934680545
ACH-000511,-0.1183892144517276
ACH-000512,0.09962846749813012
ACH-000516,-0.1198981160624491
ACH-000517,-0.1153707344547832
ACH-000518,-0.05103741857520545
ACH-000520,-0.035289696576117184
ACH-000521,-0.5552244231595843
ACH-000522,-0.07968165522267688
ACH-000524,-0.16603454082048924
ACH-000527,-0.1301319298356085
ACH-000528,-0.07598841581459298
ACH-000537,-0.0364581732805798
ACH-000541,-0.10253332856108896
ACH-000542,-0.13991160974659192
ACH-000544,-0.28595064232169176
ACH-000545,-0.09943119830286076
ACH-000547,-0.07142100770931524
ACH-000548,-0.3048978281069465
ACH-000549,-0.2365920642065826
ACH-000550,-0.16003995150024514
ACH-000552,-0.093227012359182
ACH-000556,-0.22606225018358864
ACH-000557,-0.07017932897926371
ACH-000569,-0.3590674564586364
ACH-000570,-0.22972625108197384
ACH-000571,-0.07537492407211592
ACH-000573,-0.2630303073996966
ACH-000576,-0.21072949133586247
ACH-000579,-0.007641823643940755
ACH-000580,-0.3303955429898773
ACH-000584,-0.14586928267674618
ACH-000585,-0.1383506253682132
ACH-000588,-0.07319642281018987
ACH-000589,-0.24253251564920775
ACH-000591,-0.2566443020424757
ACH-000593,-0.3345073339896351
ACH-000600,-0.15544960861703064
ACH-000601,-0.2511043674116305
ACH-000605,-0.28159598530037666
ACH-000606,-0.20723756982424013
ACH-000608,-0.13258807295662597
ACH-000614,-0.08801058661934175
ACH-000616,-0.2300179987902852
ACH-000618,-0.12005955078936464
ACH-000619,-0.25809777908011833
ACH-000620,-0.0970298420575186
ACH-000621,-0.30815421877509186
ACH-000622,-0.21710990807371974
ACH-000623,-0.3514977580017802
ACH-000624,-0.21847325629000533
ACH-000627,-0.19602409341914
ACH-000630,-0.15277366168144446
ACH-000631,-0.24526582819932935
ACH-000632,-0.03007194533737824
ACH-000633,-0.31720128625903965
ACH-000637,-0.2299334339393277
ACH-000638,-0.07387310412629099
ACH-000646,-0.3369178602224403
ACH-000647,-0.2214021805229318
ACH-000648,-0.13934877166489687
ACH-000649,-0.11585000945327913
ACH-000651,-0.10193963271991896
ACH-000652,-0.11672295010131545
ACH-000653,-0.1811152779264034
ACH-000657,-0.2507100286337515
ACH-000658,-0.11320185698153935
ACH-000661,-0.0603126073787381
ACH-000662,0.07163827305350448
ACH-000663,-0.11830308985491975
ACH-000665,-0.14998915723171158
ACH-000671,-0.13440555429599746
ACH-000672,-0.24127546032694205
ACH-000673,-0.3484824260740049
ACH-000676,-0.16925886330531711
ACH-000677,-0.11151920428485383
ACH-000681,-0.23802834146149834
ACH-000683,-0.1031127671736187
ACH-000684,-0.06441850339401417
ACH-000688,-0.17290775524216487
ACH-000693,-0.2389057757743802
ACH-000694,-0.19860955296978414
ACH-000695,-0.09720562135704093
ACH-000696,-0.17124480451625754
ACH-000697,-0.033715876582190794
ACH-000699,-0.3999913039638847
ACH-000701,-0.1425516914252583
ACH-000706,-0.2295013964362101
ACH-000711,-0.1543734099799993
ACH-000713,-0.19851006596524345
ACH-000714,-0.01246588297100317
ACH-000718,-0.2168074749695362
ACH-000720,-0.1618590333416871
ACH-000721,-0.1195326324036026
ACH-000724,-0.07542470931795947
ACH-000725,-0.26032357110001125
ACH-000732,-0.07279939160919273
ACH-000734,0.025626471218789672
ACH-000735,-0.21642680673845352
ACH-000736,0.0015061510374820256
ACH-000738,-0.12255159963781985
ACH-000746,0.045987002027658715
ACH-000747,-0.04098330440351662
ACH-000748,-0.17495965871460833
ACH-000753,-0.1832764593507246
ACH-000756,-0.17998895415552138
ACH-000757,-0.0116590779298547
ACH-000758,-0.21365816220023995
ACH-000760,-0.09518120990573097
ACH-000762,0.08267754591946892
ACH-000763,-0.07096915087185128
ACH-000764,-0.3149106349414985
ACH-000765,-0.07535695056787793
ACH-000766,-0.13971312321117338
ACH-000767,-0.07811346342586947
ACH-000768,-0.11742413198175952
ACH-000769,-0.16787080874625832
ACH-000770,-0.1406815646809961
ACH-000771,-0.16511971081076005
ACH-000773,-0.17901607450032092
ACH-000776,-0.2373228165350559
ACH-000777,-0.1540290706256421
ACH-000778,0.03769571103681538
ACH-000781,-0.13203147439251126
ACH-000782,-0.2023472367564296
ACH-000783,-0.1816426201169603
ACH-000784,-0.09090187593643284
ACH-000785,-0.1223728942856776
ACH-000787,-0.08254683445328148
ACH-000788,-0.091972242793621
ACH-000791,-0.22508865422893945
ACH-000792,-0.16763110852778404
ACH-000794,-0.14788843320651032
ACH-000796,-0.1975873295981994
ACH-000798,-0.32999181082155205
ACH-000799,-0.21461257405786305
ACH-000800,-0.03156751762095592
ACH-000802,-0.07820233125808353
ACH-000804,-0.11911016055655707
ACH-000805,-0.08945749286776908
ACH-000809,-0.1043814526017176
ACH-000810,-0.14868362355966538
ACH-000811,-0.20216394539880772
ACH-000817,-0.1587746977962883
ACH-000819,-0.2487401063585963
ACH-000820,-0.3220085842969987
ACH-000821,-0.06791612545510019
ACH-000822,-0.1928512416027923
ACH-000823,-0.14536187633762634
ACH-000824,-0.02707290733635005
ACH-000827,-0.14590084770793016
ACH-000829,-0.2346419392591392
ACH-000831,-0.24497543537948416
ACH-000832,-0.13377064429190436
ACH-000833,-0.2071101265119339
ACH-000834,-0.2232769166554177
ACH-000835,-0.07233542702807076
ACH-000836,-0.24927719387199526
ACH-000837,-0.14545652588357305
ACH-000838,-0.07551133985202987
ACH-000839,-0.20067524781408755
ACH-000840,-0.11009997611261366
ACH-000841,-0.03072088186602245
ACH-000843,-0.12243587695661992
ACH-000846,-0.14355535502536432
ACH-000847,-0.1215708533468872
ACH-000848,-0.034548527404738766
ACH-000849,-0.12767496586958094
ACH-000851,-0.10449660555415824
ACH-000855,-0.0802316442244737
ACH-000856,-0.12344496164156687
ACH-000858,-0.09565789935524886
ACH-000859,-0.14103906838773367
ACH-000861,-0.027634649358517352
ACH-000862,-0.17333968167562916
ACH-000865,-0.1931510618095988
ACH-000866,-0.06919724369199498
ACH-000867,-0.14760374948878388
ACH-000869,-0.10539919384556426
ACH-000872,-0.1789028450568565
ACH-000873,-0.03346291633010272
ACH-000876,-0.00246721149740357
ACH-000878,0.10459053278051862
ACH-000880,-0.20890343672242345
ACH-000881,-0.016433527010433633
ACH-000882,-0.08798480177832885
ACH-000884,-0.10027967944618216
ACH-000885,-0.24400963794972835
ACH-000887,-0.20267254984153185
ACH-000889,0.025249268249512617
ACH-000896,-0.07423976017701676
ACH-000898,-0.02276213255142297
ACH-000900,-0.2582483798232863
ACH-000901,-0.09532016440268253
ACH-000905,-0.214544125089872
ACH-000906,-0.08046931584417559
ACH-000907,-0.2177747581177269
ACH-000910,-0.13634640477344728
ACH-000911,-0.2514830043380383
ACH-000912,-0.2006079077841027
ACH-000913,-0.05321902901684292
ACH-000915,-0.06592783540970644
ACH-000916,-0.17220352296773414
ACH-000917,-0.15841785875012224
ACH-000920,-0.2802977220650208
ACH-000921,-0.1816434165978452
ACH-000924,-0.1640239969082273
ACH-000926,-0.11221837669203888
ACH-000928,-0.2654637720481721
ACH-000929,-0.1398589211466739
ACH-000932,-0.14009021568305427
ACH-000935,-0.0389720683063614
ACH-000936,-0.07711471502976604
ACH-000937,-0.16055944204082528
ACH-000938,-0.11866894433267453
ACH-000939,-0.2771017604822817
ACH-000941,-0.04598709201445516
ACH-000943,-0.10407090816240737
ACH-000946,-0.15532854804253474
ACH-000947,-0.08019448373773515
ACH-000948,-0.059473726866257876
ACH-000950,-0.12715721357639054
ACH-000953,-0.06252976425196778
ACH-000954,-0.15465063963653405
ACH-000957,-0.08285752240286336
ACH-000958,0.05486995952703898
ACH-000960,-0.05080649120438905
ACH-000963,-0.15541995098191996
ACH-000968,-0.2083864684339368
ACH-000969,0.017814852977967578
ACH-000972,0.01402505022326944
ACH-000973,-0.16372087831646995
ACH-000974,-0.2328828256407114
ACH-000978,-0.11076406250008633
ACH-000984,-0.07590378564059927
ACH-000986,-0.03955375046099223
ACH-000988,-0.09026788236325907
ACH-000993,-0.19976042563745966
ACH-000994,0.033355063668163674
ACH-000996,-0.1674541161180761
ACH-001001,-0.032137140559801686
ACH-001020,-0.2964393825798431
ACH-001028,-0.082705192510618
ACH-001031,-0.039833602188181515
ACH-001038,-0.12060298403043902
ACH-001048,-0.209499745261583
ACH-001050,-0.12618750452198388
ACH-001053,-0.17843733267843084
ACH-001054,-0.19300352736684406
ACH-001061,-0.11672855000915534
ACH-001067,-0.20056111992952316
ACH-001075,-0.1712456548113843
ACH-001096,-0.4772545563859896
ACH-001111,-0.12600420065524798
ACH-001119,-0.13378075387568386
ACH-001128,-0.2739724440159616
ACH-001134,-0.20016693710714
ACH-001151,-0.0378674973060337
ACH-001163,-0.26826234473995303
ACH-001164,-0.19633277049595727
ACH-001183,-0.037731640533743636
ACH-001192,0.043781733327417006
ACH-001193,-0.05691700481977378
ACH-001196,-0.16220671504084447
ACH-001197,-0.12116469196083887
ACH-001205,0.0452399445857768
ACH-001211,-0.46686370183347503
ACH-001212,-0.1242002486788141
ACH-001228,-0.08295942329849262
ACH-001232,-0.1413121492191885
ACH-001239,-0.20254022334312216
ACH-001270,-0.25481772354324084
ACH-001274,-0.18585732146167386
ACH-001275,-0.22364514971758093
ACH-001277,-0.15920644648888418
ACH-001278,-0.05389258952447805
ACH-001280,-0.11405907309626168
ACH-001283,-0.13842420970292066
ACH-001289,-0.20979196011373966
ACH-001300,-0.2850149804751359
ACH-001301,-0.26676030854445626
ACH-001302,-0.344073768628776
ACH-001306,-0.0403858461518192
ACH-001318,-0.2441372805043588
ACH-001322,0.004105783346311248
ACH-001328,-0.3481582343163685
ACH-001332,-0.13713528430063865
ACH-001336,-0.14021562882571478
ACH-001346,-0.11123405768543504
ACH-001353,-0.12933537518790025
ACH-001354,-0.25661051387965256
ACH-001367,-0.0794306756701637
ACH-001368,-0.1204204709698852
ACH-001374,-0.24799340315424165
ACH-001377,-0.11354512005699965
ACH-001380,-0.12571752376515255
ACH-001391,-0.08923058732555783
ACH-001408,-0.2662214206277705
ACH-001430,-0.13377802835266064
ACH-001431,-0.11174475127521664
ACH-001450,-0.18707161846564785
ACH-001496,-0.09621132498707224
ACH-001500,-0.269975760299585
ACH-001523,-0.1003491974451558
ACH-001532,-0.20132381258026685
ACH-001550,-0.16402065658207918
ACH-001552,-0.023944872900169514
ACH-001554,-0.17944517976269095
ACH-001654,-0.30713663507209776
ACH-001735,-0.13531506780283034
ACH-001736,-0.11810386341692612
ACH-001737,-0.2710470235449857
ACH-001740,-0.038176061078570266
ACH-001745,-0.11620186436964874
ACH-001765,-0.11624490200921685
