,HAPLN4 (404037)
ACH-000004,-0.030787828663625737
ACH-000005,0.07470604344015556
ACH-000007,-0.04585964953467652
ACH-000009,0.021656736490466275
ACH-000011,-0.17179340780979446
ACH-000012,-0.262494963589586
ACH-000013,-0.28560082142367893
ACH-000014,0.02115071735857571
ACH-000015,-0.27507175576146525
ACH-000017,-0.29168311220648296
ACH-000018,-0.15433951614691258
ACH-000019,-0.09147862335474168
ACH-000021,-0.3944150508694403
ACH-000022,-0.2598889860153873
ACH-000025,-0.2995373695401519
ACH-000028,-0.3341228088055119
ACH-000030,-0.2959880611802041
ACH-000035,-0.4760298119872097
ACH-000036,-0.2738295796441222
ACH-000037,-0.2113547449801101
ACH-000039,-0.3434828748950586
ACH-000040,-0.1814486644355258
ACH-000041,-0.05151379322300089
ACH-000042,-0.32952477082577075
ACH-000045,-0.206528190671117
ACH-000047,-0.2583887244509885
ACH-000052,-0.0601154170323184
ACH-000053,-0.2522013055759434
ACH-000054,-0.2221893350048433
ACH-000055,-0.140232626711476
ACH-000060,-0.1446120286598092
ACH-000067,-0.05234163376589174
ACH-000070,-0.14758937139481915
ACH-000075,-0.3365667831114704
ACH-000078,-0.1497860965076257
ACH-000082,-0.2214809826516159
ACH-000085,-0.22378460754630813
ACH-000086,-0.3955150562632878
ACH-000087,-0.0648591259880268
ACH-000092,-0.4406979237896518
ACH-000095,-0.10304797702691454
ACH-000097,-0.27183177167462913
ACH-000098,-0.2936391262707741
ACH-000099,-0.20010044676790584
ACH-000108,-0.4072311277177181
ACH-000113,-0.274800647146808
ACH-000116,-0.2920545449724005
ACH-000118,-0.21878356780392896
ACH-000120,-0.0704294866187156
ACH-000123,-0.07267031291718681
ACH-000127,-0.301328368340658
ACH-000128,-0.25002150541816626
ACH-000132,-0.16726058813607478
ACH-000133,-0.11895783428111173
ACH-000137,-0.217949602685005
ACH-000138,-0.2603657567280242
ACH-000142,-0.31925832454266817
ACH-000143,-0.3040274934781747
ACH-000146,-0.29126524282595273
ACH-000148,-0.21280841663617786
ACH-000150,-0.2838586397875191
ACH-000152,-0.2266605669555105
ACH-000153,-0.0535280136555361
ACH-000159,-0.13779369040010378
ACH-000160,-0.14833390168761396
ACH-000163,-0.17722140705650974
ACH-000167,0.14858412183398073
ACH-000168,-0.4134489771400944
ACH-000169,-0.12651218322001118
ACH-000178,-0.27493593035699915
ACH-000183,-0.2502864046703146
ACH-000188,-0.3235185301537059
ACH-000189,-0.32789884084007515
ACH-000190,-0.15308350148696084
ACH-000198,-0.1600575163669433
ACH-000203,-0.08546808312696105
ACH-000204,-0.3187894325250564
ACH-000206,-0.2691606254708048
ACH-000207,-0.2263412885463209
ACH-000208,-0.16048140782915107
ACH-000210,-0.2610965845041439
ACH-000211,-0.14065885020626875
ACH-000215,-0.20372509944864275
ACH-000221,-0.13461373654914974
ACH-000222,-0.4015172889781923
ACH-000223,-0.1841612628106734
ACH-000226,-0.0629307168033348
ACH-000227,-0.25564968298432994
ACH-000228,-0.3802520977205752
ACH-000231,-0.093112435485291
ACH-000232,-0.25625545305241243
ACH-000233,-0.2423332107742955
ACH-000234,-0.3301315679273701
ACH-000235,-0.2846137062744885
ACH-000237,-0.3180875421604937
ACH-000238,-0.03570354537269545
ACH-000242,-0.5949044020779422
ACH-000243,-0.3106224417058565
ACH-000244,-0.32493364567868144
ACH-000246,-0.17338744528657288
ACH-000248,-0.3443940533640436
ACH-000250,-0.2238224378597678
