,BCL2L11 (10018)
ACH-000004,-0.01748066522589237
ACH-000005,-0.2716213174248989
ACH-000007,-0.05086496677965938
ACH-000009,-0.1635627983118074
ACH-000011,-0.18816590623918866
ACH-000012,-0.06110121416964975
ACH-000013,-0.040384543905674704
ACH-000014,-0.03348575856436598
ACH-000015,-0.07942855553913568
ACH-000017,0.07837943694876859
ACH-000018,-0.04029165246575637
ACH-000019,0.1076257987295972
ACH-000021,0.15856340246923475
ACH-000022,-0.08018610719662495
ACH-000025,0.004409868441919434
ACH-000028,-0.051491012034681635
ACH-000030,-0.08300246192341591
ACH-000035,-0.0036286848378494275
ACH-000036,-0.08320359213719895
ACH-000037,-0.01600757326937916
ACH-000039,0.08793982624531091
ACH-000040,0.012032108678935371
ACH-000041,-0.12356517367230604
ACH-000042,-0.031736981932385964
ACH-000045,-0.04756305434388166
ACH-000047,-0.044797378105304216
ACH-000052,-0.18509242056659336
ACH-000053,0.02010085346251192
ACH-000054,-0.14762354524441576
ACH-000055,0.09312628505147487
ACH-000060,0.0011325975360463624
ACH-000067,-0.2221537895642121
ACH-000070,0.14008798327774946
ACH-000075,-0.09760338498692872
ACH-000078,0.016818273012899374
ACH-000082,-0.04679139563790929
ACH-000085,-0.028142279010185418
ACH-000086,-0.02838361114594888
ACH-000087,-0.1384140577636978
ACH-000092,-0.03531867161231595
ACH-000095,-0.043433955912676826
ACH-000097,-0.06575334933380986
ACH-000098,-0.14315374177416074
ACH-000099,-0.0214139180217628
ACH-000108,0.002703551018019904
ACH-000113,-0.0937513409491458
ACH-000116,0.05840555648620927
ACH-000118,-0.10888470975852824
ACH-000120,-0.04285610427767442
ACH-000123,-0.01999854878081153
ACH-000127,-0.016060623634968817
ACH-000128,-0.12052222150625536
ACH-000132,-0.04954276834854373
ACH-000133,-0.1606461081934656
ACH-000137,-0.2778965379053196
ACH-000138,0.06709651707651898
ACH-000142,-0.06027963531865936
ACH-000143,0.034076915696097256
ACH-000146,-0.026524349562512647
ACH-000148,0.03543794882930346
ACH-000150,-0.0019639103635358114
ACH-000152,-0.17014735887550028
ACH-000153,-0.025692210388224373
ACH-000159,-0.019547083618944132
ACH-000160,-0.11264775814425307
ACH-000163,-0.10907566793402323
ACH-000167,-0.0351493238551376
ACH-000168,-0.00462250194851009
ACH-000169,-0.0020571833965251306
ACH-000178,-0.06228406457861451
ACH-000183,-0.07405945211789386
ACH-000188,-0.06720487983678827
ACH-000189,-0.04517882921126592
ACH-000190,-0.08296709392720338
ACH-000198,0.10083506489596776
