,IKZF5 (64376)
ACH-000004,-0.04526299355186849
ACH-000005,0.07389469256173056
ACH-000007,-0.04145107270719614
ACH-000009,0.0062766620854595645
ACH-000011,-0.01864933129052745
ACH-000012,-0.09778758174208403
ACH-000013,0.09651871660609623
ACH-000014,-0.05470444224161203
ACH-000015,-0.01918025808762077
ACH-000017,0.10734372668434723
ACH-000018,-0.052327795423862976
ACH-000019,-0.056911607105731815
ACH-000021,0.05059361559959607
ACH-000022,-0.058366483757973535
ACH-000025,0.015665093108937187
ACH-000028,0.10890256167626354
ACH-000030,-0.004479685975396635
ACH-000035,-0.04113866798296542
ACH-000036,-0.0253835693392311
ACH-000037,-0.22424504720398147
ACH-000039,0.054707947761990096
ACH-000040,0.003411623729751009
ACH-000041,-0.05071093878779013
ACH-000042,-0.006150969437889607
ACH-000045,-0.0523820479015256
ACH-000047,-0.016572700983124394
ACH-000052,0.1547954043672097
ACH-000053,-0.016179547365981033
ACH-000054,-0.10400060895832217
ACH-000055,-0.12852437835142871
ACH-000060,-0.1500555885710131
ACH-000067,-0.1135826791893436
ACH-000070,-0.05915410933256615
ACH-000075,-0.1720969333679076
ACH-000078,-0.08759778232518722
ACH-000082,-0.09759358037614582
ACH-000085,-0.12285950022154687
ACH-000086,0.0779253540013927
ACH-000087,0.1152168776728306
ACH-000092,0.034839888093938884
ACH-000095,-0.015340200608851096
ACH-000097,-0.0033384455017793496
ACH-000098,-0.011131822187389976
ACH-000099,0.0044967626360801335
ACH-000108,0.026030689452448227
ACH-000113,-0.1326675117689749
ACH-000116,0.0644690331070435
ACH-000118,0.011270364065028257
ACH-000120,-0.006203210806898133
ACH-000123,-0.09402244741854353
ACH-000127,-0.13226486176580998
ACH-000128,-0.11122127459939024
ACH-000132,-0.05516442390326063
ACH-000133,0.03179609322199101
ACH-000137,0.04962514124147275
ACH-000138,0.11268876911782101
ACH-000142,-0.00760714835290861
ACH-000143,-0.04583764064106675
ACH-000146,-0.048944108188306495
ACH-000148,-0.1372225317257484
ACH-000150,0.02958094974779637
ACH-000152,-0.049992912576740635
ACH-000153,-0.4189091220196863
ACH-000159,-0.09071393789913622
ACH-000160,0.05543939925523015
ACH-000163,0.00710493262717307
ACH-000167,-0.26740923602792577
ACH-000168,-0.2152648612578313
ACH-000169,-0.2573407556300905
ACH-000178,0.07313829962335196
ACH-000183,-0.018096104017023915
ACH-000188,0.07585953849548903
ACH-000189,0.02115085221677673
ACH-000190,0.0018682703638589727
ACH-000198,-0.1445042972393748
ACH-000203,0.07601030188424948
ACH-000204,-0.11036534539879456
ACH-000206,-0.05452047785339452
ACH-000207,-0.009913385967014228
ACH-000208,-0.16816852566873106
ACH-000210,-0.22276669851251932
ACH-000211,-0.08017638310179635
ACH-000215,0.07255134258119961
ACH-000221,0.031396998992125044
ACH-000222,0.007061902537716053
ACH-000223,-0.11795302986567588
ACH-000226,0.047819772909630624
ACH-000227,0.10557775987121544
ACH-000228,0.006145253104795797
ACH-000231,-0.047970683509345836
ACH-000232,0.08404609137543909
ACH-000233,0.041015151491938746
ACH-000234,-0.05591605942706502
ACH-000235,-0.012526171168959434
ACH-000237,0.013777689453580771
ACH-000238,-0.05066589729418346
ACH-000242,-0.2388359524176699
ACH-000243,0.06949936832735942
ACH-000244,-0.03859894209876636
ACH-000246,-0.07295280121733147
ACH-000248,0.052918811599798915
ACH-000250,-0.003771140979637273
ACH-000251,-0.21874178093376231
ACH-000252,-0.11808169768145373
ACH-000253,-0.04492883882835644
ACH-000255,-0.0077444814984265285
ACH-000256,0.041646279359758905
ACH-000257,-0.12215949766186995
ACH-000258,-0.056032493535672696
ACH-000259,0.00816462561926507
ACH-000260,0.022429736062609253
ACH-000261,-0.014699620310133837
ACH-000262,0.055103282571368116
ACH-000263,0.2628290890386956
ACH-000264,0.006566865494739064
ACH-000265,0.0953076524219387
ACH-000266,-0.00423333444763341
ACH-000272,0.02415534599883778
ACH-000274,0.029892853851381226
ACH-000277,-0.10645476359014597
ACH-000278,0.037982664519905715
ACH-000279,-0.09972801888272743
ACH-000280,0.023217594190911496
ACH-000281,-0.04300503248132954
ACH-000288,-0.05162399484382418
ACH-000291,-0.048667665147214025
ACH-000293,-0.012869819235929288
ACH-000294,-0.1683441495011495
ACH-000295,-0.045776975176853
ACH-000296,-0.1771839817419977
ACH-000302,-0.018035698693536904
ACH-000304,0.17079376421387454
ACH-000307,0.04625965135799205
ACH-000308,-0.015535298901814869
ACH-000310,-0.07447947238478915
ACH-000311,-0.01871665526525806
ACH-000312,-0.016752720197433922
ACH-000315,-0.08200157944672
ACH-000316,-0.08883096842673123
ACH-000317,0.0409046296198681
ACH-000318,0.012634096485845786
ACH-000319,-0.0392882651060453
ACH-000320,-0.1268868780605585
ACH-000322,-0.09895171928901253
ACH-000323,0.013161590072200972
ACH-000324,-0.0943564347744636
ACH-000329,0.040081911367339434
ACH-000330,-0.054075153049169614
ACH-000331,-0.0657502717658647
ACH-000332,-0.016249789651979506
ACH-000334,0.014464673477310404
ACH-000335,-0.019400141634158544
ACH-000336,-0.05097207725831765
ACH-000337,0.0647753151203442
ACH-000338,0.1547642409245753
ACH-000339,-0.016939616150651742
ACH-000341,0.1158162701842314
ACH-000348,0.0020559278023685717
ACH-000350,-0.09898376940382653
ACH-000352,-0.039359548157133696
ACH-000356,0.2545418469389389
ACH-000361,-0.05324322153592125
ACH-000362,-0.0022647083795886073
ACH-000363,-0.10164151397068323
ACH-000364,0.0633799127553953
ACH-000365,0.05615191155199938
ACH-000366,-0.0713162250053042
ACH-000368,-0.0520974550311786
ACH-000374,-0.01149446038743788
ACH-000375,0.020831972343220418
ACH-000376,-0.04833945542162922
ACH-000381,0.015290384630095943
ACH-000383,-0.0028862639112098485
ACH-000387,-0.08033591205285112
ACH-000389,-0.03770113935743424
ACH-000390,-0.037099431711466985
ACH-000393,-0.0185791010852709
ACH-000395,-0.1293933653829921
ACH-000396,0.11520835983570005
ACH-000397,0.02508040121456821
ACH-000401,0.1534266428424736
ACH-000402,-0.2526571195968219
ACH-000403,-0.014001924936452512
ACH-000404,0.181273255792871
ACH-000406,-0.03070906270404728
ACH-000407,-0.03867481439586296
ACH-000408,-0.08472237488211158
ACH-000410,0.005903997589473718
ACH-000411,-0.0006084713422509408
ACH-000414,0.06426631993940905
ACH-000415,0.02236927771240127
ACH-000416,-0.03383575065036595
ACH-000420,0.006408693569024421
ACH-000421,0.02411221331043556
ACH-000424,-0.10271756183079084
ACH-000425,-0.06249976839821314
ACH-000426,0.1481266958354605
ACH-000427,-0.02842104996930768
ACH-000433,0.006292485855500322
ACH-000435,-0.21985720781328624
ACH-000436,-0.13057773287915594
ACH-000444,-0.08846820651822139
ACH-000445,0.0587178726512466
ACH-000448,-0.034476771565759436
ACH-000450,0.2580552482167025
ACH-000452,-0.07429630619233997
ACH-000454,-0.01459385516663759
ACH-000458,0.0302130125564026
ACH-000459,0.013939512148506087
ACH-000460,-0.039898531427150295
ACH-000461,0.049292837731128
ACH-000463,-0.12285124359764216
ACH-000464,-0.1887549511799133
ACH-000466,-0.0985460780467354
ACH-000467,-0.07618471782675956
ACH-000468,-0.0435071835333726
ACH-000469,0.03839267307759402
ACH-000470,-0.07901030960361513
ACH-000471,0.056539771714715074
ACH-000472,-0.039338116925535
ACH-000473,0.048834456499828816
ACH-000475,-0.008968346157501876
ACH-000476,-0.03841995826014906
ACH-000477,0.10407970321794036
ACH-000479,0.22303393346546246
ACH-000480,0.06983315318908513
ACH-000481,-0.022522685201959054
ACH-000483,0.019505567135415715
ACH-000484,0.04406747409803567
ACH-000485,-0.06373848389565473
ACH-000486,0.10389558158721313
ACH-000487,-0.030249514572404757
ACH-000488,-0.02920472360244853
ACH-000490,0.04251971495590517
ACH-000491,-0.005665000244803938
ACH-000495,-0.008815202633722805
ACH-000496,0.09723106804182714
ACH-000499,0.11951830489261635
ACH-000500,0.2041896180272708
ACH-000502,0.046478321716140934
ACH-000503,-0.12317593216399113
ACH-000505,-0.046791437967091086
ACH-000507,-0.09164053128391794
ACH-000510,0.060321132751961125
ACH-000511,0.05030382246505799
ACH-000512,0.17934760377707104
ACH-000516,0.0454020139567724
ACH-000517,0.004830331916297322
ACH-000518,0.012336124661038504
ACH-000520,-0.05175686413602048
ACH-000521,-0.04389316090110308
ACH-000522,0.023978602841706786
ACH-000524,-0.006843795701434551
ACH-000527,-0.05101926637400076
ACH-000528,0.032299818428409274
ACH-000537,0.024599850934215677
ACH-000541,-0.2694467061333746
ACH-000542,-0.020360521190156272
ACH-000544,-0.15213485910157531
ACH-000545,-0.03350262977008295
ACH-000547,-0.026426474903001776
ACH-000548,-0.06439699197725654
ACH-000549,0.01842787611663915
ACH-000550,-0.06655428930462284
ACH-000552,0.12725724075154302
ACH-000556,-0.05765071109081205
ACH-000557,0.08337021407007686
ACH-000569,0.047816394738754715
ACH-000570,0.05425858745688253
ACH-000571,-0.0026053719288158823
ACH-000573,-0.022278316857971416
ACH-000576,-0.0030743662650056674
ACH-000579,-0.061362715462962375
ACH-000580,0.12002186662638725
ACH-000584,0.07311063612398852
ACH-000585,-0.09653281382318096
ACH-000588,0.023918662555243757
ACH-000589,0.013020823460478916
ACH-000591,-0.11205360780785052
ACH-000593,0.08903956935264935
ACH-000600,-0.06548363663227807
ACH-000601,0.06639801205127581
ACH-000605,-0.02812807698788387
ACH-000606,0.11468726221075222
ACH-000608,0.022295476294910826
ACH-000614,-0.13755509723663026
ACH-000616,-0.01769267402146555
ACH-000618,0.09493201755409213
ACH-000619,-0.028294103417799917
ACH-000620,-0.044672608843282884
ACH-000621,-0.029113240497898433
ACH-000622,-0.10391722489297124
ACH-000623,-0.08750795091995385
ACH-000624,0.08125653581468488
ACH-000627,-0.02132187730022696
ACH-000630,-0.005079936126551351
ACH-000631,0.08287313097047629
ACH-000632,-0.0304842087449604
ACH-000633,-0.03221452690935675
ACH-000637,0.14007932063349168
ACH-000638,0.1834182131318926
ACH-000646,-0.13935924955005727
ACH-000647,0.014680714749504819
ACH-000648,-0.04232680451372515
ACH-000649,-0.009188995743957215
ACH-000651,0.10034839163790052
ACH-000652,-0.2163493788774417
ACH-000653,-0.0010278186847436036
ACH-000657,0.01949340448771624
ACH-000658,-0.011829099723361658
ACH-000661,-0.007347442434166017
ACH-000662,0.28788469846034404
ACH-000663,-0.05651933342586672
ACH-000665,0.05361104285729079
ACH-000671,0.05941516755026165
ACH-000672,0.27043941579745506
ACH-000673,-0.05781610586096402
ACH-000676,-0.00010257935661162274
ACH-000677,0.007907979384592239
ACH-000681,0.05152000437539251
ACH-000683,-0.02619694719033924
ACH-000684,-0.05255396975946134
ACH-000688,-0.08150068767580221
ACH-000693,-0.03500412094716224
ACH-000694,0.0545009207917098
ACH-000695,-0.15152712241004632
ACH-000696,0.016038558509613506
ACH-000697,0.03377040298738028
ACH-000699,0.05546177074213071
ACH-000701,-0.04241841313714626
ACH-000706,-0.07169102672629946
ACH-000711,-0.015293090736086354
ACH-000713,0.05183105887454437
ACH-000714,0.01961396602993791
ACH-000718,-0.032982949550106035
ACH-000720,-0.0010261343976085515
ACH-000721,-0.046250861017723216
ACH-000724,0.0935287411304507
ACH-000725,0.08392837402479762
ACH-000732,-0.019546055702368517
ACH-000734,-0.006084882982661419
ACH-000735,-0.021704570289400198
ACH-000736,-0.03371369582989951
ACH-000738,-0.059684095898519564
ACH-000746,0.05350297891164077
ACH-000747,0.002003803165174965
ACH-000748,-0.004400343424172303
ACH-000753,0.059090034662261724
ACH-000756,0.039365173369517316
ACH-000757,-0.017821558383633578
ACH-000758,-0.013009399140655542
ACH-000760,-0.053131637675915534
ACH-000762,-0.10505136436138104
ACH-000763,0.11197229603018972
ACH-000764,-0.17774113603390249
ACH-000765,0.1875777136959969
ACH-000766,0.012623594636445714
ACH-000767,-0.1987804770369366
ACH-000768,0.0628857665749858
ACH-000769,-0.09252706791221142
ACH-000770,-0.02784845184037724
ACH-000771,-0.014534464461622515
ACH-000773,0.13163241388418034
ACH-000776,0.08706407438836901
ACH-000777,-0.01978083446862311
ACH-000778,0.009471557790276268
ACH-000781,0.018470457525413268
ACH-000782,0.0843506291794195
ACH-000783,0.02479403284225836
ACH-000784,0.03652715762811511
ACH-000785,0.0327820814812326
ACH-000787,0.028079375549485672
ACH-000788,-0.0014717129296779375
ACH-000791,0.058800966805406314
ACH-000792,0.03141347545116665
ACH-000794,-0.004175559451661332
ACH-000796,-0.06665530302773473
ACH-000798,-0.2852624428686245
ACH-000799,-0.07868984784114748
ACH-000800,-0.03851549292187447
ACH-000802,-0.0228012064193156
ACH-000804,0.10272426847846412
ACH-000805,-0.18090671075487832
ACH-000809,-0.05785031826711256
ACH-000810,-0.1407493068152774
ACH-000811,-0.06880005908890215
ACH-000817,0.062065440638812384
ACH-000819,-0.09384123818740173
ACH-000820,0.1852659509659957
ACH-000821,0.17038663209770272
ACH-000822,-0.027011870264466692
ACH-000823,0.02765297560287251
ACH-000824,-0.06156415384761835
ACH-000827,-0.002353929609356832
ACH-000829,-0.2143266526770179
ACH-000831,0.014188432265674981
ACH-000832,0.019807462974907517
ACH-000833,-0.011493628724870057
ACH-000834,-0.06975075830601378
ACH-000835,-0.027544948090277414
ACH-000836,0.01768740866493667
ACH-000837,-0.00830228926773303
ACH-000838,0.10805938592065427
ACH-000839,-0.04503749994858005
ACH-000840,-0.057071585544673925
ACH-000841,-0.08760025444874654
ACH-000843,-0.0005215839653596027
ACH-000846,0.06514728883961046
ACH-000847,0.06462476239239748
ACH-000848,-0.041340284408998056
ACH-000849,-0.04821623160699382
ACH-000851,-0.15475856485326878
ACH-000855,0.046168393550206986
ACH-000856,0.048851292172426085
ACH-000858,-0.04343196087306321
ACH-000859,0.05598226211578833
ACH-000861,0.012360041553590748
ACH-000862,-0.0819174236663504
ACH-000865,0.01471722464016123
ACH-000866,-0.08963221182396326
ACH-000867,-0.07298971590510557
ACH-000869,0.0123843722148002
ACH-000872,0.10117959087707208
ACH-000873,-0.05122594338888757
ACH-000876,-0.06540905204375366
ACH-000878,-0.05583244756758648
ACH-000880,-0.004925616927555091
ACH-000881,0.12627477653948138
ACH-000882,0.015552920641459857
ACH-000884,-0.011989154699776024
ACH-000885,0.05713881860006961
ACH-000887,-0.017410725263021138
ACH-000889,-0.17642500284843848
ACH-000896,-0.025359199384633102
ACH-000898,0.07169010644867657
ACH-000900,0.1227885967634642
ACH-000901,0.04617806495894073
ACH-000905,-0.033763995175520804
ACH-000906,0.016652630141478098
ACH-000907,0.0062834560442404435
ACH-000910,-0.01089316139854494
ACH-000911,0.15144316286040424
ACH-000912,0.0511769348273646
ACH-000913,0.0639352814657334
ACH-000915,0.047220612913817184
ACH-000916,-0.1048015537053918
ACH-000917,0.057084217332902386
ACH-000920,0.11998850448713605
ACH-000921,0.137835016117319
ACH-000924,0.03742485648544621
ACH-000926,-0.04882848357719465
ACH-000928,-0.013026464195130441
ACH-000929,-0.08692743313475315
ACH-000932,0.020821337105377896
ACH-000935,-0.06797058476804567
ACH-000936,-0.02094184817347736
ACH-000937,-0.0057321264234965206
ACH-000938,0.022949432679277
ACH-000939,0.07353287586718503
ACH-000941,0.09471139368949733
ACH-000943,0.04600301065158025
ACH-000946,0.01712124751479244
ACH-000947,-0.11024888299657143
ACH-000948,0.13859861186237352
ACH-000950,0.024592437979328974
ACH-000953,0.03768951164462447
ACH-000954,-0.023524676735939817
ACH-000957,0.011849995084496205
ACH-000958,0.10114088964793007
ACH-000960,0.031371321830338056
ACH-000963,0.022184816532668482
ACH-000968,0.08408976995123506
ACH-000969,0.04479425539466576
ACH-000972,0.0415988372778825
ACH-000973,0.049061482089599255
ACH-000974,0.008363456754171323
ACH-000978,-0.05839771123973191
ACH-000984,0.00835787107547748
ACH-000986,0.05951476117485389
ACH-000988,0.06826543655452415
ACH-000993,-0.026531027228349883
ACH-000994,-0.03507292162846816
ACH-000996,-0.09744827976896472
ACH-001001,-0.0405577895916052
ACH-001020,-0.08721596812517407
ACH-001028,-0.0211634498083064
ACH-001031,0.009439651547121529
ACH-001038,-0.008356558695632552
ACH-001048,-0.036135933860496974
ACH-001050,0.03425384210224452
ACH-001053,-0.07036827413064722
ACH-001054,-0.015699971655945073
ACH-001061,0.061255280287431525
ACH-001067,0.049138303863975545
ACH-001075,-0.068214747002446
ACH-001096,0.06673740469307203
ACH-001111,-0.00022191642950587974
ACH-001119,-0.054062113125593315
ACH-001128,0.13589628653356478
ACH-001134,0.12514197495091625
ACH-001151,0.0038905918487447608
ACH-001163,0.009969671878260896
ACH-001164,-0.13406658055791415
ACH-001183,-0.02215366326344877
ACH-001192,0.01570800993693879
ACH-001193,-0.2511663119602072
ACH-001196,0.10202421531445724
ACH-001197,-0.06077505953233836
ACH-001205,0.055118419751121576
ACH-001211,-0.12009940395638727
ACH-001212,-0.007195885873933514
ACH-001228,-0.10224434106520096
ACH-001232,0.02325581566758629
ACH-001239,-0.07356399359728974
ACH-001270,-0.20155327739946352
ACH-001274,-0.032989913145916365
ACH-001275,0.044335255471500114
ACH-001277,0.1381466342367799
ACH-001278,-0.05330546800630637
ACH-001280,-0.05890025256128624
ACH-001283,-0.2361312718262956
ACH-001289,0.0479763808287422
ACH-001300,0.026311894824544692
ACH-001301,-0.1415405482508723
ACH-001302,0.2776922208705841
ACH-001306,0.01855406674968214
ACH-001318,0.1059897460994298
ACH-001322,-0.10820596188007156
ACH-001328,-0.0039001436816358437
ACH-001332,0.2107400580788268
ACH-001336,0.06786065838507509
ACH-001346,-0.11861569993313233
ACH-001353,-0.0985541918704344
ACH-001354,-0.04490559781722588
ACH-001367,0.15179058889243574
ACH-001368,-0.05763830517199067
ACH-001374,0.0364280278523188
ACH-001377,0.036004072257017
ACH-001380,-0.09560897496864686
ACH-001391,-0.015907222084453672
ACH-001408,0.02049202264448556
ACH-001430,0.07736315077400174
ACH-001431,0.003151947202685263
ACH-001450,0.24678798068746
ACH-001496,-0.15460442325118834
ACH-001500,0.002265365388000335
ACH-001523,-0.02439617848145421
ACH-001532,0.02150728361104706
ACH-001550,0.06943580713246622
ACH-001552,-0.04271034887351393
ACH-001554,0.05995916351994151
ACH-001654,0.08737749770575813
ACH-001735,0.001503398227822015
ACH-001736,0.08414534043555716
ACH-001737,-0.1505592265612235
ACH-001740,0.12022745351258955
ACH-001745,0.02802822317457106
ACH-001765,0.08151031180936932
