,GM2A (2760)
ACH-000207,0.1094932932888862
ACH-000208,0.0020825305602574537
ACH-000210,0.1052123650011262
ACH-000211,0.08866001932199817
ACH-000215,0.0690566404947699
ACH-000221,-0.009323535861937479
ACH-000222,0.055089101830818964
ACH-000223,-0.017992914867893443
ACH-000226,0.10832577989082397
ACH-000227,-0.16368941863902622
ACH-000228,0.1006960782473056
ACH-000231,0.09087983554067247
ACH-000232,-0.0555792774193431
ACH-000233,-0.008720125159717217
ACH-000234,-0.040988856238589055
ACH-000235,0.028265101077294567
ACH-000237,0.034880030455930904
ACH-000238,-0.0038212278878619103
ACH-000242,-0.08328552575781534
ACH-000243,0.0833041924021301
ACH-000244,0.0394914719899549
ACH-000246,0.0532842758124059
ACH-000248,-0.09487280289333587
ACH-000250,-0.016116928764766947
ACH-000251,0.1565003383275694
ACH-000252,0.09264154782913868
ACH-000253,0.1399417288185013
ACH-000255,-0.04680419508954962
ACH-000256,-0.08560796493673965
ACH-000257,-0.02962794302133118
ACH-000258,0.2614218891266987
ACH-000259,0.061433033697589415
ACH-000260,0.042299022706201686
ACH-000261,0.04410786470382875
ACH-000262,0.14351053251150075
ACH-000263,-0.04727971992176076
ACH-000264,-0.02709109531823804
ACH-000265,0.024041599201096685
ACH-000266,0.09894313345654372
ACH-000272,0.021955764079780445
ACH-000274,0.04456503144766337
ACH-000277,-0.03431485227841082
ACH-000278,0.025220431415786
ACH-000279,0.019174521764251173
ACH-000280,0.22776421239208586
ACH-000281,0.14510968848860434
ACH-000288,0.032073355909004155
ACH-000291,-0.01925850010390401
ACH-000293,0.1852911280957177
ACH-000294,-0.11574276474462032
ACH-000295,0.00721308969181707
ACH-000296,-0.035673390945871165
ACH-000302,0.0397473750877625
ACH-000304,0.154349991386763
ACH-000307,0.17501736057699538
ACH-000308,0.0692260057957698
ACH-000310,-0.03068290790816365
ACH-000311,0.1054276171824036
ACH-000312,0.10992392433498507
ACH-000315,0.0091514992129219
ACH-000316,0.19878347924987835
ACH-000317,-0.2653242633124611
ACH-000318,0.15094172396997102
ACH-000319,0.07852640081840329
ACH-000320,0.05181194410417924
ACH-000322,0.10047348244917556
ACH-000323,-0.05402147102831945
ACH-000324,0.030114673669130412
ACH-000329,-0.052219417087504716
ACH-000330,-0.05390018074561567
ACH-000331,-0.050813731320607285
ACH-000332,0.03219017674481469
ACH-000334,0.011899287728858458
ACH-000335,-0.06472263758775097
ACH-000336,-0.1379407293381038
ACH-000337,-0.15878355471876987
ACH-000338,0.3586022927117127
ACH-000339,0.016444569385117982
ACH-000341,0.007167811883316559
ACH-000348,0.0010032210800248263
ACH-000350,0.0016625695364135226
ACH-000352,0.04418824250156466
ACH-000356,0.3602871997238836
ACH-000361,0.151154329921773
ACH-000362,0.09457757899237937
ACH-000363,0.15270256117401385
ACH-000364,0.011634422557134016
ACH-000365,-0.11066613749066848
ACH-000366,-0.009536851964721505
ACH-000368,0.08392859307541327
ACH-000374,-0.03986555792026311
ACH-000375,-0.07615521298137681
ACH-000376,0.12618740096200848
ACH-000381,-0.04952862501900802
ACH-000383,-0.014314497366071391
ACH-000387,0.03996103559962697
ACH-000389,0.04568765134494576
ACH-000390,-0.05563967994171255
ACH-000393,-0.017516206898252246
ACH-000395,0.008337818908468105
ACH-000396,0.20860161540788985
ACH-000397,0.06676147566333344
ACH-000401,-0.06485160858666189
ACH-000402,-0.17931242757881768
ACH-000403,-0.1783353162622895
ACH-000404,0.2883699486045904
ACH-000406,0.051910766218410384
ACH-000407,-0.08060551248835146
ACH-000408,-0.2762691130318277
ACH-000410,0.056524630399613834
ACH-000411,0.14986253709318836
ACH-000414,0.08470733080015619
ACH-000415,0.10499162192327377
ACH-000416,0.05662519637302469
ACH-000420,0.12372686554549718
ACH-000421,0.0235500098582447
ACH-000424,0.0208618503812984
ACH-000425,0.14460621104058605
ACH-000426,0.3225076880713404
ACH-000427,0.15067962584611674
ACH-000433,0.2612299444080466
ACH-000435,0.03208519829564927
ACH-000436,-0.03090581608140065
ACH-000444,0.1557488814719828
ACH-000445,-0.2836333922872956
ACH-000448,0.012502810265565842
ACH-000450,0.17765972103345698
ACH-000452,0.0609617249238425
ACH-000454,-0.08702434402357767
ACH-000458,0.2282878244444548
ACH-000459,-0.13441746409770686
ACH-000460,0.08584181831209288
ACH-000461,-0.05764079142166807
ACH-000463,0.14069882141135598
ACH-000464,0.0588274024896509
ACH-000466,0.060721577680892674
ACH-000467,-0.038534066152034745
ACH-000468,0.11094205087094987
ACH-000469,-0.047180172256324274
ACH-000470,0.006603438358309755
ACH-000471,-0.01052614901346347
ACH-000472,0.05530859138294266
ACH-000473,0.012258434085433076
ACH-000475,0.02789642914553539
ACH-000476,-0.08993867326112721
ACH-000477,0.08750321234842767
ACH-000479,0.12316560148833584
ACH-000480,0.18487151987143155
ACH-000481,0.08469152315011258
ACH-000483,0.04696933910497257
ACH-000484,0.014939559656213238
ACH-000485,-0.09145895751633576
ACH-000486,0.07172445335838099
ACH-000487,-0.08047130551171458
ACH-000488,0.10905919698716582
ACH-000490,-0.0440363150405007
ACH-000491,0.016693520871285273
ACH-000495,-0.1977607889160707
ACH-000496,0.12428363985567135
ACH-000499,-0.08706513064827819
ACH-000500,0.0376039657541531
ACH-000502,0.06194025716816631
ACH-000503,-0.21805003136621556
ACH-000505,0.009083968016288805
ACH-000507,-0.1316918640107482
ACH-000510,0.0037905507339043368
ACH-000511,0.034231942446380954
ACH-000512,-0.25379647061462896
ACH-000516,0.06222239492084645
ACH-000517,0.047139036023764534
ACH-000518,-0.017219725866725953
ACH-000520,0.17450437079132824
ACH-000521,-0.06676079927381644
ACH-000522,-0.058065815595297575
ACH-000524,0.024008669764097813
ACH-000527,-0.01948854045817665
ACH-000528,0.013972075977936557
ACH-000537,-0.010690597623537454
ACH-000541,0.04162262586702363
ACH-000542,-0.03835081327222319
ACH-000544,0.049756826820134735
ACH-000545,-0.055381714556078855
ACH-000547,-0.019490630854277564
ACH-000548,-0.11255636083752586
ACH-000549,-0.15046610614269254
ACH-000550,-0.19020294595468112
ACH-000552,-0.020453409105725233
ACH-000556,0.05455393995314575
ACH-000557,-0.013830708186863386
ACH-000569,0.11357611409513314
ACH-000570,0.017204558366080563
ACH-000571,-0.02173828763215435
ACH-000573,-0.033385405156074716
ACH-000576,0.17413916909702
ACH-000579,0.004212332264193307
ACH-000580,-0.0699373555990225
ACH-000584,-0.06321235052589058
ACH-000585,-0.0034414907598804075
ACH-000588,0.018567454730593742
ACH-000589,0.0840256907765107
ACH-000591,-0.3595073673940982
ACH-000593,-0.03808129239705694
ACH-000600,0.046213808785667485
ACH-000601,0.04474889720066118
ACH-000605,0.09284112855781494
ACH-000606,-0.05318469503774241
ACH-000608,-0.02666309343690228
ACH-000614,0.13643816615780915
ACH-000616,0.08560342418319979
ACH-000618,0.07813820567177097
ACH-000619,0.08192270789566225
ACH-000620,-0.02799548901597613
ACH-000621,0.04644752202975524
ACH-000622,0.08265618513165293
ACH-000623,0.06312161747834683
ACH-000624,0.030689758650083963
ACH-000627,0.04235857983584042
ACH-000630,0.04015371211625374
ACH-000631,0.04702485273681384
ACH-000632,0.12685005774304095
ACH-000633,0.02825957876437094
ACH-000637,0.20378968409833284
ACH-000638,0.0333596526042816
ACH-000646,0.058141014073452436
ACH-000647,0.08814829566751617
ACH-000648,0.07060612718146315
ACH-000649,0.10579226503680317
ACH-000651,0.13069868785880873
ACH-000652,0.003218229319214218
ACH-000653,0.03212340143079416
ACH-000657,0.08967598022600409
ACH-000658,-0.09726230242617584
ACH-000661,-0.03861486868947419
ACH-000662,-0.2456972044825617
ACH-000663,0.02226782723845035
ACH-000665,0.13893912092869148
ACH-000671,-0.0622551483139449
ACH-000672,-0.16173989864944727
ACH-000673,0.0572705074856026
ACH-000676,0.0838905631349379
ACH-000677,-0.023944832018172952
ACH-000681,-0.10287465946205876
ACH-000683,0.005884375894275936
ACH-000684,-0.017662757849685847
ACH-000688,-0.057744444836729664
ACH-000693,0.06533572301060023
ACH-000694,-0.022203110533195267
ACH-000695,-0.04766219382154512
ACH-000696,0.07552187495153719
ACH-000697,-0.01272855471186933
ACH-000699,-0.013683188736057254
ACH-000701,0.11015479717398732
ACH-000706,0.09222346822192776
ACH-000711,0.032301942470943215
ACH-000713,0.03860887416895089
ACH-000714,-0.16720414015197968
ACH-000718,0.1023608136951926
ACH-000720,0.06365493844229418
ACH-000721,-0.07061276965731468
ACH-000724,0.015194710149168856
ACH-000725,0.04633665748445686
ACH-000732,0.09855513240807272
ACH-000734,0.15779535183974114
ACH-000735,-0.027275453047906458
ACH-000736,0.10777193993538642
ACH-000738,0.06934146863479884
ACH-000746,-0.0258875760996155
ACH-000747,-0.003364660978888357
ACH-000748,-0.019067359644759342
ACH-000753,0.0016772577886086744
ACH-000756,0.13883809142098294
ACH-000757,0.1482159520804766
ACH-000758,0.1267748205421964
ACH-000760,-0.07444832451984
ACH-000762,-0.1170697322055088
ACH-000763,0.07335117868501112
ACH-000764,-0.02482868055246187
ACH-000765,0.012876372996771352
ACH-000766,0.14545336470209433
ACH-000767,0.03539511950568868
ACH-000768,-0.04381835570696255
ACH-000769,-0.15000230659046246
ACH-000770,-0.004876069254434296
ACH-000771,-0.0006250010294927041
ACH-000773,-0.04051461067228517
ACH-000776,0.012007727216269378
ACH-000777,0.1127088742819645
ACH-000778,0.04036653518875622
ACH-000781,0.027863614733718338
ACH-000782,0.05825250639163116
ACH-000783,0.07182310938652388
ACH-000784,0.003501544331199577
ACH-000785,-0.0105108296289218
ACH-000787,-0.06077955801323585
ACH-000788,0.0019480776464801512
ACH-000791,0.032352133378207776
ACH-000792,0.1037495904852261
ACH-000794,-0.00497806046354169
ACH-000796,-0.05399121136026983
ACH-000798,0.019290586713315426
ACH-000799,-0.05071778574882991
ACH-000800,-0.2152075507696296
ACH-000802,0.03385081656927033
ACH-000804,-0.006771800757757082
ACH-000805,-0.029605611058769882
ACH-000809,-0.07780707595782012
ACH-000810,-0.04213838788487659
ACH-000811,-0.010508370162885864
ACH-000817,0.1530697702504129
ACH-000819,0.21139188220700686
ACH-000820,0.14072185474415486
ACH-000821,0.052258832458790185
ACH-000822,-0.004903380865238567
ACH-000823,0.07523603079572035
ACH-000824,-0.05430725536266617
ACH-000827,0.054231699321888725
ACH-000829,-0.18680141400755754
ACH-000831,-0.08903319938842562
ACH-000832,0.036357300845964134
ACH-000833,0.09194712320149992
ACH-000834,0.05100618173698885
ACH-000835,0.09653393106912524
ACH-000836,0.1412945558062984
ACH-000837,0.1427448397282255
ACH-000838,-0.04409225345394219
ACH-000839,-0.010484531469285449
ACH-000840,0.014018506382073607
ACH-000841,-0.011635663029489929
ACH-000843,0.3086684488546393
ACH-000846,0.1061757404935326
ACH-000847,-0.02089297567692684
ACH-000848,0.2482786167764893
ACH-000849,0.015306702594169228
ACH-000851,-0.014937234316369894
ACH-000855,0.09195308209165676
ACH-000856,-0.11338662888382575
ACH-000858,0.13548225088097912
ACH-000859,0.14170962651364266
ACH-000861,-0.0702184613915029
ACH-000862,0.03037081665911596
ACH-000865,0.03164662190232068
ACH-000866,-0.0199865583300548
ACH-000867,0.06063532714440231
ACH-000869,0.130648239584971
ACH-000872,-0.08534425434714367
ACH-000873,0.05866200345434192
ACH-000876,0.140942812155846
ACH-000878,0.03355944611698727
ACH-000880,0.14738956889152707
ACH-000881,0.05796216134891208
ACH-000882,0.06222050155623768
ACH-000884,-0.05710496635729297
ACH-000885,0.13721885595345484
ACH-000887,0.05509417662946068
ACH-000889,-0.09799195808844874
ACH-000896,0.09134324496982443
ACH-000898,-0.11214101851861286
ACH-000900,0.022859688585883702
ACH-000901,-0.0081056912669929
ACH-000905,0.04154018892979623
ACH-000906,0.013398387554693574
ACH-000907,-0.01782225066470415
ACH-000910,-0.05035590304094065
ACH-000911,0.1063559178543463
ACH-000912,0.05144705517298142
ACH-000913,-0.023381786438764582
ACH-000915,-0.019371579545699756
ACH-000916,0.08199630624559212
ACH-000917,-0.01602112480523579
ACH-000920,-0.18757580701253407
ACH-000921,0.15332698138370726
ACH-000924,0.04987292480718957
ACH-000926,-0.08341784451696642
ACH-000928,-0.018060636975142957
ACH-000929,0.06638811541916292
ACH-000932,0.09936728797095512
ACH-000935,-0.017763763090439113
ACH-000936,0.20003314913803572
ACH-000937,-0.008777046697873086
ACH-000938,0.04729019367583339
ACH-000939,-0.0586731762547928
ACH-000941,0.12553038580966985
ACH-000943,-0.05959533859536615
ACH-000946,-0.06474833950067509
ACH-000947,0.03605729629783511
ACH-000948,-0.04521456318170857
ACH-000950,0.14397147040585187
ACH-000953,0.02120432644302204
ACH-000954,0.24329450029555574
ACH-000957,0.13854096323519058
ACH-000958,0.09319512466961064
ACH-000960,0.06702914090931109
ACH-000963,0.01127961232180468
ACH-000968,0.09382004462158612
ACH-000969,0.05172472848384645
ACH-000972,0.11115275930802848
ACH-000973,0.10334986866660993
ACH-000974,0.021952831478443582
ACH-000978,-0.1098293184019846
ACH-000984,0.028912331339318576
ACH-000986,0.10347860867298307
ACH-000988,0.14634127685200465
ACH-000993,0.1035023381553634
ACH-000994,0.005941683274835888
ACH-000996,0.06723667252733664
ACH-001001,0.009539462627417129
ACH-001020,-0.16168588342039755
ACH-001028,0.06026021041758312
ACH-001031,-0.10786694835426733
ACH-001038,0.11364116263518287
ACH-001048,-0.02479544758241196
ACH-001050,0.01965905438672253
ACH-001053,0.2325492832230838
ACH-001054,-0.0599586150775874
ACH-001061,0.059990557208800914
ACH-001067,0.13303966108314255
ACH-001075,0.024777069871095438
ACH-001096,0.08636125962242239
ACH-001111,-0.013702919567124943
ACH-001119,0.0563402416541658
ACH-001128,0.008330767315501567
ACH-001134,-0.04315632165958338
ACH-001151,-0.003316976932483701
ACH-001163,0.08714394201034341
ACH-001164,0.222458134724165
ACH-001183,-0.15754189873223987
ACH-001192,0.024534996959572487
ACH-001193,0.06224289813670169
ACH-001196,-0.050264126615873865
ACH-001197,-0.06857817330149382
ACH-001205,-0.10099783528041203
ACH-001211,-0.1493849302098141
ACH-001212,-0.1296219636534402
ACH-001228,-0.03825055363690888
ACH-001232,0.13443673669644776
ACH-001239,0.08810084234412954
ACH-001270,0.08497967618622232
ACH-001274,-0.04112339490533295
ACH-001275,-0.0477455840498968
ACH-001277,0.22173436394657892
ACH-001278,0.025312241770517125
ACH-001280,-0.2021656699233358
ACH-001283,0.10282335113061926
ACH-001289,0.14054545716314942
ACH-001300,-0.006219564744249725
ACH-001301,0.1422682653253078
ACH-001302,0.1522250433053986
ACH-001306,0.11890685959868524
ACH-001318,0.0408330089728054
ACH-001322,-0.012851620703255896
ACH-001328,0.07154042334989112
ACH-001332,0.13023379715206354
ACH-001336,0.16258801896575958
ACH-001346,0.0047483441001787965
ACH-001353,0.03562735458167572
ACH-001354,-0.09551692807155787
ACH-001367,0.09039013969274454
ACH-001368,-0.011794350255926315
ACH-001374,0.4491827350408332
ACH-001377,0.057601786657748615
ACH-001380,0.008458369401949387
ACH-001391,-0.14383927204838132
ACH-001408,-0.12804325298174538
ACH-001430,0.04572737050196065
ACH-001431,-0.08992979366981893
ACH-001450,0.17783141293881266
ACH-001496,0.01600838728748474
ACH-001500,0.0029144679000068802
ACH-001523,0.1346137102534861
ACH-001532,0.00873577894605017
ACH-001550,0.04658166210947793
ACH-001552,0.15880197231050333
ACH-001554,0.07317778762229672
ACH-001654,-0.05895458291657747
ACH-001735,0.019862446135670536
ACH-001736,0.12227344051226832
ACH-001737,0.12666139833359302
ACH-001740,-0.013777581723175343
ACH-001745,-0.01924039707898997
ACH-001765,0.00683244709084448
