,GLIPR1L1 (256710)
ACH-000168,-0.17055750447221185
ACH-000169,-0.14764481658257325
ACH-000178,-0.1977506630207377
ACH-000183,-0.12544764394628452
ACH-000188,-0.04073969383848061
ACH-000189,-0.01716794041942999
ACH-000190,-0.14886408770239531
ACH-000198,-0.17727168536211682
ACH-000203,0.03525739645332586
ACH-000204,-0.32545930666904344
ACH-000206,-0.1288858129436824
ACH-000207,-0.15747241514014906
ACH-000208,-0.2714381706182682
ACH-000210,-0.10701631964390396
ACH-000211,-0.18603234294285398
ACH-000215,-0.1899523436340172
ACH-000221,-0.12559870240436707
ACH-000222,-0.2890526684035961
ACH-000223,-0.3476696446939494
ACH-000226,-0.19301746365591566
ACH-000227,-0.2039604485078615
ACH-000228,-0.22021579709928815
ACH-000231,-0.16082279866190047
ACH-000232,-0.2089966594703901
ACH-000233,-0.13552492230892946
ACH-000234,-0.4508007134232424
ACH-000235,-0.26932351649525765
ACH-000237,-0.18079651667309224
ACH-000238,-0.18586388438856044
ACH-000242,-0.079676780121158
ACH-000243,-0.14621850452376514
ACH-000244,-0.016960594888536584
ACH-000246,-0.26524980004703136
ACH-000248,-0.30326281126681953
ACH-000250,-0.2198945777826146
ACH-000251,-0.2825609980670727
ACH-000252,-0.2741640949363741
ACH-000253,-0.3013208071656205
ACH-000255,0.0417306519260143
ACH-000256,-0.13227211154191806
ACH-000257,-0.2421906831613798
ACH-000258,0.010882019864187464
ACH-000259,-0.15937625992161758
ACH-000260,-0.041982345111729054
ACH-000261,-0.23771462251431305
ACH-000262,0.01468976900767051
ACH-000263,-0.1745777364435165
ACH-000264,-0.17492547736804245
ACH-000265,-0.03383085498487265
ACH-000266,-0.18059608988171866
ACH-000272,-0.11490663063970814
ACH-000274,-0.2145841610346553
ACH-000277,-0.0696616111684185
ACH-000278,-0.3255260140203666
ACH-000279,-0.23591825217353501
ACH-000280,0.026067011584611048
ACH-000281,-0.3325769853946341
ACH-000288,-0.2503696237384219
ACH-000291,-0.01644616753981789
ACH-000293,-0.02073397899602215
ACH-000294,-0.14350051315723344
ACH-000295,-0.054960301524269714
ACH-000296,-0.18744567550293276
ACH-000302,-0.08808435734068182
ACH-000304,-0.5382805208222553
ACH-000307,-0.062115147318571866
ACH-000308,-0.2755978761824039
ACH-000310,-0.2763738515399795
ACH-000311,-0.12346199659289858
ACH-000312,-0.08838114899278747
ACH-000315,-0.1759581003654203
ACH-000316,-0.16965168814004164
ACH-000317,-0.003858261454964708
ACH-000318,-0.37765629372043547
ACH-000319,-0.11215182231470852
ACH-000320,-0.09367166621676444
ACH-000322,-0.23456942471427455
ACH-000323,-0.11008058986156673
ACH-000324,-0.17317937386899926
ACH-000329,-0.20414181478752672
ACH-000330,-0.3805923251120419
ACH-000331,-0.3536919667042435
ACH-000332,-0.17517593951886426
ACH-000334,-0.19158368048126595
ACH-000335,-0.2959857870706892
ACH-000336,-0.18471775924588768
ACH-000337,-0.22494091340363284
ACH-000338,-0.338456322399833
ACH-000339,-0.2702362841753523
ACH-000341,-0.01010369444501327
ACH-000348,-0.2021868018029125
ACH-000350,-0.12310946778105307
ACH-000352,-0.09714330528624088
ACH-000356,-0.3491830012292468
ACH-000361,-0.09126076126367932
ACH-000362,-0.18375016831215352
ACH-000363,-0.18334630727435736
ACH-000364,-0.3063626993841351
ACH-000365,-0.2736934390153754
ACH-000366,-0.12114816251528356
ACH-000368,-0.25568324809216114
ACH-000374,-0.1781229203464832
ACH-000375,-0.1859818332601852
ACH-000376,-0.1999870079663838
ACH-000381,-0.34573127992103825
ACH-000383,-0.13001979921890922
ACH-000387,-0.17136528293678674
ACH-000389,-0.1984226912063151
ACH-000390,-0.123191392248752
ACH-000393,-0.17716066303386085
ACH-000395,-0.12254567053294492
ACH-000396,0.045037062359269874
ACH-000397,-0.06057195233476857
ACH-000401,-0.4500757355018896
ACH-000402,0.0009061443514671949
ACH-000403,-0.19204270756409575
ACH-000404,-0.24548806021714226
ACH-000406,-0.08682151490450678
ACH-000407,-0.3575520393380083
ACH-000408,-0.03699396508390276
ACH-000410,-0.3511226694665969
ACH-000411,-0.34427330133341577
ACH-000414,-0.1054599221961388
ACH-000415,-0.05109155829065349
ACH-000416,-0.18885951122233655
ACH-000420,-0.12566274458128615
ACH-000421,-0.2033988532157777
ACH-000424,-0.07644520723111249
ACH-000425,-0.1092385071716277
ACH-000426,-0.32559550282863536
ACH-000427,-0.12300743180492504
ACH-000433,-0.10072439550045777
ACH-000435,-0.28175764717189605
ACH-000436,-0.16849268251520935
ACH-000444,-0.2504334424405475
ACH-000445,-0.28264700613069565
ACH-000448,-0.23476112097758614
ACH-000450,0.09263251604282616
ACH-000452,-0.15969832550634672
ACH-000454,-0.3463960514133763
ACH-000458,-0.14865878991620846
ACH-000459,0.042630980289313836
ACH-000460,-0.20027374991526367
ACH-000461,-0.20961791606322602
ACH-000463,-0.19878077602654126
ACH-000464,-0.3845848081118189
ACH-000466,-0.03480209904181325
ACH-000467,-0.1578432640539828
ACH-000468,-0.1410612649093555
ACH-000469,-0.11257047212091616
ACH-000470,-0.01804865394641472
ACH-000471,-0.16821998174122038
ACH-000472,-0.15716871177278974
ACH-000473,-0.20644413037127446
ACH-000475,-0.15701209249323295
ACH-000476,-0.2099693324322668
ACH-000477,-0.3273009864715555
ACH-000479,-0.3074944286404174
ACH-000480,-0.2335657304148389
ACH-000481,-0.18195097283974326
ACH-000483,-0.1682007322497953
ACH-000484,-0.3448801561869785
ACH-000485,-0.12445711675576784
ACH-000486,-0.1233501543032518
ACH-000487,-0.16891364977282436
ACH-000488,-0.14834596537905667
ACH-000490,-0.2560724138626607
ACH-000491,-0.02018630143268316
ACH-000495,0.006319757874422698
ACH-000496,-0.4509540130425144
ACH-000499,-0.3348661062976731
ACH-000500,-0.03860900150317858
ACH-000502,-0.2453322004495425
ACH-000503,-0.13180861420826054
ACH-000505,-0.10963711367392252
ACH-000507,-0.2354567878604897
ACH-000510,-0.12902216365804406
ACH-000511,-0.2802524180646625
ACH-000512,0.08787229164241789
ACH-000516,-0.1742000271229892
ACH-000517,-0.13757407416451098
ACH-000518,-0.1676894639620653
ACH-000520,-0.27972175353046785
ACH-000521,-0.0210045834627302
ACH-000522,-0.25433449976137684
ACH-000524,-0.20322674638068067
ACH-000527,-0.2122190592530341
ACH-000528,-0.3142550451745337
ACH-000537,-0.14636765966507936
ACH-000541,-0.4290372378592108
ACH-000542,-0.2539168950034664
ACH-000544,-0.11448783955115993
ACH-000545,-0.09179843946975537
ACH-000547,-0.2270615787963681
ACH-000548,-0.13879893669510002
ACH-000549,-0.10020808317562643
ACH-000550,-0.23267598199335465
ACH-000552,-0.12099590799374585
ACH-000556,-0.18363727773511704
ACH-000557,-0.08301110491060325
ACH-000569,-0.4684694445101431
ACH-000570,-0.09219242077376233
ACH-000571,-0.26939353700518165
ACH-000573,-0.35659831791860674
ACH-000576,-0.029665264881205813
ACH-000579,-0.10705135395062404
ACH-000580,-0.2003757214137516
ACH-000584,-0.15864923168800074
ACH-000585,-0.07106708023947693
ACH-000588,-0.1307985009209875
ACH-000589,-0.16264624202976558
ACH-000591,-0.0774866875640846
ACH-000593,-0.10802470671128547
ACH-000600,-0.1427944710492422
ACH-000601,-0.12965229871629486
ACH-000605,-0.09752067923381227
ACH-000606,-0.06982570831230392
ACH-000608,-0.10715881465590137
ACH-000614,-0.4511988743946164
ACH-000616,-0.2511528943795003
ACH-000618,-0.29313295972326536
ACH-000619,-0.17218710858895142
ACH-000620,-0.18623382610786213
ACH-000621,-0.15969658271765938
ACH-000622,-0.3178001965318294
ACH-000623,-0.15179050009424344
ACH-000624,-0.2314607945648137
ACH-000627,-0.2883348316390425
ACH-000630,-0.19715246384811255
ACH-000631,-0.2922577609077112
ACH-000632,-0.1446829206971587
ACH-000633,-0.08747338852157092
ACH-000637,-0.16711872047204268
ACH-000638,-0.06067451058546195
ACH-000646,0.03328720727914118
ACH-000647,-0.2353534539753185
ACH-000648,-0.2593866066791101
ACH-000649,-0.16404123888655553
ACH-000651,-0.2511426223406464
ACH-000652,-0.3240614499674076
ACH-000653,-0.04747017464353128
ACH-000657,-0.0743115499681631
ACH-000658,0.004984196696517639
ACH-000661,-0.21372911427897368
ACH-000662,-0.4676371893817252
ACH-000663,0.005101749486043152
ACH-000665,-0.12816399933396305
ACH-000671,-0.11891353239642315
ACH-000672,-0.04132794817793485
ACH-000673,-0.2712026241470191
ACH-000676,-0.34587167611906405
ACH-000677,-0.2011495216822516
ACH-000681,-0.18299050112967308
ACH-000683,0.004758090136528579
ACH-000684,-0.2004668494262388
ACH-000688,-0.19414703925979684
ACH-000693,-0.182010262845546
ACH-000694,-0.15676041211595826
ACH-000695,-0.38711995330641896
ACH-000696,-0.3142105293100297
ACH-000697,-0.28108200400321537
ACH-000699,-0.11899981615377572
ACH-000701,-0.2140395496254686
ACH-000706,-0.10852211669746982
ACH-000711,-0.11654838096517335
ACH-000713,0.04187080505117851
ACH-000714,-0.2947447416240191
ACH-000718,-0.2103370648631808
ACH-000720,-0.11036407707536793
ACH-000721,-0.14417913324199316
ACH-000724,-0.20825312482734104
ACH-000725,-0.2797111673172359
ACH-000732,-0.20989971482438932
ACH-000734,-0.1497722088436755
ACH-000735,-0.2012244275120191
ACH-000736,-0.27065228004788816
ACH-000738,-0.16231298657321455
ACH-000746,-0.11096818583315686
ACH-000747,-0.21611868591566485
ACH-000748,-0.14039447178314113
ACH-000753,-0.14643062686259045
ACH-000756,-0.21752683694662814
ACH-000757,-0.17246620997646284
ACH-000758,-0.30522219169326503
ACH-000760,-0.2352448278654975
ACH-000762,-0.08270073579951892
ACH-000763,-0.2854827653307861
ACH-000764,-0.11803257071858922
ACH-000765,-0.21333099202698366
ACH-000766,-0.14026279249128135
ACH-000767,-0.181820624735977
ACH-000768,-0.3939468137725369
ACH-000769,-0.13688933527117278
ACH-000770,-0.11856843643907235
ACH-000771,-0.3004001954393433
ACH-000773,-0.2990183969994689
ACH-000776,-0.3005796897857763
ACH-000777,-0.13009641332525046
ACH-000778,0.1129714317171158
ACH-000781,-0.14303823043901526
ACH-000782,-0.2030524449684332
ACH-000783,-0.26359971695990353
ACH-000784,-0.17410078440441065
ACH-000785,-0.18219120798447708
ACH-000787,-0.2736209673357849
ACH-000788,-0.2835698469857227
ACH-000791,-0.08483977169709175
ACH-000792,-0.2598963158802716
ACH-000794,-0.2543131653586044
ACH-000796,-0.2708884721254019
ACH-000798,-0.1617655133920924
ACH-000799,-0.04848763931225519
ACH-000800,-0.17916189543496355
ACH-000802,-0.16339750638081207
ACH-000804,0.010666680894288818
ACH-000805,-0.3363054824043121
ACH-000809,-0.0403043917485738
ACH-000810,-0.013160952298742009
ACH-000811,-0.15611217835000288
ACH-000817,-0.09013065976363267
ACH-000819,-0.2731198641576135
ACH-000820,-0.4961005616257407
ACH-000821,-0.2162726653842235
ACH-000822,-0.3219119108346629
ACH-000823,-0.12617158272860204
ACH-000824,-0.16305284813961687
ACH-000827,-0.2541720163794077
ACH-000829,-0.09019204173440716
ACH-000831,-0.19247372510772
ACH-000832,-0.2616423569748943
ACH-000833,-0.3123517452715679
ACH-000834,-0.2087143928506836
ACH-000835,-0.21237332876845216
ACH-000836,-0.2149845980659713
ACH-000837,-0.2778225073308665
ACH-000838,-0.2011470321194381
ACH-000839,-0.10353278084357093
ACH-000840,-0.1988706180285972
ACH-000841,-0.21863827843071568
ACH-000843,-0.11354243095663262
ACH-000846,-0.12717005215371285
ACH-000847,-0.2694070792485147
ACH-000848,-0.1930982277828204
ACH-000849,-0.27952571857816466
ACH-000851,-0.35145026365862225
ACH-000855,-0.016385211856288957
ACH-000856,-0.2856659026427362
ACH-000858,-0.19888217253867574
ACH-000859,-0.24380766778017665
ACH-000861,-0.2619539058063942
ACH-000862,-0.31309260140645484
ACH-000865,-0.2527184317202601
ACH-000866,-0.13194946517550246
ACH-000867,-0.13117251545102332
ACH-000869,-0.1386484581476518
ACH-000872,-0.18643772737828732
ACH-000873,-0.0739930975915854
ACH-000876,-0.11556791259292835
ACH-000878,-0.6129733670516131
ACH-000880,-0.09261062026371243
ACH-000881,-0.2302630246800873
ACH-000882,-0.21088753999983545
ACH-000884,-0.3167407705291871
ACH-000885,-0.1480947078717068
ACH-000887,-0.15571976047477307
ACH-000889,-0.17229803570068605
ACH-000896,-0.2632976255115121
ACH-000898,-0.30214036298559804
ACH-000900,-0.24310612031605724
ACH-000901,-0.19873340440466988
ACH-000905,-0.18842427836934145
ACH-000906,-0.21792878838674154
ACH-000907,-0.07623848536274172
ACH-000910,-0.20550558766123436
ACH-000911,-0.19702516652652965
ACH-000912,-0.16851167556222055
ACH-000913,-0.20565043241653527
ACH-000915,-0.3324361056158218
ACH-000916,0.00865563472691692
ACH-000917,-0.17088024111744254
ACH-000920,-0.25781429556667546
ACH-000921,-0.2993428935949997
ACH-000924,-0.16965626730461525
ACH-000926,-0.11003866789767194
ACH-000928,-0.2649876263430606
ACH-000929,-0.16075435181514414
ACH-000932,-0.1183115487126488
ACH-000935,-0.2612198038823469
ACH-000936,-0.08840027578155138
ACH-000937,-0.1488385300711401
ACH-000938,-0.12890477720197593
ACH-000939,-0.1183794388161024
ACH-000941,-0.14138329207713698
ACH-000943,-0.1235567283047875
ACH-000946,-0.28223151690555365
ACH-000947,-0.13030124034084614
ACH-000948,-0.21763950837949267
ACH-000950,-0.2786691485920262
ACH-000953,-0.0840919981216891
ACH-000954,-0.4679269918401997
ACH-000957,-0.042361846646098204
ACH-000958,-0.011342460651326358
ACH-000960,-0.21855689437601855
ACH-000963,-0.030280415436025526
ACH-000968,-0.17294671989309215
ACH-000969,-0.04322246454028303
ACH-000972,-0.463670977745369
ACH-000973,-0.2237984724021465
ACH-000974,-0.10018099068615688
ACH-000978,-0.17051386896086246
ACH-000984,-0.3391488850327185
ACH-000986,-0.03868052974804193
ACH-000988,-0.3348181441010451
ACH-000993,-0.1220470454791898
ACH-000994,0.0841694710367824
ACH-000996,-0.33621990603196955
ACH-001001,-0.14951245327870846
ACH-001020,0.019493930286213757
ACH-001028,-0.2116014931848172
ACH-001031,-0.10412091306666356
ACH-001038,-0.1622423808076879
ACH-001048,-0.29440054596751863
ACH-001050,-0.1765457236156019
ACH-001053,-0.4100904449897295
ACH-001054,-0.17787097821477424
ACH-001061,-0.21204191861897864
ACH-001067,-0.09897548832095876
ACH-001075,-0.08124678804631208
ACH-001096,-0.1458779579910574
ACH-001111,-0.09747089693504864
ACH-001119,-0.4194426506014235
ACH-001128,-0.1837535801663458
ACH-001134,-0.19639279635357287
ACH-001151,-0.2562816220315163
ACH-001163,-0.10982792033138168
ACH-001164,-0.3435331192104155
ACH-001183,-0.08429119049400513
ACH-001192,-0.21221574033831275
ACH-001193,-0.3797074123009052
ACH-001196,-0.30919725426111305
ACH-001197,-0.07090133989315596
ACH-001205,-0.2623950930938006
ACH-001211,-0.4497338942658571
ACH-001212,-0.1887540544270085
ACH-001228,-0.1985792563576046
ACH-001232,-0.35269195625147776
ACH-001239,-0.09688346030951424
ACH-001270,-0.18428604149226827
ACH-001274,-0.21647435730671302
ACH-001275,-0.08555702584669067
ACH-001277,-0.2861038182762444
ACH-001278,-0.1599985233395374
ACH-001280,-0.15329958526729315
ACH-001283,-0.0883628025067479
ACH-001289,-0.1388769123649092
ACH-001300,-0.0903282817310294
ACH-001301,-0.21671602532080667
ACH-001302,-0.18576398832164012
ACH-001306,-0.18388950579293756
ACH-001318,-0.21732084230631016
ACH-001322,-0.1883473724764912
ACH-001328,-0.1708341171727891
ACH-001332,-0.33698760560990104
ACH-001336,-0.15127109113459775
ACH-001346,-0.18406600158229391
ACH-001353,-0.1121088912771656
ACH-001354,0.02916552879449737
ACH-001367,-0.11274498560721333
ACH-001368,-0.1206431234872526
ACH-001374,-0.3620602978319634
ACH-001377,-0.20559222530847035
ACH-001380,-0.14231636348664792
ACH-001391,-0.19351227019570216
ACH-001408,-0.2791672742830234
ACH-001430,0.10665077652508856
ACH-001431,-0.2100042881391505
ACH-001450,-0.08281466253809737
ACH-001496,-0.2882198892172165
ACH-001500,0.03966884923227049
ACH-001523,-0.10978712062855718
ACH-001532,-0.15474168676672387
ACH-001550,-0.1914492802674348
ACH-001552,-0.2940463059050905
ACH-001554,-0.2783242707844704
ACH-001654,-0.1996444518228051
ACH-001735,-0.1017975583428121
ACH-001736,-0.23332571550014994
ACH-001737,-0.2607920194410045
ACH-001740,-0.3072335618586944
ACH-001745,-0.22417052373938
ACH-001765,-0.1760168369705622
