,KIF22 (3835)
ACH-000004,-0.15867488858342324
ACH-000005,0.004755592948353719
ACH-000007,-0.1303865095445096
ACH-000009,-0.201863233979723
ACH-000011,-0.44048777419360396
ACH-000012,-0.4637567815171253
ACH-000013,-0.581158781860746
ACH-000014,-0.43253247525222027
ACH-000015,-0.3383919817438585
ACH-000017,-0.28950136404576593
ACH-000018,-0.26808499553625753
ACH-000019,-0.3240769021710411
ACH-000021,-0.3338120362567109
ACH-000022,-0.4579062349253759
ACH-000025,-0.28567420762619283
ACH-000028,-0.4746592870706076
ACH-000030,-0.1400252722793257
ACH-000035,-0.2411267401499892
ACH-000036,-0.25735183479477963
ACH-000037,-0.4969687824874177
ACH-000039,-0.08560707899046349
ACH-000040,-0.3160484140615502
ACH-000041,-0.3594977682449128
ACH-000042,-0.14459577077094152
ACH-000045,-0.3247369049329767
ACH-000047,-0.3583803198278135
ACH-000052,-0.2331480701395659
ACH-000053,-0.19947251018595225
ACH-000054,-0.22375944235597206
ACH-000055,-0.26892742559677096
ACH-000060,-0.09412167714490348
ACH-000067,-0.17192046361483268
ACH-000070,-0.1427902351680887
ACH-000075,-0.3291849706048801
ACH-000078,-0.4717728690845266
ACH-000082,-0.3020792474278418
ACH-000085,-0.4282110097230597
ACH-000086,-0.0911490015437407
ACH-000087,-0.4735488787108614
ACH-000092,-0.24319744264332016
ACH-000095,-0.2492669944959504
ACH-000097,-0.4859301784033336
ACH-000098,-0.22308277892749173
ACH-000099,-0.2116130864638311
ACH-000108,-0.07998005225948543
ACH-000113,-0.3745682322308611
ACH-000116,-0.36141298672899297
ACH-000118,-0.3807176479883486
ACH-000120,-0.16333718993355298
ACH-000123,-0.40773983250247614
ACH-000127,-0.3737030901688753
ACH-000128,-0.41265945336691584
ACH-000132,-0.3261703064930173
ACH-000133,-0.3200590648889491
ACH-000137,-0.3492329898030876
ACH-000138,-0.4073725128650073
ACH-000142,-0.45878970750887105
ACH-000143,-0.35860960249117463
ACH-000146,-0.2528175356366156
ACH-000148,-0.4635656663384832
ACH-000150,-0.7212847861494196
ACH-000152,-0.2798556654470253
ACH-000153,-0.4686476685750232
ACH-000159,-0.1788974781382951
ACH-000160,-0.1946509078549019
ACH-000163,-0.5297339237560734
ACH-000167,-0.4930840684380933
ACH-000168,-0.09739802614337824
ACH-000169,-0.2519302079609293
ACH-000178,-0.3020899806319769
ACH-000183,-0.3585267376757193
ACH-000188,-0.5360148193697134
ACH-000189,-0.5066089456675358
ACH-000190,-0.3029213444799759
ACH-000198,-0.405832436878684
ACH-000203,-0.1588528420223608
ACH-000204,-0.368668798215522
ACH-000206,-0.3571393886256837
ACH-000207,-0.4666922408330084
ACH-000208,-0.2371950510903365
ACH-000210,-0.18408189729678875
ACH-000211,-0.2395740987043773
ACH-000215,-0.36072192840886974
ACH-000221,-0.4422174924688341
ACH-000222,-0.3231317199780172
ACH-000223,-0.3858657587117151
ACH-000226,-0.32868624066073465
ACH-000227,-0.2750741176787653
ACH-000228,-0.4538685175928345
ACH-000231,-0.24784407730122496
ACH-000232,-0.30695972174842073
ACH-000233,-0.2467588891560888
ACH-000234,-0.4989558769100774
ACH-000235,-0.21263466202963854
ACH-000237,-0.3708082543149313
ACH-000238,-0.33128127929534473
ACH-000242,-0.01735273666018031
ACH-000243,-0.6779724194230031
ACH-000244,-0.1039049786071992
ACH-000246,-0.20910241917009126
ACH-000248,-0.6788722950395407
ACH-000250,-0.5496175743804406
ACH-000251,-0.14461612881856342
ACH-000252,-0.3102723420091333
ACH-000253,-0.09953852234118654
ACH-000255,-0.3074110462569133
ACH-000256,-0.2897325080360576
ACH-000257,-0.4501746560827941
ACH-000258,-0.2274293416611645
ACH-000259,-0.4973871093531886
ACH-000260,-0.3463137174551125
ACH-000261,-0.2698076526541192
ACH-000262,-0.4731638127168492
ACH-000263,-0.018234504225913332
ACH-000264,-0.3770661740302707
ACH-000265,-0.4853731076307826
ACH-000266,-0.2818347487652837
ACH-000272,-0.2702794695026687
ACH-000274,-0.10057704482910744
ACH-000277,-0.2900069439279925
ACH-000278,-0.398820624584483
