,NMT1 (4836)
ACH-000404,-0.9470713727710678
ACH-000406,-0.8409971775719219
ACH-000407,-0.34314674422069025
ACH-000408,-0.7243247648922626
ACH-000410,-0.2879579430594241
ACH-000411,-0.9984191224953756
ACH-000414,-1.0345242451414292
ACH-000415,-1.5066971292541904
ACH-000416,-0.4258746360651204
ACH-000420,-0.28703471236458633
ACH-000421,-0.4886824223427502
ACH-000424,-0.9160468021782542
ACH-000425,-0.5899392525584117
ACH-000426,-0.7403586099768016
ACH-000427,-0.39175660504427423
ACH-000433,-0.2858607223488541
ACH-000435,-0.5899610292212731
ACH-000436,-0.9211122454850196
ACH-000444,-0.5878682319957819
ACH-000445,-0.12023545985561615
ACH-000448,-0.8834815134227935
ACH-000450,-0.6317567104189618
ACH-000452,-0.9516397394273279
ACH-000454,-0.8819725058328398
ACH-000458,-1.1590940854315042
ACH-000459,-0.8614323175177876
ACH-000460,-0.22052592672651206
ACH-000461,-0.8046967422383503
ACH-000463,-0.3137786627568633
ACH-000464,-1.027536568196784
ACH-000466,-1.1159561575726682
ACH-000467,-1.0063221943351242
ACH-000468,-0.7209081875651125
ACH-000469,-1.0246973667357295
ACH-000470,-0.7615153090548978
ACH-000471,-0.3294489109757736
ACH-000472,-1.1564904344697495
ACH-000473,-0.928134301950165
ACH-000475,-0.780154045527751
ACH-000476,-0.8363155481037999
ACH-000477,-1.1994942761339462
ACH-000479,-0.5447753763094427
ACH-000480,-1.2326517507429657
ACH-000481,-1.0951278556734405
ACH-000483,-0.9441227228197342
ACH-000484,-0.6246307638940184
ACH-000485,-1.0996476024501074
ACH-000486,-0.667238549505621
ACH-000487,-0.7785540913806129
ACH-000488,-0.8250008656941799
ACH-000490,-1.0762874820319568
ACH-000491,-0.6649221536273622
ACH-000495,-0.463333845050442
ACH-000496,-0.4233413535045869
ACH-000499,-0.6026821828900655
ACH-000500,-0.5855564953516375
ACH-000502,-0.6017734975956891
ACH-000503,-1.2427150923509145
ACH-000505,-0.2841885072191543
ACH-000507,-1.1004752245121263
ACH-000510,-0.8071999760673384
ACH-000511,-0.21780503748269286
ACH-000512,-0.9107159911234126
ACH-000516,-0.7117049772417151
ACH-000517,-0.30686914866687115
ACH-000518,-0.978917038443786
ACH-000520,-0.18240964582047994
ACH-000521,-0.4753181564956277
ACH-000522,-1.0995044971256371
ACH-000524,-0.9148839309843227
ACH-000527,-0.7983775384762068
ACH-000528,-1.1304163457449556
ACH-000537,-0.4498058879791082
ACH-000541,-0.6086847891843278
ACH-000542,-0.3943771486072072
ACH-000544,-1.2103058425219777
ACH-000545,-1.1790361748180571
ACH-000547,-0.7027806741639947
ACH-000548,-1.2569170708946775
ACH-000549,-1.1694786986770933
ACH-000550,-0.35477077370609417
ACH-000552,-1.1147593697864713
ACH-000556,-0.8140161328290302
ACH-000557,-1.1361606866829697
ACH-000569,-0.5442512355186714
ACH-000570,-0.2481378159609727
ACH-000571,-0.4321393069895814
ACH-000573,-0.7027074846908495
ACH-000576,-0.9837650322898884
ACH-000579,-0.9250065965609988
ACH-000580,-0.6094329897538999
ACH-000584,-1.2849074561620677
ACH-000585,-1.3881993981982257
ACH-000588,-0.937012066679858
ACH-000589,-1.0162894451013729
ACH-000591,-1.0192844091401558
ACH-000593,-0.1640183522457646
ACH-000600,-0.2263552187266057
ACH-000601,-0.31909569085902617
ACH-000605,-0.9202688398303353
ACH-000606,-0.992370902682029
ACH-000608,-0.6741950738588852
ACH-000614,-0.6537344046318001
ACH-000616,-0.9493634242787724
ACH-000618,-1.1998119018742088
ACH-000619,-1.2950452424226035
ACH-000620,-0.7960934696460741
ACH-000621,-0.3863051999443156
ACH-000622,-0.7353928067289489
ACH-000623,-0.8379322155792922
ACH-000624,-0.6097137452365863
ACH-000627,-0.5026781115092616
ACH-000630,-0.4066129227841259
ACH-000631,-0.5555733406891984
ACH-000632,-1.127045319953936
ACH-000633,-1.1715656556848564
ACH-000637,-0.7791476256780765
ACH-000638,-0.7565667127490694
ACH-000646,-1.0004327128604198
ACH-000647,-0.7274491008558045
ACH-000648,-0.2571247855018341
ACH-000649,-0.14576031803130104
ACH-000651,-1.0767924187800486
ACH-000652,-0.4845654236153986
ACH-000653,-0.968090508599482
ACH-000657,-0.7947755274609495
ACH-000658,-1.2752586684761622
ACH-000661,-0.789624683315001
ACH-000662,-0.724189479684235
ACH-000663,-0.6470361958870828
ACH-000665,-0.6055510025333529
ACH-000671,-0.8932877871599121
ACH-000672,-0.44228193970895696
ACH-000673,-0.9334320176425648
ACH-000676,-0.9892643604025322
ACH-000677,-0.4720783235522098
ACH-000681,-0.7214565810632396
ACH-000683,-1.3106514639181877
ACH-000684,-0.19472489734339435
ACH-000688,-0.8872061224503083
ACH-000693,-0.8346906877801834
ACH-000694,-1.195611851735636
ACH-000695,-0.5788164087965403
ACH-000696,-0.4874027852901303
ACH-000697,-0.6770239189386413
ACH-000699,-0.5170551393343119
ACH-000701,-1.0141062164482515
ACH-000706,-0.96713187387468
ACH-000711,-0.5276408858875492
ACH-000713,-0.5480069761350631
ACH-000714,-0.7256066914034117
ACH-000718,-0.5835536184171094
ACH-000720,-0.3748762601591774
ACH-000721,-0.7228964522068554
ACH-000724,-1.240639133502092
ACH-000725,-0.8837193917740447
ACH-000732,-0.7952033139325211
ACH-000734,-1.104761383756894
ACH-000735,-0.6326487589848243
ACH-000736,-0.6745011440534823
ACH-000738,-0.35882214666810497
ACH-000746,-0.8581491737931172
ACH-000747,-1.010734859245847
ACH-000748,-0.3425987032061285
ACH-000753,-0.5870604489826066
ACH-000756,-0.4554744541333358
ACH-000757,-1.0600098703276557
ACH-000758,-0.793252136524956
ACH-000760,-0.3906462606501117
ACH-000762,-1.1357230224970372
ACH-000763,-0.5157162108293398
ACH-000764,-0.8153597636713447
ACH-000765,-1.2493340887954552
ACH-000766,-0.20548922011719836
ACH-000767,-0.4595059982276669
ACH-000768,-0.5749587246508887
ACH-000769,-0.8591647503625192
ACH-000770,-0.9805565331661138
ACH-000771,-0.9403830462664003
ACH-000773,-0.8693786228450903
ACH-000776,-0.871653293811527
ACH-000777,-1.1051259662169022
ACH-000778,-0.6905527246241248
ACH-000781,-0.8983967292814677
ACH-000782,-0.7642837016771151
ACH-000783,-0.8891904876953125
ACH-000784,-1.0878729282077888
ACH-000785,-1.1189095424237865
ACH-000787,-0.5320994876885794
ACH-000788,-1.1018325024957112
ACH-000791,-1.0426556233303494
ACH-000792,-0.7659445058251241
ACH-000794,-0.9869609298308524
ACH-000796,-0.13528668647052544
ACH-000798,-0.8543043275219929
ACH-000799,-0.2591729880831653
ACH-000800,-1.1847742680392788
ACH-000802,-0.8789629488142967
ACH-000804,-0.8849744875897829
ACH-000805,-0.8417677085694386
ACH-000809,-0.7786697534407784
ACH-000810,-0.5946577240262999
ACH-000811,-0.5693673029301483
ACH-000817,-0.8227381132719157
ACH-000819,-0.6763407169728042
ACH-000820,-0.7353766911580737
ACH-000821,-1.4920147514524509
ACH-000822,-1.0383560746694056
ACH-000823,-0.9829093041973668
ACH-000824,-0.9278545192809852
ACH-000827,-0.37887543000174106
ACH-000829,-0.8129373184735574
ACH-000831,-0.3698163224222849
ACH-000832,-1.1681824502170388
ACH-000833,-0.7286249616653331
ACH-000834,-1.0494373439782316
ACH-000835,-0.5319195235868104
ACH-000836,-1.0864517725508331
ACH-000837,-0.6938213792785493
ACH-000838,-1.2658373066798256
ACH-000839,-1.069909536771971
ACH-000840,-0.9391409359409972
ACH-000841,-0.9217931571999212
ACH-000843,-0.995943028078658
ACH-000846,-0.7509644835779715
ACH-000847,-0.9878992230752462
ACH-000848,-0.9145925126404932
ACH-000849,-1.1346552513870125
ACH-000851,-0.1833186761438651
ACH-000855,-0.6280690877315974
ACH-000856,-0.9617032700276942
ACH-000858,-0.7363287890681444
ACH-000859,-1.1974050832042935
ACH-000861,-0.4519028812846201
ACH-000862,-0.9220971951268796
ACH-000865,-0.7283651594123728
ACH-000866,-0.4161109008646778
ACH-000867,-0.8807928504017932
ACH-000869,-0.6526439240901589
ACH-000872,-0.7763253811209404
ACH-000873,-0.9866687273434552
ACH-000876,-0.8049714229521511
ACH-000878,-0.7934547607781496
ACH-000880,-0.7831268479419162
ACH-000881,-0.17281823541966748
ACH-000882,-0.9889471338547462
ACH-000884,-0.4298888756966146
ACH-000885,-0.4518945051686151
ACH-000887,-1.2571781418547336
ACH-000889,-0.730890118168547
ACH-000896,-1.1934688207592214
ACH-000898,-0.7246514869033277
ACH-000900,-0.5848229263959303
ACH-000901,-0.4241595020720091
ACH-000905,-1.0991376324105986
ACH-000906,-0.2731273019833284
ACH-000907,-0.5101017801377891
ACH-000910,-0.9578981611389992
ACH-000911,-0.7212585511016055
ACH-000912,-0.9370798312334352
ACH-000913,-0.6158389697401474
ACH-000915,-0.4678749649968296
ACH-000916,-0.7122290165689181
ACH-000917,-1.2403910108017633
ACH-000920,-0.9830810896983466
ACH-000921,-0.3645066099012155
ACH-000924,-0.9992897007286
ACH-000926,-0.8185888425462721
ACH-000928,-0.7749008066998571
ACH-000929,-1.0652829030956177
ACH-000932,-0.8401157599302834
ACH-000935,-0.17411764116534942
ACH-000936,-0.7673307796598433
ACH-000937,-1.1395334492735028
ACH-000938,-0.7273272967953516
ACH-000939,-0.8326328456296972
ACH-000941,-1.2693723897188756
ACH-000943,-0.8811044406370064
ACH-000946,-0.4985821515397365
ACH-000947,-0.9085377339060634
ACH-000948,-0.7434356143034381
ACH-000950,-0.7241408367688833
ACH-000953,-1.1098422893271231
ACH-000954,-0.42537103695003203
ACH-000957,-0.6471964548195117
ACH-000958,-0.38304734290911424
ACH-000960,-0.7626593404691331
ACH-000963,-0.7365296953046205
ACH-000968,-0.7255741832399109
ACH-000969,-0.9379172888781384
ACH-000972,-0.4061621943233816
ACH-000973,-0.6041549129655356
ACH-000974,-0.5902677003461112
ACH-000978,-0.362766018517925
ACH-000984,-0.7142355918531899
ACH-000986,-1.1076447510887324
ACH-000988,-0.8984127147599781
ACH-000993,-0.8106558924875483
ACH-000994,-0.8065319885685013
ACH-000996,-0.8044794446225159
ACH-001001,-0.634363593599983
ACH-001020,-0.8012662555369339
ACH-001028,-1.012089906078629
ACH-001031,-0.5328968309219149
ACH-001038,-0.4848284993915809
ACH-001048,-0.6573551234005929
ACH-001050,-0.25800004528275283
ACH-001053,-0.6953309157551492
ACH-001054,-0.6844003249208577
ACH-001061,-0.7933306182729096
ACH-001067,-0.6751652975935133
ACH-001075,-0.7557785206741585
ACH-001096,-0.9141110387475088
ACH-001111,-0.5457063803700676
ACH-001119,-0.4765654693135943
ACH-001128,-0.8226246394256808
ACH-001134,-0.09702365784431558
ACH-001151,-0.23214068767621265
ACH-001163,-0.5504802437354374
ACH-001164,-0.4513237112014219
ACH-001183,-0.8732056001112793
ACH-001192,-0.9635947398339804
ACH-001193,-1.004266781341586
ACH-001196,-0.9822613560603976
ACH-001197,-0.5779902065813897
ACH-001205,-0.6490264342281975
ACH-001211,-0.5945826140723582
ACH-001212,-0.6854219006770518
ACH-001228,-0.8603050842244384
ACH-001232,-0.8418193963505467
ACH-001239,-0.9740881753627872
ACH-001270,-0.8250386737237768
ACH-001274,-0.1234125420952304
ACH-001275,-0.8111712139449436
ACH-001277,-0.7280066802511134
ACH-001278,-0.5240926045921618
ACH-001280,-0.2083730740643965
ACH-001283,-0.9874913945071668
ACH-001289,-0.619209761988734
ACH-001300,-0.537345048250857
ACH-001301,-0.5690828187723062
ACH-001302,-0.7488112487775603
ACH-001306,-0.06242763841144934
ACH-001318,-0.6516236602279921
ACH-001322,-0.7437155634750692
ACH-001328,-0.8691952151240115
ACH-001332,-1.1711654068596955
ACH-001336,-0.5122120917508306
ACH-001346,-0.9698143768992186
ACH-001353,-0.7098771896856169
ACH-001354,-0.5264555953746898
ACH-001367,-0.8881388045174441
ACH-001368,-0.6784475940116911
ACH-001374,-0.7461077833036475
ACH-001377,-0.3842029150429788
ACH-001380,-0.6956462355786821
ACH-001391,-0.4852059253290875
ACH-001408,-1.0308351879920843
ACH-001430,-0.4773222980459066
ACH-001431,-0.7913966357246474
ACH-001450,-0.8658560318557671
ACH-001496,-0.9545411840577072
ACH-001500,-0.5557574048222391
ACH-001523,-1.063779778968321
ACH-001532,-0.7913563580549534
ACH-001550,-1.1495213010267091
ACH-001552,-0.8187917748280308
ACH-001554,-0.883765677094723
ACH-001654,-0.6525803133235305
ACH-001735,-1.0040101837204551
ACH-001736,-0.5643707892188702
ACH-001737,-0.3408720013726982
ACH-001740,-0.8191367848591448
ACH-001745,-0.8867287758916262
ACH-001765,-0.7477742274094432
