,CNBD1 (168975)
ACH-000004,0.3620569305855253
ACH-000005,0.12843044237136164
ACH-000007,0.4520690799573436
ACH-000009,0.15872365987164055
ACH-000011,0.15637209465782909
ACH-000012,0.2066538037811407
ACH-000013,0.22037387716953005
ACH-000014,0.24935421660288198
ACH-000015,0.1818853744067206
ACH-000017,0.1150496664576584
ACH-000018,0.26709099390303753
ACH-000019,0.07422217355205075
ACH-000021,0.2286929217974035
ACH-000022,0.21103110270294487
ACH-000025,0.2112742662883392
ACH-000028,0.029663853337438362
ACH-000030,0.17682085485635754
ACH-000035,0.08276594804937393
ACH-000036,0.2860401903078001
ACH-000037,0.2641163878884521
ACH-000039,0.2636770741895835
ACH-000040,0.18757109399745214
ACH-000041,0.23360762175377814
ACH-000042,0.25491459482696244
ACH-000045,0.4648085560844088
ACH-000047,0.1729425119275647
ACH-000052,0.07934327104483069
ACH-000053,0.3259151664392529
ACH-000054,0.15660055292207165
ACH-000055,0.07936232699897419
ACH-000060,0.0632943197846651
ACH-000067,0.2692144183526349
ACH-000070,0.15120083475220253
ACH-000075,0.2555287749901473
ACH-000078,0.28050699916530114
ACH-000082,0.18617144112073025
ACH-000085,0.188440037293354
ACH-000086,0.22144992473799927
ACH-000087,0.4070679633694508
ACH-000092,0.2400920618372173
ACH-000095,0.18074348879834187
ACH-000097,0.3025267451879439
ACH-000098,0.2446964977318448
ACH-000099,0.2821487775533735
ACH-000108,0.303512953876696
ACH-000113,0.2568974512743122
ACH-000116,0.2768733549839997
ACH-000118,0.1928873813792936
ACH-000120,0.17728641479601298
ACH-000123,0.13196421037785494
ACH-000127,0.3100287638646377
ACH-000128,0.2309096838128453
ACH-000132,0.3177798947215722
ACH-000133,0.21106986179643206
ACH-000137,0.19937031877454411
ACH-000138,0.23957124832536675
ACH-000142,0.12344945682521205
ACH-000143,0.4305101436799704
ACH-000146,0.32082878480504023
ACH-000148,0.2573191565420113
ACH-000150,0.1277429919246596
ACH-000152,0.3217436457337506
ACH-000153,0.3348899294145728
ACH-000159,0.18288788801018788
ACH-000160,0.17867776891664522
ACH-000163,0.2901793120460461
ACH-000167,0.3969703312128193
ACH-000168,0.2501327627036965
ACH-000169,0.2343948277961957
ACH-000178,0.1754629113740882
ACH-000183,0.18329500783153074
ACH-000188,0.2024506917542628
ACH-000189,0.1879267727178344
ACH-000190,0.054885411668063606
ACH-000198,0.2604934002150504
ACH-000203,0.12538301851904207
ACH-000204,0.3296112134088178
ACH-000206,0.115258065927051
ACH-000207,0.2865374048668463
ACH-000208,0.2098442821988948
ACH-000210,0.09562297641475144
ACH-000211,0.2936274088932449
ACH-000215,0.2652472496568499
ACH-000221,0.3203653888829765
ACH-000222,0.14695066609622404
ACH-000223,0.225563954786897
ACH-000226,0.2660499457191313
ACH-000227,0.10332600266458276
ACH-000228,0.2543692623023017
ACH-000231,0.2362586380401729
ACH-000232,0.22429200154761966
ACH-000233,0.29241163425436434
ACH-000234,0.1627595694667886
ACH-000235,0.22630202994887225
ACH-000237,0.17420900310242848
ACH-000238,0.2634958240168476
ACH-000242,0.2662406164131209
ACH-000243,0.19522810898053888
ACH-000244,0.3536809462207982
ACH-000246,0.2175710397596425
ACH-000248,0.11665847283306635
ACH-000250,0.20170058260039225
ACH-000251,0.4226418051230946
ACH-000252,0.19485403591340453
ACH-000253,0.13088890774742107
ACH-000255,0.23891572344190284
ACH-000256,0.2235206603512186
ACH-000257,0.32963430696435964
ACH-000258,0.09074850980781517
ACH-000259,0.1773383622878507
ACH-000260,0.2391489525586551
ACH-000261,0.17194594939068802
ACH-000262,0.17050496877839116
ACH-000263,0.3470662297047946
ACH-000264,0.15629746000786582
ACH-000265,0.11323516066250942
ACH-000266,0.2223001964419717
ACH-000272,0.2162750186498483
ACH-000274,0.17976652464599285
ACH-000277,0.17152489123677309
ACH-000278,0.06493767613979244
ACH-000279,0.30391108972464204
ACH-000280,0.1789912196721527
ACH-000281,0.2915022374932587
ACH-000288,0.3228104866549214
ACH-000291,0.14763887635505604
ACH-000293,0.22763401732224656
ACH-000294,0.11844573585907503
ACH-000295,0.3327287571743498
ACH-000296,0.030407377892283906
ACH-000302,0.2696690314669017
ACH-000304,0.5177589165479765
ACH-000307,0.2359874240483916
ACH-000308,0.22821211318691065
ACH-000310,0.3676697370942751
ACH-000311,0.3461132602262678
ACH-000312,0.2695382995443573
ACH-000315,0.3312136213397505
ACH-000316,0.2493721409646369
ACH-000317,0.2934672584731951
ACH-000318,0.2135742296921168
ACH-000319,0.2589037882156382
ACH-000320,0.23726908475289415
ACH-000322,0.11453760568002218
ACH-000323,0.1940209666318265
ACH-000324,0.2388782442147108
ACH-000329,0.2620642649974453
ACH-000330,0.23217111277421776
