,HSPA6 (3310)
ACH-000004,-0.15942225456236891
ACH-000005,0.5248161257668672
ACH-000007,-0.08969186604774729
ACH-000009,-0.16722805417021208
ACH-000011,-0.1298959537920735
ACH-000012,-0.08945534055140955
ACH-000013,-0.0954112850849536
ACH-000014,-0.1382382711178262
ACH-000015,-0.12008932743433907
ACH-000017,-0.0007874616515508387
ACH-000018,-0.2692798359955739
ACH-000019,0.002556742908852277
ACH-000021,-0.04058725908796959
ACH-000022,-0.08122035343201887
ACH-000025,-0.0803934338537542
ACH-000028,0.013807334251953966
ACH-000030,-0.12143472266493754
ACH-000035,-0.054078733018388524
ACH-000036,0.07571705078972095
ACH-000037,-0.031866747057292664
ACH-000039,-0.0867880507923209
ACH-000040,-0.1983233251631969
ACH-000041,0.06871309155875094
ACH-000042,0.029332748294174357
ACH-000045,-0.042621303586672224
ACH-000047,0.03735505216808092
ACH-000052,-0.0027875785060052357
ACH-000053,-0.03361392159783184
ACH-000054,-0.08865855069713698
ACH-000055,-0.2613427742340562
ACH-000060,-0.048454088841312005
ACH-000067,0.024251244071788226
ACH-000070,-0.13412491633334472
ACH-000075,0.034897781084624636
ACH-000078,-0.18161657194305994
ACH-000082,0.06324727178222601
ACH-000085,0.22809561602815465
ACH-000086,-0.24902519059486436
ACH-000087,-0.11899376049031107
ACH-000092,-0.0542183094360404
ACH-000095,-0.1994678026776808
ACH-000097,-0.2025910168720088
ACH-000098,-0.10072656472437944
ACH-000099,0.0781105630849616
ACH-000108,0.0758765909131097
ACH-000113,-0.21765442318091568
ACH-000116,-0.06826996643528398
ACH-000118,0.06178924582661085
ACH-000120,-0.055711750958054834
ACH-000123,-0.13834295007893355
ACH-000127,-0.05310247263787468
ACH-000128,-0.11911393786699873
ACH-000132,0.02666838666559718
ACH-000133,-0.033947644429390134
ACH-000137,-0.07379280838057423
ACH-000138,0.022187804678368568
ACH-000142,0.01878082330192296
ACH-000143,-0.16185188957503693
ACH-000146,-0.16583240879150984
ACH-000148,-0.1452019537857618
ACH-000150,-0.11710215903776534
ACH-000152,-0.04776448806402433
ACH-000153,-0.2907231845172763
ACH-000159,-0.16391265869988186
ACH-000160,-0.07654707295736789
ACH-000163,-0.16047810536901946
ACH-000167,1.0784180550066198
ACH-000168,-0.11182798671946673
ACH-000169,-0.19664643140124505
ACH-000178,-0.07043680230143405
ACH-000183,-0.14934703174851638
ACH-000188,-0.10859422680759692
ACH-000189,0.1211875433052972
ACH-000190,-0.15961224904526147
ACH-000198,-0.16769194251297348
ACH-000203,0.03209660706222707
ACH-000204,-0.42009491734504106
ACH-000206,0.11469595357902003
ACH-000207,-0.044416959657161324
ACH-000208,-0.16770372893337426
ACH-000210,-0.3289354293420653
ACH-000211,-0.08467350964924089
ACH-000215,-0.07516269696034218
ACH-000221,-0.2609752256366827
ACH-000222,-0.0073361830166404985
ACH-000223,-0.13664649248921312
ACH-000226,-0.03342684394842158
ACH-000227,0.07912892789486757
ACH-000228,-0.316941720385172
ACH-000231,-0.12593438663169135
ACH-000232,-0.25066495791117577
ACH-000233,-0.07572446133619508
ACH-000234,-0.12067594238715075
ACH-000235,-0.08878267083665523
ACH-000237,-0.2127202343208076
ACH-000238,0.1694756478815683
ACH-000242,-0.11916009592902478
ACH-000243,-0.11572970097569316
ACH-000244,0.06120724523148719
ACH-000246,-0.09133639287965732
ACH-000248,0.040015484309051316
ACH-000250,-0.17585847852921474
ACH-000251,-0.0982871768290776
ACH-000252,-0.09550865542318022
ACH-000253,-0.002659773504650073
ACH-000255,-0.10837815294129667
ACH-000256,0.002325526728144163
ACH-000257,-0.2695630007913789
ACH-000258,-0.013910813943230805
ACH-000259,-0.1632853620295543
ACH-000260,-0.07852513652107597
ACH-000261,-0.06801560693073133
ACH-000262,-0.17687403376823949
ACH-000263,-0.01934259459778256
ACH-000264,0.041233745109567815
ACH-000265,-0.03201390778803924
ACH-000266,-0.006984044121456567
ACH-000272,-0.2401958745986317
ACH-000274,0.11340860528018452
ACH-000277,0.002249636830517846
ACH-000278,-0.1155073788786922
ACH-000279,0.12670580549529262
ACH-000280,-0.2284423860915735
ACH-000281,-0.017707903739638733
ACH-000288,-0.0048880798703044475
ACH-000291,-0.14133399456106327
ACH-000293,-0.00933143225221175
ACH-000294,-0.05684340397915365
ACH-000295,-0.223187033783444
ACH-000296,0.09186169230362401
ACH-000302,-0.03322798375749141
ACH-000304,0.009794540314544636
ACH-000307,-0.06403839951692712
ACH-000308,-0.06471664361892245
ACH-000310,-0.16244915897610154
ACH-000311,-0.1899710563246688
ACH-000312,-0.002712373740310712
ACH-000315,0.18277961932908168
ACH-000316,-0.13391067654427144
ACH-000317,-0.14705779132314087
ACH-000318,-0.3895473505128225
ACH-000319,0.09732646038174232
ACH-000320,-0.0012126934683341062
ACH-000322,0.28025181082077466
ACH-000323,-0.06329869993047399
ACH-000324,-0.2761297870717311
ACH-000329,-0.03949367592244461
ACH-000330,0.002127131497750628
ACH-000331,0.09108798004061594
ACH-000332,-0.08611380838435144
ACH-000334,-0.02740046135606701
ACH-000335,-0.14042134394126518
ACH-000336,-0.0009135575357986546
ACH-000337,-0.19449290235576355
ACH-000338,-0.5306972460826793
ACH-000339,-0.011335365443271057
ACH-000341,-0.04524865495918412
ACH-000348,-0.06536877781737674
ACH-000350,-0.11885282502928007
ACH-000352,-0.0983487615681453
ACH-000356,-0.1989313475729017
ACH-000361,-0.14310681916277698
ACH-000362,-0.1945505168546965
ACH-000363,0.0018365364861904101
ACH-000364,0.03577890796112219
ACH-000365,-0.09765551070980044
ACH-000366,-0.08392124234052574
ACH-000368,-0.04933658178633366
ACH-000374,-0.17910747022800388
ACH-000375,-0.16655113284389714
ACH-000376,0.012212232726361271
ACH-000381,-0.31706949146137114
ACH-000383,-0.07498067357643336
ACH-000387,-0.16905387052171286
ACH-000389,-0.2333842033453092
ACH-000390,-0.1754071055688161
ACH-000393,-0.12218817211917785
ACH-000395,-0.11313107652264966
ACH-000396,0.0841593709621786
ACH-000397,-0.026385155037840828
ACH-000401,-0.09083997371882398
ACH-000402,-0.23804350879902736
ACH-000403,-0.18238493152704588
ACH-000404,-0.07226666209875779
ACH-000406,-0.016663862164564013
ACH-000407,-0.0505841064183348
ACH-000408,-0.01213510214538343
ACH-000410,-0.2896014650838332
ACH-000411,-0.046245585039948224
ACH-000414,0.010999482534914987
ACH-000415,-0.013689666787847606
ACH-000416,0.053581465465468964
ACH-000420,-0.22113952975298187
ACH-000421,-0.07225222943067837
ACH-000424,-0.2612875822969153
ACH-000425,-0.04451217182645833
ACH-000426,-0.5720553606446079
ACH-000427,0.028747746140986363
ACH-000433,-0.03671627409255277
ACH-000435,0.08364360490700727
ACH-000436,-0.36048198126769054
ACH-000444,-0.03946193661181261
ACH-000445,-0.054004393671372816
ACH-000448,-0.18292586242931674
ACH-000450,0.10626954043912633
ACH-000452,-0.04679140973721819
ACH-000454,-0.03345189408271085
ACH-000458,-0.11616379734560887
ACH-000459,-0.12464465470516295
ACH-000460,0.030879087877866737
ACH-000461,0.0653995094440164
ACH-000463,-0.2619554433515369
ACH-000464,-0.04980684329543279
ACH-000466,-0.2197477556730365
ACH-000467,0.008449360022818916
ACH-000468,-0.1009521101542436
ACH-000469,-0.07141977170100497
ACH-000470,0.02223790464717951
ACH-000471,-0.09005783510425533
ACH-000472,-0.07647687739539036
ACH-000473,-0.12805951064209947
ACH-000475,-0.02827569507876544
ACH-000476,-0.3143961938259814
ACH-000477,-0.0838273937526466
ACH-000479,0.0788196531384977
ACH-000480,-0.2293863294163716
ACH-000481,-0.17453861525150666
ACH-000483,0.04844898485872087
ACH-000484,-0.14470493853089395
ACH-000485,0.07440941301922885
ACH-000486,0.05198541728135167
ACH-000487,-0.081306265626567
ACH-000488,-0.011764102320419807
ACH-000490,-0.09151946657166753
ACH-000491,0.024842596250673275
ACH-000495,-0.16126092567493402
ACH-000496,-0.029196490479738938
ACH-000499,-0.06749510187016253
ACH-000500,-0.464034168165016
ACH-000502,-0.09360110951465622
ACH-000503,0.08900433314360191
ACH-000505,-0.17963464911709082
ACH-000507,-0.221071557530256
ACH-000510,-0.1075833326181951
ACH-000511,0.06867886941710524
ACH-000512,0.0869052278789865
ACH-000516,-0.18035536179664236
ACH-000517,-0.18680588489810285
ACH-000518,-0.2362579733994528
ACH-000520,0.01896499841754404
ACH-000521,-0.06602375693903552
ACH-000522,-0.1349734090937824
ACH-000524,-0.057960291789227486
ACH-000527,-0.12631867387235496
ACH-000528,-0.12858216879997705
ACH-000537,0.018320235842261
ACH-000541,-0.3177622301100615
ACH-000542,-0.06242722852461007
ACH-000544,0.011199862818466834
ACH-000545,-0.08776101520098792
ACH-000547,-0.21853070129900085
ACH-000548,-0.15996264369058036
ACH-000549,-0.18792164381778373
ACH-000550,0.067469273924935
ACH-000552,-0.011743625789856691
ACH-000556,0.04108466608566592
ACH-000557,-0.11479879329647015
ACH-000569,-0.05236446359664381
ACH-000570,0.13081509690551918
ACH-000571,-0.07591844231671005
ACH-000573,-0.3014663483690766
ACH-000576,0.06334141590215403
ACH-000579,0.012509858025769087
ACH-000580,-0.2008850303268511
ACH-000584,-0.20682320307918667
ACH-000585,-0.06824660183781775
ACH-000588,0.09139182068417806
ACH-000589,0.0786432361110995
ACH-000591,0.15493125789700773
ACH-000593,-0.12896612381897088
ACH-000600,-0.3104645716727135
ACH-000601,-0.03114757460747412
ACH-000605,-0.10055341006641354
ACH-000606,-0.09516138989925993
ACH-000608,-0.12342869425993147
ACH-000614,0.12088942467390522
ACH-000616,-0.21008865951215724
ACH-000618,-0.0717947927889225
ACH-000619,-0.15435145233078404
ACH-000620,-0.12918526269306632
ACH-000621,-0.016999252101755805
ACH-000622,-0.051599732068877836
ACH-000623,-0.09368140033587773
ACH-000624,-0.17084642234544742
ACH-000627,-0.12265443051537707
ACH-000630,-0.043525672728463576
ACH-000631,-0.3196042922350938
ACH-000632,-0.02939857301443142
ACH-000633,0.028131809267022037
ACH-000637,0.013283966425644365
ACH-000638,-0.1696862759426111
ACH-000646,-0.05721783029725513
ACH-000647,-0.2396934707072648
