,BIRC8 (112401)
ACH-000004,-0.06176945016086372
ACH-000005,-0.2768965622246559
ACH-000007,-0.16049451849454824
ACH-000009,-0.2241189636155942
ACH-000011,-0.004413341452230437
ACH-000012,-0.17656585091886473
ACH-000013,-0.10410602831537602
ACH-000014,-0.009426077631570657
ACH-000015,-0.1952844499508154
ACH-000017,-0.1802247715984083
ACH-000018,-0.01870503457539335
ACH-000019,-0.16878879232632582
ACH-000021,-0.24611132139747086
ACH-000022,-0.1628721792021867
ACH-000025,-0.08567974458020429
ACH-000028,-0.10030364523221408
ACH-000030,-0.28069219831271425
ACH-000035,-0.3422549050099241
ACH-000036,-0.1889487853926768
ACH-000037,-0.3193155869711493
ACH-000039,-0.3113782475319422
ACH-000040,-0.09349388296427087
ACH-000041,-0.05634717281135265
ACH-000042,-0.15658898013344938
ACH-000045,-0.22880911990783065
ACH-000047,-0.14609295560167335
ACH-000052,-0.25853520514194983
ACH-000053,-0.09487640367557217
ACH-000054,-0.23297380846990826
ACH-000055,-0.047889982564746005
ACH-000060,0.033398989355555464
ACH-000067,-0.17799529136980766
ACH-000070,0.21875179504254175
ACH-000075,-0.19841299774558294
ACH-000078,-0.2614216899433299
ACH-000082,-0.2746881362210911
ACH-000085,-0.19060375166617585
ACH-000086,-0.2788525334149887
ACH-000087,-0.1966731539582907
ACH-000092,0.0033632877271482725
ACH-000095,-0.16239836990105308
ACH-000097,-0.05862499097977101
ACH-000098,-0.24319281573686405
ACH-000099,-0.15041299795873478
ACH-000108,0.06676808402910903
ACH-000113,-0.21073625686746056
ACH-000116,-0.12291622487734133
ACH-000118,-0.10433610989228256
ACH-000120,-0.09872554140314582
ACH-000123,-0.05751087055883426
ACH-000127,-0.13841680988859878
ACH-000128,0.0
ACH-000132,-0.09862485846177103
ACH-000133,-0.3108920895896047
ACH-000137,-0.26499732562271244
ACH-000138,-0.09126156227363558
ACH-000142,-0.13673355686520974
ACH-000143,-0.15279339189457294
ACH-000146,-0.10821805216654584
ACH-000148,-0.13172639501822947
ACH-000150,-0.13613949147420396
ACH-000152,-0.1815740728338716
ACH-000153,-0.14095604589129396
ACH-000159,-0.07839401827888766
ACH-000160,-0.10601583842953524
ACH-000163,-0.1230969603445809
ACH-000167,-0.2123408177022198
ACH-000168,-0.3361933503816116
ACH-000169,-0.07325895771616661
ACH-000178,-0.11483539700179547
ACH-000183,0.030132401401164164
ACH-000188,-0.12956476726945326
ACH-000189,-0.10644258673864118
ACH-000190,-0.1552912006981829
ACH-000198,-0.16430359432611005
ACH-000203,0.2510997805759074
ACH-000204,0.08242007834514173
ACH-000206,-0.1789758468778066
ACH-000207,-0.18771840975032275
ACH-000208,-0.21023263319196786
ACH-000210,-0.16291121880605391
ACH-000211,-0.09889365821555893
ACH-000215,-0.13761150486206514
ACH-000221,0.017637692976244082
ACH-000222,0.06854311521452737
ACH-000223,-0.24327317511568824
ACH-000226,-0.3029824455562136
ACH-000227,0.002961517937182787
ACH-000228,-0.049093055797191684
ACH-000231,-0.07927874282282893
ACH-000232,-0.1860683915401412
ACH-000233,-0.12020491361234548
ACH-000234,-0.08135743691375216
ACH-000235,-0.16576978263665834
ACH-000237,-0.2252913945722945
ACH-000238,-0.17391299088077214
ACH-000242,-0.5864894607894345
ACH-000243,-0.1671577964125441
ACH-000244,-0.2471693131939846
ACH-000246,-0.1355930235925809
ACH-000248,-0.2662200993010991
ACH-000250,-0.227720703269102
ACH-000251,-0.2326531339966052
ACH-000252,-0.15375610486614508
ACH-000253,-0.07625122958683032
ACH-000255,-0.16228286425833155
ACH-000256,-0.14579358737510115
ACH-000257,-0.17242520549428156
ACH-000258,-0.3137943110284098
ACH-000259,-0.12007999416794275
ACH-000260,-0.12068103259904027
ACH-000261,-0.16604249442225308
ACH-000262,0.06811288123162827
ACH-000263,-0.2005462711377359
ACH-000264,-0.1131066657572663
ACH-000265,-0.05552054835496992
ACH-000266,-0.14193603658045484
ACH-000272,-0.1246313344311452
ACH-000274,-0.18003672196749407
