,EPS8L1 (54869)
ACH-000004,-0.01465194950026996
ACH-000005,-0.2061794654803225
ACH-000007,-0.12337965227131174
ACH-000009,-0.2672361656800835
ACH-000011,-0.16654323141638633
ACH-000012,-0.00020071469528820936
ACH-000013,-0.2908055892119594
ACH-000014,-0.06482193015039749
ACH-000015,-0.18478423879360426
ACH-000017,-0.2054603944701328
ACH-000018,-0.10408377936560498
ACH-000019,-0.339087816990577
ACH-000021,-0.16862775653374984
ACH-000022,-0.11741672678925985
ACH-000025,-0.039323917446156924
ACH-000028,-0.21008843480844128
ACH-000030,-0.2111583019987233
ACH-000035,-0.18890089330467386
ACH-000036,-0.26299032078297035
ACH-000037,-0.051044019763232286
ACH-000039,-0.2326392739827227
ACH-000040,-0.1574938549159686
ACH-000041,-0.08861050108507658
ACH-000042,0.04436206635548035
ACH-000045,0.022088975158702957
ACH-000047,-0.20106413661504455
ACH-000052,-0.03923405881914888
ACH-000053,-0.1319058175147903
ACH-000054,-0.07180153788850206
ACH-000055,-0.30609017895248314
ACH-000060,-0.026471309186915096
ACH-000067,-0.11617086796899735
ACH-000070,-0.11576715085073915
ACH-000075,0.06312630502339568
ACH-000078,-0.19162465008844676
ACH-000082,-0.2100614312298701
ACH-000085,-0.1185742601704516
ACH-000086,-0.15364713110622671
ACH-000087,-0.053942971990424575
ACH-000092,-0.2627612434132861
ACH-000095,-0.20859500040043866
ACH-000097,-0.2996800495543169
ACH-000098,-0.0982020636593634
ACH-000099,-0.2245009931620977
ACH-000108,-0.17315448043226486
ACH-000113,-0.12464765062323307
ACH-000116,-0.08182217881032762
ACH-000118,-0.11418968826802828
ACH-000120,-0.28316544306236346
ACH-000123,-0.2950125625527423
ACH-000127,-0.15210093302324693
ACH-000128,-0.02337287256418152
ACH-000132,-0.1610860955401375
ACH-000133,-0.19240784757091284
ACH-000137,-0.07632055612114501
ACH-000138,-0.1547521847995034
ACH-000142,-0.18922747158525566
ACH-000143,-0.19965406472287167
ACH-000146,-0.1160772357017235
ACH-000148,-0.17693373408110724
ACH-000150,-0.1513593845167587
ACH-000152,-0.08374764217101176
ACH-000153,-0.08953568122204418
ACH-000159,-0.3201670120270988
ACH-000160,-0.3051681919546287
ACH-000163,-0.1575380994097723
ACH-000167,-0.10067384031297794
ACH-000168,-0.027963484655753185
ACH-000169,-0.006820491865956048
ACH-000178,-0.11515527805176005
ACH-000183,-0.2157919937643164
ACH-000188,-0.07210355431068448
ACH-000189,0.13118214110038207
ACH-000190,-0.2055541824241867
ACH-000198,-0.035322127141526806
ACH-000203,-0.3518954515090581
ACH-000204,-0.10681149387233567
ACH-000206,-0.2372603127770467
ACH-000207,-0.27042688134800663
ACH-000208,-0.051561932473131664
ACH-000210,0.22604254560200854
ACH-000211,-0.1726762363966285
ACH-000215,-0.14007535568889254
ACH-000221,-0.15677033517846348
ACH-000222,-0.12295832573915365
ACH-000223,-0.13992787953573158
ACH-000226,-0.1613547565394501
ACH-000227,-0.15177938259044327
ACH-000228,0.011471288841364205
ACH-000231,0.0045221683736152065
ACH-000232,-0.1974542333758008
ACH-000233,-0.11345613457806288
ACH-000234,-0.20542320132117028
ACH-000235,-0.08552800706799149
ACH-000237,-0.16456901991356698
ACH-000238,-0.24897203316022784
ACH-000242,-0.11437725168187245
ACH-000243,-0.11703113245903116
ACH-000244,-0.08471973127190964
ACH-000246,-0.14970557464947806
ACH-000248,-0.3131604497201789
ACH-000250,-0.10775353991799748
ACH-000251,-0.07546767628798118
ACH-000252,-0.2697717301209487
ACH-000253,-0.14225145729799424
ACH-000255,-0.17160462573806592
ACH-000256,-0.030449791576457982
ACH-000257,-0.20800750878300728
ACH-000258,-0.2936548068919436
ACH-000259,-0.1714552680032758
ACH-000260,-0.13841994726573004
ACH-000261,-0.08550509165475814
ACH-000262,-0.4192637374801616
ACH-000263,-0.29718329364447976
ACH-000264,-0.0031213145713119344
ACH-000265,-0.32435497908854866
ACH-000266,-0.2413905835496686
ACH-000272,-0.05752734134023594
ACH-000274,-0.13999354499288655
ACH-000277,-0.06732586301907723
ACH-000278,-0.13730273115577615
ACH-000279,-0.15687244336887934
ACH-000280,-0.05991016409615878
ACH-000281,-0.18706309984755254
ACH-000288,-0.0408096419520273
ACH-000291,-0.1153938242176272
ACH-000293,-0.2277049174228733
ACH-000294,-0.1930331755011848
ACH-000295,-0.12122376920722268
ACH-000296,-0.026310870601250955
ACH-000302,-0.3017700419161888
ACH-000304,-0.3034569850926101
ACH-000307,-0.12933444058718682
ACH-000308,-0.1601925317403674
ACH-000310,-0.2746242837599257
ACH-000311,-0.09511726406779596
ACH-000312,-0.07623262350678968
ACH-000315,-0.3042630815965536
ACH-000316,-0.09278930760717878
ACH-000317,0.02943007637803388
ACH-000318,-0.11516926853094968
ACH-000319,-0.06176470840768525
ACH-000320,0.01715061654542548
ACH-000322,0.004811992935602353
ACH-000323,-0.103060855208977
ACH-000324,-0.18692536527983325
ACH-000329,-0.1880382143552071
ACH-000330,-0.08297227880665968
ACH-000331,-0.018231367510849732
ACH-000332,-0.13866031334248166
ACH-000334,-0.2397689829551453
ACH-000335,-0.3223069310270084
ACH-000336,-0.1264307990409172
ACH-000337,-0.16443253361905408
ACH-000338,-0.2013759436387723
ACH-000339,-0.17685972016484305
ACH-000341,-0.08018319834750351
ACH-000348,-0.12073550260036794
ACH-000350,-0.1804871244608795
ACH-000352,-0.11797168950944853
ACH-000356,-0.15533466841293295
ACH-000361,-0.11359431841432635
ACH-000362,-0.21146893630923733
ACH-000363,-0.034969732546046885
ACH-000364,-0.3174821515020149
ACH-000365,-0.1638981871490573
ACH-000366,-0.2754117567164174
ACH-000368,-0.04136250796231323
ACH-000374,0.01530489508697274
ACH-000375,-0.21240382896145152
ACH-000376,-0.11978010278397225
ACH-000381,-0.16806166894551824
ACH-000383,-0.17941574090143803
ACH-000387,-0.08959565397740728
ACH-000389,-0.1554831212465135
ACH-000390,-0.18220229407517904
ACH-000393,-0.281905014226286
ACH-000395,-0.2592621158479148
ACH-000396,0.06786716996764115
ACH-000397,-0.22184603930368227
ACH-000401,-0.1179504549508872
ACH-000402,-0.05574865290503685
ACH-000403,-0.10436748825612152
ACH-000404,-0.3280020599375688
ACH-000406,-0.14442518154887188
ACH-000407,-0.2384658793513031
ACH-000408,-0.15338178327339028
ACH-000410,-0.4737062398655389
ACH-000411,-0.2341140383615067
ACH-000414,-0.257278442033267
ACH-000415,-0.043122485457395374
ACH-000416,-0.15357858933993548
ACH-000420,-0.13071749902533886
ACH-000421,-0.14784937560792916
ACH-000424,-0.10566494495189747
ACH-000425,-0.1290918971089631
ACH-000426,0.008682098028154728
ACH-000427,-0.10043584208605796
ACH-000433,0.035951440197352635
ACH-000435,-0.2456084783935488
ACH-000436,-0.14872059010915756
ACH-000444,-0.22899915757220365
ACH-000445,0.0494006009280918
ACH-000448,-0.22578193467567
ACH-000450,-0.02059644550237446
ACH-000452,-0.10737829716892243
ACH-000454,-0.018875370730669642
ACH-000458,-0.010670196098048368
ACH-000459,-0.16803694813619932
ACH-000460,-0.269171973079018
ACH-000461,-0.2741052672939861
ACH-000463,-0.016742337475330278
ACH-000464,-0.41530479452000346
ACH-000466,-0.09510890557466453
ACH-000467,-0.13870804589619593
ACH-000468,-0.14751055447882036
ACH-000469,-0.12955138595598212
ACH-000470,-0.23469037928633854
ACH-000471,-0.15079279927023673
ACH-000472,-0.2012179226772475
ACH-000473,-0.22973650495964604
ACH-000475,-0.09740775279837982
ACH-000476,-0.1462041829224971
ACH-000477,-0.051787289218636116
ACH-000479,-0.042881931161320636
ACH-000480,-0.33951450540351674
ACH-000481,-0.10195800505011028
ACH-000483,-0.2836626808199733
ACH-000484,-0.350639265424104
ACH-000485,-0.05471193207287108
ACH-000486,-0.23580851546072426
ACH-000487,-0.1086873897611029
ACH-000488,-0.0712920725218944
ACH-000490,-0.115617952370203
ACH-000491,-0.2456619302262292
ACH-000495,-0.1768426666056095
ACH-000496,-0.2732985795536733
ACH-000499,-0.3081122787152851
ACH-000500,-0.21112409082762626
ACH-000502,-0.1674576686042057
ACH-000503,0.15174300626973733
ACH-000505,0.024357407930538717
ACH-000507,-0.1161135337936556
ACH-000510,-0.22395483124236534
ACH-000511,-0.1895391897877768
ACH-000512,-0.03282485585412537
ACH-000516,-0.20768936279028766
ACH-000517,-0.16801387472035378
ACH-000518,-0.1637283028244596
ACH-000520,-0.2547463450823665
ACH-000521,-0.1770239865890048
ACH-000522,-0.05163794032436988
ACH-000524,-0.17766691889596153
ACH-000527,-0.1750614595682296
ACH-000528,-0.101418225117453
ACH-000537,-0.14392807371319055
ACH-000541,-0.0010111704561968802
ACH-000542,-0.1641836759826759
ACH-000544,-0.15405742832647665
ACH-000545,-0.14303552617571186
ACH-000547,0.039598179193608384
ACH-000548,-0.22271098903348632
ACH-000549,-0.2983813384996189
ACH-000550,-0.053971945388327405
ACH-000552,-0.13518234215255673
ACH-000556,-0.2351852744951705
ACH-000557,-0.11037265065999316
ACH-000569,-0.08736475662768718
ACH-000570,-0.14118072834315676
ACH-000571,-0.21783530919914898
ACH-000573,-0.14170421799039498
ACH-000576,0.056343463942266386
ACH-000579,0.0017950293980591183
ACH-000580,-0.15749850322027525
ACH-000584,-0.23625453958182066
ACH-000585,-0.20365955516561687
ACH-000588,-0.21357853914393976
ACH-000589,-0.1408376860814571
ACH-000591,-0.277100008155359
ACH-000593,-0.17762192411855338
ACH-000600,-0.1662457870480968
ACH-000601,-0.1796615909568749
ACH-000605,-0.017922118096306
ACH-000606,-0.09948126600724486
ACH-000608,-0.2340550738619928
ACH-000614,-0.06840477294141528
ACH-000616,-0.12970919751441767
ACH-000618,-0.0037114224400885297
ACH-000619,-0.13220530846359926
ACH-000620,-0.2775451820511254
ACH-000621,-0.18494418960600192
ACH-000622,-0.12133085350939055
ACH-000623,-0.1674960114690386
ACH-000624,-0.20208519510577214
ACH-000627,-0.02773427076738302
ACH-000630,-0.14988041478103625
ACH-000631,-0.4870406002995376
ACH-000632,-0.017378458486670613
ACH-000633,-0.3227886190573955
ACH-000637,-0.21618824323296013
ACH-000638,-0.14695176069723614
ACH-000646,-0.09326149178820352
ACH-000647,-0.15378960612956094
ACH-000648,-0.11067023847633783
ACH-000649,-0.16438370171287195
ACH-000651,-0.0985301006789849
ACH-000652,-0.1665125894745344
ACH-000653,-0.29216666624176285
ACH-000657,-0.13342523955749389
ACH-000658,-0.04154829501750525
ACH-000661,-0.11396739012425715
ACH-000662,-0.0075442173788589535
ACH-000663,-0.18542918865074556
ACH-000665,-0.1846446934207428
ACH-000671,0.09417973095748776
ACH-000672,0.2597004922708199
ACH-000673,-0.0872195850061779
ACH-000676,-0.09238773455315266
ACH-000677,-0.155741149285026
