,ZNRD1 (30834)
ACH-000272,-0.895270812883032
ACH-000274,-0.7842029842688618
ACH-000277,-0.4897519251516432
ACH-000278,-0.7623421588880884
ACH-000279,-0.44993855616614586
ACH-000280,-0.9239615435214512
ACH-000281,-0.7004168212254578
ACH-000288,-0.9168582247693556
ACH-000291,-0.7264527769706853
ACH-000293,-0.8313099680336913
ACH-000294,-0.797254386725852
ACH-000295,-0.5989266293392036
ACH-000296,-0.8198652959801217
ACH-000302,-0.8654563269336178
ACH-000304,-0.4769744371251541
ACH-000307,-1.1023950024150155
ACH-000308,-0.5957328765967298
ACH-000310,-0.3398101780193232
ACH-000311,-0.8172294949535476
ACH-000312,-0.7453372081016643
ACH-000315,-0.4256563578050923
ACH-000316,-0.5619352341599579
ACH-000317,-1.2346730280559433
ACH-000318,-1.090083103833532
ACH-000319,-0.7147664330749264
ACH-000320,-0.833498253458813
ACH-000322,-0.6267371626628594
ACH-000323,-0.9126134479997744
ACH-000324,-0.9350088027869036
ACH-000329,-0.7906706301882224
ACH-000330,-0.7422532175415325
ACH-000331,-0.9408084200654592
ACH-000332,-0.8251927743987453
ACH-000334,-0.6253576372267942
ACH-000335,-0.9465433376464332
ACH-000336,-0.7032354981266423
ACH-000337,-0.7293817307498948
ACH-000338,-0.9985415090804898
ACH-000339,-0.8230592074662225
ACH-000341,-0.6933509781813145
ACH-000348,-0.5694332984755344
ACH-000350,-0.4904333922605994
ACH-000352,-0.3377414457035849
ACH-000356,-0.7389522135381533
ACH-000361,-0.6489016773235113
ACH-000362,-0.5432592907099393
ACH-000363,-0.2285798112256341
ACH-000364,-0.62285208302899
ACH-000365,-0.5226375615661674
ACH-000366,-0.457598624448657
ACH-000368,-0.5652461070081698
ACH-000374,-1.1201160484271722
ACH-000375,-0.616691683016604
ACH-000376,-0.8972990748958838
ACH-000381,-0.8631481375604892
ACH-000383,-0.7931792504401051
ACH-000387,-0.5913683423971458
ACH-000389,-0.9043955837262794
ACH-000390,-0.7999696606512045
ACH-000393,-0.7006471565222869
ACH-000395,-0.5864783724025454
ACH-000396,-0.8769448043212283
ACH-000397,-0.7747042397024179
ACH-000401,-0.6945298959866416
ACH-000402,-0.9911610920611728
ACH-000403,-0.6906559411955423
ACH-000404,-0.7293180822264246
ACH-000406,-0.7092711437329883
ACH-000407,-0.8448199835161854
ACH-000408,-1.0189105870050337
ACH-000410,-0.37543012625727296
ACH-000411,-0.9673449827196698
ACH-000414,-0.5962735375858108
ACH-000415,-0.7913064081384272
ACH-000416,-0.8682705603160767
ACH-000420,-0.4755490950670946
ACH-000421,-0.7837711907704873
ACH-000424,-0.6889914289434749
ACH-000425,-0.6350480786359718
ACH-000426,-0.4874038231958088
ACH-000427,-0.7324667903254656
ACH-000433,-0.8570674466648598
ACH-000435,-1.1642567004242834
ACH-000436,-0.2863271021655821
ACH-000444,-0.6855973294654781
ACH-000445,-0.9129943586515892
ACH-000448,-0.7892266453774178
ACH-000450,-0.6520729861827176
ACH-000452,-0.9204714329778976
ACH-000454,-1.0789709051301328
ACH-000458,-0.8333030439279616
ACH-000459,-0.6621497017136619
ACH-000460,-0.7784408503522812
ACH-000461,-0.5235186187000408
ACH-000463,-0.9213316835619468
ACH-000464,-0.910210367894534
ACH-000466,-0.9366418694171068
ACH-000467,-0.7612138317593252
ACH-000468,-0.7678083769729654
ACH-000469,-1.1100627410684665
ACH-000470,-0.7682246813289787
ACH-000471,-0.7183732553186299
ACH-000472,-0.7594682731696394
ACH-000473,-0.7748427652057913
ACH-000475,-0.3737632127692235
ACH-000476,-0.6919077423271283
ACH-000477,-0.7977947719528254
ACH-000479,-0.8710153305128266
ACH-000480,-1.0042775333436362
ACH-000481,-0.6852404467415147
ACH-000483,-0.8416360912512489
ACH-000484,-0.39664086392725817
ACH-000485,-0.8341158575792165
ACH-000486,-0.778195665705577
ACH-000487,-0.7743037331876322
ACH-000488,-0.7871896422906131
ACH-000490,-0.8907521872912759
ACH-000491,-0.49831344133443795
ACH-000495,-0.9061972455873034
ACH-000496,-0.7533155074039863
ACH-000499,-1.0161217523180763
ACH-000500,-0.8735915824871235
ACH-000502,-0.7044300831581229
ACH-000503,-1.1355094576267175
ACH-000505,-0.8706736304998399
ACH-000507,-0.7513044010187219
ACH-000510,-0.87435343641988
ACH-000511,-0.997288529886834
ACH-000512,-0.6808978640049284
ACH-000516,-0.7776851838847685
ACH-000517,-0.7939777867831795
ACH-000518,-0.9302776948371444
ACH-000520,-0.9747331672154441
ACH-000521,-0.8230087134934422
ACH-000522,-0.973483069393396
ACH-000524,-0.8533297747259366
ACH-000527,-0.9633050149738492
ACH-000528,-0.8009242846622613
ACH-000537,-0.6207797937210286
ACH-000541,-0.5899820101326078
ACH-000542,-0.8018359553224841
ACH-000544,-1.0602922476190726
ACH-000545,-0.9149313657241936
ACH-000547,-1.056226349182969
ACH-000548,-0.8877825541063771
ACH-000549,-1.0844303772854644
ACH-000550,-0.7678940068684481
ACH-000552,-0.8288139001706106
ACH-000556,-0.8539923451648592
ACH-000557,-0.6847904284600418
ACH-000569,-0.8770773472878564
ACH-000570,-0.9822982599747996
ACH-000571,-0.7367491824162126
ACH-000573,-0.947904554877397
ACH-000576,-0.585501215272347
ACH-000579,-0.5406190109204689
ACH-000580,-0.903043004349104
ACH-000584,-0.698562736566249
ACH-000585,-0.9162755758702632
ACH-000588,-0.6925204669211494
ACH-000589,-0.6054801226691646
ACH-000591,-1.098248169120292
ACH-000593,-0.94770064582548
ACH-000600,-0.8056254369678358
ACH-000601,-0.8565646417914323
ACH-000605,-0.8053347855353445
ACH-000606,-1.062563838796148
ACH-000608,-0.6608781529965293
ACH-000614,-0.5542850083697151
ACH-000616,-0.6680643829070123
ACH-000618,-1.0955344761098238
ACH-000619,-0.8554138054721191
ACH-000620,-0.9119397542584438
ACH-000621,-0.5193820322724713
ACH-000622,-0.7800287762346398
ACH-000623,-0.7547891589811927
ACH-000624,-0.9614881627253216
ACH-000627,-0.6825491818547298
ACH-000630,-0.8659981574317721
ACH-000631,-0.7851155141194534
ACH-000632,-0.6775628572713829
ACH-000633,-0.3865506291727979
ACH-000637,-1.1836847666421917
ACH-000638,-0.7540867433371684
ACH-000646,-0.5379702283171512
ACH-000647,-0.8327501942053083
ACH-000648,-0.8437487602149825
ACH-000649,-0.9312195650696048
ACH-000651,-0.9572786173119626
ACH-000652,-0.9409879206780168
ACH-000653,-0.47604610213621207
ACH-000657,-0.8217765312919986
ACH-000658,-0.5625571690616439
ACH-000661,-0.7557834034862785
ACH-000662,-0.5889162397114631
ACH-000663,-1.0257362999902286
ACH-000665,-1.0824973381626557
ACH-000671,-0.6644681570547969
ACH-000672,-0.906136430846408
ACH-000673,-0.881046982575555
ACH-000676,-0.8451129337644399
ACH-000677,-1.0098016461651471
ACH-000681,-0.8846350041605057
ACH-000683,-0.5546064835066595
ACH-000684,-1.1471171688284798
ACH-000688,-0.6122543694217575
ACH-000693,-0.80347974904113
ACH-000694,-0.7584037621111733
ACH-000695,-0.3643863544119311
ACH-000696,-0.8005420375098706
ACH-000697,-0.8683192034033929
ACH-000699,-0.6541221075068963
ACH-000701,-0.7108811612129984
ACH-000706,-0.5365888859706838
ACH-000711,-0.8262941905429632
ACH-000713,-0.7745809312258037
ACH-000714,-0.8175508921282544
ACH-000718,-0.6453865796307069
ACH-000720,-0.5769749971443888
ACH-000721,-0.9604254049221882
ACH-000724,-0.9785218194052988
ACH-000725,-0.3057844907906646
ACH-000732,-1.0514645136771177
ACH-000734,-0.928877736095745
ACH-000735,-0.7596558567990099
ACH-000736,-0.6223335718654884
ACH-000738,-0.9322457824083594
ACH-000746,-0.4694222147566667
ACH-000747,-0.8054459578018851
ACH-000748,-0.9339269781932652
ACH-000753,-1.128773100222947
ACH-000756,-0.7425897424907512
ACH-000757,-0.6498900139637948
ACH-000758,-0.658106273795548
ACH-000760,-0.7131833180058373
ACH-000762,-0.8826001149457826
ACH-000763,-0.6500337798986306
ACH-000764,-0.7970696619366081
ACH-000765,-0.8805512382940787
ACH-000766,-0.8958559651536658
ACH-000767,-0.3901837172366093
ACH-000768,-0.8470302947378623
ACH-000769,-0.8561125063202886
ACH-000770,-0.8404492348337098
ACH-000771,-0.7963035643204249
ACH-000773,-0.8395056418394193
ACH-000776,-0.7642996067611515
ACH-000777,-0.7331203714486306
ACH-000778,-0.5606138821102887
ACH-000781,-0.6664440725029658
ACH-000782,-0.7811554209437669
ACH-000783,-0.5696893466960549
ACH-000784,-0.9447819915804556
ACH-000785,-0.3674406788522737
ACH-000787,-0.8715505686544942
ACH-000788,-0.6937182775770099
ACH-000791,-0.7547442654003194
ACH-000792,-0.8983430057114125
ACH-000794,-0.8066020437111114
ACH-000796,-0.6954556096104072
ACH-000798,-0.9160513186893025
ACH-000799,-0.9246772909641224
ACH-000800,-1.0600193330161831
ACH-000802,-0.8040859310086659
ACH-000804,-1.029426196302979
ACH-000805,-0.687337543793723
ACH-000809,-0.7021696852679153
ACH-000810,-0.6519596707356249
ACH-000811,-0.6174402391232483
ACH-000817,-0.7222760923597298
ACH-000819,-0.9258925624322988
ACH-000820,-0.7151502815390958
ACH-000821,-0.5068080711678209
ACH-000822,-0.1951751341777516
ACH-000823,-0.997553751719454
ACH-000824,-0.7653878394987241
ACH-000827,-0.9533126547729038
ACH-000829,-0.8683194196474155
ACH-000831,-0.8876450700067187
ACH-000832,-0.7892379736020178
ACH-000833,-1.0185468397160589
ACH-000834,-0.8712303493586497
ACH-000835,-0.9691930892151172
ACH-000836,-0.4976261494703253
ACH-000837,-1.0464172197679622
ACH-000838,-0.9849741733543904
ACH-000839,-0.8805808095106422
ACH-000840,-0.9513568136275808
ACH-000841,-0.8748514980640049
ACH-000843,-0.8792395049172208
ACH-000846,-0.7280476511806145
ACH-000847,-0.8340668137812586
ACH-000848,-0.8364353747413152
ACH-000849,-0.9777209185172212
ACH-000851,-0.8723370418779856
ACH-000855,-0.6904494085762921
ACH-000856,-0.8214694403805575
ACH-000858,-0.6768589913013338
ACH-000859,-0.8841048285077148
ACH-000861,-0.6826576113516223
ACH-000862,-0.6009129457461232
ACH-000865,-1.04254241949087
ACH-000866,-0.5634885379469198
ACH-000867,-0.4772857931427532
ACH-000869,-0.6933409426411591
ACH-000872,-0.9676901080365627
ACH-000873,-0.903635635340668
ACH-000876,-0.6696291863816956
ACH-000878,-0.8720966764236198
ACH-000880,-0.8391361560178668
ACH-000881,-0.7675998139864173
ACH-000882,-0.8645465301895976
ACH-000884,-0.7407996340685004
ACH-000885,-0.8266659404518993
ACH-000887,-0.8756716801426495
ACH-000889,-0.7675882995217971
ACH-000896,-0.6107912911218342
ACH-000898,-0.7986940625384459
ACH-000900,-0.8722958777534418
ACH-000901,-0.9010311093654298
ACH-000905,-0.9593192863661734
ACH-000906,-0.8023659489951446
ACH-000907,-0.9121181304790312
ACH-000910,-0.9376831998584029
ACH-000911,-0.7860981966777031
ACH-000912,-1.0344238941816737
ACH-000913,-0.6762550142018939
ACH-000915,-0.6231111748337634
ACH-000916,-0.3168774874626341
ACH-000917,-0.9248527525542576
ACH-000920,-0.827600769553121
ACH-000921,-0.8693052355126702
ACH-000924,-0.7159765516108085
ACH-000926,-0.7425687024976784
ACH-000928,-0.9740935666095214
ACH-000929,-0.9780331313388904
ACH-000932,-0.7064268505992722
ACH-000935,-0.7925116856731911
ACH-000936,-0.848303455668149
ACH-000937,-0.8367307017416851
ACH-000938,-0.6013747476238865
ACH-000939,-0.5872459291904456
ACH-000941,-1.1746815550258376
ACH-000943,-0.778713335047442
ACH-000946,-0.8867263902287751
ACH-000947,-0.991393138659886
ACH-000948,-0.6025310851574398
ACH-000950,-1.0193894678697966
ACH-000953,-0.6481338303178772
ACH-000954,-0.9429508188839241
ACH-000957,-0.910538481474482
ACH-000958,-0.9641241992089072
ACH-000960,-0.6374955760729456
ACH-000963,-0.988494659631096
ACH-000968,-0.611678258239593
ACH-000969,-0.3975873944942092
ACH-000972,-0.908766823852046
ACH-000973,-0.8534317330868376
ACH-000974,-0.8900710996003431
ACH-000978,-0.7584742918379507
ACH-000984,-0.7735989754235923
ACH-000986,-0.9274432250995344
ACH-000988,-0.4509549755950357
ACH-000993,-0.6724625192711797
ACH-000994,-0.4112832277178746
ACH-000996,-0.9721581112480888
ACH-001001,-0.723923872918856
ACH-001020,-0.6532540731828689
ACH-001028,-0.8532503804563137
ACH-001031,-1.0102519260381129
ACH-001038,-0.3747762244123082
ACH-001048,-0.8197300499760513
ACH-001050,-0.9115208700626832
ACH-001053,-0.6261366366298732
ACH-001054,-0.667057269506594
ACH-001061,-0.7514794115071846
ACH-001067,-0.8313765739800721
ACH-001075,-1.038273591974022
ACH-001096,-0.6720799048077664
ACH-001111,-0.6647485027933209
ACH-001119,-0.7338077983943061
ACH-001128,-0.1615486471623928
ACH-001134,-0.7038075476061051
ACH-001151,-0.7392203888336607
ACH-001163,-0.8873439634387672
ACH-001164,-0.6896705259467046
ACH-001183,-0.7950316634781278
ACH-001192,-0.3389079326143162
ACH-001193,-0.9097448651408236
ACH-001196,-1.1188194733286891
ACH-001197,-0.6868463757567443
ACH-001205,-0.8125956423429647
ACH-001211,-0.6378457044185938
ACH-001212,-0.657444407675796
ACH-001228,-0.5938380773999505
ACH-001232,-0.7697788115818767
ACH-001239,-0.4413435510586895
ACH-001270,-0.9792469221404309
ACH-001274,-0.7225032492871601
ACH-001275,-0.9537111290160709
ACH-001277,-0.9200774647521751
ACH-001278,-0.5865092466441342
ACH-001280,-0.6852050676530181
ACH-001283,-0.5109617691005721
ACH-001289,-0.907798320634203
ACH-001300,-0.8017496459593462
ACH-001301,-0.52415089677153
ACH-001302,-0.8190305885438393
ACH-001306,-0.9425697862859764
ACH-001318,-0.8203118388182603
ACH-001322,-0.7955092206374429
ACH-001328,-0.7807518285818121
ACH-001332,-0.7500379421049648
ACH-001336,-0.8865910608835239
ACH-001346,-0.8683891485511475
ACH-001353,-0.5551838086545953
ACH-001354,-0.22510164118771386
ACH-001367,-0.7244749966510018
ACH-001368,-0.9753027649222398
ACH-001374,-0.8588499884511958
ACH-001377,-0.7501316260654327
ACH-001380,-0.6475863623673679
ACH-001391,-0.5853845313506968
ACH-001408,-0.8846198817596391
ACH-001430,-0.9353376511035366
ACH-001431,-0.6456238661149437
ACH-001450,-0.3928787616242776
ACH-001496,-0.6645290537887916
ACH-001500,-0.39825340670977055
ACH-001523,-0.8195165362519037
ACH-001532,-0.8178570615417974
ACH-001550,-0.5824142562869935
ACH-001552,-0.966265572513919
ACH-001554,-0.8474198148529647
ACH-001654,-1.0773086997387535
ACH-001735,-0.7088464627201102
ACH-001736,-0.6968637521778569
ACH-001737,-0.6141801458064297
ACH-001740,-0.6550960366901061
ACH-001745,-0.5059209940225498
ACH-001765,-0.491227764301529
