,ARPC2 (10109)
ACH-000004,-0.09380068062169347
ACH-000005,-0.6620022422159323
ACH-000007,-0.2499597895239231
ACH-000009,-0.3029700708825504
ACH-000011,-0.4303473973241312
ACH-000012,-0.16359425885127346
ACH-000013,-0.23842788184652164
ACH-000014,-0.4924395968216545
ACH-000015,-0.3938783420169469
ACH-000017,-0.3262099934017786
ACH-000018,-0.6163953171013867
ACH-000019,-0.19438849712570325
ACH-000021,-0.072918935688396
ACH-000022,-0.1301873961278602
ACH-000025,-0.6011498478412198
ACH-000028,-0.297343268135929
ACH-000030,-0.3761371777408617
ACH-000035,-0.3535896959709905
ACH-000036,-0.3383367169150228
ACH-000037,-0.0932552634971001
ACH-000039,-0.0758298521577869
ACH-000040,-0.6002832763103072
ACH-000041,-0.4504013370414872
ACH-000042,-0.42178361419627547
ACH-000045,-0.6231000510936949
ACH-000047,-0.5623217990240105
ACH-000052,-0.7052601481532959
ACH-000053,-0.24940310589707584
ACH-000054,-0.6814821248513403
ACH-000055,-0.0015966503013294376
ACH-000060,-0.3813353725839019
ACH-000067,-0.2570539551699612
ACH-000070,-0.26606063419768444
ACH-000075,-0.05208351889636127
ACH-000078,-0.16558702269813375
ACH-000082,-0.4017880696376745
ACH-000085,-0.15937685037310195
ACH-000086,-0.3652282491124944
ACH-000087,-0.2634036848825367
ACH-000092,-0.5358174907749712
ACH-000095,-0.19450953406168092
ACH-000097,-0.3789806652215173
ACH-000098,-0.5946102728335658
ACH-000099,-0.3166030768746996
ACH-000108,-0.38386738155442535
ACH-000113,-0.24236562301643466
ACH-000116,-0.3682429355067041
ACH-000118,-0.5042099601247513
ACH-000120,-0.3609902111322184
ACH-000123,-0.3168895878299269
ACH-000127,-0.3980937762901345
ACH-000128,-0.3881120175769575
ACH-000132,-0.6908294551806434
ACH-000133,-0.5621135346028651
ACH-000137,-0.3834252032735464
ACH-000138,-0.3255568304288127
ACH-000142,-0.4922618280623782
ACH-000143,-0.5419339487497856
ACH-000146,-0.2218015313831284
ACH-000148,-0.32689489884810674
ACH-000150,-0.2533048326665185
ACH-000152,-0.3312924054533328
ACH-000153,-0.4228068872902261
ACH-000159,-0.2862027694416723
ACH-000160,-0.1799735813742708
ACH-000163,-0.5167637310436239
ACH-000167,-0.40615163588563946
ACH-000168,-0.3689789983252299
ACH-000169,-0.08834862064934981
ACH-000178,-0.4973472380269938
ACH-000183,-0.4068363422675512
ACH-000188,-0.280574772442472
ACH-000189,-0.357087831294132
ACH-000190,-0.1979359048798997
ACH-000198,-0.45393176943145097
ACH-000203,-0.4609541660190544
ACH-000204,-0.3605552711552065
ACH-000206,-0.5747736782098923
ACH-000207,-0.20802637485354053
ACH-000208,-0.5116378800160174
ACH-000210,-0.026974398741160026
ACH-000211,-0.4513642552902383
ACH-000215,-0.4214470687281201
ACH-000221,-0.09140136672779547
ACH-000222,-0.3308865056820488
ACH-000223,-0.34805341350970354
ACH-000226,-0.2519367372988874
ACH-000227,-0.17936733322792878
ACH-000228,-0.3744424571501181
ACH-000231,-0.2641312229487954
ACH-000232,-0.3967126315882799
ACH-000233,-0.3993184766825945
ACH-000234,-0.4479428497863439
ACH-000235,-0.4309015262426672
ACH-000237,-0.319588024582391
ACH-000238,-0.2858680534900908
ACH-000242,-0.3200035330627919
ACH-000243,-0.6357900284055249
ACH-000244,-0.27901309258432905
ACH-000246,-0.4294017092994342
ACH-000248,-0.04023351431282994
ACH-000250,-0.34942192193160915
ACH-000251,-0.5444454608402212
ACH-000252,-0.4004951250502109
ACH-000253,-0.5950365349497456
ACH-000255,-0.5903176832400683
ACH-000256,-0.6760423055325065
ACH-000257,-0.2672576923449195
ACH-000258,-0.16951924645929226
ACH-000259,-0.2921162337006457
ACH-000260,-0.4508225127812934
ACH-000261,-0.4233661733056262
ACH-000262,-0.4507302270953343
ACH-000263,-0.25280226683969986
ACH-000264,-0.2188036044471869
ACH-000265,-0.21189439885329547
ACH-000266,-0.4624044475095958
ACH-000272,-0.4434572764727481
ACH-000274,-0.2093701107778404
ACH-000277,-0.3753770232296288
ACH-000278,-0.3400398021668782
ACH-000279,-0.2548969158142066
ACH-000280,-0.4271488006483548
ACH-000281,-0.4698530382797375
ACH-000288,-0.5718033328193031
ACH-000291,-0.4866968097880641
ACH-000293,-0.22548654192565185
ACH-000294,-0.19629624878760826
ACH-000295,-0.05025475622233305
ACH-000296,-0.3906578686598293
ACH-000302,-0.4186569460333804
ACH-000304,-0.43028502476273
ACH-000307,-0.5909283795975324
ACH-000308,-0.4106784911720955
ACH-000310,-0.0616573035242764
ACH-000311,-0.33226827115263896
ACH-000312,-0.3661811102600656
ACH-000315,-0.38520887324261177
ACH-000316,-0.4658681771928713
ACH-000317,-0.3857365586076431
ACH-000318,-0.4067719949111909
