,SH2D5 (400745)
ACH-000004,-0.09211838427219664
ACH-000005,0.011946403384662916
ACH-000007,0.06132495008113398
ACH-000009,-0.05740781103854329
ACH-000011,0.1385753735869418
ACH-000012,0.032892760595260286
ACH-000013,-0.07046710480221717
ACH-000014,0.052718667805513486
ACH-000015,0.0899742877077183
ACH-000017,-0.07727278801122045
ACH-000018,-0.1102881467625226
ACH-000019,-0.07898677911629301
ACH-000021,-0.008376370486327195
ACH-000022,-0.10119033256612177
ACH-000025,-0.025378688562399526
ACH-000028,0.05076810924267574
ACH-000030,0.02212779262975792
ACH-000035,-0.17503144054443595
ACH-000036,0.039344226632090716
ACH-000037,-0.13233840539588415
ACH-000039,0.02679349181507993
ACH-000040,-0.09979778125632688
ACH-000041,-0.11454464129142612
ACH-000042,-0.008280750211136337
ACH-000045,0.0017629085818320817
ACH-000047,-0.009515742199720798
ACH-000052,0.012626145806810379
ACH-000053,-0.05569444372405996
ACH-000054,-0.056928096415216026
ACH-000055,0.007733343937941344
ACH-000060,-0.05036519014570035
ACH-000067,-0.07773491243580415
ACH-000070,-0.03149811838856942
ACH-000075,-0.1499144312176962
ACH-000078,-0.03885849610350806
ACH-000082,-0.1283969066164554
ACH-000085,-0.10191029531445073
ACH-000086,-0.125978404055977
ACH-000087,-0.06420076221146928
ACH-000092,-0.01913432023599233
ACH-000095,-0.018361825283850813
ACH-000097,-0.07850583598663798
ACH-000098,-0.028444145858798207
ACH-000099,-0.03300429191325447
ACH-000108,-0.014329037534444743
ACH-000113,0.03695019426220155
ACH-000116,-0.1183471387848609
ACH-000118,-0.012478087825615727
ACH-000120,0.015781422620450174
ACH-000123,-0.017893387974616932
ACH-000127,0.007066558828596177
ACH-000128,-0.11904315641756714
ACH-000132,-0.10148977817583776
ACH-000133,-0.13378860313312532
ACH-000137,-0.03329367261280314
ACH-000138,0.016636040804740883
ACH-000142,0.027783815551681752
ACH-000143,0.06547826587187316
ACH-000146,-0.025030290281530743
ACH-000148,-0.023714799440156843
ACH-000150,-0.03811622590493763
ACH-000152,-0.06501505192802072
ACH-000153,0.0912447676492124
ACH-000159,-0.04680889481668368
ACH-000160,-0.009635588850665231
ACH-000163,-0.028153798587380967
ACH-000167,-0.2610546220314449
ACH-000168,0.1366286916721354
ACH-000169,-0.04794885559672096
ACH-000178,0.057779646942086975
ACH-000183,0.06049062160696592
ACH-000188,-0.04578609189682306
ACH-000189,-0.0406233523378793
ACH-000190,-0.034207300598876236
ACH-000198,-0.05019145250316373
ACH-000203,-0.15410104240936728
ACH-000204,-0.16421586928076126
ACH-000206,-0.06539865050671421
