,FRMD4A (55691)
ACH-000004,0.09441340712682
ACH-000005,0.03691060052106746
ACH-000007,-0.04607315641546248
ACH-000009,0.04641957368821848
ACH-000011,0.08759385819015451
ACH-000012,0.05530447185574151
ACH-000013,0.02185650024355472
ACH-000014,-0.18857472245161971
ACH-000015,0.0934347650915621
ACH-000017,0.2065716708105791
ACH-000018,0.11451800363196862
ACH-000019,0.03325606712874878
ACH-000021,-0.02546520983052886
ACH-000022,0.12330575706008233
ACH-000025,-0.18246299720403344
ACH-000028,0.10225972077034633
ACH-000030,-0.05276957458488488
ACH-000035,0.01958087257106574
ACH-000036,0.02411523878595935
ACH-000037,0.08431591977448445
ACH-000039,0.05400542614805872
ACH-000040,0.021192530756844654
ACH-000041,0.023052880031029985
ACH-000042,0.10003182239010684
ACH-000045,-0.07046944041160161
ACH-000047,0.0804885045977455
ACH-000052,0.18033651479816298
ACH-000053,0.034495239925704343
ACH-000054,-0.054613221658844496
ACH-000055,0.12505581463924376
ACH-000060,-0.04757570564431588
ACH-000067,-0.07558954683346235
ACH-000070,0.09077278965333216
ACH-000075,0.18542355940400795
ACH-000078,0.059492897606226086
ACH-000082,0.056478222299079325
ACH-000085,-0.11807452877261633
ACH-000086,0.12072024365537007
ACH-000087,0.0999122497641748
ACH-000092,-0.05860666908595597
ACH-000095,0.043814319358643036
ACH-000097,0.011283935699403369
ACH-000098,-0.12292688447888338
ACH-000099,-0.026814363116053824
ACH-000108,0.08539430545555325
ACH-000113,0.08963728435408419
ACH-000116,0.11007568424658094
ACH-000118,0.06413753000254832
ACH-000120,-0.0011097030071760374
ACH-000123,-0.07945181816570916
ACH-000127,-0.10336665794196817
ACH-000128,-0.0783689630499957
ACH-000132,-0.09860462331946268
ACH-000133,-0.006543622611412107
ACH-000137,0.16957181632795415
ACH-000138,-0.012067795494962905
ACH-000142,0.1367147810571888
ACH-000143,0.02303513675452375
ACH-000146,0.02551476018415746
ACH-000148,-0.09850852043844804
ACH-000150,0.22466812010385756
ACH-000152,-0.232413579108877
ACH-000153,0.00012237757986522478
ACH-000159,-0.09855803231877862
ACH-000160,0.040574417600435085
ACH-000163,0.0037845606035752533
ACH-000167,-0.27076844405538986
ACH-000168,-0.04453266010078929
ACH-000169,0.049696433971881386
ACH-000178,-0.030648087611985106
ACH-000183,0.0889264708193701
ACH-000188,0.041177125791488335
ACH-000189,0.0019163366912051047
ACH-000190,0.08396034776513389
ACH-000198,-0.0040035436983754755
ACH-000203,0.024469315682098702
ACH-000204,-0.15627555993207634
ACH-000206,0.012868438820962322
ACH-000207,0.029378247973425493
ACH-000208,0.039304282611774384
ACH-000210,0.09930717178857763
ACH-000211,-0.12822653072222653
ACH-000215,-0.03677952386808148
ACH-000221,0.2162025268566772
ACH-000222,0.010598986601596626
ACH-000223,0.05222191738126597
ACH-000226,0.06445278611679983
ACH-000227,-0.04706627393025448
ACH-000228,0.062448490655487784
ACH-000231,0.06993092262742608
ACH-000232,-0.029427241029766925
ACH-000233,0.05113403486902052
ACH-000234,0.06408140289078597
ACH-000235,0.058353074473283036
ACH-000237,0.08910543336406647
ACH-000238,-0.18603420319439534
ACH-000242,0.23497228903724754
ACH-000243,0.0870809264105449
ACH-000244,0.006004455223868247
ACH-000246,0.01955526587192981
ACH-000248,-0.11399265179619204
ACH-000250,0.08626059388206983
ACH-000251,-3.041521822973086e-05
ACH-000252,0.020413506590650655
ACH-000253,0.1369892525637733
ACH-000255,0.10840248847099104
ACH-000256,-0.05439286979915675
ACH-000257,0.1325989302926732
ACH-000258,-0.026224310597044043
ACH-000259,0.08181513069819828
ACH-000260,0.0437851971195135
ACH-000261,0.041611666970347766
ACH-000262,0.12605250500000015
ACH-000263,-0.09393416595344893
ACH-000264,0.05515662439804582
ACH-000265,-0.03269402232743653
ACH-000266,0.05068160208166654
ACH-000272,0.05609529699835677
ACH-000274,-0.05667841952373665
ACH-000277,0.1297768347289476
ACH-000278,0.17445131560648494
ACH-000279,0.16025510356157607
ACH-000280,-0.09688909967045924
ACH-000281,-0.03340876892303762
ACH-000288,-0.10261933890233776
ACH-000291,-0.004282773627576367
ACH-000293,-0.08859992167868906
ACH-000294,0.029399977673986957
ACH-000295,0.024575196269261444
ACH-000296,-0.005887034335210447
ACH-000302,0.03467247865691043
ACH-000304,0.011440471063937656
ACH-000307,0.038465640110529664
ACH-000308,0.00617899638731107
ACH-000310,-0.006491683028868126
ACH-000311,0.0028798142177251587
ACH-000312,-0.130103895947871
ACH-000315,0.10930515715817082
ACH-000316,0.11086477104328636
ACH-000317,0.062453068037312036
ACH-000318,-0.031635036324319694
ACH-000319,0.03860909444458333
ACH-000320,0.03690329142210338
ACH-000322,-0.008507334540605658
ACH-000323,-0.07343855462042068
ACH-000324,-0.04810851474747714
ACH-000329,-0.016617178944796418
ACH-000330,0.03550691693817512
ACH-000331,-0.0520872056263493
ACH-000332,-0.02208912341581696
ACH-000334,0.0029666534626993217
ACH-000335,0.17601100353037571
ACH-000336,-0.28045194690102365
ACH-000337,0.06681428156795848
ACH-000338,-0.2040559789219376
ACH-000339,0.0829809264909159
ACH-000341,0.06824391364043968
ACH-000348,-0.03633614720648146
ACH-000350,-0.04357225269880937
ACH-000352,0.01802350512477879
ACH-000356,-0.35978386346622604
ACH-000361,0.05730244849383611
ACH-000362,0.014332092812550188
ACH-000363,0.03959032990398672
ACH-000364,0.013675254000913873
ACH-000365,-0.003671583912362761
ACH-000366,0.0967921183817709
ACH-000368,-0.04117916033673614
ACH-000374,0.07065644997855307
ACH-000375,0.062080663518235636
ACH-000376,0.15358615282606647
ACH-000381,0.1723957521795112
ACH-000383,-0.04504125596980603
ACH-000387,-0.004986779163715004
ACH-000389,0.1349836714344018
ACH-000390,0.07176673910240068
ACH-000393,0.025470342356380862
ACH-000395,-0.11537988607082734
ACH-000396,-0.1995656968605628
ACH-000397,-0.03349813795532963
ACH-000401,0.050502461351897315
ACH-000402,0.0672809821957643
ACH-000403,0.057884620174819885
ACH-000404,-0.07349276381287474
ACH-000406,-0.03140376904452832
ACH-000407,0.06287216189693823
ACH-000408,0.07161526123603014
ACH-000410,-0.07422751171556555
ACH-000411,-0.007666182048519948
ACH-000414,-0.03865435034826727
ACH-000415,0.025172952393910503
ACH-000416,0.006687392063155222
ACH-000420,-0.05507808784729259
ACH-000421,0.14032233117670798
ACH-000424,-0.0465636198785769
ACH-000425,0.01967076895341897
ACH-000426,0.05263109839390343
ACH-000427,0.18784799675374095
ACH-000433,0.05553704092531176
ACH-000435,-0.09077029270419762
ACH-000436,0.05246900517244788
ACH-000444,0.0752275791011547
ACH-000445,-0.14052802148271792
ACH-000448,0.1348985976149758
ACH-000450,0.06695255327300405
ACH-000452,0.11348438892498412
ACH-000454,-0.09393385275621342
ACH-000458,0.019134564753969543
ACH-000459,0.15336907159721572
ACH-000460,0.010020281916818044
ACH-000461,-0.018918240353772056
ACH-000463,-0.008472605573288048
ACH-000464,0.06338401587296158
ACH-000466,0.11716707659677365
ACH-000467,-0.018984117878408775
ACH-000468,-0.22260485866489008
ACH-000469,-0.2676435548101018
ACH-000470,-0.04170068050636757
ACH-000471,-0.005621375110914118
ACH-000472,0.05173375272679719
ACH-000473,0.12589090891122845
ACH-000475,-0.05988898910047032
ACH-000476,0.07717927661311469
ACH-000477,0.02277752672246181
ACH-000479,-0.06521393396972255
ACH-000480,0.13761405762901588
ACH-000481,0.06990440404225147
ACH-000483,0.2354385850439968
ACH-000484,-0.00412881911404609
ACH-000485,-0.05213464311993052
ACH-000486,0.1342124328276093
ACH-000487,-0.06484563598446562
ACH-000488,0.04854554228037195
ACH-000490,0.07733947183193933
ACH-000491,-0.06053378833802695
ACH-000495,0.08018951271490228
ACH-000496,0.03919231839550718
ACH-000499,0.01528581661920782
ACH-000500,0.2022432515346864
ACH-000502,0.028815467770916262
ACH-000503,-0.013675227555329584
ACH-000505,0.021048158759428837
ACH-000507,-0.018280860571361263
ACH-000510,-0.058337665939289525
ACH-000511,0.09709376559865694
ACH-000512,0.1073064118603204
ACH-000516,-0.03913229666159326
ACH-000517,0.03298732786903428
ACH-000518,-0.09064331716198623
ACH-000520,-0.19065479106371308
ACH-000521,0.09557050451492516
ACH-000522,0.04861442109311291
ACH-000524,0.01783698441080823
ACH-000527,0.019317982774421188
ACH-000528,0.02257732767121464
ACH-000537,0.059540278852695375
ACH-000541,0.2608125877832081
ACH-000542,-0.04486385285148253
ACH-000544,0.1906570449276416
ACH-000545,0.003893775248723115
ACH-000547,0.07146096853905641
ACH-000548,0.17179040325893086
ACH-000549,0.09457424156138068
ACH-000550,-0.06525179653608679
ACH-000552,0.06891607639582327
ACH-000556,-0.018675964051218283
ACH-000557,-0.07597659062061236
ACH-000569,0.238755434046087
ACH-000570,0.028967249431817544
ACH-000571,-0.03867352771262272
ACH-000573,-0.03467405028759429
ACH-000576,-0.02217550662234406
ACH-000579,-0.042209807739476635
ACH-000580,-0.015701100638746447
ACH-000584,0.1115654270737006
ACH-000585,0.08341054166917951
ACH-000588,-0.014394152150168718
ACH-000589,0.0764013396706386
ACH-000591,-0.0073623039726249465
ACH-000593,0.10570445304956434
ACH-000600,-0.06723014152830002
ACH-000601,0.14038688603175042
ACH-000605,0.04083365587050895
ACH-000606,0.02183623989448613
ACH-000608,0.09012523067874867
ACH-000614,-0.01581052880690119
ACH-000616,0.007780889900870248
ACH-000618,0.00404403173424469
ACH-000619,0.07888990895559893
ACH-000620,0.1162308457904608
ACH-000621,-0.02921398334808507
ACH-000622,0.04681050185465505
ACH-000623,-0.03434729946128666
ACH-000624,0.10720692826238504
ACH-000627,0.009295558713709422
ACH-000630,0.044838543647526936
ACH-000631,0.16092773520954204
ACH-000632,-0.019477265474804627
ACH-000633,-0.022406615947268272
ACH-000637,0.18766197351575092
ACH-000638,0.1379148594324285
ACH-000646,0.02515887450638048
ACH-000647,0.07682522941979306
ACH-000648,0.13591251998063533
ACH-000649,0.02381159552152111
ACH-000651,-0.012306962752467536
ACH-000652,0.0001392657677898717
ACH-000653,-0.01149858281130743
ACH-000657,0.057775785693816174
ACH-000658,0.056094056380263296
ACH-000661,0.00936252796914817
ACH-000662,0.17436980414469316
ACH-000663,-0.14656958699378833
ACH-000665,0.020417242685632084
ACH-000671,0.06753052777806777
ACH-000672,0.11274033596469404
ACH-000673,0.07997669888670897
ACH-000676,0.08508133489967848
ACH-000677,0.03800120749665138
ACH-000681,0.08530212749721702
ACH-000683,-0.006223684773425103
ACH-000684,-0.017455637487078998
ACH-000688,0.0326736687260262
ACH-000693,0.07184541689103736
ACH-000694,-0.03932276937592783
ACH-000695,-0.06920535570104405
ACH-000696,0.0253371729063762
ACH-000697,0.09885453678778544
ACH-000699,-0.003965719854963806
ACH-000701,0.12328219422329152
ACH-000706,-0.000639532544523431
ACH-000711,0.05648599125081071
ACH-000713,0.08970813643011517
ACH-000714,-0.1398441423442506
ACH-000718,0.07210391099522068
ACH-000720,0.06684799889946595
ACH-000721,0.0826673022684918
ACH-000724,-0.18914812320791816
ACH-000725,-0.002142134648860923
ACH-000732,0.10401266382621954
ACH-000734,0.028609115969555007
ACH-000735,0.10165021967009466
ACH-000736,0.06378936840545632
ACH-000738,-0.10008470927222197
ACH-000746,-0.1578292519497591
ACH-000747,-0.028954180946516413
ACH-000748,0.1656056483568147
ACH-000753,0.07465941016244731
ACH-000756,-0.05806238941476013
ACH-000757,0.049049909837194636
ACH-000758,0.19796878737457296
ACH-000760,-0.005732503735204647
ACH-000762,-0.09051151950544818
ACH-000763,0.04398977203005836
ACH-000764,-0.061229998204101466
ACH-000765,0.1936108705010963
ACH-000766,-0.0010469125401975355
ACH-000767,0.008511388066301633
ACH-000768,-0.005200437971677156
