,ANPEP (290)
ACH-000004,-0.12401033595774234
ACH-000005,-0.13059819126053324
ACH-000007,-0.0683320635104224
ACH-000009,-0.11455064180923925
ACH-000011,0.042514679741188124
ACH-000012,-0.07134955520317078
ACH-000013,-0.059204288316636995
ACH-000014,-0.005352031971130368
ACH-000015,-0.05120198907253402
ACH-000017,-0.06466213375243267
ACH-000018,-0.14396151788845976
ACH-000019,0.05789963068821913
ACH-000021,-0.008291553121318046
ACH-000022,-0.17700334812463106
ACH-000025,0.06527670689623169
ACH-000028,0.003601927175118106
ACH-000030,-0.07338902636077423
ACH-000035,-0.05918433923006845
ACH-000036,0.002695936051883157
ACH-000037,0.1010171912949029
ACH-000039,-0.14559241252052188
ACH-000040,-0.0594929770488267
ACH-000041,-0.12402932781573822
ACH-000042,-0.12379633274369688
ACH-000045,-0.214861541268864
ACH-000047,0.02438966820031025
ACH-000052,0.02397520001137484
ACH-000053,-0.18092746468283866
ACH-000054,-0.04278895805488324
ACH-000055,0.19004969195848828
ACH-000060,-0.06871242814403368
ACH-000067,0.046829834016013136
ACH-000070,0.021997856976730384
ACH-000075,-0.017356021363232936
ACH-000078,-0.1587381886085943
ACH-000082,-0.14487668480312474
ACH-000085,-0.10421315725755388
ACH-000086,0.005975956000394568
ACH-000087,-0.04654455089709807
ACH-000092,-0.024277550713400427
ACH-000095,-0.08776350641150978
ACH-000097,-0.03641133603216468
ACH-000098,0.04406013509702095
ACH-000099,-0.0426604793364971
ACH-000108,-0.09269759465894352
ACH-000113,-0.10759363970468526
ACH-000116,-0.0403713457980412
ACH-000118,0.04761010840046858
ACH-000120,-0.08369569324451602
ACH-000123,-0.10871354999386397
ACH-000127,-0.05293482760364802
ACH-000128,0.060306661007457865
ACH-000132,0.05467801598855155
ACH-000133,-0.049317971058530544
ACH-000137,0.030941513380170774
ACH-000138,-0.10570222137722912
ACH-000142,-0.004638544382403786
ACH-000143,-0.1173604117665087
ACH-000146,-0.14445223481335995
