,NANP (140838)
ACH-000004,-0.1141109591878205
ACH-000005,-0.5785469797800074
ACH-000007,-0.2444200343928873
ACH-000009,0.17375909175311244
ACH-000011,-0.2381480222524027
ACH-000012,-0.052886603478778826
ACH-000013,0.0675977806107767
ACH-000014,-0.0502951320477546
ACH-000015,0.1513637266304598
ACH-000017,-0.0635673299239926
ACH-000018,0.03774612521772126
ACH-000019,-0.03459287794953325
ACH-000021,0.03757837557601824
ACH-000022,0.1039984381773852
ACH-000025,0.15916717340967002
ACH-000028,0.04669490573135417
ACH-000030,0.03318377612824739
ACH-000035,-0.1311784798536406
ACH-000036,0.03864144873608859
ACH-000037,0.04270593486034159
ACH-000039,-0.0037933293823793008
ACH-000040,-0.08692670917916376
ACH-000041,0.2878387471559149
ACH-000042,0.040663169973205716
ACH-000045,0.16154030995161095
ACH-000047,-0.0544488942794024
ACH-000052,-0.15500311471466185
ACH-000053,0.09639892090447176
ACH-000054,-0.04174819206997259
ACH-000055,-0.13528414070254471
ACH-000060,-0.15159844497516126
ACH-000067,-0.22180370243600736
ACH-000070,-0.016036893513130566
ACH-000075,-0.055872279935096386
ACH-000078,0.03262221191675658
ACH-000082,-0.04216771144260319
ACH-000085,0.09893724710753392
ACH-000086,0.1833064815209291
ACH-000087,-0.2600674531608693
ACH-000092,0.05630809928820785
ACH-000095,-0.11835627981167612
ACH-000097,0.0019181971507364968
ACH-000098,0.001992957043766053
ACH-000099,0.032858444840521236
ACH-000108,0.07909321892517157
ACH-000113,-0.0012902463769326274
ACH-000116,-0.0069808299983321566
ACH-000118,0.040712473739115365
ACH-000120,-0.019665301797661374
ACH-000123,-0.03038773739179993
ACH-000127,0.039733439608761904
ACH-000128,-0.08588655575532557
ACH-000132,0.07716831386903407
ACH-000133,-0.10810720460822504
ACH-000137,-0.2611405620397009
ACH-000138,0.022574447846707358
ACH-000142,0.16262295089843234
ACH-000143,-0.1516897245497217
ACH-000146,-0.01193790244455528
ACH-000148,-0.08498355029790244
ACH-000150,-0.005708123706462654
ACH-000152,-0.007455759810734591
ACH-000153,0.2345079224043717
ACH-000159,-0.05053630415143481
ACH-000160,-0.0321881231740542
ACH-000163,0.07558230553613694
ACH-000167,-0.254676771864705
ACH-000168,0.08492521145326275
ACH-000169,0.02293927026894913
ACH-000178,-0.06780815669791979
ACH-000183,0.08560287197911297
ACH-000188,0.023784458507683886
ACH-000189,-0.03466782382019018
ACH-000190,-0.1135679090367345
ACH-000198,-0.025546713904506076
ACH-000203,0.0513631207997812
ACH-000204,-0.06783604810256587
ACH-000206,0.0913005404306526
ACH-000207,-0.016661152064538078
ACH-000208,0.14337883530455886
ACH-000210,-0.056915241784424364
ACH-000211,-0.05116780316733018
ACH-000215,0.010406023147193256
ACH-000221,-0.008401332754511062
ACH-000222,-0.14536406532711946
ACH-000223,0.01774057545111423
ACH-000226,-0.08339540226951965
ACH-000227,-0.14960949867170548
ACH-000228,0.02048207113382169
ACH-000231,-0.02162630496114401
ACH-000232,-0.11422056338595825
ACH-000233,0.05216952735619483
ACH-000234,-0.06508484886827967
ACH-000235,-0.11000234746895876
ACH-000237,-0.039457106571817314
ACH-000238,-0.06324992753224129
ACH-000242,-0.0484413783120363
ACH-000243,-0.0905920489505874
ACH-000244,-0.0834918692607875
ACH-000246,0.005521177433339017
ACH-000248,0.11007772571710836
ACH-000250,0.04682981441086037
ACH-000251,-0.11663425267060808
ACH-000252,0.03074110003984128
ACH-000253,-0.0064181609234796105
ACH-000255,0.02017464614938716
ACH-000256,0.04049769023703816
ACH-000257,0.061819937002301324
ACH-000258,0.2273403753417703
ACH-000259,0.07472531976936388
ACH-000260,-0.022939096301186016
ACH-000261,-0.040038115674682864
ACH-000262,-0.05033025771991359
ACH-000263,-0.07724446766664357
ACH-000264,-0.0407959860304759
ACH-000265,-0.12811761585232598
ACH-000266,0.04390910182680724
ACH-000272,0.043037969035164984
ACH-000274,0.03801301262706162
ACH-000277,-0.0827590817952669
ACH-000278,-0.15417105656221894
ACH-000279,-0.0290308762599386
ACH-000280,0.1915055901178445
ACH-000281,0.0788967635811923
ACH-000288,-0.022231911450741423
ACH-000291,-0.07877697934244522
ACH-000293,0.21897330629861916
ACH-000294,0.045519876497707314
ACH-000295,-0.10334755782420084
ACH-000296,-0.03967419765069539
ACH-000302,-0.03483203410236108
ACH-000304,0.11067541735238044
ACH-000307,-0.09935092601570636
ACH-000308,-0.02198523219991776
ACH-000310,0.019348599523110147
ACH-000311,-0.033384153428013534
ACH-000312,0.11618375882205212
ACH-000315,0.11168111443524803
ACH-000316,-0.1189864304089688
ACH-000317,-0.04952195409035472
ACH-000318,0.04193751336986908
ACH-000319,-0.0267896522014278
ACH-000320,0.003054701849133621
ACH-000322,-0.10665477457865896
ACH-000323,0.10970718275983794
ACH-000324,-0.019596358048843698
ACH-000329,-0.04794463785846604
ACH-000330,-0.0023662317162275468
ACH-000331,-0.16149106013289907
ACH-000332,0.002147625756562679
ACH-000334,-0.11457059545988073
ACH-000335,-0.029569329061913674
ACH-000336,0.09458324813156012
ACH-000337,0.101592475202176
ACH-000338,0.03291445838311435
ACH-000339,-0.14900584384954396
ACH-000341,-0.07992920979733427
ACH-000348,-0.1089597875799547
ACH-000350,-0.059982419845182884
ACH-000352,-0.02299602477393968
ACH-000356,0.013446788834165987
ACH-000361,0.006177599733478343
ACH-000362,-0.015885182538967445
ACH-000363,0.06498195336336789
ACH-000364,-0.06378665903925468
ACH-000365,0.06945681413533551
ACH-000366,0.06415328954229459
ACH-000368,-0.035558920848622416
ACH-000374,-0.1463674940311259
ACH-000375,0.17114751409841994
ACH-000376,-0.029927869224447994
ACH-000381,-0.1335162660989824
ACH-000383,0.030113668333856675
ACH-000387,-0.05593726692783234
ACH-000389,0.05945593220763198
ACH-000390,0.08161766303170488
ACH-000393,0.008691675880106333
ACH-000395,-0.15583848884094906
ACH-000396,-0.3187149315347845
ACH-000397,-0.13283244151967535
ACH-000401,0.09986920562919437
ACH-000402,0.14848095934488534
ACH-000403,-0.08899542906307259
ACH-000404,0.11993042158624648
ACH-000406,0.01971919573708141
ACH-000407,-0.01961834183909375
ACH-000408,0.005230204509676312
ACH-000410,0.0074180411242881095
ACH-000411,-0.07799696332662312
ACH-000414,-0.04676106519298955
ACH-000415,-0.06484877582044772
ACH-000416,0.014220755705789496
ACH-000420,0.08479232880819636
ACH-000421,-0.02650071872287575
ACH-000424,0.035998474848510584
ACH-000425,-0.03654852079400933
ACH-000426,-0.05852107181005735
ACH-000427,-0.0008927571891945604
ACH-000433,-0.3364689002835127
ACH-000435,0.1185523425952512
ACH-000436,0.11154471559656473
ACH-000444,0.023033604413040403
ACH-000445,0.10825567827403898
ACH-000448,-0.13249572248485475
ACH-000450,0.022442217476312244
ACH-000452,0.018403745656120088
ACH-000454,0.03523224287319682
ACH-000458,-0.016387758060467852
ACH-000459,-0.11266515232665325
ACH-000460,0.0587257821880536
ACH-000461,-0.039725561764779885
ACH-000463,-0.09531357691306508
ACH-000464,0.061432711249804726
ACH-000466,0.016366030896172508
ACH-000467,0.060244150777182974
ACH-000468,0.10830292543637687
ACH-000469,-0.09835239616344768
ACH-000470,0.16677805924496578
ACH-000471,-0.15688937891614066
ACH-000472,-0.08396001803467615
ACH-000473,0.2229290391537956
ACH-000475,0.00566457259309134
ACH-000476,0.0016329343490598025
ACH-000477,-0.0675638352291644
ACH-000479,-0.12777628434241106
ACH-000480,-0.027062144300799208
ACH-000481,-0.06816382311769083
ACH-000483,-0.09717466123095957
ACH-000484,-0.0363234334542526
ACH-000485,-0.10752667183130724
ACH-000486,-0.06624121332519135
ACH-000487,0.0727926126940061
ACH-000488,0.033448504693633155
ACH-000490,-0.0841298736795668
