,DCLK1 (9201)
ACH-000004,-0.21948283924141831
ACH-000005,0.07820615488609403
ACH-000007,-0.025535322588936808
ACH-000009,0.09176141239379557
ACH-000011,-0.3088738079315045
ACH-000012,-0.14704296583883258
ACH-000013,-0.26160531127204056
ACH-000014,-0.2579873004016455
ACH-000015,-0.1085072191897312
ACH-000017,-0.14164407730909553
ACH-000018,-0.2212119319415088
ACH-000019,0.10045730751848868
ACH-000021,-0.23280983685550025
ACH-000022,-0.03061029872544313
ACH-000025,-0.2236360052575839
ACH-000028,-0.14382518579750508
ACH-000030,-0.06056985268856895
ACH-000035,-0.13591485425248767
ACH-000036,-0.19834132337146296
ACH-000037,-0.14860013351760815
ACH-000039,-0.10413329185590857
ACH-000040,-0.16834561190577474
ACH-000041,-0.1780407544313029
ACH-000042,-0.16303291434676484
ACH-000045,-0.14697149715129432
ACH-000047,-0.17159241812337234
ACH-000052,-0.0008980551613648412
ACH-000053,-0.2807943273553777
ACH-000054,-0.13864705228354512
ACH-000055,-0.010609574319880057
ACH-000060,-0.08703497894114791
ACH-000067,-0.4117414297260333
ACH-000070,-0.1434247007810454
ACH-000075,-0.0018365749130442653
ACH-000078,-0.5120176305829763
ACH-000082,-0.1550144331670821
ACH-000085,0.07740221989450509
ACH-000086,-0.14412649930255622
ACH-000087,-0.0703957424674238
ACH-000092,-0.19881535607833625
ACH-000095,-0.10451339341605537
ACH-000097,-0.11285388290524598
ACH-000098,-0.11555924465224007
ACH-000099,-0.2311031608667165
ACH-000108,-0.12647248782665724
ACH-000113,-0.14586376319447855
ACH-000116,-0.15180429492442155
ACH-000118,-0.2177703841490986
ACH-000120,-0.12920328442547138
ACH-000123,0.060364202109085476
ACH-000127,-0.09095385085404194
ACH-000128,-0.06556875045550943
ACH-000132,-0.4598227830710805
ACH-000133,-0.19355816730678135
ACH-000137,-0.09502961580885942
ACH-000138,-0.1305085646752372
ACH-000142,-0.1750632741403456
ACH-000143,-0.1127287855409134
ACH-000146,-0.12091820000709595
ACH-000148,-0.1650579610055445
ACH-000150,-0.2733695129625805
ACH-000152,-0.20466784700980398
ACH-000153,-0.20777633005442775
ACH-000159,-0.22099084321194765
ACH-000160,-0.011051874233535021
ACH-000163,-0.22960268404791506
ACH-000167,0.04144465798213623
ACH-000168,-0.029526871941718862
ACH-000169,-0.0926968477921248
ACH-000178,-0.0215388253046671
ACH-000183,0.04851663941164442
ACH-000188,-0.2700078260445021
ACH-000189,-0.3438709083157301
ACH-000190,0.05417591496700663
ACH-000198,-0.09109213254647054
ACH-000203,-0.3863523707779936
ACH-000204,-0.24812634750698
ACH-000206,-0.10086675904424318
ACH-000207,-0.11720157309766392
ACH-000208,-0.16220161346572345
ACH-000210,-0.2491012127796751
ACH-000211,-0.2168111267941721
ACH-000215,-0.21051955273258668
ACH-000221,-0.1934520932734476
ACH-000222,-0.02634073295749295
ACH-000223,-0.11129073473504024
ACH-000226,-0.2522114972944017
ACH-000227,-0.008567026037168574
ACH-000228,-0.2774569531711503
ACH-000231,-0.1007548811891902
ACH-000232,-0.1945676655514942
ACH-000233,-0.15771907930060566
ACH-000234,-0.18153838945371306
ACH-000235,-0.091847940717202
ACH-000237,-0.14883511775805422
ACH-000238,-0.17652068460337456
ACH-000242,-0.04116167262274358
ACH-000243,-0.0502148877905483
ACH-000244,0.17633792344971394
ACH-000246,-0.10181490499121873
ACH-000248,0.14480431107998554
ACH-000250,-0.17767819974899546
ACH-000251,-0.13479046750640666
ACH-000252,-0.10928656038754957
ACH-000253,0.004710240450224663
ACH-000255,-0.14968022216605326
ACH-000256,-0.01819520010305989
ACH-000257,-0.3058691135618452
ACH-000258,0.02220584845199405
ACH-000259,-0.1507660700984156
ACH-000260,-0.22464979045417496
ACH-000261,-0.0864436878953662
ACH-000262,-0.34786461696302506
ACH-000263,-0.20916932757396334
ACH-000264,-0.06763151745634419
ACH-000265,-0.3284048069051868
ACH-000266,-0.09964145686337547
ACH-000272,-0.05118491119483056
ACH-000274,-0.1819267738853312
ACH-000277,0.01816719773962051
ACH-000278,-0.14301010095557107
ACH-000279,-0.058859015886055716
ACH-000280,-0.09443927132573136
ACH-000281,-0.04779557487546877
ACH-000288,-0.2865967128244785
ACH-000291,-0.1872090415701569
ACH-000293,-0.009536553455175246
ACH-000294,-0.13162161212416018
ACH-000295,0.0875613809964185
ACH-000296,-0.07527964406101809
ACH-000302,-0.16243079419685405
ACH-000304,-0.14959465804556873
ACH-000307,-0.024771191098917542
ACH-000308,-0.1443197341237953
ACH-000310,-0.2488195345833727
ACH-000311,-0.1215205702544613
ACH-000312,-0.2563305404745357
ACH-000315,0.02201341216443178
ACH-000316,-0.10511357700491836
ACH-000317,-0.32165230603687456
ACH-000318,-0.0019623165780752
ACH-000319,-0.11750911502288773
ACH-000320,-0.25480785748888923
ACH-000322,-0.19174171824941694
ACH-000323,-0.2170740609064802
ACH-000324,-0.10338494147242504
ACH-000329,-0.035700212369480316
ACH-000330,-0.22481975337889806
ACH-000331,-0.016854309069496767
ACH-000332,-0.11024275242250473
ACH-000334,-0.03228189246196921
ACH-000335,-0.26309341834168304
ACH-000336,-0.23825856757659514
ACH-000337,0.020323149271716183
ACH-000338,0.3705944157519376
ACH-000339,-0.09410062056081196
ACH-000341,-0.10324688048920708
ACH-000348,-0.07091064082243595
ACH-000350,0.044014077746508534
ACH-000352,-0.1894837189417292
ACH-000356,-0.03441533244092032
ACH-000361,-0.11444031966925515
ACH-000362,-0.05442361852836397
ACH-000363,-0.1813130299446712
ACH-000364,-0.014849124078219804
ACH-000365,-0.21853514823561707
ACH-000366,-0.18887748541590485
ACH-000368,-0.08261303191621737
ACH-000374,-0.2058255914106972
ACH-000375,-0.2266177109710939
ACH-000376,-0.11130943934777868
ACH-000381,-0.10426044433400106
ACH-000383,-0.1669067901528666
ACH-000387,-0.03465853859873285
ACH-000389,-0.25860727122235105
ACH-000390,-0.2095906336141948
ACH-000393,-0.009338058035878694
ACH-000395,-0.25903891518414385
ACH-000396,-0.5453725380489505
ACH-000397,0.031039617286858175
ACH-000401,-0.07305414134895426
ACH-000402,-0.17452550204454928
ACH-000403,-0.13669922714686678
ACH-000404,-0.0999320923427988
ACH-000406,-0.0900792900666035
ACH-000407,0.08757697908393222
ACH-000408,-0.13299558648572646
ACH-000410,-0.23583564679340785
ACH-000411,-0.2103085619868344
ACH-000414,-0.1806263010161663
ACH-000415,-0.3462928292878371
ACH-000416,-0.1685966465419877
ACH-000420,-0.17301085279664466
ACH-000421,-0.10453759642321987
ACH-000424,-0.07095555544310651
ACH-000425,-0.15568450901837258
ACH-000426,-0.03415728556693188
ACH-000427,-0.01776492673638459
ACH-000433,-0.2019078035006029
ACH-000435,-0.28162420384606746
ACH-000436,-0.09692980588407342
ACH-000444,-0.1771938561026069
ACH-000445,-0.0897197472584794
ACH-000448,-0.09588006552482436
ACH-000450,-0.12649600080110127
ACH-000452,-0.15576063536081702
ACH-000454,-0.1900184738139562
ACH-000458,-0.0974294622408238
ACH-000459,-0.18594155580906666
ACH-000460,-0.007362504842459994
ACH-000461,-0.27818770522768216
ACH-000463,-0.10916410975296376
ACH-000464,0.035965041986402206
ACH-000466,-0.19879546465096776
ACH-000467,-0.366955361469234
ACH-000468,-0.13023598411946574
ACH-000469,-0.10684425858188268
ACH-000470,0.06175474158300029
ACH-000471,0.030689617984253292
ACH-000472,-0.1479925588515099
ACH-000473,-0.3149681764336719
ACH-000475,-0.15071331323586895
ACH-000476,-0.15338689377791415
ACH-000477,-0.030487724280948494
ACH-000479,0.01913848920780619
ACH-000480,-0.11426985164494198
ACH-000481,-0.18783044369233295
ACH-000483,-0.21806011291328886
ACH-000484,-0.22839964661831136
ACH-000485,-0.07988583001870045
ACH-000486,-0.047363904432820535
ACH-000487,-0.19244632552404028
ACH-000488,-0.1126369270642406
ACH-000490,0.024473976378850643
ACH-000491,0.0916636858122954
ACH-000495,-0.1194703822478932
ACH-000496,-0.20933766131172865
ACH-000499,-0.10822600015823476
ACH-000500,0.2605437747589517
ACH-000502,-0.12305920941660504
ACH-000503,-0.1236832031390536
ACH-000505,-0.12160880036801745
ACH-000507,-0.1285477227431127
ACH-000510,-0.11910325794583633
ACH-000511,-0.10038564305346703
ACH-000512,0.1357324008557415
ACH-000516,-0.08865637268908877
ACH-000517,-0.08620121596652616
ACH-000518,-0.10469517950653763
ACH-000520,-0.0340062573854628
ACH-000521,-0.3196130928976243
ACH-000522,-0.2987878817625821
ACH-000524,-0.08204104227875228
ACH-000527,-0.07253935206002518
ACH-000528,-0.0175850703171348
ACH-000537,-0.13027252784463747
ACH-000541,-0.21761389958200367
ACH-000542,-0.06971009146795183
ACH-000544,-0.12731973402570812
ACH-000545,-0.06734353137294936
ACH-000547,-0.18469138626598453
ACH-000548,-0.1005235255915304
ACH-000549,-0.06451749003601184
ACH-000550,-0.14845330329819634
ACH-000552,-0.11550651304523675
ACH-000556,-0.2677843799095734
ACH-000557,-0.31260815107753165
ACH-000569,-0.0662721975074501
ACH-000570,-0.2253858198402336
ACH-000571,-0.1114701019837996
ACH-000573,-0.14146942173624746
ACH-000576,-0.07929718302262358
ACH-000579,-0.14526792162082194
ACH-000580,-0.2386630772401696
ACH-000584,-0.1521871676141516
ACH-000585,-0.15291827721307186
ACH-000588,-0.07236119291786182
ACH-000589,0.016211034699960318
ACH-000591,-0.16009063802729953
ACH-000593,-0.15501647407610358
ACH-000600,-0.17727122284620578
ACH-000601,-0.10190049342996424
ACH-000605,-0.21217466610228766
ACH-000606,-0.14640797672953154
ACH-000608,0.025618058039480786
ACH-000614,-0.1304095391644844
ACH-000616,-0.2080533460854193
ACH-000618,-0.0916122847055024
ACH-000619,-0.0604714066707562
ACH-000620,-0.13399361308383598
ACH-000621,-0.1113204946343501
ACH-000622,-0.13804415623001914
ACH-000623,-0.29685485334464123
ACH-000624,-0.1338938183460858
ACH-000627,-0.0551609275015962
ACH-000630,-0.10241193849422488
ACH-000631,-0.20169512258374686
ACH-000632,-0.1043507081671896
ACH-000633,-0.09964873653183264
ACH-000637,-0.1452323930194759
ACH-000638,-0.11451539994585533
ACH-000646,-0.20590412062271987
ACH-000647,-0.12002543556024428
ACH-000648,-0.08651938064203032
ACH-000649,-0.09450404479485963
ACH-000651,-0.16311145199029276
ACH-000652,-0.2615686409629112
ACH-000653,-0.2019435266433276
ACH-000657,-0.12330018845759755
ACH-000658,0.031238199697239608
ACH-000661,-0.09576928504886746
ACH-000662,0.11675253205398015
ACH-000663,-0.2656701164417782
ACH-000665,-0.15005875870933133
ACH-000671,-0.25705187782983424
ACH-000672,-0.20949037457402986
ACH-000673,-0.11199119914068777
ACH-000676,-0.1739480886213721
ACH-000677,-0.07671000634247276
ACH-000681,-0.20849613295411198
ACH-000683,-0.11355487063694256
ACH-000684,-0.29355734554197005
ACH-000688,-0.0054776311924770536
ACH-000693,-0.08529728274477134
ACH-000694,-0.022410341817886682
ACH-000695,-0.22587648096002755
ACH-000696,-0.0602586793327571
ACH-000697,-0.24727373713044126
ACH-000699,-0.13500010475720906
ACH-000701,0.11035211633756792
ACH-000706,-0.10264800799790348
ACH-000711,-0.05643798551209081
ACH-000713,-0.11715232020220195
ACH-000714,0.029482116798946675
ACH-000718,-0.0917149564286999
ACH-000720,-0.17305126098524742
ACH-000721,-0.11503321500790645
ACH-000724,-0.07372861852000955
ACH-000725,-0.18735020371708586
ACH-000732,-0.16731968347284734
ACH-000734,-0.10946431146869467
ACH-000735,-0.20133370945653448
ACH-000736,-0.1037976316737804
ACH-000738,-0.16000134202592198
ACH-000746,-0.01984537533596781
ACH-000747,-0.220980712242632
ACH-000748,-0.09926996305337396
ACH-000753,-0.19330452556641192
ACH-000756,-0.03984172127488233
ACH-000757,0.06275767930116175
ACH-000758,-0.23238679974197596
ACH-000760,-0.12236753605937248
ACH-000762,-0.007949830897986862
ACH-000763,-0.11947723267475903
ACH-000764,0.009701055746076095
ACH-000765,-0.144431434383418
ACH-000766,-0.2184628742729772
ACH-000767,-0.0657429776060248
ACH-000768,-0.1943716236245618
ACH-000769,0.07404472550442127
ACH-000770,-0.049409815412267945
ACH-000771,-0.12764149924870016
ACH-000773,-0.23576553350343776
ACH-000776,-0.19130747291866546
ACH-000777,-0.13591703443179368
ACH-000778,-0.12725681822829293
ACH-000781,-0.2215319080435532
ACH-000782,-0.22599402367488455
ACH-000783,-0.07189254802655706
ACH-000784,-0.2596731014571732
ACH-000785,-0.0849996600831308
ACH-000787,-0.16670374056582554
ACH-000788,-0.09904053986451963
ACH-000791,-0.08390481114947212
ACH-000792,-0.18747752236757892
ACH-000794,-0.13594223536250333
ACH-000796,0.012532975113333915
ACH-000798,-0.1127730207533143
ACH-000799,-0.05976183496050318
ACH-000800,-0.24972042537293504
ACH-000802,-0.16407498512057642
ACH-000804,-0.1500092643439557
ACH-000805,0.06897454162694593
ACH-000809,-0.14460530935004826
ACH-000810,-0.22751544825638398
ACH-000811,-0.06308389603415256
ACH-000817,0.09258747231998836
ACH-000819,-0.2000267991229022
ACH-000820,-0.4296526841892138
ACH-000821,-0.25719535490902856
ACH-000822,-0.020438930666412804
ACH-000823,0.03555184492255255
ACH-000824,-0.16124476141859978
ACH-000827,-0.1177145459494236
ACH-000829,-0.020760793230862273
ACH-000831,-0.2507867226730651
ACH-000832,-0.16091905985045613
ACH-000833,-0.0972204306348603
ACH-000834,-0.1880373108600114
ACH-000835,-0.0906870399097452
ACH-000836,-0.12710149922968214
ACH-000837,-0.05419077680971265
ACH-000838,-0.2141587806314422
ACH-000839,-0.1571812360031294
ACH-000840,-0.15605653187308324
