,MRPL22 (29093)
ACH-000004,-0.3851991906287312
ACH-000005,-0.13359758492129128
ACH-000007,-0.26091428729699395
ACH-000009,-0.2808520484847092
ACH-000011,-0.18273889601935125
ACH-000012,-0.3147624309284568
ACH-000013,-0.3108341138563241
ACH-000014,-0.4997741680321616
ACH-000015,-0.5171697852266675
ACH-000017,-0.4493915332400864
ACH-000018,-0.3743891773362812
ACH-000019,-0.4939892710992337
ACH-000021,-0.18264654850582146
ACH-000022,-0.34014772457943443
ACH-000025,-0.37891645991710904
ACH-000028,-0.4858754587127137
ACH-000030,-0.3059735516422923
ACH-000035,-0.3712053725626938
ACH-000036,-0.1085696452804414
ACH-000037,-0.28993520505388604
ACH-000039,-0.2473146184223031
ACH-000040,-0.18657291160204229
ACH-000041,-0.32092053276978355
ACH-000042,-0.27471513084985005
ACH-000045,-0.315370359337688
ACH-000047,-0.4974813496671392
ACH-000052,-0.5266838309097412
ACH-000053,-0.3042117074393005
ACH-000054,-0.4129663300711046
ACH-000055,-0.5135809356745981
ACH-000060,-0.47234222248614793
ACH-000067,-0.3774476877184135
ACH-000070,-0.31999726259079114
ACH-000075,-0.07499446872174388
ACH-000078,-0.3777808120448417
ACH-000082,-0.3056968085642455
ACH-000085,-0.5426004811198468
ACH-000086,-0.6857328549347272
ACH-000087,-0.7663928852157399
ACH-000092,-0.17971080191236755
ACH-000095,-0.2163481651390276
ACH-000097,-0.2265953878988271
ACH-000098,-0.24463727301667645
ACH-000099,-0.4254059588723024
ACH-000108,-0.2568645668701252
ACH-000113,-0.29091908911756004
ACH-000116,-0.2319868563561435
ACH-000118,-0.6628396812985288
ACH-000120,-0.3431045730583542
ACH-000123,-0.25470228058715977
ACH-000127,-0.6072010697225911
ACH-000128,-0.4349963324711176
ACH-000132,-0.3829980115330103
ACH-000133,-0.1121469724475191
ACH-000137,-0.3918950829615771
ACH-000138,-0.3790315335142176
ACH-000142,-0.3557842972209509
ACH-000143,-0.5262256740589261
ACH-000146,-0.2617255353235183
ACH-000148,-0.5106855828117732
ACH-000150,-0.7479386432759654
