,EBLN1 (340900)
ACH-000004,0.12679653858496134
ACH-000005,0.1709794805820345
ACH-000007,0.0243017649540233
ACH-000009,0.1854441654038188
ACH-000011,-0.00709360178699557
ACH-000012,0.1552972190166418
ACH-000013,0.11581049020176627
ACH-000014,-0.00661348559587631
ACH-000015,0.11610122271950685
ACH-000017,0.21436333124915316
ACH-000018,0.19342255261757105
ACH-000019,0.20984695862803607
ACH-000021,0.044283144108438435
ACH-000022,0.14019676319492533
ACH-000025,0.06880496529585653
ACH-000028,0.14230203275799838
ACH-000030,0.12662489773342442
ACH-000035,0.17192095956361025
ACH-000036,0.11794617932876683
ACH-000037,0.18738562615331655
ACH-000039,0.13907767343232394
ACH-000040,0.07894207758019524
ACH-000041,0.023711685748789298
ACH-000042,0.13517057798670226
ACH-000045,0.16121876108128946
ACH-000047,0.14546822618101188
ACH-000052,0.05063191508093318
ACH-000053,0.3969291045168373
ACH-000054,0.1973795357891529
ACH-000055,0.06684501103528437
ACH-000060,0.11745210167266235
ACH-000067,0.10907129319327444
ACH-000070,0.12661539311741887
ACH-000075,0.15389417721798976
ACH-000078,0.1415775472569188
ACH-000082,0.20494253595331244
ACH-000085,0.0979102468489006
ACH-000086,0.2994673409708406
ACH-000087,0.22071301074337635
ACH-000092,0.10044476385993698
ACH-000095,0.1447779239470347
ACH-000097,0.1960166812882104
ACH-000098,0.032001430517764926
ACH-000099,0.08832983032692343
ACH-000108,0.19646900507751885
ACH-000113,0.18466405362614535
ACH-000116,0.19898218036297025
ACH-000118,0.06815725888380428
ACH-000120,0.15192620654114491
ACH-000123,0.015780181589255617
ACH-000127,0.1986914563831807
ACH-000128,0.33561630034689555
ACH-000132,0.11518161693192028
ACH-000133,0.15012601108592705
ACH-000137,0.3479162162529779
ACH-000138,0.15642519476231018
ACH-000142,0.15044561213363447
ACH-000143,0.02206862274592551
ACH-000146,0.20990191812629805
ACH-000148,0.04340252687456335
ACH-000150,0.13126172504321762
ACH-000152,0.29107549530468224
ACH-000153,-0.1532263127554331
ACH-000159,0.20554225728647746
ACH-000160,0.08434667637405566
ACH-000163,0.014980460891356231
ACH-000167,-0.030429084520021712
ACH-000168,0.11036910612430982
ACH-000169,0.2176473816501432
ACH-000178,0.027855815138693254
ACH-000183,-0.035996657130059805
ACH-000188,0.11880135719559498
ACH-000189,0.02456632710301311
ACH-000190,0.10058185652960436
ACH-000198,0.04560828264312622
ACH-000203,0.3260781737481101
ACH-000204,0.0852452758478944
ACH-000206,0.011627800578943628
ACH-000207,0.08605850216840813
ACH-000208,0.28607142964450155
ACH-000210,-0.050103883623630316
ACH-000211,0.2075708152497028
ACH-000215,0.08687752353049531
ACH-000221,0.14810597753889307
ACH-000222,0.1788375504206185
ACH-000223,0.12676143954726088
ACH-000226,0.14404569589754762
ACH-000227,0.016542086780601296
ACH-000228,0.09411510028496152
ACH-000231,0.1912586395280081
ACH-000232,0.1495023832599006
ACH-000233,0.18549949718811512
ACH-000234,0.24582659593803197
ACH-000235,0.15195822068147916
ACH-000237,0.04573526622412243
ACH-000238,0.12934121527240788
ACH-000242,0.32458833996327924
ACH-000243,0.1901424080745168
ACH-000244,0.3571596361400436
ACH-000246,0.17626642282512647
ACH-000248,0.0816364570564568
ACH-000250,0.14756524517841282
ACH-000251,0.08161123206529876
ACH-000252,0.2773624152960657
ACH-000253,0.11578704222827987
ACH-000255,0.15093950946746534
ACH-000256,0.040753202673626615
ACH-000257,0.19581222760923367
ACH-000258,0.19012552181117853
ACH-000259,0.06507974524580004
ACH-000260,0.10057039647847844
ACH-000261,0.19053862175608785
ACH-000262,0.07084384165969562
ACH-000263,0.07666891842898006
ACH-000264,0.1208060515813358
ACH-000265,0.14841604181855228
ACH-000266,0.11404365980570222
ACH-000272,0.11437414369007072
ACH-000274,0.1078635563674779
ACH-000277,0.25542565033234044
ACH-000278,0.2295397362018841
ACH-000279,0.15956284552487354
ACH-000280,0.09857680417433116
ACH-000281,0.07072068546473571
ACH-000288,0.08029565611110298
ACH-000291,0.177999067027481
ACH-000293,0.21562089330869544
ACH-000294,0.11983146635539638
ACH-000295,0.2584515533324491
ACH-000296,-0.006585496750119211
ACH-000302,0.07190566381344672
ACH-000304,0.14825704163242215
ACH-000307,0.170751288961946
ACH-000308,0.13262149972511308
ACH-000310,0.03263545195869878
ACH-000311,0.20671536819514386
ACH-000312,0.11040495446390083
ACH-000315,0.1687764177589166
ACH-000316,0.2259518852417109
ACH-000317,0.1956595663279283
ACH-000318,0.11998091007109765
ACH-000319,-0.053012220455266115
ACH-000320,0.15841778879230015
ACH-000322,0.0939419038534864
ACH-000323,0.09318620900980999
ACH-000324,0.06437632062770238
ACH-000329,0.14416148696389836
ACH-000330,0.16090825996087094
ACH-000331,0.21478407888008985
ACH-000332,0.1037373965519448
ACH-000334,0.02966643768654396
ACH-000335,0.06842898280140207
ACH-000336,0.012326704640094258
ACH-000337,0.204991862766158
ACH-000338,0.5273284965622502
ACH-000339,0.17881131552090768
ACH-000341,0.13941537397852533
ACH-000348,0.12952504180709176
ACH-000350,0.13005193004020218
ACH-000352,0.18809414879744976
