,NDUFAF4 (29078)
ACH-000004,-0.01667314367311821
ACH-000005,-0.4032672856086236
ACH-000007,-0.3040901760331737
ACH-000009,-0.1113127976791981
ACH-000011,0.19622352725332867
ACH-000012,-0.3787980656681835
ACH-000013,-0.3330033210820503
ACH-000014,-0.12483134145792435
ACH-000015,-0.16426432315497222
ACH-000017,-0.10186875075344846
ACH-000018,-0.16538788940317795
ACH-000019,-0.5996687940076788
ACH-000021,-0.34899988036573565
ACH-000022,-0.13566298450372571
ACH-000025,-0.1069852814708203
ACH-000028,-0.6001475213084643
ACH-000030,-0.16450667896645454
ACH-000035,-0.22277502335337587
ACH-000036,0.1257377899058035
ACH-000037,-0.21775708000937985
ACH-000039,-0.06734043110941203
ACH-000040,-0.0614236084640532
ACH-000041,-0.29548699660095074
ACH-000042,-0.05203609029653332
ACH-000045,-0.2835634458840483
ACH-000047,-0.5950438832415748
ACH-000052,-0.19472050521181294
ACH-000053,-0.25913408539928456
ACH-000054,-0.15709088607742372
ACH-000055,-0.18538557358920066
ACH-000060,-0.2995629802985733
ACH-000067,-0.13842629197202813
ACH-000070,-0.22619307887931026
ACH-000075,-0.23237087008863075
ACH-000078,-0.31560171718746416
ACH-000082,-0.23033270635395986
ACH-000085,-0.2992139158201972
ACH-000086,-0.36500475665584026
ACH-000087,-0.1633709933319553
ACH-000092,-0.1780430784010135
ACH-000095,-0.0927221273089831
ACH-000097,-0.20077818592479532
ACH-000098,-0.20800842737496392
ACH-000099,-0.2806861087616806
ACH-000108,-0.0669843346960793
ACH-000113,-0.1887369173123692
ACH-000116,-0.19472815080391287
ACH-000118,-0.8505386140676588
ACH-000120,-0.05561946698467015
ACH-000123,-0.3778738765577556
ACH-000127,-0.3141721333734225
ACH-000128,-0.3937889649462433
ACH-000132,-0.22005349102588928
ACH-000133,-0.14268939310883816
ACH-000137,-0.10341392959358894
ACH-000138,-0.291157571072788
ACH-000142,-0.0634902501325353
ACH-000143,-0.3071225323082333
ACH-000146,-0.11324586994986442
ACH-000148,-0.2546373855312513
ACH-000150,-0.22486221101700046
ACH-000152,-0.16918412513404302
ACH-000153,0.051042231602925835
ACH-000159,-0.2973096690751407
ACH-000160,-0.4532337044268322
ACH-000163,-0.1451770260678861
ACH-000167,-0.19195057607968405
ACH-000168,0.14482847046336764
ACH-000169,-0.3236265820940917
ACH-000178,-0.17290475145029655
ACH-000183,-0.08261684968420765
ACH-000188,-0.060395306430971664
ACH-000189,-0.2729454894282498
ACH-000190,-0.4138527438088365
ACH-000198,-0.2083135179676029
ACH-000203,-0.12488797055256892
ACH-000204,-0.4265875175793607
ACH-000206,0.07672535033797466
ACH-000207,-0.3661490934629521
