,COX10 (1352)
ACH-000004,-0.5178266310048366
ACH-000005,-0.983050458715946
ACH-000007,-0.4580136985703448
ACH-000009,-0.28632913639430124
ACH-000011,-0.18893881101833
ACH-000012,-0.21456491073000825
ACH-000013,-0.4312302834927993
ACH-000014,-0.4629896745362396
ACH-000015,-0.5336618564564546
ACH-000017,-0.3511978904155525
ACH-000018,-0.4571874964054002
ACH-000019,-0.7440088259347281
ACH-000021,-0.29681821777573225
ACH-000022,-0.6690595917595229
ACH-000025,-0.365830315350552
ACH-000028,-0.3652619864995225
ACH-000030,-0.2722371751846797
ACH-000035,-0.4158077130720057
ACH-000036,-0.10553610561218901
ACH-000037,-0.3608213373505284
ACH-000039,-0.26535509504852817
ACH-000040,-0.2263923178539643
ACH-000041,-0.5108814392146266
ACH-000042,-0.1522635289664345
ACH-000045,-0.3237979469694409
ACH-000047,-0.6058166129179693
ACH-000052,0.09751357466175424
ACH-000053,-0.4846961541999321
ACH-000054,-0.5296569978447142
ACH-000055,-0.43865755303974624
ACH-000060,-0.5009196319465243
ACH-000067,-0.35449871537998706
ACH-000070,-0.4483969013288911
ACH-000075,-0.17194964689240308
ACH-000078,-0.4355964767497456
ACH-000082,-0.4961951079311578
ACH-000085,-0.2607686765490857
ACH-000086,-0.3721450975427344
ACH-000087,-0.5463161068292633
ACH-000092,-0.20878132235194505
ACH-000095,-0.2512741565566133
ACH-000097,-0.385890051890142
ACH-000098,-0.3875845565708292
ACH-000099,-0.38688172628499695
ACH-000108,-0.2295603867677617
ACH-000113,-0.4067224129666786
ACH-000116,-0.5265917365629866
ACH-000118,-0.6686801002386694
ACH-000120,-0.3988256481805642
ACH-000123,-0.2682835296621463
ACH-000127,-0.3391166957788278
ACH-000128,-0.2280745718040791
ACH-000132,-0.5749438017014408
ACH-000133,-0.3791435451112896
ACH-000137,-0.3452960662623824
ACH-000138,-0.4569251658936778
ACH-000142,-0.14458002112688847
ACH-000143,-0.4982260324102414
ACH-000146,-0.7069715523927801
ACH-000148,-0.3898504418614576
ACH-000150,-0.4032566898125343
