,TIMD4 (91937)
ACH-000004,0.2435386370668293
ACH-000005,0.023041443607790712
ACH-000007,0.10884205035925124
ACH-000009,0.24912259596718894
ACH-000011,0.08005517345730276
ACH-000012,0.2027164516510292
ACH-000013,0.24136349999677506
ACH-000014,0.07198968222142872
ACH-000015,0.13750223445349888
ACH-000017,0.1939214305807988
ACH-000018,0.15755025652084725
ACH-000019,0.20987927569266124
ACH-000021,0.1072436670081031
ACH-000022,0.22996087141059945
ACH-000025,0.2117908548761082
ACH-000028,0.29055415128612905
ACH-000030,0.17801853540300056
ACH-000035,0.2441201370688452
ACH-000036,0.2466295419044513
ACH-000037,0.09657193358400347
ACH-000039,0.060270276726390015
ACH-000040,0.13519385871505274
ACH-000041,0.13995027134247146
ACH-000042,0.13367464424616812
ACH-000045,0.20804473798135786
ACH-000047,0.15993270669705476
ACH-000052,0.052915660886599006
ACH-000053,0.10537473482896303
ACH-000054,0.15052280670950913
ACH-000055,0.25333705782264004
ACH-000060,0.07786748254023294
ACH-000067,0.12779881745003088
ACH-000070,0.2786781243755873
ACH-000075,0.13331515161045082
ACH-000078,0.22907027742711766
ACH-000082,0.1546708128451637
ACH-000085,0.15761104752805338
ACH-000086,0.2671969821800199
ACH-000087,0.31731010117133185
ACH-000092,0.21828603857764625
ACH-000095,0.16676806423564547
ACH-000097,0.2320566253685051
ACH-000098,0.2377801375346429
ACH-000099,0.1356748279179263
ACH-000108,0.16547299997106762
ACH-000113,0.20420882021717388
ACH-000116,0.23763801479888905
ACH-000118,0.2293983824937852
ACH-000120,0.19552061330099135
ACH-000123,0.2955055902050457
ACH-000127,0.16016660504157554
ACH-000128,0.0872832174100231
ACH-000132,0.2635177415877528
ACH-000133,0.1123421886820921
ACH-000137,0.2863978926611305
ACH-000138,0.1526072321804398
ACH-000142,0.15778711844909804
ACH-000143,0.18216056565600405
ACH-000146,0.07584451176357403
ACH-000148,0.16092923305298
ACH-000150,-0.03261534027713078
ACH-000152,0.1484645858778885
ACH-000153,0.376130744580692
ACH-000159,0.18470670391775285
ACH-000160,0.21651859245003868
ACH-000163,0.2287629507665001
ACH-000167,0.09357173016589902
ACH-000168,0.02712417265722572
ACH-000169,0.24658112532186185
ACH-000178,0.13452709573280908
ACH-000183,0.1871286100378596
ACH-000188,0.11634630815753247
ACH-000189,0.21651041167992435
ACH-000190,0.09946784064386932
ACH-000198,0.1920572985878768
ACH-000203,0.17692826774510595
ACH-000204,0.13460403757186826
ACH-000206,0.013087488230174664
ACH-000207,0.15167602021363827
ACH-000208,0.18246197158716626
ACH-000210,-0.08766492288747049
ACH-000211,0.13915943324898056
ACH-000215,0.17046967394474594
ACH-000221,0.2420798752862675
ACH-000222,0.17778647159742392
ACH-000223,0.16899970561984526
ACH-000226,0.09350142344068416
ACH-000227,0.168846430514004
ACH-000228,0.2192508495874282
ACH-000231,0.2067216892814633
ACH-000232,0.007050284702223777
ACH-000233,0.1753838160325124
ACH-000234,0.06036128207102896
ACH-000235,0.18538899350855384
ACH-000237,0.18178689246362148
ACH-000238,0.22056057804250054
ACH-000242,-0.06593265956059917
ACH-000243,0.21470172961238526
ACH-000244,0.19402594632591508
ACH-000246,0.2157840000027163
ACH-000248,0.2360167173517116
ACH-000250,0.20793763747216865
ACH-000251,0.15595045304796407
ACH-000252,0.280226442870888
ACH-000253,0.21076535668487892
ACH-000255,0.2170789166097002
ACH-000256,0.11197252312835894
ACH-000257,0.04173253283146884
ACH-000258,0.1823887134120892
ACH-000259,0.1227452198449401
ACH-000260,0.13092495296552414
ACH-000261,0.17288038103836936
ACH-000262,0.26449060452714257
ACH-000263,0.16355531056593153
ACH-000264,0.09924216153938163
ACH-000265,0.21870648212544566
ACH-000266,0.10138851992154703
ACH-000272,0.2560815845703571
ACH-000274,0.10059712689385727
ACH-000277,0.08281620815819164
ACH-000278,0.1970013319968608
ACH-000279,0.14461198161120462
ACH-000280,0.17295991671961453
ACH-000281,0.17137473604377795
ACH-000288,0.12666617023547735
ACH-000291,0.17221721619317978
ACH-000293,0.09043610254476904
ACH-000294,0.16022385277116516
ACH-000295,0.355397633888993
ACH-000296,0.09148198821918113
ACH-000302,0.19088656773998705
ACH-000304,0.2822630884191056
ACH-000307,0.19023132031499376
ACH-000308,0.22070873809387548
ACH-000310,0.1532792830052136
ACH-000311,0.124037858291994
ACH-000312,0.1998986376117812
ACH-000315,0.24815266662084676
ACH-000316,0.11258663457700137
ACH-000317,0.1593330079260525
