,DNASE1L2 (1775)
ACH-000004,0.0647839969470962
ACH-000005,0.2656238799601539
ACH-000007,0.2235038962706721
ACH-000009,0.06897154570513557
ACH-000011,-0.0014550916177252574
ACH-000012,-0.06516045177298578
ACH-000013,0.024340208613875928
ACH-000014,0.05424924759565356
ACH-000015,-0.0007369695456197834
ACH-000017,0.00846587229976555
ACH-000018,0.1843282279375802
ACH-000019,-0.011017648657826541
ACH-000021,0.002581368457540957
ACH-000022,0.1079569713371557
ACH-000025,0.0134685293420543
ACH-000028,-0.07424265229876632
ACH-000030,0.0781258249616883
ACH-000035,0.03410133456311907
ACH-000036,-0.18249233850361632
ACH-000037,-0.05356682264309785
ACH-000039,0.047133401382215036
ACH-000040,-0.11391342607394618
ACH-000041,0.10144224210314036
ACH-000042,0.029204924866644225
ACH-000045,-0.005377498383270474
ACH-000047,-0.10662762069144577
ACH-000052,-0.1318309185352689
ACH-000053,0.02519421854730932
ACH-000054,-0.10935046427505904
ACH-000055,0.033198879553322576
ACH-000060,-0.15336922582777704
ACH-000067,-0.193133231555468
ACH-000070,0.14363600703819376
ACH-000075,0.030926015387740726
ACH-000078,-0.01125221710513963
ACH-000082,0.03856825185473738
ACH-000085,-0.19600424595018293
ACH-000086,-0.038539527962483486
ACH-000087,0.09547124270307708
ACH-000092,-0.02885997484580177
ACH-000095,0.053815461252999616
ACH-000097,-0.0584238393986681
ACH-000098,-0.02312885170570319
ACH-000099,0.03241972125826923
ACH-000108,-0.13461085061408115
ACH-000113,0.06525039624639348
ACH-000116,0.05612413345424788
ACH-000118,-0.03441563378811905
ACH-000120,-0.018806674717930176
ACH-000123,5.6840680178114784e-05
ACH-000127,0.08379205154477436
ACH-000128,0.06259153824416856
ACH-000132,-0.0713060744974213
ACH-000133,-0.02641798307537275
ACH-000137,-0.0274940346364766
ACH-000138,-0.06458736285602969
ACH-000142,0.04042288680865855
ACH-000143,-0.08725425805504909
ACH-000146,0.1177784779682357
ACH-000148,0.05216062495138761
ACH-000150,-0.09304805774698452
ACH-000152,0.01858107220081524
ACH-000153,-0.18254846098951552
ACH-000159,0.07347077939152022
ACH-000160,0.056070070000889316
ACH-000163,0.16782546372374896
ACH-000167,0.15067284829699842
ACH-000168,0.08831983612401934
ACH-000169,-0.04833645003883593
ACH-000178,0.02082323722678484
ACH-000183,0.07594558751414915
ACH-000188,0.0960838311985704
ACH-000189,-0.14495441956077787
ACH-000190,0.15641562292987146
ACH-000198,0.09949600977114004
ACH-000203,0.02384164281447771
ACH-000204,0.05216480426200693
ACH-000206,0.0941794445720378
ACH-000207,0.08199144958036962
ACH-000208,0.2632366204706163
ACH-000210,0.3576052407565091
ACH-000211,0.1135869262622705
ACH-000215,-0.05256316491214767
ACH-000221,0.19835175196565427
ACH-000222,0.14585680394828354
ACH-000223,0.08635082044976437
ACH-000226,-0.07336195459876757
ACH-000227,-0.025857074585245096
ACH-000228,-0.014697843629960369
ACH-000231,0.08430997958952087
ACH-000232,-0.0010331857581718468
ACH-000233,0.025633953530252912
ACH-000234,0.0583658719308992
ACH-000235,0.013978214470797256
ACH-000237,0.025421492384713872
ACH-000238,-0.0013211094643963376
ACH-000242,0.3843096774272739
ACH-000243,0.006232042692775853
ACH-000244,-0.1983780271392652
ACH-000246,-0.0038075121619987775
ACH-000248,-0.01633010142544406
ACH-000250,-0.08651295118408313
ACH-000251,0.10396467096743678
ACH-000252,0.2701848195662867
ACH-000253,0.07991143827990191
ACH-000255,0.10408314089006517
ACH-000256,0.0860533334885869
ACH-000257,0.09931562646151368
ACH-000258,-0.007411851407877059
ACH-000259,0.043619255908064265
ACH-000260,-0.07976805110504813
ACH-000261,-0.047849629233908585
ACH-000262,-0.00996667146407298
ACH-000263,-0.059638746703753534
ACH-000264,-0.02902857738697589
ACH-000265,-0.07602201227229481
ACH-000266,0.04681714525529049
ACH-000272,0.052057749280500096
ACH-000274,0.002774824799990718
ACH-000277,0.02375441860186697
ACH-000278,0.10358627566512314
ACH-000279,0.014481786894800088
ACH-000280,0.022167890352092254
ACH-000281,0.053823040511460515
ACH-000288,-0.04444333798701258
ACH-000291,0.06465532914478052
ACH-000293,-0.05644108762235527
ACH-000294,0.03653694637629737
ACH-000295,-0.16974565507372247
ACH-000296,0.07431548573550623
ACH-000302,0.02390882696894927
ACH-000304,-0.012588401854181443
ACH-000307,0.06761077549346672
ACH-000308,-0.044153947773042455
ACH-000310,0.06806005652259363
ACH-000311,0.0733074690983782
ACH-000312,0.20309994291954206
ACH-000315,-0.0750295549521839
ACH-000316,-0.04912761783605468
ACH-000317,-0.030025267238873568
ACH-000318,0.09082062824161607
ACH-000319,0.020918921024226548
ACH-000320,0.002012546059747705
ACH-000322,0.038621235843793095
ACH-000323,-0.04018747426787378
ACH-000324,-0.0532038438368651
ACH-000329,0.0635415518605416
ACH-000330,-0.013080247660572685
ACH-000331,-0.045609893050700116
ACH-000332,0.030382839862997675
ACH-000334,-0.07500808315912334
ACH-000335,0.22795058391871195
ACH-000336,-0.18021101017619304
ACH-000337,-0.2088325875248726
ACH-000338,-0.04431356023163526
ACH-000339,0.038468411882455616
ACH-000341,-0.17677819539087128
ACH-000348,0.004214135891657754
ACH-000350,0.008302022833299878
ACH-000352,-0.015860401627414717
ACH-000356,-0.0619188324542988
ACH-000361,-0.0718462154446019
ACH-000362,-0.017868861053720757
ACH-000363,-0.06831926355614064
ACH-000364,0.012432455751257928
ACH-000365,0.04191123514130218
ACH-000366,0.13325947665208196
ACH-000368,-0.04108944909048085
ACH-000374,0.04462369187233035
ACH-000375,-0.030790581878438163
ACH-000376,0.008711102464006965
ACH-000381,-0.04255510543803566
ACH-000383,0.0032072001314219405
ACH-000387,0.13156515817298148
ACH-000389,0.1004913252719813
ACH-000390,-0.02624811910161404
ACH-000393,0.02157462214943389
ACH-000395,0.14565604262824278
ACH-000396,0.23096558406331885
ACH-000397,0.005059665148327975
ACH-000401,-0.040163553589539984
ACH-000402,-0.14949529229037192
ACH-000403,0.03537219087581128
ACH-000404,0.07769119738551583
ACH-000406,0.04830141874640493
ACH-000407,-0.01662112751345363
ACH-000408,0.09152624780998876
ACH-000410,0.1434219328385224
ACH-000411,-0.13277407327959334
ACH-000414,0.03455297838741617
ACH-000415,0.011326221694026929
ACH-000416,0.013262982861486592
ACH-000420,-0.17705055569165087
ACH-000421,0.010944139836016251
ACH-000424,-0.2858124157693952
ACH-000425,0.03319576481018753
ACH-000426,0.05496897444453424
ACH-000427,0.061820426116554035
ACH-000433,-0.04877983514564819
ACH-000435,0.2849127548171741
ACH-000436,-0.08707385244253528
ACH-000444,0.10139692097079607
ACH-000445,-0.16107552261060473
ACH-000448,-0.04529977542993725
ACH-000450,-0.004792073301483725
ACH-000452,-0.027908730347763984
ACH-000454,-0.08482577234907568
ACH-000458,-0.025180102585501768
ACH-000459,-0.10006617624268332
ACH-000460,0.14685425959556525
ACH-000461,0.08622808424283382
ACH-000463,0.0053695389569540074
ACH-000464,0.028366274699581036
ACH-000466,-0.03278400177790016
ACH-000467,0.04557094369428072
ACH-000468,0.09193037509300532
ACH-000469,0.09133431300337426
ACH-000470,0.04836788670010447
ACH-000471,-0.0604179153596638
ACH-000472,0.05707296209912865
ACH-000473,0.11689257021199392
ACH-000475,-0.029295867755822876
ACH-000476,-0.018587885471090314
ACH-000477,0.0035284958858359445
ACH-000479,0.10923227058048993
ACH-000480,-0.04354017195526715
ACH-000481,-0.05258515419234646
ACH-000483,-0.012325645940394423
ACH-000484,0.0500236993831148
ACH-000485,-0.12664735138295918
ACH-000486,0.06524995118751822
ACH-000487,0.08435366685097652
ACH-000488,0.003083034902024366
ACH-000490,0.09415247079795576
ACH-000491,0.07815921785247107
ACH-000495,0.04337077155836214
ACH-000496,-0.08589559346637338
ACH-000499,-0.0526696689890882
ACH-000500,-0.007496807709301131
ACH-000502,-0.12946408318718086
ACH-000503,0.07215526547923133
ACH-000505,-0.03708402361061965
ACH-000507,0.006679168127764645
ACH-000510,0.033161603154715
ACH-000511,0.10268593019326064
ACH-000512,-0.08932017865919585
ACH-000516,0.08735799455304856
ACH-000517,-0.031959571144718445
ACH-000518,-0.11230624770327348
ACH-000520,0.10915771423642713
ACH-000521,0.06954550678042802
ACH-000522,-0.09170437864126013
ACH-000524,0.07535434048502572
ACH-000527,-0.051348751737859716
ACH-000528,0.1078134991651168
ACH-000537,-0.035354718597417366
ACH-000541,0.12810401364405472
ACH-000542,-0.05106741064679417
ACH-000544,0.15780357623452818
ACH-000545,0.017028991983680034
ACH-000547,0.13971912835184475
ACH-000548,0.04170461036991592
ACH-000549,0.04157307075656885
ACH-000550,-0.10167433123932182
ACH-000552,0.032671978087738134
ACH-000556,-0.049362180634274465
ACH-000557,0.07590981334037596
ACH-000569,-0.5018812027693109
ACH-000570,0.12493306912643057
ACH-000571,0.03711523184404024
ACH-000573,0.056800130880958886
ACH-000576,0.023016551404196887
ACH-000579,-0.15418511631891516
ACH-000580,0.12772638146485615
ACH-000584,-0.01795412067699417
ACH-000585,0.04600098610339999
ACH-000588,0.05086835252144194
ACH-000589,-0.07786451768187479
ACH-000591,-0.1910604354705712
ACH-000593,0.10139040312957344
ACH-000600,0.04355020951237624
ACH-000601,-0.023723498334331343
ACH-000605,-0.07223417262028288
ACH-000606,-0.006914024099672329
ACH-000608,0.048830351572857714
ACH-000614,0.03194717154578275
ACH-000616,0.0512016734780149
ACH-000618,-0.05465855274660497
ACH-000619,0.2064453985610364
ACH-000620,0.041266516437843376
ACH-000621,-0.04094305995746116
ACH-000622,0.1146089775513371
