,TMEM184C (55751)
ACH-000004,-0.18106461586084133
ACH-000005,0.11561276867356532
ACH-000007,-0.1817755375091855
ACH-000009,-0.13158276526184462
ACH-000011,-0.041163102815763575
ACH-000012,-0.022605531589855416
ACH-000013,0.008141035593399008
ACH-000014,-0.1002718361007036
ACH-000015,-0.0894028852300985
ACH-000017,-0.031704171599293195
ACH-000018,-0.11395969406771113
ACH-000019,0.0034526966560547785
ACH-000021,-0.03032841686742665
ACH-000022,-0.02212851723941448
ACH-000025,-0.0907473750397204
ACH-000028,0.028946256758263338
ACH-000030,-0.041247158709704565
ACH-000035,0.09081298360084122
ACH-000036,-0.0390465853215065
ACH-000037,-0.006901503058760943
ACH-000039,-0.07820953549451591
ACH-000040,0.0425636091679369
ACH-000041,-0.06162077516060595
ACH-000042,-0.027826040343659368
ACH-000045,0.05182145512564743
ACH-000047,0.015018558057007109
ACH-000052,-0.17449094515336458
ACH-000053,-0.09616814524668447
ACH-000054,0.08203375770697663
ACH-000055,0.032576685333905085
ACH-000060,-0.17381574704633132
ACH-000067,-0.20247765274133767
ACH-000070,-0.0070801590944817375
ACH-000075,-0.2118735465283136
ACH-000078,9.575544527483055e-05
ACH-000082,-0.005412306713214685
ACH-000085,0.12173784200267727
ACH-000086,-0.024299201147930657
ACH-000087,-0.14725966615643976
ACH-000092,-0.055355801035981214
ACH-000095,-0.04464893410897103
ACH-000097,-0.021910058297452618
ACH-000098,-0.03452529060576005
ACH-000099,-0.03339789312295137
ACH-000108,-0.009243725603551205
ACH-000113,-0.07066363736837994
ACH-000116,-0.019245629686390545
ACH-000118,-0.00796081120438023
ACH-000120,-0.022116273563674373
ACH-000123,-0.028476430863817813
ACH-000127,-0.01431208070459574
ACH-000128,-0.11113077320882862
ACH-000132,-0.07234627737296646
ACH-000133,0.032892356414249015
ACH-000137,-0.13834009947272813
ACH-000138,-0.004918795355103743
ACH-000142,-0.14925800917661128
ACH-000143,0.020208426526706992
ACH-000146,-0.12407661321162243
ACH-000148,0.015446025854661032
ACH-000150,0.11594715991958833
ACH-000152,-0.046106655564452564
ACH-000153,-0.06955001353546816
ACH-000159,-0.01866188537280041
ACH-000160,0.054462251708060544
ACH-000163,-0.024748564903236448
ACH-000167,0.25156502851587953
ACH-000168,0.0085314398207488
ACH-000169,-0.0943430866258178
ACH-000178,-0.04079426382572157
ACH-000183,-0.0656371419097243
ACH-000188,-0.041781068048940787
ACH-000189,0.15648207926052382
ACH-000190,-0.10460283475156974
ACH-000198,-0.045746222326456656
ACH-000203,0.013464139671121537
ACH-000204,-0.18668779791681125
ACH-000206,-0.224437949861092
ACH-000207,0.08156403671560687
ACH-000208,0.013902206704995377
ACH-000210,-0.19269770636396916
ACH-000211,-0.06585861063245366
ACH-000215,-0.07235873331924372
ACH-000221,-0.16772525651013154
ACH-000222,-0.001885086778985143
ACH-000223,-0.08332332782088415
ACH-000226,0.011878239607453772
ACH-000227,-0.0628569181727758
ACH-000228,-0.14985405203994573
ACH-000231,-0.012704053695139756
ACH-000232,-0.09208982535337172
ACH-000233,-0.1865896019626555
ACH-000234,-0.05977108025040091
ACH-000235,-0.029526018325719095
ACH-000237,-0.13991119223161805
