,FSBP (100861412)
ACH-000004,6.71026793338159e-05
ACH-000005,0.059825082812913565
ACH-000007,0.1285924691066411
ACH-000009,0.1394261338900751
ACH-000011,-0.05424057440452842
ACH-000012,0.07785956839976678
ACH-000013,0.07063066984126873
ACH-000014,0.19812711977881545
ACH-000015,0.09325866469458087
ACH-000017,0.026143476933127158
ACH-000018,0.07300563189604095
ACH-000019,0.1629728765378811
ACH-000021,0.050206009020689404
ACH-000022,0.06328648373481696
ACH-000025,-0.013881185083126713
ACH-000028,0.1768823417031837
ACH-000030,0.06402480189761132
ACH-000035,0.09646805114721108
ACH-000036,0.07894818220831164
ACH-000037,0.01370993314025245
ACH-000039,-0.004451238742428817
ACH-000040,0.211184076796698
ACH-000041,-0.032589069987794435
ACH-000042,0.015707687388532614
ACH-000045,0.05709280081030878
ACH-000047,0.08028943191779649
ACH-000052,0.26344570297397546
ACH-000053,-0.023565603322961218
ACH-000054,0.02959057263213765
ACH-000055,0.1552167381298062
ACH-000060,0.04321972884904375
ACH-000067,0.07948890079660753
ACH-000070,0.018954288445436115
ACH-000075,-0.016856178019624045
ACH-000078,-0.024227273244735816
ACH-000082,-0.10614003835738038
ACH-000085,0.14211610469856512
ACH-000086,0.080377539952835
ACH-000087,0.06184681666887066
ACH-000092,-0.025531935105582212
ACH-000095,0.006748927420095557
ACH-000097,0.06350597040118734
ACH-000098,0.056078448150636236
ACH-000099,-0.01066154177173898
ACH-000108,0.05529278137239164
ACH-000113,0.08317528751147774
ACH-000116,0.12515978720130128
ACH-000118,-0.01824572537421244
ACH-000120,0.013541050318402885
ACH-000123,0.07723628041851248
ACH-000127,0.021852302231810426
ACH-000128,0.06532823741860881
ACH-000132,0.22272463544901008
ACH-000133,-0.01284853592101087
ACH-000137,0.02460144887939226
ACH-000138,0.09751611270031127
ACH-000142,-0.12965118350914154
ACH-000143,0.01940562828463213
ACH-000146,-0.03836099789398397
ACH-000148,0.08100558758235481
ACH-000150,-0.0913949689771729
ACH-000152,0.0006931942986499942
ACH-000153,-0.04530260004964277
ACH-000159,0.08525193591208878
ACH-000160,-0.07939094387598912
ACH-000163,-0.08696221534875408
ACH-000167,0.3967055315628968
ACH-000168,-0.2612121527873477
ACH-000169,0.19757935378232636
ACH-000178,-0.04508667763484083
ACH-000183,-0.007283269086923381
ACH-000188,-0.01038906476435522
ACH-000189,0.371678970241867
ACH-000190,0.16056227455141614
ACH-000198,0.011850886073730143
ACH-000203,-0.37109129998992013
ACH-000204,0.16623369008450764
ACH-000206,-0.014163068219868315
ACH-000207,0.042340409146582055
ACH-000208,-0.05851574630436651
ACH-000210,0.14076648775007042
ACH-000211,0.1072718277109006
ACH-000215,0.08111823253540687
