,WHAMM (123720)
ACH-000258,-0.21440045057556065
ACH-000259,-0.19725837755452855
ACH-000260,-0.3257503706144535
ACH-000261,-0.3087711451138287
ACH-000262,-0.31797650716779524
ACH-000263,-0.137418848116373
ACH-000264,-0.35923907513156955
ACH-000265,-0.3425171559401102
ACH-000266,-0.4114721059282537
ACH-000272,-0.3773910237702361
ACH-000274,-0.4363629109496669
ACH-000277,-0.3710118105258697
ACH-000278,-0.33962754289871083
ACH-000279,-0.35121220890147675
ACH-000280,-0.3177822377270757
ACH-000281,-0.4221564234492202
ACH-000288,-0.2914525154623082
ACH-000291,-0.17032681177680398
ACH-000293,-0.2575116122991163
ACH-000294,-0.2716007408920596
ACH-000295,-0.006515827279711924
ACH-000296,-0.4054280532827774
ACH-000302,-0.33771253019920666
ACH-000304,-0.0963462366505878
ACH-000307,-0.42764846011504176
ACH-000308,-0.2410636294143767
ACH-000310,-0.3314280486775299
ACH-000311,-0.4760772142272782
ACH-000312,-0.2400661055198988
ACH-000315,-0.19955557951136366
ACH-000316,-0.38765737430596775
ACH-000317,-0.370775659952444
ACH-000318,-0.2477835990542873
ACH-000319,-0.3595124931887568
ACH-000320,-0.3874149130616827
ACH-000322,-0.14657997682932208
ACH-000323,-0.10398181837239738
ACH-000324,-0.1868783397062165
ACH-000329,-0.3110684436516129
ACH-000330,-0.0687862364291352
ACH-000331,-0.3658823130054793
ACH-000332,-0.1912281961720586
ACH-000334,-0.2690510717233848
ACH-000335,-0.342508320395509
ACH-000336,-0.6355157636282576
ACH-000337,-0.17794853337676755
ACH-000338,0.07104558804425726
ACH-000339,-0.41624259595260615
ACH-000341,-0.3291804880747541
ACH-000348,-0.31267727603342943
ACH-000350,-0.3071100761698736
ACH-000352,-0.20459939455157772
ACH-000356,-0.3798107194648764
ACH-000361,-0.3249101556696176
ACH-000362,-0.324089114010548
ACH-000363,-0.12098132230074345
ACH-000364,-0.27394828967379325
ACH-000365,-0.3754646585284805
ACH-000366,-0.3000734531380544
ACH-000368,-0.27051974951297425
ACH-000374,-0.08882505121917404
ACH-000375,-0.25261846706616625
ACH-000376,-0.4918735509625818
ACH-000381,-0.2784678047683717
ACH-000383,-0.3014351536354828
ACH-000387,-0.22316870911174685
ACH-000389,-0.4072113073265134
ACH-000390,-0.2497251349185267
ACH-000393,-0.2665149361466609
ACH-000395,-0.1469361398239721
ACH-000396,-0.34223712587525673
ACH-000397,-0.2320789779112008
ACH-000401,-0.2965556015483381
ACH-000402,-0.3177775857597289
ACH-000403,-0.36414761235696425
ACH-000404,-0.3676427053539645
ACH-000406,-0.1463629469771275
ACH-000407,-0.489574536785849
ACH-000408,-0.4494849718448421
ACH-000410,-0.3542986053541442
ACH-000411,-0.3667354572885504
ACH-000414,-0.3943755674346442
ACH-000415,-0.33148837199500397
ACH-000416,-0.2554992279105123
ACH-000420,-0.2311341063980334
ACH-000421,-0.28314828090885946
ACH-000424,-0.5710749781109163
ACH-000425,-0.40479821436810143
ACH-000426,-0.5235523175157241
ACH-000427,-0.5394762271889093
ACH-000433,-0.4530311574689473
ACH-000435,-0.29492574132466504
ACH-000436,-0.5335621619471774
ACH-000444,-0.3109576486833057
ACH-000445,-0.485760492474129
ACH-000448,-0.19744877525868776
ACH-000450,-0.5988238785014194
ACH-000452,-0.36362493681182506
ACH-000454,-0.28974469833549243
ACH-000458,-0.4285444132986131
ACH-000459,-0.2589059197993958
ACH-000460,-0.425270874781752
ACH-000461,-0.4282662447757951
ACH-000463,-0.6015341149174794
ACH-000464,-0.6366170950068749
ACH-000466,-0.3483271645223995
ACH-000467,-0.1275691402563051
ACH-000468,-0.2632387378034663
ACH-000469,-0.2113156043391663
ACH-000470,-0.3322104029146449
ACH-000471,-0.2435076160638105
ACH-000472,-0.34410464926588546
ACH-000473,-0.31259248161480657
ACH-000475,-0.3160404296525713
ACH-000476,-0.19846366340523916
ACH-000477,-0.452283016986401
ACH-000479,-0.8776530762522561
ACH-000480,-0.4071649205158845
ACH-000481,-0.4403971281810144
ACH-000483,-0.3364986314150452
ACH-000484,-0.4025226893098698
ACH-000485,-0.5282886972195623
ACH-000486,-0.473211047228547
ACH-000487,-0.4000106542962365
ACH-000488,-0.2559045801411537
ACH-000490,-0.5229486142195471
ACH-000491,-0.27147196587280875
ACH-000495,-0.8699156015714299
ACH-000496,-0.5873069173123978
ACH-000499,-0.15947621175206034
ACH-000500,-0.29011987244808635
ACH-000502,-0.36758157880050224
ACH-000503,-0.6582382014857421
ACH-000505,-0.6170430404256727
ACH-000507,-0.27121889299036595
ACH-000510,-0.3677430594200163
ACH-000511,-0.3431722674929496
ACH-000512,-0.6484829388738886
ACH-000516,-0.11006817507632234
ACH-000517,-0.4518553263491244
ACH-000518,-0.4410469512626075
ACH-000520,-0.3207135141080942
ACH-000521,-0.07206882450799326
ACH-000522,-0.33015990376063026
ACH-000524,-0.29519545202692643
ACH-000527,-0.2728415134100724
ACH-000528,-0.21689395102838305
ACH-000537,-0.5321228062631408
ACH-000541,-0.17653615225557076
ACH-000542,-0.3389515262706284
ACH-000544,-0.3098524615678975
ACH-000545,-0.6578832426697424
ACH-000547,-0.02498191157003632
ACH-000548,-0.2917629379454195
ACH-000549,-0.3407901185028438
ACH-000550,-0.3682968701052751
ACH-000552,-0.06405750152537583
ACH-000556,-0.28842389886760417
ACH-000557,-0.21485424277933585
ACH-000569,-0.16597713551257742
ACH-000570,-0.5339837482727947
ACH-000571,-0.3154171374834999
ACH-000573,-0.40346135510281694
ACH-000576,-0.1806913510832528
ACH-000579,-0.3620545820720529
ACH-000580,-0.4523146408643719
ACH-000584,-0.5167964935712389
ACH-000585,-0.31847861522974424
ACH-000588,-0.33449082919512946
ACH-000589,-0.3567504688171137
ACH-000591,-0.2777817319239499
ACH-000593,-0.2707760779282539
ACH-000600,-0.2873873650860657
ACH-000601,-0.26440057962059343
ACH-000605,-0.1968725696527385
ACH-000606,-0.2430125320705884
ACH-000608,-0.31756846985232434
ACH-000614,-0.3733650693140723
ACH-000616,-0.1274185908568551
ACH-000618,-0.3919571572971973
ACH-000619,-0.4028864991474939
ACH-000620,-0.35085109933142217
ACH-000621,-0.18806743905026133
ACH-000622,-0.24358058037012
ACH-000623,-0.42228789974564457
ACH-000624,-0.4342775935712574
ACH-000627,-0.3679255751215729
ACH-000630,-0.2859675683962209
ACH-000631,-0.043361901707123784
ACH-000632,-0.4283990142621262
ACH-000633,-0.3915349803240989
ACH-000637,-0.270144839113084
ACH-000638,-0.4201808220644296
ACH-000646,-0.3802112676011237
ACH-000647,-0.28292338612145035
ACH-000648,-0.27359638227083793
ACH-000649,-0.3556985596890353
ACH-000651,-0.2867110638028661
ACH-000652,-0.15539554117134186
ACH-000653,-0.28633475014947823
ACH-000657,-0.231365548668288
ACH-000658,-0.09825923211364852
ACH-000661,-0.3301763493731103
ACH-000662,-0.32029473167906536
ACH-000663,-0.4083123079787975
ACH-000665,-0.4443192043102805
ACH-000671,-0.5338125237829174
ACH-000672,-0.4563866086802524
ACH-000673,-0.3643167525882723
ACH-000676,-0.25208562727607986
ACH-000677,-0.3574978463746098
ACH-000681,-0.2549617188509149
ACH-000683,-0.22923809936257666
ACH-000684,-0.5200000433036679
ACH-000688,-0.5730865024320227
ACH-000693,-0.3299478304648732
ACH-000694,-0.2411967652773737
ACH-000695,-0.4465984878982016
ACH-000696,-0.3047493653899754
ACH-000697,-0.3483400901785097
ACH-000699,-0.23778161455613775
ACH-000701,-0.14188226672848644
ACH-000706,-0.3891543307323136
ACH-000711,-0.3710018029254104
ACH-000713,-0.4643523288880117
ACH-000714,-0.565428618327558
ACH-000718,-0.5211686483471513
ACH-000720,-0.3614627126736504
ACH-000721,-0.4186649022236971
ACH-000724,-0.4431967272493432
ACH-000725,-0.095545937972045
ACH-000732,-0.476875009743281
ACH-000734,-0.3502582957522606
ACH-000735,-0.5038450368679603
ACH-000736,-0.2210448353230909
ACH-000738,-0.5719724043415311
ACH-000746,-0.15515426151260925
ACH-000747,-0.2655527245042182
ACH-000748,-0.2597773827809248
ACH-000753,-0.3421423011907675
ACH-000756,-0.3251974190577737
ACH-000757,-0.4408847724292591
ACH-000758,-0.4602305126815873
ACH-000760,-0.5074315630747971
ACH-000762,-0.3805101601257069
ACH-000763,-0.5464399761957578
ACH-000764,-0.3477076279545712
ACH-000765,-0.2547147963563101
ACH-000766,-0.3115791542048768
ACH-000767,-0.2822758258410791
ACH-000768,-0.4241031344022149
ACH-000769,-0.1804772565719865
ACH-000770,-0.3945994260297853
ACH-000771,-0.4934851313467138
ACH-000773,-0.3947732881008108
ACH-000776,-0.29203331026225543
ACH-000777,-0.19125826480718128
ACH-000778,-0.29156560822680583
ACH-000781,-0.33816402075882257
ACH-000782,-0.3806203765430865
ACH-000783,-0.3928945089038684
ACH-000784,-0.2580899711652925
ACH-000785,-0.3560807806376786
ACH-000787,-0.3199113779797049
ACH-000788,-0.27672303035203805
ACH-000791,-0.511974010925878
ACH-000792,-0.265345177546896
ACH-000794,-0.32382424161661794
ACH-000796,-0.335259127645931
ACH-000798,-0.5325165435464081
ACH-000799,-0.5738073851902642
ACH-000800,-0.4835076181371529
ACH-000802,-0.2967227350614699
ACH-000804,-0.25205745800171553
ACH-000805,-0.3891255693405891
ACH-000809,-0.29025835554494817
ACH-000810,-0.6553674455566892
ACH-000811,-0.29372733852448496
ACH-000817,-0.012778033662724866
ACH-000819,-0.31670835098233696
ACH-000820,-0.5440046605063905
ACH-000821,-0.2727457884424423
ACH-000822,-0.3348994769745793
ACH-000823,-0.2282980577807266
ACH-000824,-0.2110432181426283
ACH-000827,-0.29102902039175904
ACH-000829,-0.5294489510990096
ACH-000831,-0.31720107751477744
ACH-000832,-0.4424047295214852
ACH-000833,-0.2685463710987899
ACH-000834,-0.3701869480463312
ACH-000835,-0.2965787996796031
ACH-000836,-0.24748031453458635
ACH-000837,-0.3411171382107005
ACH-000838,-0.3147166224097012
ACH-000839,-0.3575052769240819
ACH-000840,-0.326342807775071
ACH-000841,-0.38027116282084733
ACH-000843,-0.4229591578247153
ACH-000846,-0.3556039211062005
ACH-000847,-0.5472538564054747
ACH-000848,-0.4746293686213097
ACH-000849,-0.25812054018896435
ACH-000851,-0.39717593468320667
ACH-000855,-0.3450277537600259
ACH-000856,-0.32085792977591343
ACH-000858,-0.14285813400517988
ACH-000859,-0.2390073415784759
ACH-000861,-0.5100880206625781
ACH-000862,-0.28816242548461385
ACH-000865,-0.2625077852627997
ACH-000866,-0.4346977722360759
ACH-000867,-0.2576838516561321
ACH-000869,-0.2797630062300644
ACH-000872,-0.3535436610931698
ACH-000873,-0.39722942760798063
ACH-000876,-0.3686777759716781
ACH-000878,-0.3120546245370319
ACH-000880,-0.5368212998606309
ACH-000881,-0.3454098668768985
ACH-000882,-0.17638428102242298
ACH-000884,-0.33021813289116275
ACH-000885,-0.3373133418767573
ACH-000887,-0.2003155187768032
ACH-000889,-0.052134602481602316
ACH-000896,-0.3191491934207753
ACH-000898,-0.11767449912982735
ACH-000900,-0.40857641096713393
ACH-000901,-0.17158433896944678
ACH-000905,-0.3939173714711501
ACH-000906,-0.3301123061313122
ACH-000907,-0.2168609219807089
ACH-000910,-0.3515156326881164
ACH-000911,-0.4885494523671504
ACH-000912,-0.27927315640239736
ACH-000913,-0.2912012848033223
ACH-000915,-0.3711831667123022
ACH-000916,-0.2481111355606061
ACH-000917,-0.17471693814836695
ACH-000920,-0.2224866415225545
ACH-000921,-0.3190714300557441
ACH-000924,-0.21463417541612287
ACH-000926,-0.29870630768458784
ACH-000928,-0.20418551775238045
ACH-000929,-0.5346889125555138
ACH-000932,-0.36309833134310904
ACH-000935,-0.3973650285985785
ACH-000936,-0.3687963465931233
ACH-000937,-0.37321909436072703
ACH-000938,-0.09205583778444017
ACH-000939,-0.15293335737904054
ACH-000941,-0.2898279585805131
ACH-000943,-0.2805766591188671
ACH-000946,-0.26409273194654176
ACH-000947,-0.33728039796472564
ACH-000948,-0.2287441915495284
ACH-000950,-0.3568362457717287
ACH-000953,-0.3610539425737819
ACH-000954,-0.11225973255400604
ACH-000957,-0.29998698083426256
ACH-000958,-0.4108112640908218
ACH-000960,-0.4163359928585379
ACH-000963,-0.11840524933504225
ACH-000968,-0.4009081390683446
ACH-000969,-0.2618288466448386
ACH-000972,-0.4612994000183415
ACH-000973,-0.5885383866767513
ACH-000974,-0.3308605808438411
ACH-000978,-0.4425455134452329
ACH-000984,-0.31389091950020165
ACH-000986,-0.3388322237812193
ACH-000988,-0.2449360844195131
ACH-000993,-0.26414591565638146
ACH-000994,-0.4343056995449585
ACH-000996,-0.4965893110889405
ACH-001001,-0.33934497012668124
ACH-001020,-0.3155896174125958
ACH-001028,-0.29928742435748923
ACH-001031,-0.4634470374222085
ACH-001038,-0.2375720234568477
ACH-001048,-0.31988644354670365
ACH-001050,-0.3934281314767119
ACH-001053,-0.4637516490568109
ACH-001054,-0.2338224598933723
ACH-001061,-0.3419369585814656
ACH-001067,-0.2081189019473152
ACH-001075,-0.6131401376532085
ACH-001096,-0.20385525176014416
ACH-001111,-0.2425062837330892
ACH-001119,-0.3828786846820464
ACH-001128,-0.3134426429961316
ACH-001134,-0.19583599216525302
ACH-001151,-0.3668871160258772
ACH-001163,-0.4705657606152033
ACH-001164,-0.439569015885077
ACH-001183,-0.4541285726330992
ACH-001192,-0.2901955760590793
ACH-001193,0.011226539097214671
ACH-001196,-0.25018691433765045
ACH-001197,-0.3873459639058125
ACH-001205,-0.5483198406425235
ACH-001211,-0.19186916764856787
ACH-001212,-0.35560454687672793
ACH-001228,-0.30733946794470474
ACH-001232,-0.3305589641788527
ACH-001239,-0.3240078964328718
ACH-001270,-0.2784076729827583
ACH-001274,-0.4104863750045362
ACH-001275,-0.2702432478667664
ACH-001277,-0.4278099753578861
ACH-001278,-0.2150557854503827
ACH-001280,-0.3567866108631363
ACH-001283,-0.26248842909302456
ACH-001289,-0.43983421432225256
ACH-001300,-0.23965070629207486
ACH-001301,-0.5612159689274928
ACH-001302,-0.02505275721580769
ACH-001306,-0.421882241827894
ACH-001318,-0.3057945916776589
ACH-001322,-0.5866492331086482
ACH-001328,-0.14878968425170733
ACH-001332,-0.579171796983208
ACH-001336,-0.2385607420854041
ACH-001346,-0.3841239144157471
ACH-001353,-0.3730493666079113
ACH-001354,-0.1617298596117679
ACH-001367,-0.14886714778664334
ACH-001368,-0.3359469424779451
ACH-001374,-0.3674348871559857
ACH-001377,-0.5425015438032497
ACH-001380,-0.25320588856203513
ACH-001391,-0.3791632394526847
ACH-001408,-0.2606401335815934
ACH-001430,-0.2582177779426885
ACH-001431,-0.5112650241420642
ACH-001450,-0.3448361227923393
ACH-001496,-0.11710947804597364
ACH-001500,-0.3669536459582711
ACH-001523,-0.2249919917979946
ACH-001532,-0.4053061096056225
ACH-001550,-0.3793098456671897
ACH-001552,-0.3492219760588715
ACH-001554,-0.5045665964246409
ACH-001654,-0.4719350649390303
ACH-001735,-0.2999229198804627
ACH-001736,-0.33525579146771883
ACH-001737,-0.3153485856660141
ACH-001740,-0.3641502932351246
ACH-001745,-0.5001235268323421
ACH-001765,-0.3786482271642893
