,ERCC6 (2074)
ACH-000004,-0.10055105683712026
ACH-000005,-0.4812802598736504
ACH-000007,-0.11621460578241265
ACH-000009,-0.02394145997140165
ACH-000011,-0.10590310210390257
ACH-000012,-0.04627723172620588
ACH-000013,-0.007452224858438061
ACH-000014,-0.00907510944920136
ACH-000015,-0.020460927209802648
ACH-000017,-0.04294018427805832
ACH-000018,-0.11920283443527455
ACH-000019,0.1555716100950995
ACH-000021,0.05541519807156048
ACH-000022,-0.009130741596673164
ACH-000025,-0.3170012674604853
ACH-000028,-0.09979581321250668
ACH-000030,-0.13712559822098688
ACH-000035,-0.09357071860121867
ACH-000036,-0.10788844413014416
ACH-000037,-0.06027592133922732
ACH-000039,-0.007143545954303855
ACH-000040,-0.0953676795854647
ACH-000041,-0.03290785649432848
ACH-000042,-0.03378118246053868
ACH-000045,0.07480941969508763
ACH-000047,0.017473163315183542
ACH-000052,-0.05083359236953651
ACH-000053,0.0029057384297573392
ACH-000054,0.016190452231860983
ACH-000055,-0.11159802771995224
ACH-000060,-0.02733521865422974
ACH-000067,-0.19344850103359984
ACH-000070,-0.0262446392208025
ACH-000075,-0.05457156360142736
ACH-000078,-0.03242269970556988
ACH-000082,-0.18236688138790627
ACH-000085,-0.0256552350245904
ACH-000086,-0.08455300976249458
ACH-000087,0.03744990648897658
ACH-000092,-0.059472440121342014
ACH-000095,0.055762465280019664
ACH-000097,-0.08356103765165655
ACH-000098,-0.02315034571675454
ACH-000099,-0.00029951929299415437
ACH-000108,-0.019556884703953226
ACH-000113,-0.06513590551898729
ACH-000116,0.002160853535947532
ACH-000118,-0.2665952397973595
ACH-000120,0.009519919546366254
ACH-000123,0.03168983424918885
ACH-000127,-0.054396646892476336
ACH-000128,-0.03321405425159375
ACH-000132,-0.09214595712151807
ACH-000133,-0.0022220284613296967
ACH-000137,-0.06129947098714687
ACH-000138,0.061400900789086124
ACH-000142,0.02564268507974581
ACH-000143,-0.11270174673101965
ACH-000146,-0.011031094123643791
ACH-000148,-0.0943213370618618
ACH-000150,0.10157098082002318
ACH-000152,-0.10987317869747236
ACH-000153,-0.1397221014520585
ACH-000159,-0.10197424632729712
ACH-000160,-0.04279593326957419
ACH-000163,0.029408384089781407
ACH-000167,-0.1682259024383323
ACH-000168,-0.04472629357614627
ACH-000169,0.028048276748966938
ACH-000178,-0.004163085286084626
ACH-000183,-0.07100448026272044
ACH-000188,0.040926265775790005
ACH-000189,-0.0737882780598834
ACH-000190,-0.08368199886096185
ACH-000198,-0.00463345120554304
ACH-000203,-0.04944094432539799
ACH-000204,0.05181641069903258
ACH-000206,0.012477584466567429
ACH-000207,-0.1476170634315143
ACH-000208,-0.4000800781023572
ACH-000210,0.0703150749901983
ACH-000211,-0.042750579908294915
ACH-000215,0.00011040761567473216
ACH-000221,0.07981855323291641
ACH-000222,-0.034009351841212614
ACH-000223,-0.06348719566458579
ACH-000226,-0.10933539132572773
ACH-000227,-0.067051400718244
ACH-000228,-0.12507284435528968
ACH-000231,-0.0941844264766867
ACH-000232,-0.042695472535494175
ACH-000233,-0.024501656259014872
ACH-000234,0.04127779431575234
ACH-000235,-0.024942955145945626
ACH-000237,-0.0763325642542906
ACH-000238,-0.021399038400315856
ACH-000242,0.002583981913623128
ACH-000243,-0.01576312570121103
ACH-000244,0.12373069301280633
ACH-000246,0.06886378618613467
ACH-000248,-0.024265982730941958
ACH-000250,0.036586491457205335
ACH-000251,-0.0570503893263557
ACH-000252,0.11074895376119176
ACH-000253,0.033637683218956035
ACH-000255,-0.17038726809398308
ACH-000256,0.03712588316966379
ACH-000257,0.0014189734545741318
ACH-000258,0.031421998248003416
ACH-000259,-0.10456648435969204
ACH-000260,-0.02981438116364605
ACH-000261,-0.12071521590335943
ACH-000262,-0.2414421517146832
ACH-000263,0.02878069844702273
ACH-000264,-0.012483287424853232
ACH-000265,-0.08534925199117388
ACH-000266,-0.02324623379813771
ACH-000272,-0.049505103775987984
ACH-000274,0.02694767025424646
ACH-000277,-0.05027282983135775
ACH-000278,0.09551119959104122
ACH-000279,0.020741305426631062
ACH-000280,-0.047485406615016865
ACH-000281,0.15479351853848206
ACH-000288,-0.08395593505974036
ACH-000291,-0.1148124904860018
ACH-000293,0.029347913088088744
ACH-000294,-0.03019773914200786
ACH-000295,-0.12255394478703345
ACH-000296,-0.29848050736630205
ACH-000302,-0.016750895292725578
ACH-000304,0.16696003433382922
ACH-000307,0.0014863252470874915
ACH-000308,-0.049315213940307405
ACH-000310,0.05314598314044538
ACH-000311,0.051291621048149605
ACH-000312,0.04299880402400713
ACH-000315,0.0104220827355944
ACH-000316,-0.032579874067836176
ACH-000317,-0.01345420229735202
ACH-000318,0.02521125087198049
ACH-000319,-0.03762346262052547
ACH-000320,-0.033263499181922083
ACH-000322,-0.020616275275259152
ACH-000323,-0.19724772445554456
ACH-000324,-0.05403455553403615
ACH-000329,-0.009955336968147136
ACH-000330,-0.014348868472899606
ACH-000331,-0.13631506547532898
ACH-000332,0.03444693501749415
ACH-000334,-0.18986703195474394
ACH-000335,0.02873942317462002
ACH-000336,0.05255303029646028
ACH-000337,0.07224291293018538
ACH-000338,0.08398936086367323
ACH-000339,-0.09980256065599012
ACH-000341,-0.07765581478779586
ACH-000348,-0.06863068672099097
ACH-000350,0.04330850723360045
ACH-000352,0.02141629716042539
ACH-000356,-0.08980668647294268
ACH-000361,0.06635507731806642
ACH-000362,0.08061945698359647
ACH-000363,-0.08187641333276932
ACH-000364,-0.01432338916613821
ACH-000365,-0.017249272801520745
ACH-000366,-0.09405889884406364
ACH-000368,-0.025622470561508848
ACH-000374,-0.15337313111828427
ACH-000375,-0.0710496846865305
ACH-000376,-0.060081064319564136
ACH-000381,0.016493238778784346
ACH-000383,-0.08676625895707317
ACH-000387,0.014045006270848677
ACH-000389,0.11622851591500992
ACH-000390,-0.043182935388385885
ACH-000393,-0.09209000692235172
ACH-000395,0.13481316195027404
ACH-000396,0.024383122710588317
ACH-000397,0.03355322510740507
ACH-000401,-0.11355369565489265
ACH-000402,-0.019749447166824783
ACH-000403,-0.0034308265996276024
ACH-000404,-0.12738283570891393
ACH-000406,-0.0720081954566395
ACH-000407,-0.09081549253071856
ACH-000408,-0.17506711279782625
ACH-000410,0.003093586946157956
ACH-000411,0.04900455480025821
ACH-000414,-0.12750772379976028
ACH-000415,-0.2525078186581095
ACH-000416,-0.07584615466434487
ACH-000420,-0.1845847648224687
ACH-000421,-0.057308633132089414
ACH-000424,0.17595041777393355
ACH-000425,-0.14350383467954786
ACH-000426,-0.10304365759214183
ACH-000427,0.01850487854491002
ACH-000433,-0.1228331961972934
ACH-000435,-0.23869024022281016
ACH-000436,0.0892929942706216
ACH-000444,-0.06467820796708383
ACH-000445,-0.06637787793801038
ACH-000448,-0.006257424804972462
ACH-000450,0.1502278653043568
ACH-000452,-0.1324089042870857
ACH-000454,-0.11554556489719868
ACH-000458,-0.009215271723160242
ACH-000459,-0.04304258364043973
ACH-000460,-0.008899885722353567
ACH-000461,0.021506793751351786
ACH-000463,-0.099627109711453
ACH-000464,-0.08981464157687835
ACH-000466,-0.054629893387217104
ACH-000467,0.03339726728220739
ACH-000468,0.030019856236139113
ACH-000469,-0.1172418194654328
ACH-000470,-0.018004144158625564
ACH-000471,0.004167745524074047
ACH-000472,-0.057322199617920525
ACH-000473,-0.016171707606551032
ACH-000475,0.03041842927529389
ACH-000476,0.018358407210680272
ACH-000477,0.0751672137048876
ACH-000479,-0.1121806741536708
ACH-000480,-0.06654212413637545
ACH-000481,0.0025158565326553147
ACH-000483,0.021774872399658144
ACH-000484,-0.002079692922298932
ACH-000485,-0.034839800440935084
ACH-000486,-0.14764940860125092
ACH-000487,0.005020190260279416
ACH-000488,0.06420598680483187
ACH-000490,0.032901881551378784
ACH-000491,0.03252515912946472
ACH-000495,-0.04258651729157364
ACH-000496,-0.0689059948386076
ACH-000499,-0.10923142552374512
ACH-000500,0.04018765334672586
ACH-000502,-0.05099436971590218
ACH-000503,0.11760631909872392
ACH-000505,-0.06311508392117599
ACH-000507,0.03216237055096369
ACH-000510,0.002870210286619384
ACH-000511,0.0014639324905358474
ACH-000512,-0.122784512366699
ACH-000516,0.011631409566785985
ACH-000517,-0.006676459277973547
ACH-000518,-0.0606991290692952
ACH-000520,0.02890477215605545
ACH-000521,-0.031632247012635166
ACH-000522,0.00973644697222215
ACH-000524,-0.03355553492211134
ACH-000527,-0.009523821914263866
ACH-000528,-0.025320577268609833
ACH-000537,-0.007035636708891759
ACH-000541,0.05496809221404962
ACH-000542,0.03045291354470765
ACH-000544,-0.006301035373709039
ACH-000545,-0.05112734315891751
ACH-000547,-0.24759986926694644
ACH-000548,0.024050412509453757
ACH-000549,-0.1617649794290412
ACH-000550,-0.14526630751321098
ACH-000552,0.02977486473289623
ACH-000556,-0.14981446932091
ACH-000557,0.07835562941430026
ACH-000569,-0.05455537401745556
ACH-000570,-0.04674554937858115
ACH-000571,0.007234507269885271
ACH-000573,-0.11974803672310873
ACH-000576,-0.5289085113403668
ACH-000579,-0.1522854523479966
ACH-000580,-0.09067240904508198
ACH-000584,-0.03460015224814642
ACH-000585,0.011314889412009943
ACH-000588,0.03376819145673365
ACH-000589,0.020168675712898487
ACH-000591,-0.02449754637642413
ACH-000593,-0.06206157367787302
ACH-000600,-0.17393113720338352
ACH-000601,0.055751230257078815
ACH-000605,-0.10895878591530694
ACH-000606,-0.13658978693129994
ACH-000608,0.007710494905368325
ACH-000614,-0.021115588114855317
ACH-000616,0.014313149569140343
ACH-000618,-0.029118862283114763
ACH-000619,0.004255377269784609
ACH-000620,0.07087968449016739
ACH-000621,-0.05007519973475858
ACH-000622,-0.050762310096280516
ACH-000623,-0.09260664372155997
ACH-000624,0.08483838468540246
ACH-000627,-0.02860132855614312
ACH-000630,-0.02759150420568969
ACH-000631,0.2273621400888575
ACH-000632,0.07260449887223686
ACH-000633,0.09674095658487712
ACH-000637,0.0976279547150259
ACH-000638,0.06261434522603243
ACH-000646,0.1433704636016481
ACH-000647,-0.06485376201236645
ACH-000648,-0.05775605293881319
ACH-000649,-0.06929842898366896
ACH-000651,0.010351700851190256
ACH-000652,-0.08991885250454194
ACH-000653,-0.10353111776938807
ACH-000657,0.012926883123857074
ACH-000658,0.016436586547982378
ACH-000661,0.04870962630472785
ACH-000662,0.030041068747177907
ACH-000663,-0.044707264751227986
ACH-000665,-0.12817200947415971
ACH-000671,-0.07864286480996352
ACH-000672,-0.10129065331039888
ACH-000673,-0.05990327876298526
ACH-000676,-0.049778760943141404
ACH-000677,-0.03353586922668411
ACH-000681,0.017901220068817874
ACH-000683,0.04673299013869972
ACH-000684,-0.21069316302647328
ACH-000688,-0.19205316386604684
ACH-000693,-0.0035296029086424366
ACH-000694,-0.07182808570359331
ACH-000695,0.047983115722412296
ACH-000696,0.04056953348469382
ACH-000697,-0.05795222673287065
ACH-000699,-0.07968633757951506
ACH-000701,0.02870748921793803
ACH-000706,0.014005070213576856
ACH-000711,-0.04425320256973242
ACH-000713,0.08044020820201109
ACH-000714,0.1176092844715348
ACH-000718,-0.0572207176647665
ACH-000720,-0.07100480751891976
ACH-000721,-0.07638305053515658
ACH-000724,-0.01417631934560311
ACH-000725,-0.08874903041273
ACH-000732,-0.14921443654520294
ACH-000734,-0.004938177222527919
ACH-000735,-0.10562828213794084
ACH-000736,-0.048211314334753015
ACH-000738,-0.08049332015846156
ACH-000746,0.006745670761669861
ACH-000747,-0.12861731313753202
ACH-000748,-0.09019134099125437
ACH-000753,0.03687306074037062
ACH-000756,0.16503903838048453
ACH-000757,-0.06382453924612755
ACH-000758,-0.02924992982914687
ACH-000760,-0.03053957259009317
ACH-000762,0.12595020538528806
ACH-000763,0.06136583419567738
ACH-000764,-0.16673132300875518
ACH-000765,0.1090176667291514
ACH-000766,-0.09728364998424976
ACH-000767,-0.09626038294629127
ACH-000768,-0.041827774451648425
ACH-000769,-0.040693405580887326
ACH-000770,-0.33589759426427324
ACH-000771,-0.03653946139932705
ACH-000773,-0.05467529229724705
ACH-000776,-0.13959235038454074
ACH-000777,-0.005603697669194849
ACH-000778,-0.0787179637109202
ACH-000781,-0.02912592217637078
ACH-000782,-0.09639108177829817
ACH-000783,-0.10592511118988253
ACH-000784,0.01158688297340483
ACH-000785,0.008132564842796819
ACH-000787,-0.031566608381957816
ACH-000788,-0.09907433851495112
ACH-000791,-0.06163604017922447
ACH-000792,0.04769672067198174
