,EXOSC5 (56915)
ACH-000004,-0.8108574957732185
ACH-000005,-1.1550238178019216
ACH-000007,-0.9498487842498726
ACH-000009,-0.90976063236594
ACH-000011,-0.8206187733898277
ACH-000012,-0.8757371955557068
ACH-000013,-1.0297753186232517
ACH-000014,-0.7875464422177909
ACH-000015,-0.8889237777244017
ACH-000017,-0.6785566562677706
ACH-000018,-0.9551483869494316
ACH-000019,-0.7384921459165618
ACH-000021,-0.8941578094525311
ACH-000022,-0.7064497885276538
ACH-000025,-0.9316009091787626
ACH-000028,-0.6958434132345611
ACH-000030,-0.8413294122398339
ACH-000035,-0.9091004487249631
ACH-000036,-0.7565142750640336
ACH-000037,-0.8699550184433741
ACH-000039,-0.7109626007647586
ACH-000040,-0.7254638933593132
ACH-000041,-0.6953464347942229
ACH-000042,-0.886132918458963
ACH-000045,-0.5149846148696205
ACH-000047,-0.7342437766093942
ACH-000052,-0.7142089723970829
ACH-000053,-0.9021481325457652
ACH-000054,-0.6812931366927106
ACH-000055,-0.8785978114651581
ACH-000060,-0.6187851772852789
ACH-000067,-0.8926279836727943
ACH-000070,-0.8974160693983877
ACH-000075,-0.7710385933107888
ACH-000078,-0.6816456631624522
ACH-000082,-0.8361429513853349
ACH-000085,-1.0974624028856064
ACH-000086,-0.9612340456368682
ACH-000087,-0.6130096988529729
ACH-000092,-1.0258403351994438
ACH-000095,-0.9251811031055432
ACH-000097,-0.7350363797450747
ACH-000098,-0.973237676998718
ACH-000099,-0.6761453564433628
ACH-000108,-0.9780912392970827
ACH-000113,-0.6629360161064975
ACH-000116,-0.7058412539373415
ACH-000118,-0.8214646980892649
ACH-000120,-0.8055497130127759
ACH-000123,-0.6856332321508508
ACH-000127,-0.7888236977099592
ACH-000128,-0.7631826934580805
ACH-000132,-0.8577048955363306
ACH-000133,-0.8379985494898871
ACH-000137,-0.9717163430657644
ACH-000138,-0.7925122258478748
ACH-000142,-0.7787899741519538
ACH-000143,-0.9616948424639372
ACH-000146,-0.7615011465946451
ACH-000148,-0.8083758664027717
ACH-000150,-0.5869014447203262
ACH-000152,-0.8977577152437659
ACH-000153,-0.8166332613772824
ACH-000159,-0.7477193313370643
ACH-000160,-1.1456155633596068
ACH-000163,-0.8280116894348466
ACH-000167,-1.0548593254634788
ACH-000168,-0.6682985113982421
ACH-000169,-0.8795545717396595
ACH-000178,-0.8524313655326233
ACH-000183,-0.7712629643714599
ACH-000188,-0.8952128298976431
ACH-000189,-0.8182809486074528
ACH-000190,-0.8700129405404738
ACH-000198,-0.5943936379338801
ACH-000203,-1.2599878496645558
ACH-000204,-0.6174798993229313
ACH-000206,-0.7316090206709128
ACH-000207,-0.7151508192969757
ACH-000208,-0.7026039429717875
ACH-000210,-0.7841963363216634
ACH-000211,-0.7949262855087654
ACH-000215,-0.8964211125370956
ACH-000221,-0.8230918707473949
ACH-000222,-0.7644800927442138
ACH-000223,-0.8422487254179657
ACH-000226,-0.7137547165321569
ACH-000227,-0.7407928599289458
ACH-000228,-0.9772454428792008
ACH-000231,-0.8279720170079216
ACH-000232,-0.7785679288555972
ACH-000233,-0.8413884636876551
ACH-000234,-0.6694915912246249
ACH-000235,-0.8399585762654889
ACH-000237,-0.8463150614656613
ACH-000238,-0.7424076798837953
ACH-000242,-0.4943509484573766
ACH-000243,-0.8576189067801709
ACH-000244,-0.7866146922215662
ACH-000246,-0.8117680013414127
ACH-000248,-0.9064804428526004
ACH-000250,-0.7480261380480165
ACH-000251,-1.048075147316248
ACH-000252,-0.9498234348039596
ACH-000253,-0.7244547743558252
ACH-000255,-0.9970323792174918
ACH-000256,-1.0422038702043368
