,EFNA1 (1942)
ACH-000004,-0.11296809227987607
ACH-000005,-0.1132012203758158
ACH-000007,0.08897490351864014
ACH-000009,-0.12525049135008678
ACH-000011,-0.048619031744091566
ACH-000012,-0.03694743442668174
ACH-000013,-0.027715195952378945
ACH-000014,-0.15749879428386987
ACH-000015,-0.11079132676119756
ACH-000017,0.1292535086289713
ACH-000018,-0.08673270889551457
ACH-000019,-0.02471768749657703
ACH-000021,-0.12188245806404653
ACH-000022,-0.12921921240681214
ACH-000025,-0.1405158618161407
ACH-000028,-0.008208988346839162
ACH-000030,-0.050396526523996385
ACH-000035,-0.1493196703079753
ACH-000036,-0.031673029369676274
ACH-000037,-0.03801220296924386
ACH-000039,-0.0140065706174192
ACH-000040,-0.03603180496378932
ACH-000041,0.04054997211058329
ACH-000042,-0.012558534028349102
ACH-000045,0.014912345803996566
ACH-000047,-0.09564946716961414
ACH-000052,-0.22657746016090996
ACH-000053,-0.13694275958871907
ACH-000054,-0.005500360898696063
ACH-000055,-0.11221034363274827
ACH-000060,-0.052940438222699115
ACH-000067,-0.19204758878276065
ACH-000070,0.06878599281734561
ACH-000075,-0.10100596242026523
ACH-000078,-0.1578989832014164
ACH-000082,-0.11009668362399287
ACH-000085,0.20754245602638732
ACH-000086,-0.10823920726180206
ACH-000087,0.15151704564360402
ACH-000092,-0.16555892956139362
ACH-000095,0.01194676920225248
ACH-000097,-0.11124155340983846
ACH-000098,-0.1538289017642626
ACH-000099,0.08516140998161381
ACH-000108,-0.14874294707061853
ACH-000113,-0.15685285674538255
ACH-000116,-0.05909567943546905
ACH-000118,-0.021976242781233647
ACH-000120,-0.03148562606933015
ACH-000123,-0.06861188113610084
ACH-000127,-0.08735435267837187
ACH-000128,0.0466784694309368
ACH-000132,-0.06383876515181293
ACH-000133,-0.10804340261367648
ACH-000137,-0.06419366918033771
ACH-000138,-0.08144306057215213
ACH-000142,-0.11649217653446994
ACH-000143,-0.03781615747347878
ACH-000146,-0.13843554358915486
ACH-000148,-0.07232429088421134
ACH-000150,-0.08534094374262766
ACH-000152,-0.0365422593397176
ACH-000153,-0.12082440479506487
ACH-000159,-0.11685626678655656
ACH-000160,-0.10570803518851116
ACH-000163,-0.20120080803046014
ACH-000167,0.05799373936849539
ACH-000168,-0.10004168716862996
ACH-000169,-0.07442716221965771
ACH-000178,-0.00405814917474503
ACH-000183,-0.2973099319877818
ACH-000188,-0.2394797187184086
ACH-000189,-0.2684378432187635
ACH-000190,0.18585156595034266
ACH-000198,-0.030858337509708157
ACH-000203,-0.2265086936097681
ACH-000204,-0.1562599157024291
ACH-000206,-0.18992976673478326
ACH-000207,-0.13609936076195134
ACH-000208,-0.16071448470824093
ACH-000210,0.1291292291708799
