,PRRC1 (133619)
ACH-000004,-0.0960638736185525
ACH-000005,-0.10759232385814542
ACH-000007,-0.09806368166304227
ACH-000009,-0.042861857773671214
ACH-000011,0.1102323504261707
ACH-000012,0.13291015861462424
ACH-000013,0.14942879660797634
ACH-000014,0.012793850002650414
ACH-000015,0.06291523581430061
ACH-000017,0.07775726748632962
ACH-000018,0.1767772495012073
ACH-000019,0.06404890282374105
ACH-000021,0.014411093022039976
ACH-000022,0.1493308879819258
ACH-000025,0.22614945329082656
ACH-000028,-0.04241105975091796
ACH-000030,0.09005927042231479
ACH-000035,0.1116718790071471
ACH-000036,0.024867934676489168
ACH-000037,0.08644326018345284
ACH-000039,0.14237854059293634
ACH-000040,0.01833132480896157
ACH-000041,0.03901312641790735
ACH-000042,0.0944970843567439
ACH-000045,0.2537973324534381
ACH-000047,0.02796227665453306
ACH-000052,0.2874898827169578
ACH-000053,0.05148408131419234
ACH-000054,0.09168667231880064
ACH-000055,-0.04325766296139583
ACH-000060,-0.01963622078219784
ACH-000067,0.05252646721883049
ACH-000070,0.1397298589889025
ACH-000075,-0.07105149069855518
ACH-000078,-0.0038651093931743033
ACH-000082,-0.020711891345780182
ACH-000085,-0.18595934837828448
ACH-000086,-0.07009484158569605
ACH-000087,-0.03267652261951906
ACH-000092,-0.05479012404282217
ACH-000095,0.08653140510378401
ACH-000097,0.0461681233177443
ACH-000098,0.08077170132315244
ACH-000099,0.012573919400891613
ACH-000108,0.2270308920944753
ACH-000113,-0.04421624483214188
ACH-000116,-0.02460372597680084
ACH-000118,0.11740727897108255
ACH-000120,0.2125188234344557
ACH-000123,0.031550651792504034
ACH-000127,0.10885894414873924
ACH-000128,0.17731747468776804
ACH-000132,-0.06799183941460671
ACH-000133,0.0783787094782142
ACH-000137,0.08962980354482931
ACH-000138,-0.013843552246679049
ACH-000142,0.032342053467054044
ACH-000143,0.06284671134005318
ACH-000146,0.15805503453140854
ACH-000148,0.07884716570243487
ACH-000150,0.11739745877919765
ACH-000152,-0.09203227040044712
ACH-000153,0.06091845208610814
ACH-000159,0.1484347214015138
ACH-000160,0.10039156408548434
ACH-000163,0.2192353036826478
ACH-000167,-0.003519794597987825
ACH-000168,0.08775152718716822
ACH-000169,0.06497996125275449
ACH-000178,0.15662029580559134
ACH-000183,-0.11698583121719627
ACH-000188,0.06639821671117435
ACH-000189,0.13545875205330338
ACH-000190,-0.010388813505253744
ACH-000198,-0.013690958468324878
ACH-000203,-0.09083262175885068
ACH-000204,0.18583233621672315
ACH-000206,0.18228255776932684
ACH-000207,0.05190857918167925
ACH-000208,-0.051688371331008405
ACH-000210,-0.02713182416814262
ACH-000211,-0.04487641095120048
ACH-000215,0.18904998274001736
