,DMKN (93099)
ACH-000163,-0.1879596083118928
ACH-000167,0.13677491795507893
ACH-000168,-0.2476888100726305
ACH-000169,-0.2205580002983648
ACH-000178,-0.27251721599976264
ACH-000183,-0.17967504390521732
ACH-000188,-0.3623122013278133
ACH-000189,-0.671487437211564
ACH-000190,-0.31688840275357444
ACH-000198,-0.13749601741342815
ACH-000203,-0.2840342260091281
ACH-000204,-0.30425496816335906
ACH-000206,-0.5360659479176421
ACH-000207,-0.27462142256948496
ACH-000208,-0.2927635371119562
ACH-000210,0.020680757924711256
ACH-000211,-0.3594420358613416
ACH-000215,-0.2862479135567097
ACH-000221,-0.3527006741160025
ACH-000222,-0.32035615681519203
ACH-000223,-0.3344817020300955
ACH-000226,-0.4157191870014941
ACH-000227,-0.2952503935732248
ACH-000228,-0.5365128945419622
ACH-000231,-0.1132350661016186
ACH-000232,-0.302452113461455
ACH-000233,-0.12886426123029476
ACH-000234,-0.19995899014409488
ACH-000235,-0.2771763481361293
ACH-000237,-0.3222916016153844
ACH-000238,-0.29316422573342965
ACH-000242,-0.23697873888237794
ACH-000243,-0.2466737156114359
ACH-000244,-0.33351886735448466
ACH-000246,-0.3288050443971827
ACH-000248,-0.2775470897523293
ACH-000250,-0.28681970695727577
ACH-000251,-0.7574119961789502
ACH-000252,0.038840332084022634
ACH-000253,-0.34611354025623065
ACH-000255,-0.3761332402160706
ACH-000256,-0.3065721366666747
ACH-000257,-0.24968329876064785
ACH-000258,-0.2763852068599449
ACH-000259,-0.2261043223791256
ACH-000260,-0.23652087860297796
ACH-000261,-0.2951430255590634
ACH-000262,-0.4139457885879689
ACH-000263,-0.121058071550957
ACH-000264,-0.18775030246996186
ACH-000265,-0.242867793286814
ACH-000266,-0.3147431948610241
ACH-000272,-0.2109432721406632
ACH-000274,-0.336480402020492
ACH-000277,-0.19894832296707848
ACH-000278,-0.5359220058449145
ACH-000279,-0.09830199705448148
ACH-000280,-0.2823172905245123
ACH-000281,-0.18916451037745988
ACH-000288,-0.14132639087863305
ACH-000291,-0.392477107326276
ACH-000293,-0.6979897825933576
ACH-000294,-0.20706695003480294
ACH-000295,-0.18376094468736706
ACH-000296,-0.2351000857344236
ACH-000302,-0.41501883574641
ACH-000304,-0.2341822340767871
ACH-000307,-0.13822287993863325
ACH-000308,-0.3629684781009635
ACH-000310,-0.2554199278035971
ACH-000311,-0.2398204058259349
ACH-000312,-0.3167113392019765
ACH-000315,-0.2377360830385357
ACH-000316,-0.2525817824099985
ACH-000317,0.08772088121127887
ACH-000318,-0.26396530487198305
ACH-000319,-0.23788375371348575
ACH-000320,-0.3915377700260332
ACH-000322,-0.2253734783146913
ACH-000323,-0.2282148800350763
ACH-000324,-0.452848255130015
ACH-000329,-0.3183758407449905
ACH-000330,-0.4417596169920934
ACH-000331,-0.2944273252168441
ACH-000332,-0.26096582114267897
ACH-000334,-0.3791516646496285
ACH-000335,-0.17874108626966873
ACH-000336,-0.14910647803456895
ACH-000337,-0.1188559612210426
ACH-000338,-0.5674325125790638
ACH-000339,-0.4379668773800176
ACH-000341,-0.20863001604956088
ACH-000348,-0.2025019658645348
ACH-000350,-0.3567245232760907
ACH-000352,-0.3800988988420391
ACH-000356,-0.3846452388672443
ACH-000361,-0.3723426433744367
ACH-000362,-0.2670687977610733
ACH-000363,-0.32820940003608456
ACH-000364,-0.5021874558523056
ACH-000365,-0.3306064676936761
ACH-000366,-0.2884182830464519
ACH-000368,-0.3147473175195222
ACH-000374,-0.07629948973755396
ACH-000375,-0.4796418934366502
ACH-000376,-0.12331098402027868
ACH-000381,-0.2781125598317811
ACH-000383,-0.3662905779699471
ACH-000387,-0.4211273751403805
ACH-000389,-0.1910809975387908
ACH-000390,-0.2314257341243792
ACH-000393,-0.04852079364740645
ACH-000395,-0.38857952305835136
ACH-000396,-0.6874605631971394
ACH-000397,-0.3464611149487445
ACH-000401,-0.2815056437316096
ACH-000402,-0.14982097776604958
ACH-000403,-0.3894171465479552
ACH-000404,-0.2324832123443698
ACH-000406,-0.1992148792636064
ACH-000407,-0.3912151804834989
ACH-000408,-0.5426349573208081
ACH-000410,-0.2698553326800167
ACH-000411,-0.3431570552248204
ACH-000414,-0.3877410223074039
ACH-000415,-0.20357147887532054
ACH-000416,-0.39035776541514944
ACH-000420,-0.15999310677565298
ACH-000421,-0.34442936165112503
ACH-000424,-0.11808174368792093
ACH-000425,-0.4124906934817302
ACH-000426,-0.18247845798750184
ACH-000427,-0.4093264763752224
ACH-000433,-0.1950457227981168
ACH-000435,-0.4475715654119624
ACH-000436,-0.3523179995029938
ACH-000444,-0.3643343365112196
ACH-000445,-0.4499878665968188
ACH-000448,-0.2331486346111677
ACH-000450,-0.3841834327336564
ACH-000452,-0.15215343784549862
ACH-000454,-0.4290324279546264
ACH-000458,-0.5251588569055262
ACH-000459,-0.2475928238618584
ACH-000460,-0.4015326329832596
ACH-000461,-0.2716447681764646
ACH-000463,-0.2522839659097744
ACH-000464,-0.39687518835420105
ACH-000466,-0.4766991382080287
ACH-000467,-0.39614782624725736
ACH-000468,-0.2528981356702614
ACH-000469,-0.2011567952135008
ACH-000470,-0.4365407860649832
ACH-000471,-0.308034544673266
ACH-000472,-0.2651065493801781
ACH-000473,-0.1732203105380845
ACH-000475,-0.3608930142567492
ACH-000476,-0.3920541530882945
ACH-000477,-0.4050297694903159
ACH-000479,-0.4388903680011132
ACH-000480,-0.3185035003588041
ACH-000481,-0.20224450930092808
ACH-000483,-0.35054113857587643
ACH-000484,-0.3258600260236141
ACH-000485,-0.5977587788257073
ACH-000486,-0.3782739216826563
ACH-000487,-0.4291358659177282
ACH-000488,-0.32277104481044605
ACH-000490,-0.19318046205697134
ACH-000491,-0.18111894292966046
ACH-000495,-0.28824882493396115
ACH-000496,-0.2217471792494736
ACH-000499,-0.32469870103114123
ACH-000500,-0.465269992228447
ACH-000502,-0.43889511210157
ACH-000503,-0.021122444071974233
ACH-000505,-0.2791398909495966
ACH-000507,-0.39859455916608816
ACH-000510,-0.5315697539701544
ACH-000511,-0.230277603062652
ACH-000512,-0.10543121234141098
ACH-000516,-0.32960600859441264
ACH-000517,-0.3718928241065205
ACH-000518,-0.1962669551008233
ACH-000520,-0.25382586375659955
ACH-000521,-0.5207189570632493
ACH-000522,-0.30937784629624826
ACH-000524,-0.4367150111065348
ACH-000527,-0.4899504803525317
ACH-000528,-0.3307406305448432
ACH-000537,-0.21146067465907614
ACH-000541,-0.7164708250474796
ACH-000542,-0.3361962467911321
ACH-000544,-0.1777993313068436
ACH-000545,-0.21000728323842108
ACH-000547,-0.2951968206075716
ACH-000548,-0.15654492540102471
ACH-000549,-0.2475113780264589
ACH-000550,-0.18541564641743236
ACH-000552,-0.6338619914206848
ACH-000556,-0.35462818446874805
ACH-000557,-0.2536684789905153
ACH-000569,-0.3066068655310839
ACH-000570,-0.2997501547540714
ACH-000571,-0.3254723954441158
ACH-000573,-0.2801383571663837
ACH-000576,-0.36716575707759175
ACH-000579,-0.1312292385458896
ACH-000580,-0.07750169868042378
ACH-000584,-0.32512247330576083
ACH-000585,-0.4402169909289772
ACH-000588,-0.4540591186778144
ACH-000589,-0.4054615972617805
ACH-000591,-0.3453380249235907
ACH-000593,-0.30539963944491383
ACH-000600,-0.35592403116319443
ACH-000601,-0.3251385468144973
ACH-000605,-0.5542281351805755
ACH-000606,-0.41513095981528536
ACH-000608,-0.38229850798772863
ACH-000614,-0.3693236433011332
ACH-000616,-0.556919021053609
ACH-000618,-0.2671997681119143
ACH-000619,-0.15814887994423052
ACH-000620,-0.39739433463786494
ACH-000621,-0.4167683544666699
ACH-000622,-0.24198582048715064
ACH-000623,-0.23157911859671684
ACH-000624,-0.36648398321116
ACH-000627,-0.3905300667503811
ACH-000630,-0.2551300232915408
ACH-000631,0.060965955158826635
ACH-000632,-0.22143382435690728
ACH-000633,-0.20660910951894068
ACH-000637,-0.2669743446394933
ACH-000638,-0.4286970661689027
ACH-000646,-0.5055311245910066
ACH-000647,-0.2305039041789268
ACH-000648,-0.15095215453548658
ACH-000649,-0.2537538020261363
ACH-000651,-0.23624075460979135
ACH-000652,-0.2530574948764512
ACH-000653,-0.25293802325750697
ACH-000657,-0.2692178564214739
ACH-000658,-0.41093702649083
ACH-000661,-0.1988048405578592
ACH-000662,-0.3527350860920484
ACH-000663,-0.2638319244583732
ACH-000665,-0.15649508151044228
ACH-000671,-0.10899099052486412
ACH-000672,-0.23858706616363196
ACH-000673,-0.29712747438744497
ACH-000676,-0.2255012181996525
ACH-000677,-0.3643130241318489
ACH-000681,-0.2725100139619316
ACH-000683,-0.19606138560544886
ACH-000684,-0.17950999135499798
ACH-000688,-0.2709262562183276
ACH-000693,-0.17897032285898873
ACH-000694,-0.2385064008184543
ACH-000695,-0.5511622426016803
ACH-000696,-0.4177609103752196
ACH-000697,-0.42022582212489373
ACH-000699,-0.3639735671459002
ACH-000701,-0.2788950853867712
ACH-000706,-0.2504657542334716
ACH-000711,-0.3539335138840249
ACH-000713,-0.3759406532257339
ACH-000714,-0.2012222327694408
ACH-000718,-0.24860063051807985
ACH-000720,-0.2476648434418396
ACH-000721,-0.3476979615591446
ACH-000724,-0.29412214462307545
ACH-000725,-0.3706102018344782
ACH-000732,-0.35555096376217754
ACH-000734,-0.31598315116806497
ACH-000735,-0.34925402459889004
ACH-000736,-0.425374307022968
ACH-000738,-0.387357245822362
ACH-000746,-0.0749732687198319
ACH-000747,-0.30533915547596985
ACH-000748,-0.18466935129581466
ACH-000753,-0.2643626356763134
ACH-000756,-0.40581226740620935
ACH-000757,-0.22335038267626398
ACH-000758,-0.25529589635262884
ACH-000760,-0.21486457159603164
ACH-000762,-0.4194912404507069
ACH-000763,-0.3778547511112796
ACH-000764,-0.42985187379589024
ACH-000765,-0.2271268416920376
ACH-000766,-0.2711538248794077
ACH-000767,-0.25308667642328936
ACH-000768,-0.4445840018566221
ACH-000769,-0.2936985332836652
ACH-000770,-0.4230429584020872
ACH-000771,-0.19054344014447108
ACH-000773,-0.4272726955060825
ACH-000776,-0.4031352165950143
ACH-000777,-0.3967541580602473
ACH-000778,-0.4258731886769712
ACH-000781,-0.12682013276239118
ACH-000782,-0.26403248857864553
ACH-000783,-0.3485827599303605
ACH-000784,-0.3201457312526649
ACH-000785,-0.21960953981494086
ACH-000787,-0.3841533690846118
ACH-000788,-0.3371865687060571
ACH-000791,-0.2646474483494673
ACH-000792,-0.3728362824341401
ACH-000794,-0.273702551178076
ACH-000796,-0.23672779625672444
ACH-000798,-0.34364104348293395
ACH-000799,-0.3006389369931561
ACH-000800,-0.279433624647704
ACH-000802,-0.3884727408390551
ACH-000804,-0.4640142880092334
ACH-000805,-0.2572580182723994
ACH-000809,-0.2240452404838661
ACH-000810,-0.22198830573803016
ACH-000811,-0.22361659184862584
ACH-000817,-0.4192705440050448
ACH-000819,-0.4260256981323548
ACH-000820,-0.4019106751798139
ACH-000821,-0.5353170781416637
ACH-000822,-0.3194164100584316
ACH-000823,-0.33432119788681497
ACH-000824,-0.5483328944275686
ACH-000827,-0.3465290630448713
ACH-000829,-0.4430288170676499
ACH-000831,-0.298416397048585
ACH-000832,-0.0478077158699899
ACH-000833,-0.3340749708116865
ACH-000834,-0.30087258536704026
ACH-000835,-0.30999854335799004
ACH-000836,-0.3103238978207047
ACH-000837,-0.4079930791042301
ACH-000838,-0.12298248450617492
ACH-000839,0.04143774834920234
ACH-000840,-0.406819753084264
ACH-000841,-0.18883045856560549
ACH-000843,-0.27277472876731457
ACH-000846,-0.329496049860847
ACH-000847,-0.032618029847639174
ACH-000848,-0.3242393191197673
ACH-000849,-0.23293304642605836
ACH-000851,-0.2095429997096664
ACH-000855,-0.4504709327023128
ACH-000856,-0.21286184923436535
ACH-000858,-0.4530893988587141
ACH-000859,-0.2634485428509385
ACH-000861,-0.6103055827843916
ACH-000862,-0.3609424199189181
ACH-000865,-0.3926359343641959
ACH-000866,-0.3953242070565598
ACH-000867,-0.2561066090456178
ACH-000869,-0.09334160057128804
ACH-000872,-0.2607791903733358
ACH-000873,-0.4670587425219054
ACH-000876,-0.28698836204522626
ACH-000878,-0.2688963098781918
ACH-000880,-0.3807002656731565
ACH-000881,-0.1972220501250792
ACH-000882,-0.2534310398371059
ACH-000884,-0.382490431987814
ACH-000885,-0.15350698490131626
ACH-000887,-0.2560916180104324
ACH-000889,-0.2569496331834729
ACH-000896,-0.18137301404201525
ACH-000898,-0.37092608340068106
ACH-000900,-0.41142701438074797
ACH-000901,-0.3667821095822221
ACH-000905,-0.3381062655705676
ACH-000906,-0.330685711504336
ACH-000907,-0.1603201355924073
ACH-000910,-0.2828663119165753
ACH-000911,-0.3229218478379328
ACH-000912,-0.4398216407459752
ACH-000913,-0.19687653490167398
ACH-000915,-0.2796240186350293
ACH-000916,-0.4244208419263711
ACH-000917,-0.2880995760223336
ACH-000920,-0.6448870239790645
ACH-000921,-0.024633225270217853
ACH-000924,-0.2456286126568299
ACH-000926,-0.1944626221611257
ACH-000928,-0.30800522422885884
ACH-000929,-0.4824714217027173
ACH-000932,-0.19274207568937007
ACH-000935,-0.2888605762114566
ACH-000936,-0.2378966902339704
ACH-000937,-0.2523747067520874
ACH-000938,-0.15611029284689518
ACH-000939,-0.4638059622989403
ACH-000941,-0.5054359135077444
ACH-000943,-0.3842686906810496
ACH-000946,-0.2461244479416172
ACH-000947,-0.2914938870260982
ACH-000948,-0.33335826498942
ACH-000950,-0.4638888405056249
ACH-000953,-0.28087027607751464
ACH-000954,-0.7083323538120141
ACH-000957,-0.34168238203911216
ACH-000958,-0.22030001662106316
ACH-000960,-0.2213931721777863
ACH-000963,-0.3955626477316954
ACH-000968,-0.2910933623324103
ACH-000969,-0.43911803497580665
ACH-000972,-0.1338904531843171
ACH-000973,-0.36645985438831613
ACH-000974,-0.3550231931388139
ACH-000978,-0.30872148500766666
ACH-000984,-0.4200316485850106
ACH-000986,-0.500245817663197
ACH-000988,-0.2759268403175629
ACH-000993,-0.27411567794709
ACH-000994,-0.03230438076587113
ACH-000996,-0.4294515418080113
ACH-001001,-0.2613437408322517
ACH-001020,-0.5410133601521392
ACH-001028,-0.20606398853554125
ACH-001031,-0.19572184808594836
ACH-001038,-0.3325335944197472
ACH-001048,-0.21090459557715824
ACH-001050,-0.28071833931629353
ACH-001053,-0.14341992802051534
ACH-001054,-0.2395949738014341
ACH-001061,-0.21370738881015508
ACH-001067,-0.4070038202998284
ACH-001075,-0.3300842622951821
ACH-001096,-0.24092556371734794
ACH-001111,-0.2808310210731232
ACH-001119,-0.190154640990282
ACH-001128,-0.6205206605081097
ACH-001134,-0.2478088918942266
ACH-001151,-0.259307394728976
ACH-001163,-0.17556634832885196
ACH-001164,-0.36131493095202266
ACH-001183,-0.4572593105377353
ACH-001192,-0.3319781311854351
ACH-001193,-0.2730955461225603
ACH-001196,-0.22544846960817616
ACH-001197,-0.043455634636149605
ACH-001205,-0.2080579054049762
ACH-001211,-0.4487329031505739
ACH-001212,-0.07739671061377636
ACH-001228,-0.3962036159526951
ACH-001232,-0.30924361621943064
ACH-001239,-0.2704198924620839
ACH-001270,-0.1121011416950575
ACH-001274,-0.4782494485323674
ACH-001275,-0.26931994178955065
ACH-001277,-0.014048567625651242
ACH-001278,-0.6236072586888572
ACH-001280,-0.4174133400824006
ACH-001283,-0.14737415485359778
ACH-001289,-0.4237132792843239
ACH-001300,-0.14661392408122315
ACH-001301,-0.21676106588062688
ACH-001302,-0.37738984425885774
ACH-001306,-0.21622405726877905
ACH-001318,-0.19344944082096915
ACH-001322,0.04799050603175651
ACH-001328,-0.4012913063933185
ACH-001332,-0.3300756355633284
ACH-001336,-0.36643939632637107
ACH-001346,-0.2415346215388845
ACH-001353,-0.31920082106673336
ACH-001354,-0.13010599996411
ACH-001367,-0.18634452150530248
ACH-001368,-0.31731306084809746
ACH-001374,-0.4901823432210246
ACH-001377,-0.1963395092463908
ACH-001380,0.01938519629702066
ACH-001391,-0.2876338961396574
ACH-001408,-0.2784893811725943
ACH-001430,-0.2348895513998099
ACH-001431,-0.4335924831136612
ACH-001450,-0.15905871968796498
ACH-001496,-0.3466724469361213
ACH-001500,-0.3591987596509537
ACH-001523,-0.4650542937815812
ACH-001532,-0.3810736090430378
ACH-001550,-0.1815708233752658
ACH-001552,-0.3575562166300377
ACH-001554,-0.35042527342374297
ACH-001654,-0.3756553728534662
ACH-001735,-0.2778080991760913
ACH-001736,-0.28757139293732004
ACH-001737,-0.07950653905421327
ACH-001740,-0.2572298106075706
ACH-001745,-0.34026015602601395
ACH-001765,-0.4165289683591202
