,STARD7 (56910)
ACH-000004,-0.17380321382435945
ACH-000005,-0.23496976323681745
ACH-000007,-0.6437131395489902
ACH-000009,-0.5173143595761168
ACH-000011,-0.20725651922317972
ACH-000012,-0.5945672405482618
ACH-000013,-0.3258617566959713
ACH-000014,-0.5864290211997394
ACH-000015,-0.3719633751586012
ACH-000017,-0.3772793235893904
ACH-000018,-0.4661001397385661
ACH-000019,-0.03592992293315199
ACH-000021,-0.5156251387192868
ACH-000022,-0.2416977325935283
ACH-000025,-0.6028244724208696
ACH-000028,-0.17915818014399248
ACH-000030,-0.3280314247952356
ACH-000035,-0.4431158950973759
ACH-000036,-0.36008452090429865
ACH-000037,-0.6429727802375241
ACH-000039,-0.5639436116641113
ACH-000040,-0.037312183163144566
ACH-000041,-0.2962072210507776
ACH-000042,-0.17462276293578652
ACH-000045,0.1382522571423403
ACH-000047,-0.7191694527161124
ACH-000052,-0.3750592894166578
ACH-000053,-0.4916628351937936
ACH-000054,-0.3937408884790399
ACH-000055,-0.5350330764139763
ACH-000060,-0.4416709857257336
ACH-000067,-0.26692584994822405
ACH-000070,-0.42343188792438863
ACH-000075,-0.10256411063803547
ACH-000078,-0.3548991355739444
ACH-000082,-0.23856111651436746
ACH-000085,-0.5229896302023841
ACH-000086,-0.6246387433233986
ACH-000087,-0.5456068895562225
ACH-000092,-0.5719388133710681
ACH-000095,-0.40363720465467895
ACH-000097,-0.3631798476086317
ACH-000098,-0.6157480219351793
ACH-000099,-0.4367192447942619
ACH-000108,-0.122095838371335
ACH-000113,-0.5050865067196693
ACH-000116,-0.23811292350411786
ACH-000118,-0.6431294653179996
ACH-000120,-0.2831951345327833
ACH-000123,-0.5503383017712234
ACH-000127,-0.3352761970402586
ACH-000128,-0.4316008103141432
ACH-000132,-0.3742240146763633
ACH-000133,-0.5038285996820543
ACH-000137,-0.4823063344219561
ACH-000138,-0.38280643815503657
ACH-000142,-0.38903835157963595
ACH-000143,-0.3866909949167654
ACH-000146,-0.34990006524153544
ACH-000148,-0.4112153405131584
ACH-000150,-0.7930047494095008
ACH-000152,-0.7664396490115618
ACH-000153,-0.5030419050382557
ACH-000159,-0.3860978346914983
ACH-000160,-0.26836409266205136
ACH-000163,-0.4330979050314952
ACH-000167,-0.3130343808581509
ACH-000168,0.17018181887646394
ACH-000169,-0.4540002865300572
ACH-000178,-0.3891120499661564
ACH-000183,-0.4593944922239926
ACH-000188,-0.5337328892519067
ACH-000189,-0.25304511204902896
ACH-000190,-0.5400712381809644
ACH-000198,-0.3603828398164693
ACH-000203,-0.35461141258025103
ACH-000204,-0.3106535150049841
ACH-000206,-0.09250414403478473
ACH-000207,-0.12667784601791854
ACH-000208,-0.44077435915414
ACH-000210,-0.33484278094220965
ACH-000211,-0.4348985515958051
ACH-000215,-0.3036565761619918
ACH-000221,-0.617989919082241
ACH-000222,-0.3870526553643045
ACH-000223,-0.7324023793364464
ACH-000226,-0.3995560983154434
ACH-000227,-0.3465664896263722
ACH-000228,-0.5852775841389843
ACH-000231,-0.4212660871535473
ACH-000232,-0.3997090972480825
ACH-000233,-0.17315689566834458
ACH-000234,-0.5603910987642813
ACH-000235,-0.15289312026403007
ACH-000237,-0.8330271813603514
ACH-000238,-0.1629696363970785
ACH-000242,0.012046001120061857
ACH-000243,-0.5463507698235145
ACH-000244,-0.4222581915265232
ACH-000246,-0.3842240121352573
ACH-000248,-0.32974243775449
ACH-000250,-0.4837550627983913
ACH-000251,-0.3486061636205069
ACH-000252,-0.6768186048338366
ACH-000253,-0.4176833062112023
ACH-000255,-0.5108226118808459
ACH-000256,-0.7035430647781613
ACH-000257,-0.4705692026938287
ACH-000258,-0.4021306178063501
ACH-000259,-0.10082503276538922
ACH-000260,-0.5037611639975783
ACH-000261,-0.38938594986084185
ACH-000262,-0.7169819633011512
ACH-000263,-0.21977506702019745
ACH-000264,-0.32853708683040944
ACH-000265,-0.5000814329289315
ACH-000266,-0.32887861159334997
ACH-000272,-0.4505627123956669
ACH-000274,-0.5165620735477702
ACH-000277,-0.3407424357317688
ACH-000278,-0.49610436018943493
ACH-000279,-0.2780899381230245
ACH-000280,-0.3401357439895877
ACH-000281,-0.3618139943744976
ACH-000288,-0.4501471742119982
ACH-000291,-0.5724151491433862
ACH-000293,-0.6327455956372817
ACH-000294,0.6845858997700319
ACH-000295,-0.19964218693933214
ACH-000296,-0.8709365127491232
ACH-000302,-0.4428098690000831
ACH-000304,-0.8032310482136235
ACH-000307,-0.3826041663241317
ACH-000308,-0.3441147671008661
ACH-000310,-0.3896312006161599
ACH-000311,-0.3525048056853295
ACH-000312,-0.3378915483180859
