,ITGB5 (3693)
ACH-000004,0.03438103857454785
ACH-000005,-0.3364675895679821
ACH-000007,-0.4512608451815749
ACH-000009,-0.8163263977803904
ACH-000011,-0.38850487732228295
ACH-000012,-0.17196800832642958
ACH-000013,-0.16666713995029922
ACH-000014,-0.4253360248190713
ACH-000015,-0.319328775622074
ACH-000017,-0.6560003176198951
ACH-000018,-0.6664899350157008
ACH-000019,-0.6408373151018646
ACH-000021,-0.0549208801781441
ACH-000022,-0.3083064632980362
ACH-000025,-0.8905925007217486
ACH-000028,-0.274850000383159
ACH-000030,-0.2402873508431613
ACH-000035,-0.3308318512666354
ACH-000036,-0.3653186541645607
ACH-000037,-0.07616336226513516
ACH-000039,-0.38925443589023895
ACH-000040,-0.4967762755776996
ACH-000041,-0.1451400546012332
ACH-000042,-0.08005480891440822
ACH-000045,-0.15901374722442926
ACH-000047,-0.32140987111049224
ACH-000052,-0.07156887127751889
ACH-000053,-0.08178067107029756
ACH-000054,-0.7539699255883161
ACH-000055,-0.17940190446263124
ACH-000060,-0.6770650465828951
ACH-000067,-0.7700606872446933
ACH-000070,-0.16376316185065806
ACH-000075,0.0857004031900448
ACH-000078,-0.2731250713742749
ACH-000082,-0.3136959731145485
ACH-000085,-0.04944278940205125
ACH-000086,-0.4845208428918905
ACH-000087,-0.2306912346760991
ACH-000092,-0.5299776070946312
ACH-000095,-0.16208411810861414
ACH-000097,-0.5042058287182951
ACH-000098,-0.5902536273298161
ACH-000099,-0.3949569381117421
ACH-000108,-0.2169383359601074
ACH-000113,-0.19397329152409803
ACH-000116,-0.11226481145542754
ACH-000118,-0.2388062072757213
ACH-000120,-0.4891549362926684
ACH-000123,-0.15295223377473527
ACH-000127,-0.848439784763663
ACH-000128,-0.4794641283012441
ACH-000132,-0.7262369758390178
ACH-000133,-0.20079460722829526
ACH-000137,-0.25276323016556
ACH-000138,-0.09369876975607777
ACH-000142,-0.13502553179564364
ACH-000143,-0.5685768056182812
ACH-000146,-0.10820614283618196
ACH-000148,-0.21094416393506196
ACH-000150,-0.5020174961552849
ACH-000152,-0.2242249660797733
ACH-000153,0.09904703114178068
ACH-000159,-0.18629471955625448
ACH-000160,-0.18678864061169587
ACH-000163,-0.4673592155990832
ACH-000167,-0.5588359339875278
ACH-000168,-0.2421006290766133
ACH-000169,-0.2541542455000811
ACH-000178,-0.7108600687224784
ACH-000183,-0.09950885140489277
ACH-000188,-0.022963858059630003
ACH-000189,-0.31084881623971866
ACH-000190,-0.33764369495607033
ACH-000198,-0.25053453204642684
ACH-000203,0.2570132527629437
ACH-000204,-0.29338908768826993
ACH-000206,-0.3602474932077719
ACH-000207,-0.14301443547454035
ACH-000208,-0.3661790726096669
ACH-000210,-0.477369873143156
ACH-000211,-0.5244806624519586
ACH-000215,-0.2833200384832023
ACH-000221,-0.22320581697389552
ACH-000222,-0.038193727449688776
ACH-000223,-0.15389039366135865
ACH-000226,-0.13829023014219516
ACH-000227,-0.2476348320288901
ACH-000228,-0.10808580513390917
ACH-000231,-0.3913356458363625
ACH-000232,-0.7639280755023468
ACH-000233,-0.24628787878267475
ACH-000234,-0.2591835301262549
ACH-000235,-0.11496123442012833
ACH-000237,-0.007591342122551746
ACH-000238,-0.04348620618219234
ACH-000242,-0.714687226726403
ACH-000243,-0.418242169999021
ACH-000244,-0.5572861152252905
ACH-000246,-0.19134025704124089
ACH-000248,-0.8206613022960965
ACH-000250,-0.4162981016985094
ACH-000251,-0.34214383987118124
ACH-000252,-0.3436856735403241
ACH-000253,-0.17109676980995558
ACH-000255,-0.3847385745646008
ACH-000256,-0.17006726396462216
ACH-000257,-0.37497444895398135
ACH-000258,-0.1391138730585011
ACH-000259,-0.2734889192897861
ACH-000260,-0.374709489653968
ACH-000261,-0.5870888569585181
ACH-000262,-0.6043088098261663
ACH-000263,-0.43466758805195005
ACH-000264,-0.7695986631311807
ACH-000265,-0.34754834134621304
ACH-000266,-0.06011473874982048
ACH-000272,-0.14441504877259348
ACH-000274,-0.3389652712717481
ACH-000277,-0.3692885355443118
ACH-000278,-0.14742224921985825
ACH-000279,-0.1874841369712452
ACH-000280,-0.30279597003945663
ACH-000281,-0.4814823740774734
ACH-000288,-0.3141477162053225
ACH-000291,-0.5287545012133131
ACH-000293,-0.3594079666732038
ACH-000294,-0.3104787774430104
ACH-000295,-0.5806330444682883
ACH-000296,-0.4587134240202114
ACH-000302,-0.20632352263656728
ACH-000304,-0.07840707464622039
ACH-000307,-0.055677527259491065
ACH-000308,0.030056793318403014
ACH-000310,-0.2449151048564137
ACH-000311,-0.3115805078854946
ACH-000312,-0.0714364219901976
ACH-000315,-0.2738373355459981
ACH-000316,-0.40992960127417616
ACH-000317,-0.5993804395065043
ACH-000318,-0.1135024423867166
ACH-000319,-0.2466658970803935
ACH-000320,-0.4495930028282501
ACH-000322,-0.4082084411950106
