,GPR132 (29933)
ACH-000004,-0.2854239389113857
ACH-000005,-0.001442451622295095
ACH-000007,-0.2768749697101557
ACH-000009,-0.11335567966063807
ACH-000011,-0.06258858843779566
ACH-000012,0.0015041996754788971
ACH-000013,-0.11254757904894812
ACH-000014,-0.16830075801895333
ACH-000015,0.01567713620188714
ACH-000017,-0.12896679579243164
ACH-000018,-0.0007141996830057058
ACH-000019,-0.28528871699213154
ACH-000021,-0.2403826402122223
ACH-000022,-0.040535588838767886
ACH-000025,-0.09537974685585326
ACH-000028,-0.11931729053906967
ACH-000030,-0.18211176697714385
ACH-000035,-0.032594679771084406
ACH-000036,-0.3632973296624277
ACH-000037,-0.09351798577354876
ACH-000039,-0.2691333770990808
ACH-000040,-0.07889447245516082
ACH-000041,-0.1938055562800554
ACH-000042,-0.0917526872885045
ACH-000045,-0.08556394429721056
ACH-000047,-0.14304645257713167
ACH-000052,0.03787203067512592
ACH-000053,-0.06264506532287281
ACH-000054,-0.12066836077586528
ACH-000055,-0.2561180020354623
ACH-000060,-0.16370742032596236
ACH-000067,-0.08265300641750283
ACH-000070,-0.23830580626160774
ACH-000075,-0.14010869538954376
ACH-000078,-0.1152819346152745
ACH-000082,-0.1518044965184564
ACH-000085,-0.023448208323945872
ACH-000086,-0.21312294891444275
ACH-000087,-0.022610970306639118
ACH-000092,-0.17968447973288307
ACH-000095,-0.32599798627662285
ACH-000097,0.029700055063172973
ACH-000098,-0.21897529441520427
ACH-000099,-0.08224380943895833
ACH-000108,-0.2257769993640345
ACH-000113,-0.07946553928564659
ACH-000116,-0.059724839414762615
ACH-000118,-0.14947294637226066
ACH-000120,-0.3010724656453796
ACH-000123,-0.3771792898045242
ACH-000127,-0.17625420582089013
ACH-000128,-0.09000669791311991
ACH-000132,-0.10334679616365401
ACH-000133,-0.28230159366066704
ACH-000137,-0.04373139516944978
ACH-000138,-0.058163910148565236
ACH-000142,-0.2055892222429805
ACH-000143,-0.3483598555136447
ACH-000146,-0.2211923114251728
ACH-000148,-0.14610521778457666
ACH-000150,-0.03979754400906183
ACH-000152,-0.12898354474897744
ACH-000153,-0.14994966278368949
ACH-000159,-0.07045642588565669
ACH-000160,-0.12837712459239772
ACH-000163,-0.18081616319766086
ACH-000167,0.22228669304575224
ACH-000168,-0.2868902282410393
ACH-000169,-0.18268526693671508
ACH-000178,-0.14619448277583252
ACH-000183,-0.1344800617873852
ACH-000188,-0.1601705479878436
ACH-000189,0.12744651905638596
ACH-000190,-0.10666356308167037
ACH-000198,-0.0574126459675889
ACH-000203,0.4659803798183516
ACH-000204,0.15488205179211673
ACH-000206,-0.493763983577173
ACH-000207,-0.4241306617964558
ACH-000208,-0.26947008013479673
ACH-000210,-0.3423448853938927
ACH-000211,-0.21167741049981034
ACH-000215,-0.22217588659791354
ACH-000221,-0.15177640673753912
ACH-000222,-0.2373679188160193
ACH-000223,-0.1530891362406242
ACH-000226,-0.1320551268294542
ACH-000227,-0.2252081801544365
ACH-000228,-0.183199979865534
ACH-000231,-0.13147281181478435
ACH-000232,-0.3095439849441237
ACH-000233,-0.34190203441249445
ACH-000234,-0.09035969928474646
ACH-000235,-0.1573174279008764
ACH-000237,0.07433704715506581
ACH-000238,-0.3489248462180833
ACH-000242,-0.2080559777834957
ACH-000243,-0.07472664964654821
ACH-000244,-0.15152668977806247
ACH-000246,-0.1566347820055686
ACH-000248,-0.06733848943680551
ACH-000250,-0.09688573136403136
ACH-000251,-0.2209100003014919
ACH-000252,-0.3457263479038895
ACH-000253,-0.17477715132469626
ACH-000255,-0.14303286895067518
ACH-000256,-0.19160490965490048
ACH-000257,-0.43344141470048203
ACH-000258,-0.03061676634623003
ACH-000259,-0.006164781949230906
ACH-000260,-0.21961696504560974
ACH-000261,-0.161077189803196
ACH-000262,-0.1002693359558709
ACH-000263,-0.36679972818244505
ACH-000264,-0.1003783008037788
ACH-000265,-0.05862592665911495
ACH-000266,-0.10703514175728514
ACH-000272,-0.18321147430220425
ACH-000274,-0.1551113215286232
ACH-000277,-0.1931586419415682
ACH-000278,-0.06360852425180445
ACH-000279,-0.21251367805205584
ACH-000280,-0.28013251635988834
ACH-000281,-0.2744605157433258
ACH-000288,-0.13347571942380154
ACH-000291,-0.17472588932608726
