,IRS1 (3667)
ACH-000004,0.061932809782700236
ACH-000005,0.3869823828660008
ACH-000007,-0.007408739193470204
ACH-000009,-0.29224107461566745
ACH-000011,0.10235754507282913
ACH-000012,-0.007909011787957911
ACH-000013,0.1275487998230957
ACH-000014,0.016691871266129032
ACH-000015,-0.1293253817707837
ACH-000017,0.06761887398293624
ACH-000018,0.009186316454159248
ACH-000019,-0.06663138218172453
ACH-000021,0.07289290084830581
ACH-000022,-0.16591109975994436
ACH-000025,0.1972652840982415
ACH-000028,0.1524488693621887
ACH-000030,0.01957707235339924
ACH-000035,0.25579935278400123
ACH-000036,0.07518937974390896
ACH-000037,0.09703814626878562
ACH-000039,-0.01254642627347276
ACH-000040,0.1270352112287467
ACH-000041,-0.06722658902747951
ACH-000042,-0.0998513561920426
ACH-000045,0.2133121438333881
ACH-000047,0.02603646289235071
ACH-000052,-0.005528286306984197
ACH-000053,0.007152038696911237
ACH-000054,0.03282725795677322
ACH-000055,0.17280236483107592
ACH-000060,-0.039050083368053816
ACH-000067,0.07052517471085312
ACH-000070,-0.027819206107835327
ACH-000075,-0.006048884722308555
ACH-000078,0.0858957191188528
ACH-000082,-0.1697311780610035
ACH-000085,0.12136631043850185
ACH-000086,0.05358509381004941
ACH-000087,-0.14712577950334646
ACH-000092,0.01966937544860768
ACH-000095,-0.0993781902418573
ACH-000097,-0.0030069221965103856
ACH-000098,0.011831701311194506
ACH-000099,0.07300261009908422
ACH-000108,-0.0005669740473145067
ACH-000113,0.08513529809484617
ACH-000116,0.07162576243079398
ACH-000118,0.08199349836691339
ACH-000120,-0.3869642404062554
ACH-000123,-0.027600045023220027
ACH-000127,-0.04942486091192903
ACH-000128,0.10805420587243947
ACH-000132,0.16576243348535155
ACH-000133,-0.21064429407891647
ACH-000137,-0.15917268816228808
ACH-000138,0.044521374487914864
ACH-000142,0.14276975426825886
ACH-000143,0.09255584315615037
ACH-000146,0.08056811090784159
ACH-000148,0.07114220907538353
ACH-000150,-0.1188176008910794
ACH-000152,-0.032038107114883814
ACH-000153,0.02194338795420289
ACH-000159,0.017683997942284254
ACH-000160,0.05762156052431117
ACH-000163,0.00011400020184897138
ACH-000167,0.2811986134522829
ACH-000168,0.163622817758899
ACH-000169,-0.5102186032353311
ACH-000178,0.04662573258133691
ACH-000183,-0.7368904289183583
ACH-000188,-0.08362683804692728
ACH-000189,0.02617312771139009
ACH-000190,0.0664296210756425
ACH-000198,0.09924198211342476
ACH-000203,-0.5550487924553746
ACH-000204,-0.6485401705503092
ACH-000206,0.25929969965627475
ACH-000207,-0.1822268804559122
ACH-000208,0.1218920802895278
ACH-000210,-0.01811256181616468
ACH-000211,-0.07209574293377671
ACH-000215,0.04980100188823285
ACH-000221,0.05239411651012248
ACH-000222,-0.019432238991110958
ACH-000223,-0.004091916169630907
ACH-000226,-0.007889677066492094
ACH-000227,0.11291293412521278
ACH-000228,0.042437819102228366
ACH-000231,0.0236817162145862
ACH-000232,0.037733041571648016
ACH-000233,0.17018467891205946
ACH-000234,-0.008687252765815787
ACH-000235,-0.3448485795569895
ACH-000237,0.01566193561023423
ACH-000238,0.0990831428741047
ACH-000242,0.1245728759857294
ACH-000243,0.027254878082590733
ACH-000244,0.018049271139273692
ACH-000246,0.04337548052230021
ACH-000248,0.0819474222955114
ACH-000250,0.04883691371870342
ACH-000251,-0.04778923897717207
ACH-000252,-0.17878510872688555
ACH-000253,0.05346059161978264
ACH-000255,-0.13273915979105258
ACH-000256,0.050255019518214865
ACH-000257,0.03178308465731833
ACH-000258,-0.20575123013251048
ACH-000259,0.053952084398123434
ACH-000260,0.12525979632440373
ACH-000261,-0.04119503720202427
ACH-000262,0.12152616391076886
ACH-000263,0.2459807251683689
ACH-000264,0.01778686563142763
ACH-000265,-0.10196415722455072
ACH-000266,-0.20688650899205727
ACH-000272,-0.026611246992409337
ACH-000274,-0.021058776112702092
ACH-000277,0.15292648056295835
ACH-000278,0.028409966612308688
ACH-000279,-0.14163971557089705
ACH-000280,0.09251453826627468
ACH-000281,-0.2877583183428
ACH-000288,-0.15450185007377354
ACH-000291,-0.19832474997926866
ACH-000293,0.03999581193134304
ACH-000294,0.08717609523707529
ACH-000295,0.04917111139625533
ACH-000296,0.10584500342949163
ACH-000302,0.02213407967537906
ACH-000304,0.15347724648009012
ACH-000307,-0.21365992238913006
ACH-000308,-0.12694698520573408
ACH-000310,-0.11872748875750412
ACH-000311,0.07810953593169973
ACH-000312,0.033091681009343815
ACH-000315,0.18122376446768945
ACH-000316,-0.11185299838470622
ACH-000317,0.0154086219909115
ACH-000318,-0.0783436762145079
ACH-000319,0.02544767381436274
ACH-000320,-0.26557362145733665
ACH-000322,0.14060819739282152
ACH-000323,0.03655466141838245
ACH-000324,0.0299639470638172
ACH-000329,-0.057148834107747785
ACH-000330,-0.03556169415910895
ACH-000331,0.03492811995260953
ACH-000332,-0.0768587665822232
ACH-000334,0.05307342526333809
ACH-000335,0.0013552918759764812
ACH-000336,0.2867479699105221
ACH-000337,0.03810074221836362
ACH-000338,-0.4076682128324418
ACH-000339,-0.05440232873753986
ACH-000341,-0.04847726151373409
ACH-000348,0.028047413961450867
ACH-000350,-0.14481063259313048
ACH-000352,0.10257703288239194
ACH-000356,-0.009857852711195141
ACH-000361,0.02827604184848485
ACH-000362,0.100519396380504
ACH-000363,0.007911416703194691
ACH-000364,-0.4624105233306469
ACH-000365,0.06261771245805536
ACH-000366,-0.008385321462845234
