,HOXB3 (3213)
ACH-000004,-0.13473016084967376
ACH-000005,0.04407753176764087
ACH-000007,-0.1346943915909828
ACH-000009,-0.2739738357624177
ACH-000011,-0.06637743390340031
ACH-000012,-0.24363940209785406
ACH-000013,-0.08632862828855223
ACH-000014,-0.11920660556430678
ACH-000015,-0.15382219703857206
ACH-000017,-0.14391340424752722
ACH-000018,0.07127960416969617
ACH-000019,-0.048252538779953336
ACH-000021,-0.1829611723762714
ACH-000022,-0.4265799664963237
ACH-000025,-0.003779472699902357
ACH-000028,-0.14040487915888414
ACH-000030,-0.09585973732663086
ACH-000035,-0.059999191507985834
ACH-000036,-0.12940019960281554
ACH-000037,-0.10435880621662964
ACH-000039,-0.20106611626913973
ACH-000040,-0.06697386918434525
ACH-000041,-0.23336781266845205
ACH-000042,-0.07503788690251086
ACH-000045,-0.01461300897870186
ACH-000047,-0.12637429535766365
ACH-000052,-0.3520634948841439
ACH-000053,-0.044605569203704495
ACH-000054,-0.3166133514695069
ACH-000055,-0.2381197716566604
ACH-000060,-0.22141269992753215
ACH-000067,-0.16967250431163233
ACH-000070,-0.4740665541904006
ACH-000075,-0.23859045964182535
ACH-000078,-0.3471171511468586
ACH-000082,-0.14048920424458855
ACH-000085,-0.03758937324010509
ACH-000086,-0.17814886572043245
ACH-000087,-0.07504086623467197
ACH-000092,-0.1397368611510233
ACH-000095,-0.041497731428756436
ACH-000097,-0.10800492834504484
ACH-000098,-0.33396800541441585
ACH-000099,-0.2867155406500761
ACH-000108,-0.06724365170593471
ACH-000113,-0.03557307333728248
ACH-000116,-0.07262637906348564
ACH-000118,-0.15384932904415005
ACH-000120,-0.3965333363401937
ACH-000123,0.013601591062518835
ACH-000127,-0.1177003920124605
ACH-000128,-0.2212177287503106
ACH-000132,-0.04721901958730749
ACH-000133,-0.07644261661816118
ACH-000137,-0.1673727155789467
ACH-000138,-0.16263821022568992
ACH-000142,-0.26033774921623865
ACH-000143,-0.0011168105944631768
ACH-000146,-0.10606363087881328
ACH-000148,-0.2106069113643736
ACH-000150,-0.1714344081096554
ACH-000152,-0.09927267579444966
ACH-000153,-0.031964187352241484
ACH-000159,-0.1237721117939376
ACH-000160,-0.1500529113704649
ACH-000163,-0.11147771775065596
ACH-000167,-0.524609186190585
ACH-000168,-0.3499103887489625
ACH-000169,-0.11898885949295883
ACH-000178,-0.03708655006265515
ACH-000183,-0.0076600842041225845
ACH-000188,-0.21753252770745335
ACH-000189,-0.3957803087791064
ACH-000190,-0.036161978558826975
ACH-000198,-0.188144715736463
ACH-000203,-0.21303582695829296
ACH-000204,-0.2458021107319367
ACH-000206,-0.3160087944810893
ACH-000207,-0.223082460096166
ACH-000208,-0.07032840952504417
ACH-000210,-0.474481485342137
ACH-000211,-0.1503263890250193
ACH-000215,-0.16014111211259496
ACH-000221,-0.15002370521886027
ACH-000222,-0.029356608531167568
ACH-000223,-0.06980808346272876
ACH-000226,-0.15928471173364395
ACH-000227,-0.09900547728942026
ACH-000228,-0.2711142422265588
ACH-000231,-0.12162172898900593
ACH-000232,-0.20127181795883967
ACH-000233,-0.10272437680475786
ACH-000234,-0.2440356223014023
ACH-000235,-0.21682707118469371
ACH-000237,0.02187520366444512
ACH-000238,-0.21700328344046715
ACH-000242,0.005176261194328871
ACH-000243,-0.18754400708533686
ACH-000244,-0.22341008558021347
ACH-000246,-0.10423957000152048
ACH-000248,-0.08033019737126104
ACH-000250,-0.1957055357439362
ACH-000251,-0.08578758400153662
ACH-000252,-0.33001229590327275
ACH-000253,-0.15199826521215
ACH-000255,-0.13582581334754326
ACH-000256,-0.2299119179010991
ACH-000257,0.016854933701251754
ACH-000258,-0.15135521540279198
ACH-000259,-0.06318760810068857
ACH-000260,-0.16524021902798264
ACH-000261,-0.11328220661049153
ACH-000262,-0.3003989615652673
ACH-000263,-0.2990671561984085
ACH-000264,-0.2813480027135803
ACH-000265,-0.2176911735971284
ACH-000266,-0.14270722347047227
ACH-000272,-0.3283490916114782
ACH-000274,-0.14872142954337728
ACH-000277,-0.2602860240407004
ACH-000278,0.04501569150176324
ACH-000279,-0.15452145854699162
ACH-000280,-0.26460309170641383
ACH-000281,-0.15686535373266444
ACH-000288,-0.13622812386520813
ACH-000291,-0.2501446977379823
ACH-000293,-0.09066058701164458
ACH-000294,-0.12193823942098928
ACH-000295,0.11697487455493225
ACH-000296,0.0373210291927412
ACH-000302,-0.12010196666723305
ACH-000304,-0.007048459348788166
ACH-000307,-0.19642211504827226
ACH-000308,-0.09924960072736147
ACH-000310,-0.2703037297669563
ACH-000311,0.002610744987609774
ACH-000312,-0.2505369355416365
ACH-000315,-0.28287287144139944
ACH-000316,-0.2335291488266981
ACH-000317,-0.14580753725795734
ACH-000318,0.012811158330599787
ACH-000319,-0.08195146593610522
ACH-000320,-0.07712216894483298
ACH-000322,-0.0496124163074181
ACH-000323,-0.13003073315432076
ACH-000324,-0.14452177963255228
ACH-000329,-0.2315469940075605
ACH-000330,-0.07708398879237277
ACH-000331,-0.1853666761920512
ACH-000332,-0.19062510281188896
ACH-000334,-0.12271359014066392
ACH-000335,0.1507663376428997
ACH-000336,0.05017032173929917
ACH-000337,-0.2661908843538648
ACH-000338,-0.032708841586127656
ACH-000339,-0.15301888822898926
ACH-000341,-0.1588486264465513
ACH-000348,-0.17589101057700945
