,HEATR2 (54919)
ACH-000004,-0.21602952989334104
ACH-000005,-0.099382193727663
ACH-000007,-0.12539988452786174
ACH-000009,-0.2711376041415269
ACH-000011,-0.2892495243269079
ACH-000012,0.07196018012799932
ACH-000013,-0.035371724757631506
ACH-000014,-0.16916565542564582
ACH-000015,-0.4965527350278738
ACH-000017,-0.2961249435724347
ACH-000018,-0.5974978007147449
ACH-000019,-0.25387046235015764
ACH-000021,-0.21052447866263935
ACH-000022,-0.2306339799505149
ACH-000025,-0.1540811346641208
ACH-000028,-0.14949810401404426
ACH-000030,-0.0670818028574749
ACH-000035,-0.18867168259128247
ACH-000036,-0.1255706870522217
ACH-000037,-0.20944890661955165
ACH-000039,-0.5343394892609256
ACH-000040,-0.20996713664190744
ACH-000041,-0.25007407164192624
ACH-000042,-0.3147863752929063
ACH-000045,-0.4086766140395388
ACH-000047,0.0438653665294148
ACH-000052,-0.01892042388547724
ACH-000053,-0.483265622919341
ACH-000054,-0.014961034761558653
ACH-000055,-0.2469464127061804
ACH-000060,-0.21912310849555028
ACH-000067,-0.1787661627636796
ACH-000070,-0.5604056692816806
ACH-000075,-0.14893995389493814
ACH-000078,-0.011038027154974888
ACH-000082,-0.3425082745577025
ACH-000085,-0.29763452213805824
ACH-000086,-0.11071311912790367
ACH-000087,-0.18159160398129534
ACH-000092,-0.04684783717719938
ACH-000095,-0.18099784056143856
ACH-000097,-0.2291270580338064
ACH-000098,-0.034685928189052376
ACH-000099,-0.0899457641740333
ACH-000108,-0.21417395741332554
ACH-000113,-0.3532098359210977
ACH-000116,-0.3006705680296801
ACH-000118,-0.060803280472714424
ACH-000120,-0.20953134655405545
ACH-000123,0.02887603485246705
ACH-000127,-0.332223389807265
ACH-000128,-0.15453351933295334
ACH-000132,-0.16324966341042144
ACH-000133,-0.15359672703352514
ACH-000137,-0.19877628328652885
ACH-000138,-0.08666526623359715
ACH-000142,-0.11781092491996943
ACH-000143,-0.2171003849599918
ACH-000146,-0.07824699522718394
ACH-000148,-0.1800338332543436
ACH-000150,0.04997155994425601
ACH-000152,-0.09020622588432707
ACH-000153,-0.1980696580767735
ACH-000159,-0.12360649150449105
ACH-000160,-0.2995254699212357
ACH-000163,-0.22389099486090172
ACH-000167,-0.5047960226667378
ACH-000168,-0.00635313550056427
ACH-000169,-0.3727164802624384
ACH-000178,-0.20809315635723533
ACH-000183,-0.2288692555900658
ACH-000188,-0.3513631574604573
ACH-000189,-0.2643981280364988
ACH-000190,-0.28843580909846633
ACH-000198,-0.5122586445096241
ACH-000203,-0.3912633251992133
ACH-000204,-0.4789166186979266
ACH-000206,-0.21084137050344426
ACH-000207,-0.3813367587689924
ACH-000208,-0.09863078112726152
ACH-000210,-0.21292589361764264
ACH-000211,-0.2718805721110614
ACH-000215,-0.18050216586090495
ACH-000221,-0.22956770940030102
ACH-000222,-0.4748629942397186
ACH-000223,-0.2737886950278957
ACH-000226,-0.17263551848562875
ACH-000227,-0.06152754048093049
ACH-000228,-0.21682137179960956
ACH-000231,-0.08581827226235639
ACH-000232,-0.028464789724422637
ACH-000233,-0.07553786913369404
ACH-000234,-0.10033012701409294
ACH-000235,-0.19299563711478693
ACH-000237,-0.1402801598405079
ACH-000238,-0.1883121057989129
ACH-000242,-0.09132242262922
ACH-000243,-0.6945087109308713
ACH-000244,-0.08739576301693125
ACH-000246,-0.23272169739968515
ACH-000248,-0.0734973796988281
ACH-000250,-0.188299150298368
ACH-000251,-0.12863141196162825
ACH-000252,-0.1462760754602322
ACH-000253,-0.25636870128337025
ACH-000255,-0.3104246154276509
ACH-000256,-0.2254061123492486
ACH-000257,-0.2100178936441843
ACH-000258,-0.3781623289350847
ACH-000259,0.059464362283023466
ACH-000260,-0.1517813094471929
ACH-000261,-0.06268873622267603
ACH-000262,-0.1801158669621768
ACH-000263,0.0299713140918182
ACH-000264,-0.30039823153547063
ACH-000265,-0.1999084275902081
ACH-000266,-0.2796789089257234
ACH-000272,-0.14761656823805264
ACH-000274,-0.2399868272853863
ACH-000277,-0.07977405418705369
ACH-000278,-0.22260891528696491
ACH-000279,-0.17733446998377053
ACH-000280,-0.1881297733345169
ACH-000281,-0.5576984323264306
ACH-000288,-0.1526090882151131
ACH-000291,-0.4389193446285725
ACH-000293,-0.0676366486968747
ACH-000294,-0.17128281216956354
ACH-000295,-0.2059354253338173
ACH-000296,-0.10212971743515308
ACH-000302,-0.13535204690217872
ACH-000304,-0.16382216182501316
ACH-000307,-0.11944218167248198
ACH-000308,-0.2442403130578715
ACH-000310,-0.02485284569720068
ACH-000311,-0.36241849560325606
ACH-000312,-0.28547701529141684
ACH-000315,0.13222697470252473
ACH-000316,-0.3997367275770085
ACH-000317,-0.20299468086914746
ACH-000318,-0.060896706053815065
ACH-000319,-0.15055048160700382
ACH-000320,-0.21484183323170855
ACH-000322,-0.21249935784115692
ACH-000323,-0.2637859877565741
ACH-000324,-0.25240628939146864
ACH-000329,-0.27966889926084115
ACH-000330,-0.7290554298307849
ACH-000331,-0.04768521296300497
ACH-000332,-0.10827230398801303
ACH-000334,0.04028655627077322
ACH-000335,-0.3470499208073268
ACH-000336,-0.12577798624102018
ACH-000337,-0.26285555975426217
ACH-000338,0.14895109031903836
ACH-000339,-0.0870027542454721
ACH-000341,-0.23494502510840296
ACH-000348,-0.20145794509493253
ACH-000350,-0.09035130862302147
ACH-000352,-0.40740240054007104
ACH-000356,0.19135988544038496
ACH-000361,-0.2921037227095655
ACH-000362,-0.11219140192171567
ACH-000363,-0.13917494551465634
ACH-000364,-0.5908480986362786
ACH-000365,-0.00908123032013368
ACH-000366,-0.4670572005819492
ACH-000368,-0.14804518642321612
ACH-000374,-0.1668726137230875
ACH-000375,-0.3878819378940168
ACH-000376,-0.056562994377978376
ACH-000381,-0.3955117707172709
ACH-000383,-0.1834665722712261
ACH-000387,-0.02949230552813246
ACH-000389,-0.13417015258487172
ACH-000390,-0.21729664942159604
ACH-000393,-0.28681656252858256
ACH-000395,-0.18973728900781173
ACH-000396,-0.12386260130485538
ACH-000397,-0.18411686412076436
ACH-000401,-0.37065939909080736
ACH-000402,-0.3456518603080344
ACH-000403,-0.12534522144945906
ACH-000404,-0.3509984336434615
ACH-000406,-0.20589909275743365
ACH-000407,-0.02692694458377673
ACH-000408,-0.22984253448539785
ACH-000410,-0.15897026313602847
ACH-000411,-0.3280533022304352
ACH-000414,-0.07371868429067988
ACH-000415,-0.21674214589891175
ACH-000416,-0.10936759166720893
ACH-000420,-0.10415709656357232
ACH-000421,-0.32231298889196913
ACH-000424,-0.15755643037273664
ACH-000425,-0.22606652232155774
ACH-000426,-0.7911452974619245
ACH-000427,-0.02503445364850837
ACH-000433,-0.4116591294326651
ACH-000435,-0.2435173120217015
ACH-000436,-0.4984804578839489
ACH-000444,-0.20062194134180888
ACH-000445,-0.325464916883947
ACH-000448,-0.3703273149756292
ACH-000450,-0.3224143152073261
ACH-000452,-0.1947252365770564
ACH-000454,-0.3283391503751066
ACH-000458,-0.3852013226131872
ACH-000459,-0.4542368293784154
ACH-000460,-0.1728657290974302
ACH-000461,-0.4009367929544995
ACH-000463,-0.3134989418165001
ACH-000464,-0.15161582636239185
ACH-000466,-0.17631328856577586
ACH-000467,-0.08043976443027392
ACH-000468,-0.2938801873858219
ACH-000469,-0.09408975006893476
ACH-000470,-0.4127111237006012
ACH-000471,-0.3537262498183492
ACH-000472,-0.2220202783398212
ACH-000473,-0.14264891373898836
ACH-000475,-0.3132426309259809
ACH-000476,-0.13087965930713036
ACH-000477,-0.2170338597762636
ACH-000479,-0.023634085588248883
ACH-000480,-0.650049967385482
ACH-000481,-0.1636687231475346
ACH-000483,-0.1534082823951186
ACH-000484,-0.13981785120348775
ACH-000485,-0.08045041312112401
ACH-000486,-0.018876484312361972
ACH-000487,-0.5685710624606911
ACH-000488,-0.4155080307353319
ACH-000490,0.06508802243152477
ACH-000491,-0.17309915110794455
ACH-000495,-0.17602379815077407
ACH-000496,-0.2691143097715694
ACH-000499,-0.603623703815473
ACH-000500,-0.4339246090139221
ACH-000502,-0.6824463262567285
ACH-000503,-0.21658749251835632
ACH-000505,-0.18022537104409508
ACH-000507,-0.1865499705095967
ACH-000510,-0.1590617538983108
ACH-000511,-0.18400647487237032
ACH-000512,-0.8407741456449155
ACH-000516,-0.026431035841694008
ACH-000517,-0.21234209709533935
ACH-000518,-0.3702515009934521
ACH-000520,-0.5340328610651481
ACH-000521,-0.1377298369833319
ACH-000522,-0.00902817459984982
ACH-000524,-0.18347311166275668
