,HEATR4 (399671)
ACH-000004,0.1377256707969911
ACH-000005,0.042243478892109235
ACH-000007,-0.05405336718008222
ACH-000009,-0.07827302382572865
ACH-000011,0.0035192887741857383
ACH-000012,-0.15246421467996848
ACH-000013,-0.12685284737882338
ACH-000014,-0.2604173185404229
ACH-000015,-0.1849303833047612
ACH-000017,-0.12204802669458452
ACH-000018,-0.044072368930996066
ACH-000019,-0.11313810645205348
ACH-000021,-0.006718054704670999
ACH-000022,-0.21639375517156526
ACH-000025,0.04819020803201647
ACH-000028,-0.09260685454163166
ACH-000030,-0.02282381880658097
ACH-000035,0.0719242235892688
ACH-000036,-0.07716508828809082
ACH-000037,-0.1262148960098313
ACH-000039,-0.16980531668717244
ACH-000040,-0.1545158614894658
ACH-000041,-0.07210255876855444
ACH-000042,-0.13807079402292236
ACH-000045,-0.0184093313323439
ACH-000047,-0.2718076231826785
ACH-000052,-0.04897738633175387
ACH-000053,-0.08623395695396154
ACH-000054,-0.14772812992588488
ACH-000055,-0.17545452053113347
ACH-000060,-0.4694578629959191
ACH-000067,-0.0903587672548978
ACH-000070,0.08685171400603077
ACH-000075,-0.08908963495917185
ACH-000078,-0.1478742537949503
ACH-000082,-0.11143273562026457
ACH-000085,-0.0959429917095046
ACH-000086,0.03463493581716034
ACH-000087,0.004744129989173495
ACH-000092,-0.183494155874689
ACH-000095,0.038180583479571206
ACH-000097,-0.1011079008543668
ACH-000098,-0.19331325416239856
ACH-000099,-0.13351544460708684
ACH-000108,-0.10069799459769137
ACH-000113,-0.0664005398204179
ACH-000116,-0.05151410340851407
ACH-000118,-0.1518737936808702
ACH-000120,-0.061219107631977326
ACH-000123,-0.10497089052156168
ACH-000127,-0.10032164115659324
ACH-000128,-0.06409642305050575
ACH-000132,-0.023718174532502797
ACH-000133,-0.07875309336533565
ACH-000137,0.06696121652582558
ACH-000138,-0.06298711190757811
ACH-000142,-0.19419800505735546
ACH-000143,-0.07558130146472157
ACH-000146,-0.0637258548077836
ACH-000148,-0.12692697141183165
ACH-000150,-0.12496261813056675
ACH-000152,-0.07767536761121815
ACH-000153,-0.029377326211125557
ACH-000159,-0.1336535385551394
ACH-000160,-0.09364732463324467
ACH-000163,0.1029751719938976
ACH-000167,-0.03896570931891539
ACH-000168,-0.1810405608520297
ACH-000169,0.03932760889671611
ACH-000178,-0.035208911502072525
ACH-000183,-0.058616600511916014
ACH-000188,0.002897660720037295
ACH-000189,-0.07452552561454033
