,SHMT1 (6470)
ACH-000150,-0.33259635687594763
ACH-000152,-0.4120266964388552
ACH-000153,-0.21249363942226585
ACH-000159,-0.02964213667500052
ACH-000160,0.3449982231129293
ACH-000163,-0.2378375577570232
ACH-000167,0.6468015629349841
ACH-000168,-0.04450247401980908
ACH-000169,-0.1628431902958319
ACH-000178,-0.15555078832374894
ACH-000183,-0.2738560793057294
ACH-000188,-0.1912461155601143
ACH-000189,-0.2502548236248401
ACH-000190,0.17597035017771245
ACH-000198,-0.1767038577939774
ACH-000203,-0.006680439022912408
ACH-000204,-0.06239509952041041
ACH-000206,-0.2875251582420874
ACH-000207,-0.21579985883886132
ACH-000208,-0.3520940195883128
ACH-000210,-0.1261484600917432
ACH-000211,0.04975014927081803
ACH-000215,-0.0429889136193338
ACH-000221,-0.2473898963838455
ACH-000222,0.08256601463590828
ACH-000223,-0.1412336869475301
ACH-000226,-0.17692307050529066
ACH-000227,0.046986581609906666
ACH-000228,0.00919897031003703
ACH-000231,-0.08239326111180591
ACH-000232,-0.11586170387330975
ACH-000233,-0.08314050711795773
ACH-000234,0.06832468035665253
ACH-000235,-0.1663662030046125
ACH-000237,-0.054968444267510866
ACH-000238,-0.4532765541301086
ACH-000242,-0.2600682191633567
ACH-000243,-0.0074944368692849515
ACH-000244,-0.17943167064219173
ACH-000246,-0.08500387558003979
ACH-000248,-0.16131230489425855
ACH-000250,-0.05847573071909399
ACH-000251,-0.05822080470917829
ACH-000252,0.05345170670370517
ACH-000253,-0.013581586962934735
ACH-000255,-0.13564978910712427
ACH-000256,-0.16365804293840605
ACH-000257,-0.18169756841277146
ACH-000258,-0.001968499137128469
ACH-000259,-0.048054697417091015
ACH-000260,-0.1011322484920638
ACH-000261,-0.12627719149877595
ACH-000262,-0.19890039459084866
ACH-000263,0.1812224071277782
ACH-000264,-0.09541223891663997
ACH-000265,-0.20486304871663785
ACH-000266,0.020697338763152412
ACH-000272,-0.1235443431290372
ACH-000274,-0.13779891834113836
ACH-000277,-0.23778327569631774
ACH-000278,-0.1716723513540103
ACH-000279,-0.04591123101537566
ACH-000280,-0.2155064261162943
ACH-000281,-0.14052399490008025
ACH-000288,-0.2161182055675059
ACH-000291,-0.061604483512138326
ACH-000293,-0.10306321620203328
ACH-000294,-0.15983275676606032
ACH-000295,0.07245478682436107
ACH-000296,-0.21021269701888212
ACH-000302,-0.09625114473931616
ACH-000304,0.11440101697811195
ACH-000307,-0.1293499328466619
ACH-000308,0.03915053102899848
ACH-000310,-0.12337692493955373
ACH-000311,-0.07032996569351138
ACH-000312,-0.13774701011036
ACH-000315,-0.09438137617981876
ACH-000316,-0.06827137896072066
ACH-000317,0.015645338420647022
ACH-000318,-0.021585528349649996
ACH-000319,-0.18566474790686996
ACH-000320,0.058082894524452276
ACH-000322,-0.19920196655878333
ACH-000323,-0.318358760177118
ACH-000324,-0.02446333045637769
ACH-000329,0.0006346925374692929
ACH-000330,-0.16582838842022185
ACH-000331,-0.26583343134300697
ACH-000332,-0.04524500439253335
ACH-000334,-0.07052860212461895
ACH-000335,-0.3712017575898575
ACH-000336,-0.3493394616302232
ACH-000337,-0.17980223267987014
ACH-000338,0.14546471809046652
ACH-000339,-0.21320578435610885
ACH-000341,0.026485584788727812
ACH-000348,-0.0939907156571058
ACH-000350,-0.1483913266455796
ACH-000352,-0.11476753737659336
ACH-000356,-0.3088283507560366
ACH-000361,-0.18002083540402178
ACH-000362,-0.0816552955454211
ACH-000363,-0.1579683609720768
ACH-000364,-0.2975511502100782
ACH-000365,-0.0493273928909472
ACH-000366,-0.07596664620697056
ACH-000368,-0.0955116540124872
ACH-000374,-0.055778527870894934
ACH-000375,-0.09108609033273166
ACH-000376,-0.1578994546011358
ACH-000381,-0.2816542936281544
ACH-000383,-0.10992951846875597
ACH-000387,-0.005957403745040847
ACH-000389,-0.1179571920270558
ACH-000390,-0.20380767269697275
ACH-000393,-0.11464638387525655
ACH-000395,-0.045089584216012016
ACH-000396,-0.08936929621248503
ACH-000397,-0.07444916861556879
ACH-000401,-0.3195206498564038
ACH-000402,0.07915858557796042
ACH-000403,-0.031349867728812084
ACH-000404,0.07655645548346092
ACH-000406,-0.045383030262818855
ACH-000407,-0.03757697073003703
ACH-000408,-0.07366012703447912
ACH-000410,-0.08693668056325167
ACH-000411,-0.1341482584907929
ACH-000414,0.04637506195230865
ACH-000415,-0.210614891583066
ACH-000416,-0.09745933989029423
ACH-000420,-0.057403080783164126
ACH-000421,-0.11930210614079807
ACH-000424,-0.059106505272057484
ACH-000425,-0.07394283537099126
ACH-000426,-0.07465568646611273
ACH-000427,-0.15301510062904491
ACH-000433,-0.12991874234741282
ACH-000435,0.240051484252114
ACH-000436,-0.2602909812580633
ACH-000444,-0.2680158947373325
ACH-000445,-0.18600550080183548
ACH-000448,-0.15347768363336745
ACH-000450,0.10505436500854952
ACH-000452,-0.1609001473689487
ACH-000454,-0.4784671422583979
ACH-000458,-0.1587168230248838
ACH-000459,-0.23115431849258103
ACH-000460,-0.07460274556236011
ACH-000461,-0.03837614968155125
ACH-000463,-0.3540073148340228
ACH-000464,-0.34124791403378946
ACH-000466,-0.1311607468094413
ACH-000467,-0.001431468080219056
ACH-000468,-0.1760288826590843
ACH-000469,-0.1714199461528915
ACH-000470,-0.11699104480179838
ACH-000471,-0.08032239709107566
ACH-000472,-0.023096439772562618
ACH-000473,-0.3655477479560027
ACH-000475,-0.13485410763664402
ACH-000476,-0.22708102443019396
ACH-000477,-0.1295037198191273
ACH-000479,-0.17277733472496784
ACH-000480,0.015509662406598387
ACH-000481,-0.13141856207247007
ACH-000483,-0.058903245240826414
ACH-000484,-0.04226167836706295
ACH-000485,-0.11484447890303387
ACH-000486,-0.15225110623554594
ACH-000487,-0.08511361874771768
ACH-000488,-0.1879459981131835
ACH-000490,-0.14069926094938556
ACH-000491,-0.1009145785433739
ACH-000495,0.06500708044813266
ACH-000496,-0.08724296079887965
ACH-000499,-0.06475040660493639
ACH-000500,-0.10998754240823433
ACH-000502,0.02936868802439518
ACH-000503,-0.25919407381731663
ACH-000505,0.0006188202328353036
ACH-000507,-0.11921704301575307
ACH-000510,-0.1526263656272626
ACH-000511,-0.12460631653194425
ACH-000512,-0.3682449699032432
ACH-000516,-0.024072067868110045
ACH-000517,-0.06745342319563445
ACH-000518,-0.012609947420129596
ACH-000520,-0.1418958334765022
ACH-000521,-0.21578203549295044
ACH-000522,-0.07264621320073633
ACH-000524,-0.0168871480773555
ACH-000527,-0.1370809016543051
ACH-000528,-0.17265758715231028
ACH-000537,-0.09687372768504797
ACH-000541,-0.10131992826789347
ACH-000542,-0.38955710352626893
ACH-000544,-0.23567745113699545
ACH-000545,-0.16467287266453814
ACH-000547,-0.2740070759127668
ACH-000548,0.08161479148629287
ACH-000549,-0.23175378595540794
ACH-000550,-0.2252880504800147
ACH-000552,-0.07958578301944537
ACH-000556,-0.15771246251628138
ACH-000557,0.010535955145485141
ACH-000569,-0.38389506616185604
ACH-000570,-0.025095334579251352
ACH-000571,-0.1589179464853279
ACH-000573,-0.13365934763926202
ACH-000576,-0.2633189267459635
ACH-000579,0.04529727319761382
ACH-000580,-0.06957173560852989
ACH-000584,-0.1481138787626777
ACH-000585,-0.12978736034878402
ACH-000588,-0.21469903697250134
ACH-000589,-0.01359087764603478
ACH-000591,-0.14189383264221242
ACH-000593,-0.08504731582001618
ACH-000600,0.08918426658022384
ACH-000601,-0.03674818941960014
ACH-000605,-0.17912634267569738
ACH-000606,-0.17554782145675873
ACH-000608,-0.019728676374932863
ACH-000614,0.0053650150659149244
ACH-000616,-0.05423644944450765
ACH-000618,-0.1262760398798905
ACH-000619,-0.0867059569711758
ACH-000620,-0.12178211969488685
ACH-000621,-0.1863662008139944
ACH-000622,-0.024497222202029087
ACH-000623,-0.09662044934082492
ACH-000624,-0.1023035562809725
ACH-000627,-0.3377286240803096
ACH-000630,-0.0748332222765643
ACH-000631,-0.033597537341473915
ACH-000632,-0.20100075977063656
ACH-000633,-0.09536715303748668
ACH-000637,-0.09850684341820136
ACH-000638,0.010299003444313028
ACH-000646,-0.023434379775541508
ACH-000647,-0.07119872497870773
ACH-000648,-0.057128527750989005
ACH-000649,-0.092566082488956
ACH-000651,-0.14665944392086774
ACH-000652,-0.17250669933674434
ACH-000653,-0.08075235153019535
ACH-000657,-0.12965671544107582
ACH-000658,-0.03122593303002058
ACH-000661,-0.028475280422005762
ACH-000662,-0.2576436318204103
ACH-000663,-0.01928595108178571
ACH-000665,-0.19737686631321025
ACH-000671,-0.15229497132382994
ACH-000672,-0.27315695408124124
ACH-000673,-0.13629264287628765
ACH-000676,-0.02023375576078638
ACH-000677,-0.07609926764626213
ACH-000681,-0.09341027391539028
ACH-000683,-0.13348071713184104
ACH-000684,0.09183968198568432
ACH-000688,0.11243739687238123
ACH-000693,-0.1002412090450754
ACH-000694,-0.02303721241460699
ACH-000695,-0.3429254668969116
ACH-000696,-0.06193873264173151
ACH-000697,-0.275884952428383
ACH-000699,-0.12391273445507232
ACH-000701,-0.005842199568754682
ACH-000706,-0.11210323125364784
ACH-000711,-0.06598301561136259
ACH-000713,-0.3425540337121313
ACH-000714,-0.19426244334634268
ACH-000718,-0.09249723859339942
ACH-000720,-0.10541671779819613
ACH-000721,-0.5487293405208984
ACH-000724,0.12996277046796048
ACH-000725,-0.36189394116265855
ACH-000732,-0.004705609656847754
ACH-000734,-0.018064368917712327
ACH-000735,0.02746724798009756
ACH-000736,-0.018474142743657763
ACH-000738,0.05779567375165586
ACH-000746,-0.20747745353538666
ACH-000747,0.018176021549971742
ACH-000748,0.07528264230729302
ACH-000753,-0.09403319181730237
ACH-000756,-0.11517386727310562
ACH-000757,-0.02059348448760226
ACH-000758,-0.35467125290581963
ACH-000760,-0.061193768383065235
ACH-000762,-0.13554350953571312
ACH-000763,-0.0653240383269304
ACH-000764,-0.19116504327776296
ACH-000765,-0.15217819991918854
ACH-000766,-0.1536278376126375
ACH-000767,-0.13981530800466085
ACH-000768,-0.05180025371947032
ACH-000769,-0.2471218500564511
ACH-000770,-0.104778181636349
ACH-000771,-0.13966698494096424
ACH-000773,-0.04485374565639909
ACH-000776,-0.310654751922024
ACH-000777,-0.1886994508226114
ACH-000778,-0.12838132587398832
ACH-000781,-0.05137969505039465
ACH-000782,-0.1703864472936741
ACH-000783,-0.10610115753333704
ACH-000784,-0.05717632956090672
ACH-000785,-0.026928889091335086
ACH-000787,-0.11607135010093438
ACH-000788,-0.05436941589636755
ACH-000791,-0.06281223209946966
ACH-000792,-0.07345232753907273
ACH-000794,0.01604146972275423
ACH-000796,-0.2728470817476815
ACH-000798,-0.162077661001893
ACH-000799,-0.15786289413658786
ACH-000800,-0.0231907250414425
ACH-000802,-0.19682968168363907
ACH-000804,-0.006933596126761446
ACH-000805,0.31547050278787003
ACH-000809,0.014452799021896626
ACH-000810,0.037278373899472986
ACH-000811,-0.2056343206284542
ACH-000817,-0.489876516420765
ACH-000819,-0.2265772749111815
ACH-000820,0.08500316801094887
ACH-000821,-0.1819086400177912
ACH-000822,0.0538342794447535
ACH-000823,-0.106562952758285
ACH-000824,-0.10350908840123127
ACH-000827,-0.018423888945327864
ACH-000829,-0.09815385145993773
ACH-000831,-0.13666061863345508
ACH-000832,-0.16398561410287546
ACH-000833,-0.15970417603726447
ACH-000834,-0.14021894470055252
ACH-000835,0.03970410286581075
ACH-000836,0.3517328245558592
ACH-000837,-0.06627952446859904
ACH-000838,0.07135691819306778
ACH-000839,-0.2322760709865028
ACH-000840,-0.12456583088985007
ACH-000841,-0.035159239425554566
ACH-000843,-0.08521794950144729
ACH-000846,-0.11535306024364946
ACH-000847,-0.01991154173037904
ACH-000848,-0.16822174220014208
ACH-000849,-0.008865678343229192
ACH-000851,-0.4701401946671674
ACH-000855,0.021858631803564038
ACH-000856,-0.05813921828778512
ACH-000858,-0.0013222718384802534
ACH-000859,-0.30016237693486697
ACH-000861,-0.20699036077363595
ACH-000862,-0.20290994106736385
ACH-000865,-0.13132428206339344
ACH-000866,0.006351212232138221
ACH-000867,-0.18605061676775728
ACH-000869,-0.01683918751205251
ACH-000872,-0.13710343959194204
ACH-000873,-0.3493122320792325
ACH-000876,0.05975939462300585
ACH-000878,-0.034329487066386034
ACH-000880,-0.010113313073224044
ACH-000881,-0.12891587230868676
ACH-000882,-0.20144904809445552
ACH-000884,-0.2569201588143782
ACH-000885,-0.014841803659474791
ACH-000887,-0.08911021628432822
ACH-000889,-0.19210114174327245
ACH-000896,-0.2272458618841483
ACH-000898,-0.12387026735241907
ACH-000900,0.0745456462229069
ACH-000901,-0.05554377598210069
ACH-000905,-0.2077713762980271
ACH-000906,-0.07107766634881701
ACH-000907,-0.09550234284067527
ACH-000910,-0.052558833190983256
ACH-000911,-0.14086706296621096
ACH-000912,-0.10835913376018597
ACH-000913,-0.2001809167840334
ACH-000915,-0.14004845502359906
ACH-000916,-0.20088234430860555
ACH-000917,-0.017863371655846817
ACH-000920,-0.12198391640357185
ACH-000921,-0.21561291566058785
ACH-000924,-0.12451546943751593
ACH-000926,-0.18268081918818774
ACH-000928,0.022225067868781468
ACH-000929,-0.13371335852267166
ACH-000932,-0.17129423400337346
ACH-000935,-0.0676766167676304
ACH-000936,-0.14859461110179895
ACH-000937,-0.060994820109557285
ACH-000938,0.0008315620755648525
ACH-000939,0.32990085908849137
ACH-000941,-0.09234605787948684
ACH-000943,-0.09889190068112004
ACH-000946,-0.25123092854693685
ACH-000947,-0.022181334177491102
ACH-000948,-0.04598110061384613
ACH-000950,-0.06936865781187157
ACH-000953,-0.059988784106468976
ACH-000954,-0.11639751670602295
ACH-000957,-0.3763235595794558
ACH-000958,-0.009313322485286477
ACH-000960,0.053683296160355935
ACH-000963,-0.2491037684207551
ACH-000968,0.03747611180216568
ACH-000969,-0.194095886798496
ACH-000972,-0.3444890264635729
ACH-000973,-0.02257504634139159
ACH-000974,-0.18179335851469774
ACH-000978,-0.0838594105272118
ACH-000984,-0.21167118792910405
ACH-000986,-0.3107556466074718
ACH-000988,0.0209981774199813
ACH-000993,-0.07684143279045681
ACH-000994,-0.10013156236426388
ACH-000996,-0.12192934816830997
ACH-001001,0.025317450850356856
ACH-001020,-0.05385883368461702
ACH-001028,-0.15743196113602462
ACH-001031,-0.21132635715014286
ACH-001038,-0.11108478785538957
ACH-001048,-0.03684340318357375
ACH-001050,-0.06806558016711974
ACH-001053,-0.1953671833129337
ACH-001054,-0.2689633898290826
ACH-001061,-0.07922218273927265
ACH-001067,-0.20637187669759055
ACH-001075,0.18778207671772484
ACH-001096,-0.12397717636999778
ACH-001111,-0.1587398100973251
ACH-001119,0.05901849166882413
ACH-001128,0.9277005444126484
ACH-001134,0.013388706280095116
ACH-001151,-0.015342462651516524
ACH-001163,-0.09649113773900796
ACH-001164,-0.4154356245793989
ACH-001183,-0.16066153533176822
ACH-001192,-0.07349607947836861
ACH-001193,-0.183196071297212
ACH-001196,-0.12156913058837585
ACH-001197,-0.13282993149884
ACH-001205,-0.0900922212552576
ACH-001211,0.03479897535742453
ACH-001212,0.10507983002690352
ACH-001228,-0.06015578667274773
ACH-001232,-0.07760520232170233
ACH-001239,-0.13889849147092526
ACH-001270,0.002844078712220095
ACH-001274,-0.09382103168383828
ACH-001275,-0.09760069235761568
ACH-001277,-0.16128943863437373
ACH-001278,-0.13598144780877108
ACH-001280,0.041358762777455774
ACH-001283,-0.3164718639913664
ACH-001289,-0.09706379059512343
ACH-001300,-0.30843749912502105
ACH-001301,-0.22816668411352675
ACH-001302,-0.03833657031057268
ACH-001306,-0.1349020757731743
ACH-001318,-0.31903465717007234
ACH-001322,-0.21424886807214272
ACH-001328,-0.22337034193904226
ACH-001332,0.0031670942040150887
ACH-001336,-0.008914916570922242
ACH-001346,-0.26260944238063016
ACH-001353,-0.07808457329190617
ACH-001354,0.09395251581390822
ACH-001367,-0.17475196915315006
ACH-001368,-0.08151284933300591
ACH-001374,-0.37880616952304696
ACH-001377,-0.07722794609040178
ACH-001380,-0.1238848469458907
ACH-001391,-0.17246993974994304
ACH-001408,-0.1595369205542269
ACH-001430,-0.09958931524498373
ACH-001431,-0.13743710272890428
ACH-001450,-0.03308554624529693
ACH-001496,0.09783998806067648
ACH-001500,0.11118774894860098
ACH-001523,-0.10736982339913947
ACH-001532,-0.08920179922665929
ACH-001550,0.3822870872228399
ACH-001552,-0.19561226295145567
ACH-001554,-0.11595172430895055
ACH-001654,-0.10796706159060754
ACH-001735,-0.18851817744222688
ACH-001736,0.06871027247015772
ACH-001737,-0.3673088135815585
ACH-001740,-0.04506951538023217
ACH-001745,0.02678374989300021
ACH-001765,-0.10548995300184152
