,PLIN3 (10226)
ACH-000004,-0.12444537349405675
ACH-000005,0.2877966246745491
ACH-000007,-0.17705622576078994
ACH-000009,-0.15206561122266832
ACH-000011,-0.1756956504879651
ACH-000012,-0.13787869872691258
ACH-000013,-0.11822057240105008
ACH-000014,-0.03322511488190515
ACH-000015,-0.207287733791176
ACH-000017,-0.1849650987018
ACH-000018,-0.06731164421432241
ACH-000019,-0.1406854305498369
ACH-000021,-0.21942402569759992
ACH-000022,-0.1748632547511622
ACH-000025,-0.15468420154228266
ACH-000028,-0.21199015810807811
ACH-000030,-0.20093027588993487
ACH-000035,-0.21008520156563407
ACH-000036,-0.20694197057322405
ACH-000037,-0.10670658217947973
ACH-000039,-0.1793070049700769
ACH-000040,-0.25853021183114044
ACH-000041,-0.15866450697871584
ACH-000042,-0.07435091310502105
ACH-000045,-0.1518776737261809
ACH-000047,-0.1181925215510701
ACH-000052,-0.5386892114596736
ACH-000053,-0.1020227514734679
ACH-000054,-0.3649314225038767
ACH-000055,-0.06723524823967011
ACH-000060,-0.2181174097263254
ACH-000067,-0.1555255234395647
ACH-000070,-0.03191986854327988
ACH-000075,-0.05950052343718192
ACH-000078,-0.186190008270693
ACH-000082,-0.29180234594534105
ACH-000085,-0.21973087688512488
ACH-000086,-0.18022627237548813
ACH-000087,-0.03030594606321928
ACH-000092,-0.31693099836745114
ACH-000095,-0.3788302923846666
ACH-000097,-0.12923425792929455
ACH-000098,-0.3543119212890573
ACH-000099,-0.29783882323699595
ACH-000108,-0.20219723194123929
ACH-000113,-0.2734046749021262
ACH-000116,-0.16396489547760282
ACH-000118,-0.2425444631425333
ACH-000120,-0.1864015950895427
ACH-000123,-0.16262137528931842
ACH-000127,-0.4056517675331014
ACH-000128,-0.3396767983024866
ACH-000132,-0.21200626190220945
ACH-000133,-0.2968824909490305
ACH-000137,-0.3083533474969701
ACH-000138,-0.2516163795151878
ACH-000142,-0.16218331255330445
ACH-000143,-0.31994641519944844
ACH-000146,-0.20985535322055188
ACH-000148,-0.17806138026212526
ACH-000150,-0.1316199058819427
ACH-000152,-0.10507286212805204
ACH-000153,-0.07097145700949672
ACH-000159,-0.185932128874038
ACH-000160,-0.283129668379944
ACH-000163,-0.08775924380408053
ACH-000167,-0.2460122937447035
ACH-000168,-0.41327962639942695
ACH-000169,-0.10417110786915897
ACH-000178,-0.06002133606530395
ACH-000183,-0.3782728881017761
ACH-000188,-0.22430050938706864
ACH-000189,-0.04698670586365729
ACH-000190,0.08186493612832596
ACH-000198,-0.3130021189014196
ACH-000203,-0.5551238105830999
ACH-000204,-0.4113475445653588
ACH-000206,-0.19485372261327868
ACH-000207,-0.07057440191230645
ACH-000208,-0.2960756327947777
ACH-000210,-0.16575141011907485
ACH-000211,-0.15642583306010566
ACH-000215,-0.1181758985973759
ACH-000221,-0.16808365579258247
ACH-000222,-0.12922402162054572
ACH-000223,-0.2120661084139296
ACH-000226,-0.1139712070288289
ACH-000227,-0.12172047413312714
ACH-000228,-0.12882801886474834
ACH-000231,-0.10851866336557016
ACH-000232,-0.1872872410487676
ACH-000233,-0.1814886381659138
ACH-000234,-0.1754349363162026
ACH-000235,-0.22111268915079013
ACH-000237,-0.28183783927504497
ACH-000238,-0.1222482290783882
ACH-000242,-0.3616791803609625
ACH-000243,-0.3082208567847031
ACH-000244,-0.21237996323870245
ACH-000246,-0.07171375660578284
ACH-000248,-0.24671922272923574
ACH-000250,-0.19447949904289089
ACH-000251,-0.07693019239068345
ACH-000252,0.13728747500805255
ACH-000253,-0.00424251133516845
ACH-000255,-0.13546191417548614
ACH-000256,-0.07852436612604895
ACH-000257,-0.30156424382424296
ACH-000258,-0.2839947789268452
ACH-000259,-0.2118799103547896
ACH-000260,-0.2646415170536027
ACH-000261,-0.31423635658497595
ACH-000262,-0.4600950506101602
ACH-000263,-0.1690833313929933
ACH-000264,-0.1960787944082393
ACH-000265,-0.2182229705342079
ACH-000266,-0.2724938867676564
ACH-000272,-0.137375225105671
ACH-000274,-0.2185867269150016
ACH-000277,-0.2629332826123654
ACH-000278,0.014506563143295763
ACH-000279,-0.08514293584676111
ACH-000280,-0.16649443624468244
ACH-000281,-0.22655357150858635
ACH-000288,-0.12063690380733348
ACH-000291,-0.3861490111668196
ACH-000293,-0.2811897342298164
ACH-000294,-0.1893658800648824
ACH-000295,-0.09611809262979697
ACH-000296,-0.29537048289166273
ACH-000302,-0.399305340594597
ACH-000304,-0.2207022809741044
ACH-000307,-0.13946726261985393
ACH-000308,-0.2275744499439063
ACH-000310,-0.17938170874442433
ACH-000311,-0.20301060653444936
ACH-000312,-0.2659878470203893
ACH-000315,-0.03155379563107573
ACH-000316,-0.20676455340185101
ACH-000317,-0.1772406899089518
ACH-000318,-0.2718158628964932
ACH-000319,-0.39220644562112617
ACH-000320,-0.3745085554661788
ACH-000322,0.0327088666609806
ACH-000323,-0.1418895288912039
ACH-000324,-0.222229722239556
ACH-000329,-0.10787422569777534
ACH-000330,-0.1346578015401776
ACH-000331,-0.2108121847391866
ACH-000332,-0.15489292330703933
ACH-000334,-0.08887254251194954
ACH-000335,-0.15280446954517135
ACH-000336,-0.08540144618833635
ACH-000337,-0.11684280466961545
ACH-000338,0.030200458071249613
ACH-000339,-0.19891902945519666
ACH-000341,-0.30345705429927977
ACH-000348,-0.20416346862504114
ACH-000350,-0.20510682511033906
ACH-000352,-0.2178152442451426
ACH-000356,0.0006907860226031724
ACH-000361,0.014987464345297597
ACH-000362,-0.24361183554878
ACH-000363,-0.1135192762890662
ACH-000364,-0.4178714577590713
ACH-000365,-0.21097968772512146
ACH-000366,-0.2495080602195465
ACH-000368,-0.09566832512173007
ACH-000374,-0.07332670162128302
ACH-000375,-0.23930296992641836
ACH-000376,-0.07624192387947511
ACH-000381,-0.09324284405538057
ACH-000383,-0.2105061312539731
ACH-000387,-0.22238401934225815
ACH-000389,-0.3346492110603931
ACH-000390,-0.1973530575018252
ACH-000393,-0.191079027441432
ACH-000395,-0.04212230997922665
ACH-000396,0.08311701738967288
ACH-000397,-0.2249402408526137
ACH-000401,-0.2408997345606539
ACH-000402,0.01367645718382004
ACH-000403,-0.1615725148294916
ACH-000404,-0.3132918055163527
ACH-000406,-0.08763395900201329
ACH-000407,-0.05385822313572508
ACH-000408,-0.4263958800630913
ACH-000410,-0.21761743165335154
ACH-000411,-0.23197346541726285
ACH-000414,-0.23302229203057045
ACH-000415,-0.1036253036038942
ACH-000416,-0.2572504110090888
ACH-000420,-0.21864454767899896
ACH-000421,-0.16642932998159715
ACH-000424,-0.14842049369047142
ACH-000425,-0.1659746085026481
ACH-000426,-0.14689385590199294
ACH-000427,-0.10941761735347366
ACH-000433,-0.2774627752871739
ACH-000435,-0.4105036622353063
ACH-000436,-0.2298538659967096
ACH-000444,-0.16565889737213998
ACH-000445,-0.3066576078579409
ACH-000448,-0.2542562645275025
ACH-000450,-0.1095790451258799
ACH-000452,-0.268430978749941
ACH-000454,-0.1576558370745522
ACH-000458,-0.19023456742942485
ACH-000459,-0.18721186291908928
ACH-000460,-0.13134567721068371
ACH-000461,-0.2838382814177556
ACH-000463,-0.2321568611460084
ACH-000464,-0.14279171179917494
ACH-000466,-0.18995263074041105
ACH-000467,-0.09004866898710466
ACH-000468,-0.18023140306652854
ACH-000469,-0.2880740757532903
ACH-000470,-0.1451799621049801
ACH-000471,-0.13674480719253296
ACH-000472,-0.18288929219669528
ACH-000473,-0.2867988244235433
ACH-000475,-0.21098344500381952
ACH-000476,-0.17777488622251372
ACH-000477,-0.09437872926925617
ACH-000479,0.04764003718730855
ACH-000480,-0.13006065508574766
ACH-000481,-0.19434039844223225
ACH-000483,-0.15398010009610882
ACH-000484,-0.16174153937896255
ACH-000485,-0.2273080416200906
ACH-000486,-0.17766488220521945
ACH-000487,-0.09138329493405674
ACH-000488,-0.055062646565935285
ACH-000490,-0.19732087438922946
ACH-000491,-0.22072241398444956
ACH-000495,-0.16657670949131795
ACH-000496,-0.2043672990723927
ACH-000499,-0.3531579011791872
ACH-000500,0.019777944130816003
ACH-000502,-0.11785833638255698
ACH-000503,-0.26539706429821075
ACH-000505,-0.2957515319965793
ACH-000507,-0.1804012673925392
ACH-000510,-0.21904052105143046
ACH-000511,-0.19844012470983807
ACH-000512,-0.07404867466688836
ACH-000516,-0.3169233475586853
ACH-000517,-0.19516361102361346
ACH-000518,-0.326960308311292
ACH-000520,-0.26237487429742823
ACH-000521,-0.10160142584134482
ACH-000522,-0.2586538798413433
ACH-000524,-0.21881415884709365
ACH-000527,-0.13351518535627788
ACH-000528,-0.07786091765522371
ACH-000537,-0.22587138198734
ACH-000541,-0.08641836792106669
ACH-000542,-0.1246415636995018
ACH-000544,-0.2768992383749127
ACH-000545,-0.2483399538888779
ACH-000547,-0.29714620593874
ACH-000548,-0.03252398536936833
ACH-000549,-0.1835793858622489
ACH-000550,-0.15117803909557806
ACH-000552,-0.20117074087240325
ACH-000556,-0.213269601969066
ACH-000557,-0.1636340244751166
ACH-000569,-0.3047293128365918
ACH-000570,-0.1315793332546874
ACH-000571,-0.22041885751414986
ACH-000573,-0.11066411796103937
ACH-000576,-0.30096678766330043
ACH-000579,-0.08135132081130099
ACH-000580,-0.12563241741618295
ACH-000584,-0.254957125809933
ACH-000585,-0.2513492703595027
ACH-000588,-0.09797739942957938
ACH-000589,-0.20297273414651915
ACH-000591,-0.2071133097009126
ACH-000593,-0.22310786167448052
ACH-000600,-0.13092788863668306
ACH-000601,-0.23442681668869145
ACH-000605,-0.1533255301935069
ACH-000606,-0.11385460122438397
ACH-000608,-0.216784261479336
ACH-000614,-0.011686193195301
ACH-000616,-0.07771626507582348
ACH-000618,-0.20568246843646332
ACH-000619,-0.1574966517594281
ACH-000620,-0.2429720188727742
ACH-000621,-0.1359509503425506
ACH-000622,-0.3345732704079092
ACH-000623,-0.2020522281554702
ACH-000624,-0.1809964984923775
ACH-000627,-0.30632498067591696
ACH-000630,-0.16569137856790705
ACH-000631,-0.1505723588412621
ACH-000632,-0.21409083551389965
ACH-000633,-0.4250167860857402
ACH-000637,-0.2620399582146896
ACH-000638,-0.2611989778644909
ACH-000646,-0.2411269476340357
ACH-000647,-0.2300109333112128
ACH-000648,-0.2208314170147787
ACH-000649,-0.13063709157723066
ACH-000651,-0.18465672431149693
ACH-000652,-0.3723977843819008
ACH-000653,-0.2603827734478227
ACH-000657,-0.2214811791012765
ACH-000658,-0.265796939384147
ACH-000661,-0.3424681704705877
ACH-000662,0.09712156604108628
ACH-000663,-0.2942782586756869
ACH-000665,-0.3007082852857146
ACH-000671,-0.1502510386649043
ACH-000672,-0.5916900013744288
ACH-000673,-0.14457396293362834
ACH-000676,-0.2158681429072287
ACH-000677,-0.14979060351878015
ACH-000681,-0.15880494631572928
ACH-000683,-0.2121245568872283
ACH-000684,-0.051073985921460896
ACH-000688,-0.17915126526076622
ACH-000693,-0.2052022513669317
ACH-000694,-0.1154261889143686
ACH-000695,-0.33790436764084386
ACH-000696,-0.08289570576757113
ACH-000697,-0.1621870817174609
ACH-000699,-0.22114792039430214
ACH-000701,-0.12701994905668887
ACH-000706,-0.209420962111516
ACH-000711,-0.20169430488141496
ACH-000713,-0.13122972808075214
ACH-000714,-0.27110923478554466
ACH-000718,-0.21395669588823427
ACH-000720,-0.09771048209574304
ACH-000721,-0.21683756304435936
ACH-000724,-0.10905389294456627
ACH-000725,-0.12205156672434138
ACH-000732,-0.2460856474703637
ACH-000734,-0.3398841800933627
ACH-000735,-0.21791563618878865
ACH-000736,-0.06713795244283363
ACH-000738,-0.19812912256312848
ACH-000746,-0.30274112938647363
ACH-000747,-0.08160595351684075
ACH-000748,-0.26841157555922585
ACH-000753,-0.1923403269120704
ACH-000756,-0.1449201695560475
ACH-000757,-0.11278210702977735
ACH-000758,0.04947265825800111
ACH-000760,-0.22078702582338794
ACH-000762,-0.3441644093783749
ACH-000763,-0.3168657427780901
ACH-000764,-0.27210514845810385
ACH-000765,-0.22045123577044914
ACH-000766,-0.2363113334289916
ACH-000767,-0.268823447964297
ACH-000768,-0.16829617379607548
ACH-000769,-0.1477867560646153
ACH-000770,-0.19401901844880293
ACH-000771,-0.14332612743943132
ACH-000773,-0.049192669283750885
ACH-000776,-0.2719540142135725
ACH-000777,-0.12394052839880505
ACH-000778,-0.27860651106636714
ACH-000781,-0.2452711185879392
ACH-000782,-0.30959592193279023
ACH-000783,-0.19400579941445376
ACH-000784,-0.07849978466556742
ACH-000785,-0.26132893394502943
ACH-000787,-0.14193433943392372
ACH-000788,-0.20976368606056986
