,IQGAP3 (128239)
ACH-000004,-0.060266317543518015
ACH-000005,-0.08420068247645099
ACH-000007,-0.2488081659660783
ACH-000009,-0.41153473039444505
ACH-000011,-0.1465746593269855
ACH-000012,-0.20325886519290184
ACH-000013,-0.13053843609815488
ACH-000014,-0.058946411890173626
ACH-000015,-0.035232006209820685
ACH-000017,-0.2302525881556411
ACH-000018,-0.11944980428265352
ACH-000019,-0.045577700043860185
ACH-000021,-0.11729618236532728
ACH-000022,-0.5190508275968185
ACH-000025,-0.3952175003265363
ACH-000028,0.006859938476638222
ACH-000030,-0.08588785389577237
ACH-000035,-0.2158245094305244
ACH-000036,-0.25458974239697924
ACH-000037,-0.1791385363180197
ACH-000039,-0.1738891503537896
ACH-000040,-0.1267454527378479
ACH-000041,-0.006248410831869688
ACH-000042,-0.12635848514063686
ACH-000045,-0.1606210146659128
ACH-000047,-0.06739137570946288
ACH-000052,-0.1633455402145613
ACH-000053,-0.03188662362325307
ACH-000054,-0.14972786835805685
ACH-000055,-0.09900111194812793
ACH-000060,-0.22504956268780624
ACH-000067,0.06369966545820585
ACH-000070,-0.02963570086966912
ACH-000075,-0.04278475174370285
ACH-000078,-0.27002876796395103
ACH-000082,-0.1887022673696792
ACH-000085,-0.06423417269214259
ACH-000086,-0.2349235879259574
ACH-000087,-0.3157369465491192
ACH-000092,-0.11544045823750608
ACH-000095,-0.14123699092362293
ACH-000097,-0.03348199532524425
ACH-000098,-0.20055939529009773
ACH-000099,-0.15861044928924667
ACH-000108,-0.4057462619141379
ACH-000113,-0.05057231423124172
ACH-000116,-0.1638310419960357
ACH-000118,0.004459988082760235
ACH-000120,-0.23978562754242705
ACH-000123,-0.2007721820299873
ACH-000127,-0.15075115869806913
ACH-000128,-0.18144711477707806
ACH-000132,-0.14023742867870748
ACH-000133,-0.3080474902508277
ACH-000137,-0.14721107124776486
ACH-000138,-0.1313144903287228
ACH-000142,-0.17657519297006954
ACH-000143,0.036628338587752884
ACH-000146,-0.14465038543410866
ACH-000148,-0.1882167712408023
ACH-000150,-0.11640366063196042
ACH-000152,-0.17159175015437392
ACH-000153,0.017163662688238858
ACH-000159,-0.19242368143324004
ACH-000160,-0.015528849534938787
ACH-000163,0.030351410338761323
ACH-000167,-0.2889470834895277
ACH-000168,-0.2181839002340876
ACH-000169,-0.136424535310773
ACH-000178,-0.034467821297370416
ACH-000183,-0.11240724033197104
ACH-000188,-0.06575333744327169
ACH-000189,0.05340794993171034
ACH-000190,0.19302885922817256
ACH-000198,-0.420702287805198
ACH-000203,-0.2199093831241402
ACH-000204,-0.1115250193222726
ACH-000206,0.14801395155931613
ACH-000207,-0.0457106024277394
ACH-000208,0.12896457885274054
ACH-000210,-0.21971229286513672
ACH-000211,-0.14814020445449574
ACH-000215,-0.2315403636090358
ACH-000221,-0.12671524138868714
ACH-000222,-0.2960918584281312
ACH-000223,-0.05069848415429725
ACH-000226,-0.1894739682126604
ACH-000227,-0.14408248135969434
ACH-000228,-0.4468998062982903
ACH-000231,-0.21064553269377864
ACH-000232,-0.435044634515654
ACH-000233,-0.12266479057923647
ACH-000234,-0.2495138949975679
ACH-000235,-0.2552377848839817
ACH-000237,-0.1152409785385967
ACH-000238,-0.1847133698902501
ACH-000242,-0.4779683585581645
ACH-000243,-0.1267641731017486
ACH-000244,-0.3055554488417208
ACH-000246,-0.10685445965609464
ACH-000248,-0.10237080751086887
ACH-000250,-0.20938062272418226
ACH-000251,-0.2547795772052887
ACH-000252,-0.13903263886634604
ACH-000253,-0.15735229850362173
ACH-000255,-0.15037565418693086
ACH-000256,-0.2947473603135242
ACH-000257,0.08853445322805259
ACH-000258,-0.13559297133808
ACH-000259,-0.35211642429108925
ACH-000260,-0.1704473254974074
ACH-000261,-0.046992295261952366
ACH-000262,0.02875885461173202
ACH-000263,-0.1835962989439927
ACH-000264,-0.2283379985500041
ACH-000265,-0.06818994059137833
ACH-000266,-0.2078602700881932
ACH-000272,-0.1331478423613855
ACH-000274,-0.020761202600859608
ACH-000277,-0.2671785813898306
ACH-000278,-0.05227539058009913
ACH-000279,0.0098351364336364
ACH-000280,-0.18025596301331165
ACH-000281,-0.18983337542567924
ACH-000288,-0.17290983135010132
ACH-000291,-0.20601321694534372
ACH-000293,-0.0845269635065468
ACH-000294,-0.10354119340107566
ACH-000295,-0.10383542817150804
ACH-000296,-0.03257813912635557
ACH-000302,-0.05687089620941105
ACH-000304,-0.0579593812900678
ACH-000307,-0.15243593016567164
ACH-000308,-0.1695735825516296
ACH-000310,-0.07037170309876001
ACH-000311,-0.12723058194112555
ACH-000312,-0.06134766940186619
ACH-000315,0.1554722939827849
ACH-000316,-0.260831787919074
ACH-000317,0.08676761721957693
ACH-000318,-0.16042441880521666
ACH-000319,-0.198500619086282
ACH-000320,-0.07964284228212481
ACH-000322,-0.19896651392174894
ACH-000323,-0.18028926088974329
ACH-000324,-0.01083636237234017
ACH-000329,-0.10077917464498394
ACH-000330,-0.2677099718465512
ACH-000331,-0.14435967416819342
ACH-000332,-0.1800191254977999
ACH-000334,-0.1198682978219002
ACH-000335,-0.19634475549276784
ACH-000336,-0.0483111885418438
ACH-000337,-0.058660184090379174
ACH-000338,0.23427516722124614
ACH-000339,-0.05242627806370294
ACH-000341,-0.2981646952587597
ACH-000348,-0.11996505503812448
ACH-000350,-0.19386857744928387
ACH-000352,-0.05966294493808736
ACH-000356,-0.2660810401880753
ACH-000361,-0.2780261448382904
ACH-000362,-0.3993702157570603
ACH-000363,-0.16223786037277738
ACH-000364,-0.10315935951831227
ACH-000365,-0.010781844094111023
ACH-000366,-0.1438131489384364
ACH-000368,-0.06349045026315696
ACH-000374,-0.1646088591677251
ACH-000375,-0.15541122803563795
ACH-000376,-0.04941719673145205
ACH-000381,-0.1464424753792712
ACH-000383,-0.23482117523328694
ACH-000387,-0.11379119859339945
ACH-000389,-0.10915843064499553
ACH-000390,-0.19561686221863
ACH-000393,-0.012333728914884106
ACH-000395,-0.22239829742115813
ACH-000396,-0.15429225277392244
ACH-000397,-0.11461569131592132
ACH-000401,-0.237554503860642
ACH-000402,0.07081701948678938
ACH-000403,-0.10813983445466342
ACH-000404,-0.11598868041806047
ACH-000406,-0.109153975449078
ACH-000407,0.036545461711934714
ACH-000408,-0.18924226009507716
ACH-000410,-0.3254840085534059
ACH-000411,0.07772286611959206
ACH-000414,-0.10484634989953982
ACH-000415,-0.19887505251577453
ACH-000416,-0.15544316250319365
ACH-000420,-0.15550274294894975
ACH-000421,-0.13286411184753616
ACH-000424,-0.2821203532093872
ACH-000425,-0.03502319441367605
ACH-000426,0.09082511898230868
ACH-000427,-0.13860936774153176
ACH-000433,-0.12573446904758906
ACH-000435,-0.2842083799764057
ACH-000436,-0.03039446815668197
ACH-000444,-0.10702742361717588
ACH-000445,-0.029970621940943375
ACH-000448,-0.13265160076447274
ACH-000450,-0.0817030935478644
ACH-000452,-0.07660586851838529
ACH-000454,-0.14562274518091986
ACH-000458,-0.3018225333733412
ACH-000459,-0.12253348926997687
ACH-000460,-0.2904757442004016
ACH-000461,-0.13818350614187744
ACH-000463,-0.03835599777232547
ACH-000464,-0.23661459455403064
ACH-000466,-0.09088656592098253
ACH-000467,-0.13758126218837247
ACH-000468,-0.13558172312936462
ACH-000469,-0.07327135645483443
ACH-000470,-0.2194603179420882
ACH-000471,-0.1247381978310825
ACH-000472,-0.01719120075647851
ACH-000473,-0.09697598796200003
ACH-000475,-0.22049118429209952
ACH-000476,0.005846670055383003
ACH-000477,-0.26822634885272584
ACH-000479,-0.3426811921544073
ACH-000480,-0.2705511430102281
ACH-000481,-0.2690151972826993
ACH-000483,-0.0745942744184331
ACH-000484,-0.3082613040670891
ACH-000485,-0.2350153136994897
ACH-000486,-0.36663169044449395
ACH-000487,-0.10016184224793924
ACH-000488,-0.10382657849068924
ACH-000490,-0.2205769317545408
ACH-000491,-0.24959434810583106
ACH-000495,-0.14231165831806591
ACH-000496,-0.2093357738584869
ACH-000499,0.026511521851809768
ACH-000500,-0.399165764782451
ACH-000502,-0.09286982406302094
ACH-000503,0.010097644394283976
ACH-000505,-0.20908821258399285
ACH-000507,-0.22061485233122927
ACH-000510,-0.14915237819472082
ACH-000511,-0.04406016177036856
ACH-000512,-0.4088433486273621
ACH-000516,-0.2292497811556781
ACH-000517,-0.17035525267097196
ACH-000518,-0.08406405447191607
ACH-000520,-0.18458867052413494
ACH-000521,-0.1636747764024365
ACH-000522,-0.21071153651031754
ACH-000524,-0.17743765856986998
ACH-000527,-0.1672769080369086
ACH-000528,-0.06469585453409317
ACH-000537,-0.3427389178015542
ACH-000541,0.042358255857855895
ACH-000542,-0.035712717144785404
ACH-000544,-0.18469436382374
ACH-000545,-0.21323214205501256
ACH-000547,-0.1968201478878924
ACH-000548,-0.23800244035131615
ACH-000549,-0.014115505494872437
ACH-000550,-0.24086280758662956
ACH-000552,-0.12156156232592355
ACH-000556,-0.1780015308717112
ACH-000557,-0.17735266122676407
ACH-000569,-0.1214323411699708
ACH-000570,-0.018651257265497302
ACH-000571,-0.17652815136333475
ACH-000573,-0.1034982215357166
