,CBWD3 (445571)
ACH-000004,-0.6563969473958552
ACH-000005,-0.5937225825178005
ACH-000007,-0.6081374428642731
ACH-000009,-0.5818793178952919
ACH-000011,-0.4625194916343717
ACH-000012,-0.6703345522920685
ACH-000013,-0.5400121923354574
ACH-000014,-0.5507435328322295
ACH-000015,-0.5636745973277043
ACH-000017,-0.5195588200862429
ACH-000018,-0.7000971631204564
ACH-000019,-0.4170425886379912
ACH-000021,-0.6463085848034557
ACH-000022,-0.573285332095526
ACH-000025,-0.6231238615222237
ACH-000028,-0.5105026886419306
ACH-000030,-0.5940582054697173
ACH-000035,-0.5630631344279065
ACH-000036,-0.4885270848185117
ACH-000037,-0.6061688195679661
ACH-000039,-0.4395271751211993
ACH-000040,-0.5460508562253471
ACH-000041,-0.5158106296173749
ACH-000042,-0.6413289952316944
ACH-000045,-0.5121977897341932
ACH-000047,-0.6885264841781691
ACH-000052,-0.5195861993614427
ACH-000053,-0.4270983877404413
ACH-000054,-0.5911837456141854
ACH-000055,-0.5743427540895572
ACH-000060,-0.6061555983211729
ACH-000067,-0.5911964063423406
ACH-000070,-0.5434211170046758
ACH-000075,-0.5205284096461825
ACH-000078,-0.405545883005298
ACH-000082,-0.5089675777210831
ACH-000085,-0.5024134606259058
ACH-000086,-0.5555098184188506
ACH-000087,-0.8590614885585479
ACH-000092,-0.6466872336296273
ACH-000095,-0.5895502371908357
ACH-000097,-0.6398553405968265
ACH-000098,-0.6176661121246231
ACH-000099,-0.513332515085815
ACH-000108,-0.6627182811621593
ACH-000113,-0.499973203668007
ACH-000116,-0.4788541201623914
ACH-000118,-0.5317845968892659
ACH-000120,-0.5275945265624556
ACH-000123,-0.5431395776175237
ACH-000127,-0.582913481199042
ACH-000128,-0.5377620687846557
ACH-000132,-0.6155914768566343
ACH-000133,-0.4314489806110631
ACH-000137,-0.5253222194065372
ACH-000138,-0.6903437146198538
ACH-000142,-0.475024083300049
ACH-000143,-0.6520278057575319
ACH-000146,-0.5258758621764685
ACH-000148,-0.6350344718952097
ACH-000150,-0.5071505591505079
ACH-000152,-0.5892042921498827
ACH-000153,-0.6651342293982359
ACH-000159,-0.6660615141157304
ACH-000160,-0.4595360858339279
ACH-000163,-0.7383452263744075
ACH-000167,-0.6621386333037473
ACH-000168,-0.5420056423991647
ACH-000169,-0.5482298008760924
ACH-000178,-0.5862942617179283
ACH-000183,-0.4910010253157423
ACH-000188,-0.5292346838489222
ACH-000189,-0.44137234651444907
ACH-000190,-0.7103320308507197
ACH-000198,-0.5509585725584029
ACH-000203,-0.4154812074018308
ACH-000204,-0.5449519440608315
ACH-000206,-0.5380950165619
ACH-000207,-0.4746742329971398
ACH-000208,-0.5363584859236592
ACH-000210,-0.6317215938710703
ACH-000211,-0.5393556846010343
ACH-000215,-0.5583527085365091
ACH-000221,-0.6015058934977084
ACH-000222,-0.6613290332538003
ACH-000223,-0.6301737553292329
ACH-000226,-0.4846829333588965
ACH-000227,-0.4725577430112823
ACH-000228,-0.613036588232981
ACH-000231,-0.4661213817595832
ACH-000232,-0.5746685717415206
ACH-000233,-0.5674757167051555
ACH-000234,-0.503106811824336
ACH-000235,-0.582363535386354
ACH-000237,-0.5826405201173788
ACH-000238,-0.7208907061542387
ACH-000242,-0.6949510761364809
ACH-000243,-0.4675277214022416
ACH-000244,-0.5717969288630759
ACH-000246,-0.6102891214323868
ACH-000248,-0.6127122797945981
ACH-000250,-0.4993704254624557
ACH-000251,-0.6654947196611346
ACH-000252,-0.6021405862980294
ACH-000253,-0.453734812858756
ACH-000255,-0.5581128589224246
ACH-000256,-0.6408652773676895
ACH-000257,-0.4983022707281006
ACH-000258,-0.5140448657413976
ACH-000259,-0.5174657213175223
ACH-000260,-0.5259586572477889
ACH-000261,-0.4984231232785793
ACH-000262,-0.6288622899959894
ACH-000263,-0.5759646508641477
ACH-000264,-0.4189574451981137
ACH-000265,-0.5246930219512758
ACH-000266,-0.5769117384836016
ACH-000272,-0.6231788206793252
ACH-000274,-0.509951004097179
ACH-000277,-0.459987712702413
ACH-000278,-0.4480478480227331
ACH-000279,-0.7450400905423197
ACH-000280,-0.510335173926329
ACH-000281,-0.5546822200932939
ACH-000288,-0.5538692424048671
ACH-000291,-0.5644789028966377
ACH-000293,-0.6162045996435971
ACH-000294,-0.4856576200069748
ACH-000295,-0.7076400431029565
ACH-000296,-0.770827835083488
ACH-000302,-0.4968915121955947
ACH-000304,-0.6218147766982134
ACH-000307,-0.5589065299686111
ACH-000308,-0.6721490983904044
ACH-000310,-0.4081785951484983
ACH-000311,-0.5105123810583914
ACH-000312,-0.4784261190544339
ACH-000315,-0.6532171985640277
ACH-000316,-0.5557282952965547
ACH-000317,-0.6047166741520341
ACH-000318,-0.5509433108564933
ACH-000319,-0.4507485254405469
ACH-000320,-0.6713298629499488
ACH-000322,-0.6767470164075803
ACH-000323,-0.6662182132893762
ACH-000324,-0.5199606450545542
ACH-000329,-0.4622841630520165
ACH-000330,-0.5731490849659363
ACH-000331,-0.5543923201228866
ACH-000332,-0.5760183957933827
ACH-000334,-0.6996845799204751
ACH-000335,-0.483281280903301
ACH-000336,-0.7091401460757586
ACH-000337,-0.4937395635259115
ACH-000338,-0.4749598831002645
ACH-000339,-0.6246329642373176
ACH-000341,-0.5637315973921968
ACH-000348,-0.5460594990538624
ACH-000350,-0.5800854480272929
ACH-000352,-0.5649502341003726
ACH-000356,-0.5555724824556395
ACH-000361,-0.565024886101287
ACH-000362,-0.5857378261747016
ACH-000363,-0.567720673348079
ACH-000364,-0.6019005754767068
ACH-000365,-0.5809919938845335
ACH-000366,-0.564621488779878
ACH-000368,-0.5818282936625767
ACH-000374,-0.5712223090513909
ACH-000375,-0.614808035493628
ACH-000376,-0.5185992651351327
ACH-000381,-0.6327048579385808
ACH-000383,-0.556345946160335
ACH-000387,-0.6405140921067091
ACH-000389,-0.5786117887653988
ACH-000390,-0.6827117275654103
ACH-000393,-0.6639065621122189
ACH-000395,-0.5942829738382769
ACH-000396,-0.6577272916985271
ACH-000397,-0.5528379672079381
ACH-000401,-0.5462047974758335
ACH-000402,-0.7359829604034454
ACH-000403,-0.5135109130215249
ACH-000404,-0.3806838559601548
ACH-000406,-0.531594994355504
ACH-000407,-0.6084331896958002
ACH-000408,-0.5144425830031096
ACH-000410,-0.5354814919254494
ACH-000411,-0.5331742137445454
ACH-000414,-0.5371221625808985
ACH-000415,-0.5177456326809726
ACH-000416,-0.6874719037623612
ACH-000420,-0.567559685332524
ACH-000421,-0.5147554756677195
ACH-000424,-0.6781075272914978
ACH-000425,-0.6854407323713001
ACH-000426,-0.4913029978858092
ACH-000427,-0.5496447705645229
ACH-000433,-0.6041062365145617
ACH-000435,-0.7120007867909263
ACH-000436,-0.499503063065113
ACH-000444,-0.5306481493223004
ACH-000445,-0.6776127569508738
ACH-000448,-0.5366418026088318
ACH-000450,-0.629331537282136
ACH-000452,-0.418751445274288
ACH-000454,-0.6463239581287811
ACH-000458,-0.4737402090044071
ACH-000459,-0.5916865698979348
ACH-000460,-0.5708785728375696
ACH-000461,-0.4934347615490172
ACH-000463,-0.5454650727147028
ACH-000464,-0.6078556146603031
ACH-000466,-0.4728813207412077
ACH-000467,-0.5912870455805401
ACH-000468,-0.4869250019813159
ACH-000469,-0.5372848569045313
ACH-000470,-0.4390523485151645
ACH-000471,-0.574709121960135
ACH-000472,-0.5610488364915799
ACH-000473,-0.5359813014426958
ACH-000475,-0.5330855538605879
ACH-000476,-0.502343968398939
ACH-000477,-0.5218785164378186
ACH-000479,-0.7104757363168909
ACH-000480,-0.5719591488954378
ACH-000481,-0.5386506736725686
ACH-000483,-0.4045274354045762
ACH-000484,-0.5660840808956031
ACH-000485,-0.4981208801725172
ACH-000486,-0.5332456448657787
ACH-000487,-0.6199417593894065
ACH-000488,-0.5142464313291714
ACH-000490,-0.4915727114360503
ACH-000491,-0.5235382222218447
ACH-000495,-0.4988414977092409
ACH-000496,-0.5538964034883721
ACH-000499,-0.5150855614971109
ACH-000500,-0.4426861417668925
ACH-000502,-0.5132941636878392
ACH-000503,-0.689845637162338
ACH-000505,-0.5586051396716092
ACH-000507,-0.6823391570713718
ACH-000510,-0.5184787280636483
ACH-000511,-0.571512647206306
ACH-000512,-0.6299627295726603
ACH-000516,-0.5189690929299923
ACH-000517,-0.4147321660138651
ACH-000518,-0.5557993717002406
ACH-000520,-0.5943594022329896
ACH-000521,-0.6131368445586572
ACH-000522,-0.5872233300850354
ACH-000524,-0.4165784385697899
ACH-000527,-0.5848947366176205
ACH-000528,-0.5150950111522712
ACH-000537,-0.7001635488370062
ACH-000541,-0.5611400055695517
ACH-000542,-0.6350119727178691
ACH-000544,-0.5360468863035971
ACH-000545,-0.5408349465373575
ACH-000547,-0.8009406391616126
ACH-000548,-0.5584860369932237
ACH-000549,-0.6855447958010337
ACH-000550,-0.4573329794054886
ACH-000552,-0.5260395946380199
ACH-000556,-0.5158875720966655
ACH-000557,-0.4707526193174194
ACH-000569,-0.6641933770685832
ACH-000570,-0.6530592651513156
ACH-000571,-0.5755521008012493
ACH-000573,-0.5587911573899416
ACH-000576,-0.3980883241310008
ACH-000579,-0.6994029518932353
ACH-000580,-0.5273014045815556
ACH-000584,-0.6448715640029044
ACH-000585,-0.388732479384696
ACH-000588,-0.507620405615558
ACH-000589,-0.5521518687115703
ACH-000591,-0.5565012098884902
ACH-000593,-0.4488436635340109
ACH-000600,-0.4882997345788361
ACH-000601,-0.6083797022967296
ACH-000605,-0.5986927779869948
ACH-000606,-0.43180336599234537
ACH-000608,-0.5884717935760091
ACH-000614,-0.75528890348874
ACH-000616,-0.4630336137722869
ACH-000618,-0.4915518704432327
ACH-000619,-0.5248067862878338
ACH-000620,-0.6550078279559652
ACH-000621,-0.4535878216557097
ACH-000622,-0.6897622727497843
ACH-000623,-0.5036023836553838
ACH-000624,-0.4852238144572028
ACH-000627,-0.5411579611737427
ACH-000630,-0.4973038941172748
ACH-000631,-0.37204068919993183
ACH-000632,-0.5665884124161086
ACH-000633,-0.5349261674921904
ACH-000637,-0.577768596677519
ACH-000638,-0.5676447984375894
ACH-000646,-0.5768152365289868
ACH-000647,-0.542613738101631
ACH-000648,-0.6027934467189892
ACH-000649,-0.5630058771409655
ACH-000651,-0.5710924136139245
ACH-000652,-0.5054139217198463
ACH-000653,-0.5554227291356798
ACH-000657,-0.5673100659050071
ACH-000658,-0.5726959244620713
ACH-000661,-0.6941501719976187
ACH-000662,-0.9667448055585818
ACH-000663,-0.5559112659965402
ACH-000665,-0.561278481051547
ACH-000671,-0.6676858841564686
ACH-000672,-0.7707045150106228
ACH-000673,-0.4701212832523191
ACH-000676,-0.6288424189269177
ACH-000677,-0.5468465005222697
ACH-000681,-0.4728386977264475
ACH-000683,-0.5341485110864648
ACH-000684,-0.5531986990397157
ACH-000688,-0.5493272998624433
ACH-000693,-0.4857890629285728
ACH-000694,-0.5524209790277996
ACH-000695,-0.5077961507949412
ACH-000696,-0.5443091293889635
ACH-000697,-0.4662592231670222
ACH-000699,-0.5635265539665781
ACH-000701,-0.6045937024622392
ACH-000706,-0.5351142611693132
