,TPRKB (51002)
ACH-000421,-0.4399256181601272
ACH-000424,-0.3734375294842879
ACH-000425,-0.291033401957958
ACH-000426,-0.49661831026216996
ACH-000427,-0.41950539411795823
ACH-000433,-0.7018949519068425
ACH-000435,-0.5443272245006757
ACH-000436,0.0010744272311839884
ACH-000444,-0.5856507482338646
ACH-000445,-0.7758919776868403
ACH-000448,-0.3165508594772529
ACH-000450,-0.556876479866417
ACH-000452,-0.4887599617068799
ACH-000454,-0.6735329411898847
ACH-000458,-0.36333669490286574
ACH-000459,-0.34156193433979953
ACH-000460,-0.3575571372675877
ACH-000461,-0.3821112924262038
ACH-000463,-0.5907983452760213
ACH-000464,-0.6713253970200347
ACH-000466,-0.5714396952551565
ACH-000467,-0.2662364591622287
ACH-000468,-0.4998086618330873
ACH-000469,-0.4538706699286287
ACH-000470,-0.4117916282427339
ACH-000471,-0.5494177993029284
ACH-000472,-0.35823036440400124
ACH-000473,-0.4173903777708762
ACH-000475,-0.5863262156903243
ACH-000476,-0.4240739127856663
ACH-000477,-0.4819816904856742
ACH-000479,-0.5266085673370102
ACH-000480,-0.4555054489926503
ACH-000481,-0.3700478805727249
ACH-000483,-0.4331584373331219
ACH-000484,-0.41575051024489695
ACH-000485,-0.4930724244910159
ACH-000486,-0.541162325166099
ACH-000487,-0.42644631602304667
ACH-000488,-0.5366044018435104
ACH-000490,-0.4416059014685276
ACH-000491,-0.3999338356873103
ACH-000495,-0.4007081687280841
ACH-000496,-0.6653178628874438
ACH-000499,-0.6024603981665141
ACH-000500,-0.9257055860346411
ACH-000502,-0.6497375360739153
ACH-000503,-0.3965212489702304
ACH-000505,-0.4325327246622912
ACH-000507,-0.4738592442109345
ACH-000510,-0.5800249648657874
ACH-000511,-0.4898886600154867
ACH-000512,-0.3459058970936457
ACH-000516,-0.21443449741982729
ACH-000517,-0.5816096302191185
ACH-000518,-0.564354622191294
ACH-000520,-0.5874504551579117
ACH-000521,-0.4979837117445973
ACH-000522,-0.5571518050710992
ACH-000524,-0.3796775426142727
ACH-000527,-0.5331843600878078
ACH-000528,-0.38070680593619743
ACH-000537,-0.4464403262161957
ACH-000541,-0.25081007877825645
ACH-000542,-0.5106801808927527
ACH-000544,-0.4518306500674567
ACH-000545,-0.6700207867243524
ACH-000547,-0.3892553553458135
ACH-000548,-0.6051143066415379
ACH-000549,-0.6661041949252356
ACH-000550,-0.4926792989525999
ACH-000552,-0.3547925105332676
ACH-000556,-0.6044949560266774
ACH-000557,-0.16193181524882772
ACH-000569,-0.3741927756192144
ACH-000570,-0.7312934924948856
ACH-000571,-0.3071028190632859
ACH-000573,-0.25715925349793856
ACH-000576,-0.3040128577441793
ACH-000579,-0.05324530387081222
ACH-000580,-0.2963151593880339
ACH-000584,-0.3996508241418068
ACH-000585,-0.4921540562968401
ACH-000588,-0.34468785985826417
ACH-000589,-0.31456445213820056
ACH-000591,-0.5351573843515648
ACH-000593,-0.6304292921595043
ACH-000600,-0.5247009782801462
ACH-000601,-0.581086288513761
ACH-000605,-0.4789585594997945
ACH-000606,-0.35105033427588944
ACH-000608,-0.23234564971272295
ACH-000614,-0.4320783806474579
ACH-000616,-0.5462352927544973
ACH-000618,-0.3818034896972743
ACH-000619,-0.6078300435886552
ACH-000620,-0.2778758741159337
ACH-000621,-0.18425617676112327
ACH-000622,-0.4184662575301423
ACH-000623,-0.5750447211489856
ACH-000624,-0.598752786113822
ACH-000627,-0.5778548719647595
ACH-000630,-0.6037451107484295
ACH-000631,-0.7259604885923411
ACH-000632,-0.4923047875775034
ACH-000633,-0.3830022903146724
ACH-000637,-0.3170361675422301
ACH-000638,-0.2904260059703473
ACH-000646,-0.4388225659085857
ACH-000647,-0.3617550928397533
ACH-000648,-0.5041991795965296
ACH-000649,-0.5200873287302133
ACH-000651,-0.4963416283664136
ACH-000652,-0.3710777826656815
ACH-000653,-0.3295296906714579
ACH-000657,-0.5543219424522827
ACH-000658,-0.28234555320352833
ACH-000661,-0.34979083158298263
ACH-000662,-0.1945090374807862
ACH-000663,-0.31166486479680633
ACH-000665,-0.5292091084762993
ACH-000671,-0.44878044930245614
ACH-000672,-0.7027544630792527
ACH-000673,-0.5889310717228523
ACH-000676,-0.4346148736423136
ACH-000677,-0.22184543093706724
ACH-000681,-0.4452961782163559
ACH-000683,-0.3722552504296952
ACH-000684,-0.3464708938493244
ACH-000688,-0.4465119063949776
ACH-000693,-0.4139063767558502
ACH-000694,-0.5639859163976918
ACH-000695,-0.37450058260111774
ACH-000696,-0.5922371797697206
ACH-000697,-0.6444491603017615
ACH-000699,-0.34270087307802355
ACH-000701,-0.4025770426289818
ACH-000706,-0.3808141324373729
ACH-000711,-0.6108526780487832
ACH-000713,-0.6134468628073112
ACH-000714,-0.4669709176220881
ACH-000718,-0.3869987045337643
ACH-000720,-0.7416361699469242
ACH-000721,-0.5419900323321869
ACH-000724,-0.465564494958528
ACH-000725,-0.25535282988971325
ACH-000732,-0.5482276544572404
ACH-000734,-0.4631558460438368
ACH-000735,-0.6986144153014818
ACH-000736,-0.6017626530973035
ACH-000738,-0.4796854243190743
ACH-000746,-0.3132533678924835
ACH-000747,-0.5261672876032736
ACH-000748,-0.8053329653943265
ACH-000753,-0.5577283596549921
ACH-000756,-0.7003065485738733
ACH-000757,-0.39138877621504253
ACH-000758,-0.3940473856410096
ACH-000760,-0.743333712211403
ACH-000762,-0.4977483004611711
ACH-000763,-0.4588625237888712
ACH-000764,-0.35399768094818496
ACH-000765,-0.5390616334750227
ACH-000766,-0.5672436827485768
ACH-000767,-0.1109547978563878
ACH-000768,-0.5003901654417147
ACH-000769,-0.4240255950600324
ACH-000770,-0.5423266549105153
ACH-000771,-0.5404165862688921
ACH-000773,-0.3156746067268499
ACH-000776,-0.5163615311952156
ACH-000777,-0.4832248802163926
ACH-000778,-0.6256279635302577
ACH-000781,-0.5736301767955553
ACH-000782,-0.5053748509141911
ACH-000783,-0.5683029067338329
ACH-000784,-0.6706995591303556
ACH-000785,-0.2826988993376124
ACH-000787,-0.4717948255990329
ACH-000788,-0.631097449416916
ACH-000791,-0.6403044628768118
ACH-000792,-0.5704417386649124
ACH-000794,-0.5373142304948133
ACH-000796,-0.3154794438093371
ACH-000798,-0.4508594292821383
ACH-000799,-0.6762965898686778
ACH-000800,-0.3600374922303714
ACH-000802,-0.3016205429456149
ACH-000804,-0.3333225012300341
ACH-000805,-0.84064654062878
ACH-000809,-0.5560672028871537
ACH-000810,-0.6030455304021896
ACH-000811,-0.5523008277481845
ACH-000817,-0.2752161658761612
ACH-000819,-0.4075453149838063
ACH-000820,-0.5238709554421948
ACH-000821,-0.22400564746024573
ACH-000822,-0.1868322476414666
ACH-000823,-0.4056879285956607
ACH-000824,-0.4712550808209341
ACH-000827,-0.5758897128816182
ACH-000829,-0.4091021489810191
ACH-000831,-0.28767885220594674
ACH-000832,-0.6046518692005429
ACH-000833,-0.29808196457767705
ACH-000834,-0.6315813820720094
ACH-000835,-0.4257499224369826
ACH-000836,-0.7183070163777556
ACH-000837,-0.4661993236924313
ACH-000838,-0.21689203433208684
ACH-000839,-0.6480655709228588
ACH-000840,-0.2250477022986376
ACH-000841,-0.5581739353287848
ACH-000843,-0.2552498695192829
ACH-000846,-0.3890041247728672
ACH-000847,-0.33916531709129466
ACH-000848,-0.3185616786451935
ACH-000849,-0.5695282950152152
ACH-000851,-0.6633272003706602
ACH-000855,-0.40412901603227097
ACH-000856,-0.453422813958887
ACH-000858,-0.3705227823357372
ACH-000859,-0.646227459200067
ACH-000861,-0.4885500805321252
ACH-000862,-0.3732425825644343
ACH-000865,-0.4948558291477967
ACH-000866,-0.4653491203939401
ACH-000867,-0.4103233332562316
ACH-000869,-0.3721976800716089
ACH-000872,-0.4579101770597133
ACH-000873,-0.5654761657548726
ACH-000876,-0.3700515319506119
ACH-000878,-0.5496287052958642
ACH-000880,-0.40405641587248586
ACH-000881,-0.4633711251326702
ACH-000882,-0.4851980253017224
ACH-000884,-0.665934394994038
ACH-000885,-0.36735979406366015
ACH-000887,-0.5827541802146424
ACH-000889,-0.2898409053237858
ACH-000896,-0.5473936053379059
ACH-000898,-0.1943978306723286
ACH-000900,-0.3762662790364746
ACH-000901,-0.6423502772877977
ACH-000905,-0.6486154139634526
ACH-000906,-0.5580435890202128
ACH-000907,-0.3961563503130737
ACH-000910,-0.5101761510206811
ACH-000911,-0.4656761681993209
ACH-000912,-0.5089788375416674
ACH-000913,-0.5042268334047361
ACH-000915,-0.4267390996578015
ACH-000916,-0.8418290257704729
ACH-000917,-0.5320626591319745
ACH-000920,-0.401882716849952
ACH-000921,-0.3996505943215709
ACH-000924,-0.5841833689087835
ACH-000926,-0.5228506701688969
ACH-000928,-0.6377413071405934
ACH-000929,-0.5108268281653753
ACH-000932,-0.3531682278148023
ACH-000935,-0.4507072668780054
ACH-000936,-0.5615695127187383
ACH-000937,-0.5425880443053047
ACH-000938,-0.3653142419243354
ACH-000939,-0.3516461350041195
ACH-000941,-0.500054507201195
ACH-000943,-0.4414357950001807
ACH-000946,-0.15620872370087135
ACH-000947,-0.4827233491338646
ACH-000948,-0.283462354037383
ACH-000950,-0.5706413421310874
ACH-000953,-0.5023648066281395
ACH-000954,-0.5365894579508329
ACH-000957,-0.4015949126906751
ACH-000958,-0.2315884715057157
ACH-000960,-0.471104196820665
ACH-000963,-0.8221688401619393
ACH-000968,-0.4127942817629962
ACH-000969,-0.6211374745811458
ACH-000972,-0.7061480649023274
ACH-000973,-0.518017619958371
ACH-000974,-0.4726770960315025
ACH-000978,-0.4270925842599183
ACH-000984,-0.3044245943472493
ACH-000986,-0.5973540917823095
ACH-000988,-0.643213178665224
ACH-000993,-0.3107851312747427
ACH-000994,-0.3877835019647966
ACH-000996,-0.4575506260141402
ACH-001001,-0.44987309063163866
ACH-001020,-0.15745635778258246
ACH-001028,-0.6013567818369094
ACH-001031,-0.4339882519645887
ACH-001038,-0.4977133925217255
ACH-001048,-0.5094185584010781
ACH-001050,-0.4281447718836597
ACH-001053,-0.28938642113208857
ACH-001054,-0.29990427087908034
ACH-001061,-0.4732587686007284
ACH-001067,-0.5412713486237823
ACH-001075,-0.4768075866780054
ACH-001096,-0.5035590154443884
ACH-001111,-0.4252254999581057
ACH-001119,-0.1682873910218982
ACH-001128,-0.9064749448581678
ACH-001134,-0.3870950632218237
ACH-001151,-0.4350269859095674
ACH-001163,-0.5139536002805737
ACH-001164,-0.5943751828058804
ACH-001183,-0.3706106038945107
ACH-001192,-0.5387322517807265
ACH-001193,-0.2671659525724973
ACH-001196,-0.4609815631761403
ACH-001197,-0.42429917518061466
ACH-001205,-0.4782332265855514
ACH-001211,-0.5000443681683867
ACH-001212,-0.8159321391871431
ACH-001228,-0.6522367104988259
ACH-001232,-0.7816035916809287
ACH-001239,-0.3129711388226029
ACH-001270,-0.6767838844178677
ACH-001274,-0.3911249123315748
ACH-001275,-0.3356167438077073
ACH-001277,-0.4753208720412156
ACH-001278,-0.36041341234607743
ACH-001280,-0.38459400038340014
ACH-001283,-0.6424364549028634
ACH-001289,-0.471085050931173
ACH-001300,-0.4316897795349222
ACH-001301,-0.7255882174346041
ACH-001302,-0.3022332821777192
ACH-001306,-0.3845436373391008
ACH-001318,-0.4289302278273108
ACH-001322,-0.6308626556449124
ACH-001328,-0.5250488362301735
ACH-001332,-0.41244763138526497
ACH-001336,-0.5480759748875806
ACH-001346,-0.5141817890582933
ACH-001353,-0.4970457733803302
ACH-001354,-0.5216998819904108
ACH-001367,-0.3718413409875136
ACH-001368,-0.2979109361426866
ACH-001374,-0.4108413945496915
ACH-001377,-0.540700005080534
ACH-001380,-0.4839620001392465
ACH-001391,-0.3940166220645352
ACH-001408,-0.2823553093861222
ACH-001430,-0.187078193332546
ACH-001431,-0.5646598390257218
ACH-001450,-0.566441701230765
ACH-001496,-0.6124687140302317
ACH-001500,-0.610422079748704
ACH-001523,-0.6126574741192172
ACH-001532,-0.3654034224003764
ACH-001550,-0.44017175375489737
ACH-001552,-0.5522902151263595
ACH-001554,-0.4784661569922351
ACH-001654,-0.38747451065578
ACH-001735,-0.3239359381186633
ACH-001736,-0.21194265415679173
ACH-001737,-0.6105014712489184
ACH-001740,-0.36067274439285424
ACH-001745,-0.44687950090865136
ACH-001765,-0.305181125147006
