,BACH1 (571)
ACH-000004,-0.06515549729666688
ACH-000005,-0.01746500930096176
ACH-000007,0.0705472038564887
ACH-000009,0.15930693983271627
ACH-000011,0.035634621142648634
ACH-000012,-0.09774752268396958
ACH-000013,0.2194838776499308
ACH-000014,0.1809386407181311
ACH-000015,0.11608257108657083
ACH-000017,0.29495968064305483
ACH-000018,-0.05795941643833929
ACH-000019,0.056274932172718825
ACH-000021,0.2393050968995281
ACH-000022,0.25099656966306005
ACH-000025,-0.08774653208293319
ACH-000028,0.18984826293423607
ACH-000030,-0.3490821517039929
ACH-000035,0.11858972314004004
ACH-000036,0.07962380333829783
ACH-000037,-0.023381588970605337
ACH-000039,0.06014863638527807
ACH-000040,0.1436108822605243
ACH-000041,0.19462159280090802
ACH-000042,0.08942180981305582
ACH-000045,0.1632034424156608
ACH-000047,0.22276129074505413
ACH-000052,-0.02981140584350693
ACH-000053,0.19164802336863035
ACH-000054,0.14948410031845488
ACH-000055,0.061529536273281775
ACH-000060,0.21309806546366156
ACH-000067,0.27295566854995723
ACH-000070,0.2358455203860721
ACH-000075,0.3822988637144607
ACH-000078,0.26939395868124405
ACH-000082,0.045308999275902935
ACH-000085,0.22452723522200327
ACH-000086,0.09750788496226023
ACH-000087,0.16630609195759818
ACH-000092,0.3731609754778396
ACH-000095,0.18437318483081608
ACH-000097,0.12887768670629945
ACH-000098,0.3327074751433581
ACH-000099,0.20547070680051088
ACH-000108,-0.08970076425895089
ACH-000113,0.15372807031722766
ACH-000116,0.22176917592638984
ACH-000118,0.15384851202891894
ACH-000120,0.09214331793785346
ACH-000123,0.060183120887148125
ACH-000127,0.12731645242878548
ACH-000128,0.20962589511375965
ACH-000132,0.04418109435254633
ACH-000133,-0.010626474803840916
ACH-000137,0.2566107176951941
ACH-000138,0.1633959640481309
ACH-000142,0.09072979690435197
ACH-000143,0.23659364113545214
ACH-000146,0.2251318294057381
ACH-000148,0.14238984373937108
ACH-000150,0.14799179454026848
ACH-000152,0.037740616786887705
ACH-000153,0.2542279691836655
ACH-000159,0.1443117164051357
ACH-000160,0.0263799747903257
ACH-000163,-0.06431906356407019
ACH-000167,0.07327500457056764
ACH-000168,0.18650743390160876
ACH-000169,0.1852312407008776
ACH-000178,0.18332900703497704
ACH-000183,0.1312248620122548
ACH-000188,0.04444693661400947
ACH-000189,0.048582901531528035
ACH-000190,0.09083423743830277
ACH-000198,-0.04167914526540608
ACH-000203,0.4674379836999038
ACH-000204,0.20303158151065254
ACH-000206,0.09114610073203512
ACH-000207,0.2506904101905579
ACH-000208,-0.05774763032876889
ACH-000210,0.18040895285105346
ACH-000211,0.2739472148208645
ACH-000215,0.034117840297079136
ACH-000221,0.14449331019795353
ACH-000222,0.32264031047308284
ACH-000223,0.11690433781870495
ACH-000226,-0.1452264673709983
ACH-000227,0.2189711665743337
ACH-000228,0.12629446331015715
ACH-000231,0.1024584082981439
ACH-000232,0.2817459982122509
ACH-000233,0.16031864925462602
ACH-000234,0.26498676177625696
ACH-000235,0.2751201962309817
ACH-000237,-0.010811519744214805
ACH-000238,0.0295890017558254
ACH-000242,0.18095267696231734
ACH-000243,0.1340116506970799
ACH-000244,0.09457675774398397
ACH-000246,0.13989933598569684
ACH-000248,-0.03395633869010077
ACH-000250,-0.13107920874595302
ACH-000251,0.13642383556124604
ACH-000252,0.028721823090603987
ACH-000253,0.2998574379289999
ACH-000255,-0.00926850307305469
ACH-000256,0.10453885952758372
ACH-000257,0.09100515542448163
ACH-000258,0.06282456874310463
ACH-000259,0.09519992327580974
ACH-000260,0.057057997688668385
ACH-000261,0.2561233581501139
ACH-000262,0.17984660709017916
ACH-000263,0.11849770053111675
ACH-000264,0.11389621012328605
ACH-000265,0.1243344233015354
ACH-000266,0.08334912956051484
ACH-000272,0.21759760447600632
ACH-000274,0.16465029582931262
ACH-000277,0.21763753652190448
ACH-000278,0.11695155302726302
ACH-000279,0.09113859259240467
ACH-000280,0.23555714286249202
ACH-000281,0.22455007107287134
ACH-000288,0.04456953068426958
ACH-000291,-0.01823535710426105
ACH-000293,0.19158144047320685
ACH-000294,0.22105555409096836
