,GUCA2B (2981)
ACH-000004,0.23453840048387314
ACH-000005,0.17017250555272356
ACH-000007,0.22470990455287426
ACH-000009,0.12578424355300974
ACH-000011,0.20375942653525456
ACH-000012,0.031058595397696943
ACH-000013,0.07650743205377182
ACH-000014,0.22672865010991985
ACH-000015,0.10698710032120932
ACH-000017,0.0008155030053863295
ACH-000018,0.2499357024408776
ACH-000019,0.15176650574146114
ACH-000021,0.11749035097168913
ACH-000022,0.14433028338204376
ACH-000025,0.034759158602156816
ACH-000028,0.0664256394216085
ACH-000030,0.10549978870795323
ACH-000035,-0.04536425007587468
ACH-000036,0.18966756906027946
ACH-000037,0.11577155158235836
ACH-000039,0.07877014062167499
ACH-000040,-0.005354410905142602
ACH-000041,0.2356097528225845
ACH-000042,0.2495770398754389
ACH-000045,0.2196376853139144
ACH-000047,0.029227877766246423
ACH-000052,0.07126802635503042
ACH-000053,0.07047680785725209
ACH-000054,0.14414993963948508
ACH-000055,0.15540010649536495
ACH-000060,0.11470883240602547
ACH-000067,0.1424999370477692
ACH-000070,0.26075805371919525
ACH-000075,0.257561190350759
ACH-000078,0.09169960157629783
ACH-000082,0.12048682820238438
ACH-000085,0.02576409287322208
ACH-000086,0.06324999939183769
ACH-000087,0.23692461290801645
ACH-000092,0.02594397213304104
ACH-000095,0.19721884629560307
ACH-000097,0.08365314885223125
ACH-000098,0.07282132131733958
ACH-000099,0.07646120636303681
ACH-000108,0.11056257320503786
ACH-000113,0.12864039888193432
ACH-000116,0.1194938538026582
ACH-000118,0.06676009525673605
ACH-000120,0.1286239448869919
ACH-000123,0.16107114178843426
ACH-000127,0.13833734870496034
ACH-000128,0.0725332885986313
ACH-000132,-0.0753878212337572
ACH-000133,-0.01841291812847864
ACH-000137,0.06587254061956689
ACH-000138,0.1753328974910162
ACH-000142,0.0575089205820067
ACH-000143,0.022290203553582785
ACH-000146,0.14855077468408792
ACH-000148,0.13292247871296134
ACH-000150,0.0003170020792628931
ACH-000152,-0.007569335279755473
ACH-000153,0.1116913245304143
ACH-000159,0.16127072336119266
ACH-000160,0.10975331471190757
ACH-000163,0.16284283437128785
ACH-000167,0.02095649337390168
ACH-000168,0.1212537491721256
ACH-000169,0.08019774338424847
ACH-000178,0.09957911315368727
ACH-000183,0.06908561634862816
ACH-000188,-0.03197650658087128
ACH-000189,0.16807982963728788
ACH-000190,0.18669949178508227
ACH-000198,0.09873806780991834
