,ARID5A (10865)
ACH-000227,-0.16221918207316313
ACH-000228,-0.2521113727941381
ACH-000231,-0.22612286994110656
ACH-000232,-0.11836556967193974
ACH-000233,-0.15347218093457607
ACH-000234,-0.18532740288267416
ACH-000235,-0.16534359411834856
ACH-000237,-0.1381241858466862
ACH-000238,-0.09268974726073057
ACH-000242,-0.21572770608269973
ACH-000243,-0.054303836010118664
ACH-000244,-0.4376409236329275
ACH-000246,-0.19174776407187885
ACH-000248,-0.2830096480810059
ACH-000250,-0.1844091397731404
ACH-000251,-0.1778860531585005
ACH-000252,0.08938887390056205
ACH-000253,-0.2780835488017379
ACH-000255,-0.2608770203825266
ACH-000256,-0.05833093923980395
ACH-000257,-0.05647882223547804
ACH-000258,-0.14053148391354525
ACH-000259,-0.20720212633990268
ACH-000260,-0.16546476394359824
ACH-000261,-0.19105048016792675
ACH-000262,-0.22894896173964585
ACH-000263,-0.1461204452356431
ACH-000264,-0.15012534544964504
ACH-000265,-0.10514347488265087
ACH-000266,-0.16367588804031846
ACH-000272,-0.13705462459681206
ACH-000274,-0.2641943476157449
ACH-000277,-0.1883303137403269
ACH-000278,-0.1265094665941511
ACH-000279,-0.18241449404301213
ACH-000280,-0.1541365520311388
ACH-000281,-0.11984032730264575
ACH-000288,-0.21459837167421536
ACH-000291,-0.27958872259121503
ACH-000293,-0.08812191142631519
ACH-000294,-0.12371230982105633
ACH-000295,-0.11526700890098635
ACH-000296,-0.037730558577624765
ACH-000302,-0.071356578780398
ACH-000304,-0.325751364454622
ACH-000307,-0.2611276647040209
ACH-000308,-0.30119289387103576
ACH-000310,-0.3858074470998189
ACH-000311,0.09977268249096387
ACH-000312,-0.2058565129930108
ACH-000315,-0.37900048616864296
ACH-000316,-0.1523351729376602
ACH-000317,-0.4386169580089021
ACH-000318,-0.20983648064948
ACH-000319,-0.01039218435991407
ACH-000320,-0.15488040569411834
ACH-000322,-0.21573670489803515
ACH-000323,-0.1421834127145737
ACH-000324,-0.1438149991719074
ACH-000329,-0.23605064880885876
ACH-000330,-0.3219802013609501
ACH-000331,-0.2239598459115621
ACH-000332,-0.17217066476552073
ACH-000334,-0.3606027330106155
ACH-000335,-0.007754439949431944
ACH-000336,-0.14520661460510964
ACH-000337,0.02577241286267215
ACH-000338,-0.3207908887179509
ACH-000339,-0.20595860340975025
ACH-000341,-0.1274890053407642
ACH-000348,-0.18575014699109035
ACH-000350,-0.1101219596484175
ACH-000352,-0.026418230992774096
ACH-000356,-0.3795890723084744
ACH-000361,0.07399720122059329
ACH-000362,-0.22212771722688865
ACH-000363,-0.1530678458824152
ACH-000364,-0.2693224282577674
ACH-000365,-0.3014251805038101
ACH-000366,-0.1886477274955044
ACH-000368,-0.2329069117782553
ACH-000374,-0.4103357652933243
ACH-000375,-0.06665054185350845
ACH-000376,-0.13521628573041758
ACH-000381,-0.022207211603027792
ACH-000383,-0.09651050919015207
ACH-000387,-0.21454025503807853
ACH-000389,-0.12629967894154145
ACH-000390,-0.32987217732755
ACH-000393,-0.2173926935822478
ACH-000395,-0.4914099003342828
ACH-000396,-0.3314230887838048
ACH-000397,-0.2097881888370076
ACH-000401,-0.133264528917807
ACH-000402,-0.2645888947526302
ACH-000403,-0.31878062087386555
ACH-000404,0.0727927018932629
ACH-000406,-0.13363066816703972
ACH-000407,-0.1519414450755051
ACH-000408,-0.0764488760755754
ACH-000410,-0.196562216679342
ACH-000411,-0.12854516438269484
ACH-000414,-0.09287676963651456
ACH-000415,-0.3618864019135839
ACH-000416,-0.15569956476912006
ACH-000420,-0.14627476814918686
ACH-000421,0.004045584749785381
ACH-000424,-0.14617727316934062
ACH-000425,-0.3512130532181826
ACH-000426,0.172130051798444
ACH-000427,-0.12041440191024405
ACH-000433,-0.11704811622381404
ACH-000435,-0.2264547328715052
ACH-000436,-0.1550690919111343
ACH-000444,-0.07139336515246814
ACH-000445,0.04884905050635311
ACH-000448,-0.306803401162181
ACH-000450,-0.0869995322013337
ACH-000452,-0.11421890145241788
ACH-000454,-0.20424769493239095
ACH-000458,-0.2920372106888565
ACH-000459,0.13377103974106355
ACH-000460,-0.016152263009388757
ACH-000461,-0.2921548222075473
ACH-000463,-0.1695311375688286
ACH-000464,-0.05312269361348455
ACH-000466,-0.2361833915098947
ACH-000467,-0.106299950953668
ACH-000468,-0.2841919928590752
ACH-000469,-0.13318790263585195
ACH-000470,-0.1682339896191628
ACH-000471,-0.09858602129249268
ACH-000472,-0.07521697947453848
ACH-000473,-0.14235201815381296
ACH-000475,-0.14749935320395835
ACH-000476,-0.10313532636461166
ACH-000477,-0.07521686736471568
ACH-000479,-0.14289007277827553
ACH-000480,-0.1729930899213573
ACH-000481,-0.29648375163987545
ACH-000483,-0.060235572318689125
ACH-000484,-0.121575357804858
ACH-000485,-0.2338348047243887
ACH-000486,-0.18736040170868465
ACH-000487,-0.19169168040245316
ACH-000488,-0.10652418140643924
ACH-000490,-0.06691350482319446
ACH-000491,-0.28780849319162083
ACH-000495,-0.2970959492882261
ACH-000496,-0.2654923789282044
ACH-000499,-0.1665602600752778
ACH-000500,-0.28754872184896096
ACH-000502,-0.2195105980502388
ACH-000503,-0.2579166083867416
ACH-000505,-0.15627743678944556
ACH-000507,-0.16144476175239705
ACH-000510,-0.1531084477712493
ACH-000511,-0.058844531521493514
ACH-000512,-0.3006503683206561
ACH-000516,-0.05192004141373595
ACH-000517,-0.1645828297823081
ACH-000518,-0.06211190059885775
ACH-000520,-0.2658596171563996
ACH-000521,-0.2656044344965537
ACH-000522,-0.13765459586733042
ACH-000524,-0.1638457491257557
ACH-000527,-0.028215943541141188
ACH-000528,-0.1331988458308608
ACH-000537,-0.011376329913813104
ACH-000541,-0.2532140387428193
ACH-000542,-0.15459151501418775
ACH-000544,-0.1880539559580496
ACH-000545,-0.2077825597211984
ACH-000547,-0.23014620698499105
ACH-000548,-0.1935881498149905
ACH-000549,-0.2326170295435054
ACH-000550,-0.14941655222219755
ACH-000552,-0.2574191425120002
ACH-000556,-0.21126791475167328
ACH-000557,-0.2943619926507076
ACH-000569,-0.6720860822125191
ACH-000570,-0.24625343917905
ACH-000571,-0.05597525355888938
ACH-000573,-0.2757749965073751
ACH-000576,0.23968637322242475
ACH-000579,-0.11571431768741294
ACH-000580,-0.02161498424944258
ACH-000584,-0.13843209145338
ACH-000585,-0.04159434082836014
ACH-000588,0.1088025266266034
ACH-000589,-0.2304613937355773
ACH-000591,-0.0822703834031321
ACH-000593,-0.11009385821451444
ACH-000600,-0.28552222058964905
ACH-000601,-0.2216873322053685
ACH-000605,-0.1737533849429078
ACH-000606,-0.25291906034754896
ACH-000608,-0.176609736985213
ACH-000614,-0.10349400331835984
ACH-000616,-0.2870544600964822
ACH-000618,-0.2204860145904413
ACH-000619,-0.2839334111156147
ACH-000620,-0.15038926675882344
ACH-000621,-0.16412399317395274
ACH-000622,-0.1678035315452046
ACH-000623,-0.13355287149269887
ACH-000624,-0.2052317584159277
ACH-000627,-0.08051264010183969
ACH-000630,-0.24811872305856436
ACH-000631,-0.21831578388232709
ACH-000632,-0.1309492843359258
ACH-000633,-0.22333352423418812
ACH-000637,-0.1283649382163816
ACH-000638,-0.132840816750536
ACH-000646,-0.07831820004565983
ACH-000647,-0.14702619217876065
ACH-000648,-0.2310999633456602
ACH-000649,-0.18175716338024214
ACH-000651,-0.26959807052215545
ACH-000652,-0.05020799511864733
ACH-000653,-0.08277884544398426
ACH-000657,-0.2113798015598467
ACH-000658,-0.11380581010990096
ACH-000661,-0.17865329709770048
ACH-000662,-0.2358794366843706
ACH-000663,-0.06684632955079622
ACH-000665,-0.246523234442822
ACH-000671,-0.10469628213558826
ACH-000672,-0.6268760254648654
ACH-000673,-0.28234883645466263
ACH-000676,-0.12195739422011588
ACH-000677,-0.2916182061547584
ACH-000681,-0.2097630734878761
ACH-000683,-0.18146618897643446
ACH-000684,-0.299848185974956
ACH-000688,-0.13837537386984305
ACH-000693,-0.15814253474860002
ACH-000694,-0.13156450218987698
ACH-000695,-0.16262012008552976
ACH-000696,-0.14949887939860634
ACH-000697,-0.2534783046363161
ACH-000699,-0.2764210389560324
ACH-000701,-0.08518032116402158
ACH-000706,-0.1355700125423205
ACH-000711,-0.3093545765245676
ACH-000713,-0.3823981886506146
ACH-000714,-0.2561254870519781
ACH-000718,-0.2802776867769384
ACH-000720,-0.22169885699243955
ACH-000721,-0.3552233441622063
ACH-000724,-0.37374269125744697
ACH-000725,-0.21071263405432766
ACH-000732,-0.27948158067356543
ACH-000734,-0.07613489004715031
ACH-000735,-0.12732817772387553
ACH-000736,-0.1885299407042745
ACH-000738,-0.22494874830595332
ACH-000746,-0.08309808625628502
ACH-000747,-0.06451155092155839
ACH-000748,-0.15928688427075385
ACH-000753,-0.08191661938946511
ACH-000756,-0.3634402678466233
ACH-000757,-0.2396672701519361
ACH-000758,-0.2370412050949281
ACH-000760,-0.09501961609432126
ACH-000762,-0.2593511013646069
ACH-000763,-0.08695163680593193
ACH-000764,0.052382401393987456
ACH-000765,-0.2942896587289337
ACH-000766,-0.2313153188084299
ACH-000767,-0.2154861300818693
ACH-000768,-0.24121952080288425
ACH-000769,-0.4539834309478183
ACH-000770,-0.3163853926188357
ACH-000771,-0.23427111626547084
ACH-000773,-0.08350965662591989
ACH-000776,-0.11332969571645203
ACH-000777,-0.2525431905478824
ACH-000778,-0.20694742865638896
ACH-000781,-0.014970952169230162
ACH-000782,-0.4568336526620557
ACH-000783,-0.2035643703759393
ACH-000784,-0.2000693216923699
ACH-000785,-0.2998729830087362
ACH-000787,-0.04420972074750977
ACH-000788,-0.200692323376807
ACH-000791,-0.2702234367460409
ACH-000792,-0.2470516859624104
ACH-000794,-0.2216502133538168
ACH-000796,-0.2765132088940488
ACH-000798,-0.1066782716320121
ACH-000799,-0.1814517195230106
ACH-000800,-0.11381542979708525
ACH-000802,-0.31474319904901715
ACH-000804,-0.2986268140420699
ACH-000805,-0.3907344237045138
ACH-000809,-0.08194637431510468
ACH-000810,0.02142868453255856
ACH-000811,-0.1984581121068183
ACH-000817,-0.033219383461547534
ACH-000819,-0.08428617999814897
ACH-000820,-0.1991552075561628
ACH-000821,0.11756073547420948
ACH-000822,-0.11288287651176215
ACH-000823,-0.11690703153801993
ACH-000824,-0.17456272187430216
ACH-000827,-0.22276109644058315
ACH-000829,-0.2352064061414439
ACH-000831,-0.2957766339293063
ACH-000832,-0.11252985950132123
ACH-000833,-0.21077099660058413
ACH-000834,-0.20035349326147944
ACH-000835,-0.053980248900264316
ACH-000836,0.1058958766477773
ACH-000837,-0.16306405057586845
ACH-000838,-0.13421694521528688
ACH-000839,-0.2141467866317396
ACH-000840,-0.13679501353728513
ACH-000841,-0.10622555201752697
ACH-000843,-0.4440145425265352
ACH-000846,-0.12961944130110406
ACH-000847,-0.169741910653531
ACH-000848,0.026541958113974556
ACH-000849,-0.29567999878222806
ACH-000851,-0.21430371590473465
ACH-000855,-0.2331355832811805
ACH-000856,-0.2273677607286477
ACH-000858,-0.2338003593531535
ACH-000859,-0.2835591480504325
ACH-000861,-0.17136479441229974
ACH-000862,-0.10356553391173802
ACH-000865,-0.10536027513442144
ACH-000866,-0.12309531293031355
ACH-000867,-0.15852749823020115
ACH-000869,-0.3069755796885971
ACH-000872,-0.1843715974548352
ACH-000873,-0.18134503978059013
ACH-000876,-0.3418625003551493
ACH-000878,0.1408331863784543
ACH-000880,-0.16496859737730002
ACH-000881,-0.10692302227791728
ACH-000882,-0.16924895235036153
ACH-000884,-0.13449743308347709
ACH-000885,-0.19736684831756435
ACH-000887,-0.23478859602930144
ACH-000889,-0.15993051905877206
ACH-000896,-0.2186936110802727
ACH-000898,-0.18042885671563286
ACH-000900,-0.2545666430533745
ACH-000901,-0.18789502479497944
ACH-000905,-0.1132901419941812
ACH-000906,-0.11057620263100004
ACH-000907,0.0651370361249739
ACH-000910,-0.21842538339327885
ACH-000911,-0.2284712558347041
ACH-000912,-0.31843058909456096
ACH-000913,-0.19557446881333151
ACH-000915,-0.019979732712164442
ACH-000916,-0.1131219197099258
ACH-000917,0.033535286191430695
ACH-000920,0.2466925638283039
ACH-000921,-0.17388801125194192
ACH-000924,-0.2283621193258057
ACH-000926,-0.06311823438453946
ACH-000928,-0.0068106354118350155
ACH-000929,-0.15498487078148065
ACH-000932,-0.17424493992016912
ACH-000935,-0.17302963811650093
ACH-000936,-0.29362317362995266
ACH-000937,-0.3122516713997105
ACH-000938,-0.20824956257080915
ACH-000939,0.16583534914573128
ACH-000941,-0.3971690590951102
ACH-000943,-0.10622571953137064
ACH-000946,0.016692437720898973
ACH-000947,-0.048826115237004496
ACH-000948,-0.15969873118804015
ACH-000950,0.03241767735443229
ACH-000953,-0.3094018981103831
ACH-000954,-0.11020043263884198
ACH-000957,-0.3785325410718312
ACH-000958,-0.2319293325785952
ACH-000960,-0.3296324002585536
ACH-000963,-0.4094496787132389
ACH-000968,-0.05896258274109089
ACH-000969,-0.3703094651787116
ACH-000972,-0.0243495233443916
ACH-000973,-0.1495830743635136
ACH-000974,-0.25597176789528353
ACH-000978,-0.12586664041073925
ACH-000984,-0.2740261534271622
ACH-000986,-0.3200096704539047
ACH-000988,-0.24950806447151624
ACH-000993,-0.17351091384650166
ACH-000994,-0.2388478594681881
ACH-000996,-0.4147158588064129
ACH-001001,-0.2114553808169545
ACH-001020,0.03408161239570162
ACH-001028,-0.34935771935661625
ACH-001031,-0.1170123689460112
ACH-001038,-0.17967261655998035
ACH-001048,-0.09873611080248476
ACH-001050,-0.2572626065513659
ACH-001053,0.12388696959675324
ACH-001054,-0.1915542613198093
ACH-001061,0.052520094420101374
ACH-001067,-0.1782457095064499
ACH-001075,0.004997490095017428
ACH-001096,-0.03909282626661262
ACH-001111,-0.061033816432186784
ACH-001119,-0.16135355939772594
ACH-001128,0.8744213553826824
ACH-001134,-0.02472841895955808
ACH-001151,-0.15244170409487162
ACH-001163,-0.40000094024151855
ACH-001164,-0.1707808951076112
ACH-001183,-0.25657986808047023
ACH-001192,-0.41164601544731466
ACH-001193,-0.3074861511958729
ACH-001196,-0.170701763530602
ACH-001197,-0.4481046710329501
ACH-001205,-0.04749169861411452
ACH-001211,0.040760724987652514
ACH-001212,-0.6893968913873617
ACH-001228,-0.10159563022199156
ACH-001232,-0.1417196986225891
ACH-001239,-0.3767347181895327
ACH-001270,-0.2676071454426629
ACH-001274,-0.21689906596505332
ACH-001275,-0.10807705682403324
ACH-001277,-0.1896549764043176
ACH-001278,-0.042322610356780616
ACH-001280,-0.14458050127486613
ACH-001283,-0.10720158630658648
ACH-001289,0.03914290553218399
ACH-001300,-0.1935376054048386
ACH-001301,-0.2852812817622501
ACH-001302,-0.020934950327317757
ACH-001306,-0.06647950560907938
ACH-001318,-0.14619224359656272
ACH-001322,-0.1573184694623404
ACH-001328,-0.2413703738981917
ACH-001332,-0.4870112140383965
ACH-001336,-0.08601275567873773
ACH-001346,-0.12457980050695865
ACH-001353,-0.211444215898065
ACH-001354,-0.20966185557201644
ACH-001367,-0.13920593950196575
ACH-001368,-0.22997173302705085
ACH-001374,-0.3802254348254568
ACH-001377,-0.09299381176986246
ACH-001380,-0.17872599593461033
ACH-001391,-0.2906240254857639
ACH-001408,-0.2505251389098708
ACH-001430,-0.4208716994626097
ACH-001431,-0.14402553118824668
ACH-001450,-0.03822457520314994
ACH-001496,-0.06516493808170976
ACH-001500,-0.013702368367001113
ACH-001523,-0.24640593145838655
ACH-001532,-0.21864984106393964
ACH-001550,0.08403039756520678
ACH-001552,-0.22670790919967676
ACH-001554,-0.21547569577450845
ACH-001654,-0.21437929200166567
ACH-001735,-0.17768201543514073
ACH-001736,-0.39042511677791336
ACH-001737,-0.547699417822516
ACH-001740,-0.17451157039295204
ACH-001745,-0.24402229423184515
ACH-001765,-0.23748778093739556
