,TGIF2 (60436)
ACH-000004,-0.22172609508740646
ACH-000005,-0.3298347097493249
ACH-000007,0.028602195076328014
ACH-000009,-0.1497672203851034
ACH-000011,-0.1073293193645201
ACH-000012,0.06983277026972809
ACH-000013,0.06526392502404382
ACH-000014,-0.17802881873814294
ACH-000015,-0.13846789940799836
ACH-000017,-0.0320146187931232
ACH-000018,-0.0025963883362053962
ACH-000019,0.14265617759019053
ACH-000021,0.032953463968705035
ACH-000022,-0.0229330323714228
ACH-000025,-0.15522746898853204
ACH-000028,-0.059595833992342064
ACH-000030,-0.1498913105547851
ACH-000035,-0.05248867607005407
ACH-000036,-0.10533477183701408
ACH-000037,0.013949727178540948
ACH-000039,0.07002008166066066
ACH-000040,0.004445635406572907
ACH-000041,0.1528726500885257
ACH-000042,-0.1925151369598876
ACH-000045,-0.15431255539075234
ACH-000047,-0.009118662635701774
ACH-000052,-0.09594922350962104
ACH-000053,0.034377663922603684
ACH-000054,-0.032284663310577257
ACH-000055,-0.2714963783352862
ACH-000060,-0.057208278259815386
ACH-000067,0.11584969018294575
ACH-000070,0.1501248513630782
ACH-000075,-0.008706805370446491
ACH-000078,-0.10967085676665858
ACH-000082,-0.011662955405613122
ACH-000085,-0.04774093157939528
ACH-000086,-0.0930158373543182
ACH-000087,-0.030531705625148082
ACH-000092,-0.12443333043812885
ACH-000095,-0.03379122408092202
ACH-000097,0.10011245150872324
ACH-000098,0.043752775238464985
ACH-000099,-0.8022807569810506
ACH-000108,-0.2195010952052792
ACH-000113,-0.12691907524645962
ACH-000116,-0.012341716606133892
ACH-000118,-0.21530107981058166
ACH-000120,0.1608000652997598
ACH-000123,-0.014626062606610844
ACH-000127,-0.3500060240923432
ACH-000128,-0.1521582488384772
ACH-000132,0.12772084928577013
ACH-000133,-0.12798948881753636
ACH-000137,-0.10067790438301416
ACH-000138,-0.03772989666053829
ACH-000142,-0.20125445491601907
ACH-000143,0.2089589129119912
ACH-000146,-0.04522958890430525
ACH-000148,-0.13355924360789925
ACH-000150,0.02471752928675621
ACH-000152,-0.15099635642216788
ACH-000153,-0.03809183540985316
ACH-000159,0.03168732249523337
ACH-000160,-0.06792995535188175
ACH-000163,-0.09470747680183657
ACH-000167,0.5627982877650235
ACH-000168,0.021257761181853824
ACH-000169,-0.010636607366395994
ACH-000178,-0.13945450616724767
ACH-000183,-0.500795466173922
ACH-000188,-0.07711565752275908
ACH-000189,-0.0930461805765977
ACH-000190,-0.022708053425041626
ACH-000198,0.14215217281414874
ACH-000203,-0.11786318565990883
ACH-000204,-0.03328751547149552
ACH-000206,-0.08279732545934504
ACH-000207,-0.11660603377914075
ACH-000208,-0.14932535422678253
ACH-000210,-0.11009791132676663
ACH-000211,-0.1536700859482624
ACH-000215,-0.09727896142163106
ACH-000221,-0.4184846016838512
ACH-000222,0.0778773608113376
ACH-000223,-0.020914763743443487
ACH-000226,-0.12330936294577165
ACH-000227,-0.193994852628999
ACH-000228,-0.08635563625028024
ACH-000231,-0.020973755662534628
ACH-000232,-0.08391770817213763
ACH-000233,0.0696400940374687
ACH-000234,0.0006623944896976058
ACH-000235,-0.20257190063642808
ACH-000237,0.008242521023158091
ACH-000238,-0.0383482596196548
ACH-000242,-0.2086611948377213
ACH-000243,0.10997710843009398
ACH-000244,-0.07628916906131998
ACH-000246,-0.022157893897670096
ACH-000248,-0.15391756090804787
ACH-000250,-0.008103368161273375
ACH-000251,-0.08709601717677484
ACH-000252,0.21293629178683704
ACH-000253,-0.014951639770386512
ACH-000255,-0.21974682661612707
ACH-000256,0.06770603848115052
ACH-000257,-0.0060515211187734865
ACH-000258,-0.15029132262341974
ACH-000259,-0.0012731233063280954
ACH-000260,-0.0476142003129976
ACH-000261,-0.012675527547428796
ACH-000262,0.059417159057252665
ACH-000263,0.259679296930813
ACH-000264,-0.21907346441555864
ACH-000265,0.035137652627289864
ACH-000266,-0.1004113324446924
ACH-000272,-0.13032962132176398
ACH-000274,-0.12116445368204047
ACH-000277,-0.22688291418945455
ACH-000278,0.00784558140515753
ACH-000279,-0.05597180885209183
ACH-000280,-0.13935469264958225
ACH-000281,-0.3303395343798456
ACH-000288,-0.053990837563046415
ACH-000291,-0.0023029788138814768
ACH-000293,-0.008647231343102338
ACH-000294,-0.26676841069875096
ACH-000295,-0.17880647532247604
ACH-000296,0.011044243271863586
ACH-000302,-0.11414312343160116
ACH-000304,-0.19432957116655
ACH-000307,0.0032185136282395464
ACH-000308,-0.10649064737279183
ACH-000310,-0.2253129795196473
ACH-000311,-0.08483207287510976
ACH-000312,-0.08939857315095967
ACH-000315,-0.05627814059521013
ACH-000316,-0.1319956360964625
ACH-000317,0.038185958798578494
ACH-000318,0.04603488001549657
ACH-000319,0.0334840720394797
ACH-000320,-0.10169204955780384
ACH-000322,0.002451977322371975
ACH-000323,-0.2035175478431148
ACH-000324,0.0894330972444719
ACH-000329,0.009626621801605305
ACH-000330,-0.038759266886734575
ACH-000331,-0.17186665476827592
ACH-000332,-0.021725372931784368
ACH-000334,0.07918171956118282
ACH-000335,-0.17461341103772354
ACH-000336,-0.18893292225197955
ACH-000337,0.08255982965306148
ACH-000338,-0.11423330507425893
ACH-000339,-0.08790468443057141
