,PTPRG (5793)
ACH-000368,-0.017419258605748583
ACH-000374,-0.1494123299414442
ACH-000375,-0.1343116887749077
ACH-000376,-0.17666851121107002
ACH-000381,-0.16212278580568448
ACH-000383,-0.2232953284058416
ACH-000387,-0.12734091016955634
ACH-000389,-0.0379264410438984
ACH-000390,-0.18363112438382348
ACH-000393,-0.2822822523081817
ACH-000395,-0.15991461173086588
ACH-000396,-0.32232482058140605
ACH-000397,-0.19117687333664
ACH-000401,-0.2440936878961866
ACH-000402,-0.11102056926887922
ACH-000403,-0.14481846366414355
ACH-000404,-0.5133467347089208
ACH-000406,-0.18022915801657166
ACH-000407,-0.30328246136094983
ACH-000408,-0.2264548811149631
ACH-000410,-0.05747823756869212
ACH-000411,-0.13165269809449706
ACH-000414,-0.07425157764077747
ACH-000415,-0.19545203664979768
ACH-000416,-0.10322324156469566
ACH-000420,-0.2799744835500151
ACH-000421,-0.14581249668265192
ACH-000424,-0.08367647631308571
ACH-000425,-0.20841317208593368
ACH-000426,-0.00029647532088900594
ACH-000427,0.0009694165079833918
ACH-000433,-0.31883230214834685
ACH-000435,-0.05882934759566925
ACH-000436,-0.17203990984489706
ACH-000444,-0.2619198288463001
ACH-000445,-0.2650390465709405
ACH-000448,-0.09814757242936513
ACH-000450,-0.2351970038958241
ACH-000452,-0.13882795058791272
ACH-000454,-0.5051671908461653
ACH-000458,-0.29858025265639604
ACH-000459,-0.30142298047078186
ACH-000460,-0.18812422832874104
ACH-000461,-0.2417096101671519
ACH-000463,-0.15496343407541988
ACH-000464,-0.0813995199786811
ACH-000466,-0.12222946699486127
ACH-000467,-0.2010229939642999
ACH-000468,-0.11547323473514245
ACH-000469,-0.2824132911059468
ACH-000470,-0.13680407418585253
ACH-000471,0.027353406661695768
ACH-000472,-0.21447524756280176
ACH-000473,-0.14563300488064634
ACH-000475,-0.17314999813070234
ACH-000476,-0.17541824995868804
ACH-000477,-0.3111964612639048
ACH-000479,0.005858403811673159
ACH-000480,-0.14444546743277326
ACH-000481,-0.2253370828134735
ACH-000483,-0.1594009885220452
ACH-000484,-0.2363396747019787
ACH-000485,-0.1758843674035267
ACH-000486,-0.34851398274525675
ACH-000487,-0.11680827860970022
ACH-000488,-0.1787783841973689
ACH-000490,-0.2892046890022669
ACH-000491,0.2339201551674585
ACH-000495,-0.2667492809508838
ACH-000496,-0.010134622964783695
ACH-000499,-0.2760600918596776
ACH-000500,-0.00917592654949873
ACH-000502,-0.13692991703305518
ACH-000503,-0.2989179619139981
ACH-000505,-0.18747690001123926
ACH-000507,-0.25933459071650583
ACH-000510,-0.18397233982229227
ACH-000511,-0.22784978941396036
ACH-000512,-0.3177161915676108
ACH-000516,-0.11919581113741802
ACH-000517,-0.10151703341531124
ACH-000518,-0.13290543219330975
ACH-000520,-0.2597346759229547
ACH-000521,0.03689525352184687
ACH-000522,-0.3124505127509254
ACH-000524,-0.2611986836316232
ACH-000527,-0.2891111613652239
ACH-000528,-0.3026944274886547
ACH-000537,-0.16513142522978408
ACH-000541,0.05247439330647245
ACH-000542,-0.3279060051365176
ACH-000544,-0.2769764848473957
ACH-000545,-0.17154092332618798
ACH-000547,-0.1461128720375079
ACH-000548,-0.2325296969483787
ACH-000549,-0.23931575436286145
ACH-000550,-0.30098836241446403
ACH-000552,-0.1701060829122301
ACH-000556,-0.18428235547505556
ACH-000557,-0.025640679801733672
ACH-000569,-0.14883291775704768
ACH-000570,-0.3408385197434274
ACH-000571,-0.1826589213984305
ACH-000573,-0.21305634307200272
ACH-000576,-0.1024859969899627
ACH-000579,-0.2969183545724991
ACH-000580,-0.20319726055010928
ACH-000584,-0.2720931762424004
ACH-000585,-0.07358203447667976
ACH-000588,-0.13842940465502415
ACH-000589,-0.15356965296738126
ACH-000591,-0.24721201780141105
ACH-000593,-0.10070610233330847
ACH-000600,-0.12100668390515094
ACH-000601,-0.21565980322110606
ACH-000605,-0.1822194248300678
ACH-000606,-0.10317081401527928
ACH-000608,-0.1618434220615271
ACH-000614,-0.21733511999550995
ACH-000616,-0.13447322644793136
ACH-000618,-0.09820082418516636
ACH-000619,-0.21180601513563732
ACH-000620,-0.285884377321148
ACH-000621,-0.14755639028683726
ACH-000622,-0.029536125218935876
ACH-000623,-0.061581784794863925
ACH-000624,-0.19740174218025933
ACH-000627,-0.31711518494639224
ACH-000630,-0.2481117372461823
ACH-000631,0.1398940226236789
ACH-000632,-0.08375109128882949
ACH-000633,-0.17323209403310888
ACH-000637,-0.23030112276049625
ACH-000638,-0.39383542377889214
ACH-000646,-0.17105257473050287
ACH-000647,-0.12006030248964933
ACH-000648,-0.3070680342601629
ACH-000649,-0.1223478953244458
ACH-000651,-0.01633428508876773
ACH-000652,-0.2252882091841607
ACH-000653,-0.16899820938030055
ACH-000657,-0.14529174819446236
ACH-000658,0.17799167614259992
ACH-000661,-0.33400184790756776
ACH-000662,-0.19196705840391395
ACH-000663,-0.16999624488337892
ACH-000665,-0.13468901065117408
ACH-000671,-0.14115011175086786
ACH-000672,-0.5412628478319874
ACH-000673,-0.3373855272878143
ACH-000676,-0.08382381794852224
ACH-000677,-0.22926135072248746
ACH-000681,-0.10075955526266776
ACH-000683,-0.19493505847524786
ACH-000684,-0.20543479890922148
ACH-000688,-0.13361520880076425
ACH-000693,-0.17265681336546762
ACH-000694,-0.17483511810663266
ACH-000695,0.029939575589816168
ACH-000696,-0.22056966696124625
ACH-000697,-0.30384548466290784
ACH-000699,-0.12121565354410276
ACH-000701,-0.26911411417657666
ACH-000706,-0.17369010336110913
ACH-000711,-0.231241378126766
ACH-000713,-0.18823754480317856
ACH-000714,0.0005366754142720471
ACH-000718,-0.2626814909212208
ACH-000720,-0.2737992942209401
ACH-000721,-0.2970390659189637
ACH-000724,-0.08752317592243211
ACH-000725,-0.1008824169768527
ACH-000732,-0.27460445832845737
ACH-000734,-0.16285077774519185
ACH-000735,-0.18000119924732047
ACH-000736,-0.18271480394367173
ACH-000738,-0.23226377127882
ACH-000746,0.029157150723894618
ACH-000747,0.003679345570065672
ACH-000748,-0.12728696950010826
ACH-000753,-0.03640961983260112
ACH-000756,-0.3001033584839736
ACH-000757,-0.04356895530626992
ACH-000758,-0.07592346806290112
ACH-000760,-0.1756337547094467
ACH-000762,-0.11741301134037828
ACH-000763,-0.21269495647152875
ACH-000764,-0.3696042823163886
ACH-000765,-0.32415828384840695
ACH-000766,0.0717204942054002
ACH-000767,-0.15001175656059945
ACH-000768,-0.30788000709161584
ACH-000769,-0.18746698943432932
ACH-000770,-0.22328382509454653
ACH-000771,-0.08736746670630477
ACH-000773,-0.10054489648770668
ACH-000776,-0.0829178313206421
ACH-000777,-0.1770260485050764
ACH-000778,-0.12805317495239674
ACH-000781,-0.17719282978149242
ACH-000782,-0.12068010057586602
ACH-000783,-0.049549523047169516
ACH-000784,-0.2555297817838869
ACH-000785,-0.17583502906882822
ACH-000787,-0.035290135527266106
ACH-000788,-0.2706450515851588
ACH-000791,-0.1371686662028979
ACH-000792,-0.3084818899509078
ACH-000794,-0.1050943827135612
ACH-000796,-0.22177120464341346
ACH-000798,-0.1557566161843655
ACH-000799,-0.2641698700350661
ACH-000800,-0.3173265564599255
ACH-000802,-0.13651214699471487
ACH-000804,-0.1105705670604442
ACH-000805,-0.13087226582613593
ACH-000809,-0.1308346335339339
ACH-000810,-0.31192159975994
ACH-000811,-0.16490229540743925
ACH-000817,-0.15832503109009907
ACH-000819,-0.12401110949512788
ACH-000820,-0.42503679631124697
ACH-000821,0.10078668985419363
ACH-000822,-0.31772365761129506
ACH-000823,-0.2393078886396965
ACH-000824,-0.07050213833758
ACH-000827,-0.13022912496621816
ACH-000829,-0.17984057829114986
ACH-000831,-0.3686587198314207
ACH-000832,-0.07858248888499672
ACH-000833,-0.14141151186339793
ACH-000834,-0.22399769541354828
ACH-000835,-0.12095739752321015
ACH-000836,-0.23578721652100898
ACH-000837,-0.1066471941892556
ACH-000838,-0.23276529772624605
ACH-000839,-0.2735627921516744
ACH-000840,-0.14414712953101366
ACH-000841,-0.28644483264903425
ACH-000843,-0.14532861448917256
ACH-000846,-0.33521635435741803
ACH-000847,-0.1994620731643852
ACH-000848,0.0251422881438602
ACH-000849,-0.011125481509256407
ACH-000851,-0.3507833463251396
ACH-000855,0.06916981858023122
ACH-000856,-0.3064920039940681
ACH-000858,-0.18923842077006828
ACH-000859,-0.04531704819842623
ACH-000861,-0.13123073673294602
ACH-000862,-0.19127638205016825
ACH-000865,-0.11256551341654526
ACH-000866,-0.22678038226744016
ACH-000867,-0.17223020099349387
ACH-000869,-0.13130423603788358
ACH-000872,-0.1900223157515411
ACH-000873,-0.23399057075547566
ACH-000876,-0.1622234615016886
ACH-000878,-0.216281749120224
ACH-000880,-0.2931325724746253
ACH-000881,-0.0997630237080369
ACH-000882,-0.18504340596621746
ACH-000884,-0.17249701466016434
ACH-000885,-0.36463975371086615
ACH-000887,-0.1285347614611316
ACH-000889,-0.16680351215003766
ACH-000896,-0.20928251731560935
ACH-000898,-0.2669974002352931
ACH-000900,-0.18887392393107488
ACH-000901,-0.135522404865084
ACH-000905,-0.08693251934825195
ACH-000906,-0.1780359590816106
ACH-000907,-0.21196109320463724
ACH-000910,-0.061740768198036526
ACH-000911,-0.25307964907522484
ACH-000912,-0.2934005050395845
ACH-000913,-0.10931096484069328
ACH-000915,-0.3117238962575432
ACH-000916,-0.6167835078849967
ACH-000917,-0.2513641983894854
ACH-000920,-0.17856627963448846
ACH-000921,-0.24428557315119304
ACH-000924,-0.2708738840297973
ACH-000926,-0.26346290156715696
ACH-000928,-0.3113172484701988
ACH-000929,-0.0561933232572888
ACH-000932,-0.2107069479195232
ACH-000935,-0.13631673636857147
ACH-000936,-0.20693721685779476
ACH-000937,-0.22298956375704584
ACH-000938,-0.2400267177753959
ACH-000939,-0.200115465754603
ACH-000941,-0.07846949897609237
ACH-000943,-0.23718721181951705
ACH-000946,-0.3449140761789194
ACH-000947,-0.12530277408066334
ACH-000948,-0.2342711144164059
ACH-000950,-0.20720209357217212
ACH-000953,-0.14349331081363287
ACH-000954,-0.3001659751099343
ACH-000957,-0.2816700645881865
ACH-000958,-0.11111260876534404
ACH-000960,-0.22285740445185295
ACH-000963,-0.1765801638816299
ACH-000968,-0.1675825619366291
ACH-000969,0.02314898588178401
ACH-000972,-0.26944251905873545
ACH-000973,-0.17671402144327425
ACH-000974,-0.20480807293870448
ACH-000978,-0.16105784727072678
ACH-000984,-0.15313498835516998
ACH-000986,-0.17033761567303649
ACH-000988,-0.22200030169541005
ACH-000993,-0.3392156259917468
ACH-000994,-0.2349433094753729
ACH-000996,-0.26855669199706017
ACH-001001,-0.12913844686994666
ACH-001020,-0.11762067237601545
ACH-001028,-0.17408533658501074
ACH-001031,-0.2350488897315061
ACH-001038,-0.227443974563166
ACH-001048,-0.21386233902343466
ACH-001050,-0.031572664632110205
ACH-001053,0.15995812956850322
ACH-001054,-0.3308584765642725
ACH-001061,-0.16766653232270892
ACH-001067,-0.16933705246865866
ACH-001075,-0.2557035299091196
ACH-001096,0.6784938830723157
ACH-001111,-0.17098738460247467
ACH-001119,-0.1733116944751496
ACH-001128,-0.3648332543078896
ACH-001134,-0.057881010666303113
ACH-001151,-0.15115320754730782
ACH-001163,-0.29708685288973835
ACH-001164,-0.12961038851606854
ACH-001183,-0.02132285628744524
ACH-001192,-0.12712203082077175
ACH-001193,-0.12717610838749874
ACH-001196,-0.10693045792192216
ACH-001197,-0.04375414376587068
ACH-001205,-0.10705181238933884
ACH-001211,-0.17681314316183486
ACH-001212,-0.3725695722438008
ACH-001228,-0.21188981806177268
ACH-001232,-0.2082287735677013
ACH-001239,-0.16147668443783886
ACH-001270,0.053031497848752655
ACH-001274,-0.26658790185240977
ACH-001275,-0.06852363462687333
ACH-001277,-0.3678712232862387
ACH-001278,-0.2872321954214994
ACH-001280,-0.17414014645326478
ACH-001283,-0.2120707987857107
ACH-001289,-0.03355391770888134
ACH-001300,-0.09113804113555693
ACH-001301,-0.15275795850782034
ACH-001302,-0.0766454279390247
ACH-001306,-0.2331571755456145
ACH-001318,-0.015162200070692728
ACH-001322,-0.3099564556796384
ACH-001328,-0.0693201375096124
ACH-001332,-0.256938384989355
ACH-001336,-0.2266591128891363
ACH-001346,-0.19711612190460115
ACH-001353,-0.1524621037092431
ACH-001354,-0.2783076288345544
ACH-001367,-0.3294671727431485
ACH-001368,-0.1079835824975902
ACH-001374,-0.2441423026363722
ACH-001377,-0.08910111976019673
ACH-001380,-0.2681399898065823
ACH-001391,-0.1262366353746667
ACH-001408,-0.2531129302005249
ACH-001430,-0.27231228630752724
ACH-001431,-0.10323366088448878
ACH-001450,-0.3720313856286391
ACH-001496,-0.2698095468916642
ACH-001500,-0.2927432377041593
ACH-001523,-0.2215600017905877
ACH-001532,0.20027294921601954
ACH-001550,-0.16906232853260453
ACH-001552,0.03205279763725104
ACH-001554,-0.1642598243333196
ACH-001654,-0.07563164849273721
ACH-001735,-0.07051396336669555
ACH-001736,-0.30560599291993057
ACH-001737,0.15764554996325492
ACH-001740,-0.3767752365952437
ACH-001745,-0.33997071756180397
ACH-001765,0.017412669824994186
