,TUBA8 (51807)
ACH-000004,-0.1832219955401546
ACH-000005,-0.0703605769364562
ACH-000007,-0.07691724330059732
ACH-000009,-0.1879158304932712
ACH-000011,-0.08763168271661978
ACH-000012,-0.10411016657904086
ACH-000013,-0.04653595486038889
ACH-000014,0.04413022266059225
ACH-000015,-0.15073035737861626
ACH-000017,0.09025695227046672
ACH-000018,0.17335785501645432
ACH-000019,-0.06610087437934355
ACH-000021,-0.16813031867573186
ACH-000022,-0.09353850782571256
ACH-000025,-0.08259914667331722
ACH-000028,-0.07528636618877378
ACH-000030,-0.07567976998897492
ACH-000035,-0.13256051424446352
ACH-000036,-0.05697379049794829
ACH-000037,-0.006054769372900132
ACH-000039,-0.04350805317051437
ACH-000040,0.09086267398096916
ACH-000041,0.04576501732177062
ACH-000042,-0.06094324498138307
ACH-000045,0.10599129819953533
ACH-000047,-0.11913591847207343
ACH-000052,-0.4742993272900665
ACH-000053,0.024210135037973472
ACH-000054,-0.03299230192526087
ACH-000055,0.01611152665223621
ACH-000060,-0.029046208196601368
ACH-000067,0.008662516451041236
ACH-000070,-0.31216749087755746
ACH-000075,0.05462057755058793
ACH-000078,0.07369818350942732
ACH-000082,-0.02373210361030685
ACH-000085,-0.011783701437264713
ACH-000086,0.2057128063024236
ACH-000087,-0.18594050825874156
ACH-000092,-0.2121815878435847
ACH-000095,-0.0177998802244401
ACH-000097,-0.02447303197453717
ACH-000098,-0.10328486060894818
ACH-000099,0.01536912844380239
ACH-000108,-0.09435183991403914
ACH-000113,0.01893601890850917
ACH-000116,0.04843858851295274
ACH-000118,-0.12441317897051525
ACH-000120,-0.05524453596498086
ACH-000123,-0.1907981671199608
ACH-000127,0.03811963511223628
ACH-000128,-0.04247761930262886
ACH-000132,0.08629924696980079
ACH-000133,-0.02837278180080865
ACH-000137,-0.113784134587818
ACH-000138,0.15250675600697552
ACH-000142,0.1181670692829484
ACH-000143,-0.07914463395033065
ACH-000146,0.024538769802816537
ACH-000148,0.053829396582001664
ACH-000150,0.11886683386286495
ACH-000152,0.055510642312191064
ACH-000153,0.1917146052434967
ACH-000159,0.11623143178993653
ACH-000160,-0.07016941964507246
ACH-000163,-0.1700397259326767
ACH-000167,0.3402171410482755
ACH-000168,0.05825930972579234
ACH-000169,-0.07282998286742276
ACH-000178,-0.09199262051668047
ACH-000183,-0.2024252276864133
ACH-000188,-0.08261747004427647
ACH-000189,-0.3919597016505639
ACH-000190,-0.09918841790082387
ACH-000198,0.16847942661800872
ACH-000203,-0.02410783782629544
ACH-000204,-0.02550457212021547
ACH-000206,-0.04337361421437656
ACH-000207,0.04597303148657091
ACH-000208,-0.09856255544417837
ACH-000210,-0.15035589599174154
ACH-000211,-0.019101878717824396
ACH-000215,-0.01380263663085818
ACH-000221,-0.07892006600440203
ACH-000222,-0.1269033598580536
ACH-000223,-0.11076832856747117
ACH-000226,-0.12354746598562673
ACH-000227,-0.02541047454534228
ACH-000228,0.0407720465281926
ACH-000231,-0.1012444227898894
ACH-000232,-0.1567251781503651
ACH-000233,-0.022261860891962446
