,PARK2 (5071)
ACH-000004,0.06030834536729177
ACH-000005,0.17342750276671126
ACH-000007,0.05551229981382744
ACH-000009,0.12964506704313467
ACH-000011,0.08819778726244945
ACH-000012,0.1234640163619114
ACH-000013,0.09113797008617952
ACH-000014,-0.034863614475870164
ACH-000015,0.1533484969263347
ACH-000017,0.09641952164023104
ACH-000018,0.05295761388361223
ACH-000019,0.12737750539970566
ACH-000021,-0.00903196376827825
ACH-000022,0.12898882626268332
ACH-000025,0.16677956859597465
ACH-000028,0.10972804960137522
ACH-000030,0.07695944169351246
ACH-000035,0.2439314446382749
ACH-000036,0.02881393970211972
ACH-000037,0.09944375658304773
ACH-000039,0.05615859563093691
ACH-000040,0.0014147226380331307
ACH-000041,-0.07603155773724506
ACH-000042,0.13799612232435796
ACH-000045,-0.007179171394829908
ACH-000047,0.10973202089389733
ACH-000052,0.02045407893613974
ACH-000053,0.13646954187583255
ACH-000054,0.045687657851473946
ACH-000055,0.1442078418125996
ACH-000060,0.11569303935550665
ACH-000067,-0.08192611112822508
ACH-000070,-0.02433224558538929
ACH-000075,0.08990215404382026
ACH-000078,0.050434584182751166
ACH-000082,0.03272677443151646
ACH-000085,0.0470988815963356
ACH-000086,0.08758951418561174
ACH-000087,0.1366050850207957
ACH-000092,0.12777692765078333
ACH-000095,0.0961016282793646
ACH-000097,0.10297380804505764
ACH-000098,0.09466415601790656
ACH-000099,-0.005323638816757208
ACH-000108,0.06978742361583926
ACH-000113,0.08131078214750173
ACH-000116,0.08535995074643091
ACH-000118,-0.034130223017314706
ACH-000120,-0.02078308041985253
ACH-000123,0.09508355750432687
ACH-000127,0.04221723358960183
ACH-000128,-0.009273843284370715
ACH-000132,0.010154084168146464
ACH-000133,0.14044482168401953
ACH-000137,-0.0133047462249299
ACH-000138,0.15234383963843706
ACH-000142,0.14964869751923066
ACH-000143,0.012914036315948695
ACH-000146,0.12764259729100744
ACH-000148,0.045370781690211616
ACH-000150,-0.04564727313210089
ACH-000152,0.10632686591405437
ACH-000153,0.2134111987264912
ACH-000159,0.06130911029534966
ACH-000160,0.16073928871456855
ACH-000163,0.11289808088742975
ACH-000167,0.3387490724311082
ACH-000168,0.2109950489610256
ACH-000169,0.029172255426236637
ACH-000178,0.006829892650284185
ACH-000183,0.04944994256780128
ACH-000188,0.03845434096097915
ACH-000189,0.3260246535918817
ACH-000190,0.10915743395908084
ACH-000198,0.1380859335693815
ACH-000203,0.35035261772724985
ACH-000204,-0.13481831652059256
ACH-000206,0.06702598894690215
ACH-000207,0.16303422467000034
ACH-000208,0.08872511276163464
ACH-000210,0.08163750316448391
ACH-000211,0.039663729847920215
ACH-000215,0.15715304350025874
ACH-000221,0.2760946059581205
ACH-000222,0.16361153639719345
ACH-000223,0.009878697005713085
ACH-000226,0.1852476741826914
ACH-000227,-0.007726432004641389
ACH-000228,0.07875769006918136
ACH-000231,0.1820060428725284
ACH-000232,0.08154696758049945
ACH-000233,0.011150845139001143
ACH-000234,-0.0002627601909995663
ACH-000235,0.1286384895976534
ACH-000237,0.038560137884253214
ACH-000238,0.0079112221485302
ACH-000242,0.02013145795054035
ACH-000243,0.1608498016482733
ACH-000244,0.16155581150505924
ACH-000246,0.04518433243739632
ACH-000248,0.022251143855575868
ACH-000250,0.09973173161104207
ACH-000251,-0.06789198620665969
ACH-000252,0.3011565865009625
ACH-000253,0.1337563950889769
ACH-000255,0.16052679580185664
ACH-000256,0.1672679246310424
ACH-000257,0.2625016452093148
ACH-000258,0.1743384074829067
ACH-000259,0.11219800516945372
ACH-000260,0.16158225826004904
ACH-000261,0.0862529041803193
ACH-000262,0.09376107096399476
ACH-000263,0.22516421059406894
ACH-000264,0.08822601351695279
ACH-000265,0.17148806704450334
ACH-000266,0.052952937719356725
ACH-000272,0.06521824105690083
ACH-000274,0.07488856916283597
ACH-000277,0.10361543400808576
ACH-000278,0.029375790374393317
ACH-000279,0.03756281493551117
ACH-000280,0.16091148454792886
ACH-000281,0.09946972086703927
ACH-000288,0.07425703105265352
ACH-000291,0.05562901016676109
ACH-000293,0.13223977814565205
ACH-000294,0.16546773986235375
ACH-000295,0.04756793859585635
ACH-000296,0.12406891615366965
ACH-000302,0.0855387394597174
ACH-000304,0.2380458198837761
ACH-000307,0.09653370835059444
ACH-000308,0.15153885150031327
ACH-000310,0.010636046083564752
ACH-000311,0.13970210805818625
ACH-000312,0.013565990321562013
ACH-000315,0.22583574037151946
ACH-000316,0.023492798764246918
ACH-000317,0.08427607369496519
ACH-000318,-0.03810537615260698
ACH-000319,0.09130946973879918
ACH-000320,0.08434968010371154
ACH-000322,0.19377159782489875
ACH-000323,0.1603493793547292
ACH-000324,0.08659052207347177
ACH-000329,0.01591749119107977
ACH-000330,0.13262456050825402
ACH-000331,0.06023041017284755
ACH-000332,0.11959611280459813
ACH-000334,0.21501620161848647
ACH-000335,-0.011301938878450771
ACH-000336,0.028051166073080287
ACH-000337,0.08846480689019359
ACH-000338,0.1889255240966614
ACH-000339,0.13617985124767273
ACH-000341,0.019999979945583675
ACH-000348,0.10365967952247833
ACH-000350,0.07488122330443266
ACH-000352,0.1506272428147228
ACH-000356,0.10008296453946436
ACH-000361,0.019399629381322447
ACH-000362,0.09577311071711776
ACH-000363,0.052677557029038716
ACH-000364,0.08100126869890673
ACH-000365,-0.0042248339679287605
ACH-000366,0.06358520032678834
ACH-000368,0.05019369030004503
ACH-000374,0.1865070772753994
ACH-000375,-0.14790648379215066
ACH-000376,0.06704881151070019
ACH-000381,0.17015230155795105
ACH-000383,0.14967844354516502
ACH-000387,0.10787103201696308
ACH-000389,0.14782657245777267
ACH-000390,0.09988679272706953
ACH-000393,-0.025477825439841992
ACH-000395,0.10864675648585807
ACH-000396,0.2805077485979356
ACH-000397,0.12675295755295615
