,FMN2 (56776)
ACH-000004,0.19578655314151924
ACH-000005,0.13745581129009266
ACH-000007,0.12258717200711212
ACH-000009,0.13179400478941078
ACH-000011,0.0977704903044483
ACH-000012,0.1042361195712098
ACH-000013,0.08863433963929039
ACH-000014,0.10609799827306776
ACH-000015,0.022397706085636942
ACH-000017,0.10023602631380436
ACH-000018,0.0917915131521
ACH-000019,0.16225573716210184
ACH-000021,0.13603126784415048
ACH-000022,0.08352715215131401
ACH-000025,0.1760610459459144
ACH-000028,0.17438096076439816
ACH-000030,0.24353613715760555
ACH-000035,0.16186634883091033
ACH-000036,0.13248112911286838
ACH-000037,0.11794742375324113
ACH-000039,0.2482572121015844
ACH-000040,0.11883781521882535
ACH-000041,0.08681294494458387
ACH-000042,0.025310818310275183
ACH-000045,0.17897921352798124
ACH-000047,0.10210081069716034
ACH-000052,0.0779225293740787
ACH-000053,0.12479026747722465
ACH-000054,0.09891292752017687
ACH-000055,-0.01990500468022056
ACH-000060,0.13683771880494505
ACH-000067,0.21762380313713572
ACH-000070,-0.01096561564002582
ACH-000075,-0.06216330413555055
ACH-000078,0.1934370763474325
ACH-000082,0.06047415642393601
ACH-000085,0.10555095714274776
ACH-000086,0.10404224837324837
ACH-000087,0.2968187415498829
ACH-000092,0.14965408459170046
ACH-000095,0.09318294559376036
ACH-000097,0.1404641776396602
ACH-000098,0.059872460969826014
ACH-000099,0.12914275942589667
ACH-000108,0.10483463269305687
ACH-000113,0.07938771435252423
ACH-000116,0.048594746145570564
ACH-000118,0.1122854839210218
ACH-000120,-0.0011836921356561114
ACH-000123,0.2075327622638772
ACH-000127,0.15955096604516442
ACH-000128,-0.002640830132077861
ACH-000132,0.05942039280191005
ACH-000133,0.12460006195655506
ACH-000137,0.17678263078577894
ACH-000138,0.1536984726941331
ACH-000142,0.08636543840049804
ACH-000143,0.12284641552308476
ACH-000146,0.188827563827801
ACH-000148,0.14883682528724776
ACH-000150,0.08819530350738918
ACH-000152,0.1899294629941405
ACH-000153,0.059053937550466534
ACH-000159,0.08677697740241486
ACH-000160,0.115479858883441
ACH-000163,0.21292290050667165
ACH-000167,0.24933098463674155
ACH-000168,0.03642588441709392
ACH-000169,0.1961347472829969
ACH-000178,0.15046778905412855
ACH-000183,0.1024920453166365
ACH-000188,0.07388914991346739
ACH-000189,0.09755302252310696
ACH-000190,0.1327433612332702
ACH-000198,0.10120430279373267
ACH-000203,0.19373133369333168
ACH-000204,0.07018595394883811
ACH-000206,0.015910018970966402
ACH-000207,0.19326543785568764
ACH-000208,0.09022583135304263
ACH-000210,0.1453961129536771
ACH-000211,0.1386098618650799
ACH-000215,0.15713391517213887
ACH-000221,0.08898546593128925
ACH-000222,0.2218000254498826
ACH-000223,0.07312363418842446
ACH-000226,0.022223364010773898
ACH-000227,0.1450002500591842
ACH-000228,0.150498466546964
ACH-000231,0.10642896565777032
ACH-000232,0.08250979393652406
ACH-000233,0.0476168294472427
ACH-000234,-0.04077383527307433
ACH-000235,0.0913058640386542
ACH-000237,0.10875596817509696
ACH-000238,0.2853233877853145
ACH-000242,0.040439631684842485
ACH-000243,0.0699738220528119
ACH-000244,0.19356617207494636
ACH-000246,0.05916225774730741
ACH-000248,0.04893391970385511
ACH-000250,0.1163454468149815
ACH-000251,0.09810461915230796
ACH-000252,0.2171642903516644
ACH-000253,0.1661100319656689
ACH-000255,0.18195520794245465
ACH-000256,0.08120020638648445
ACH-000257,0.2656457424880605
ACH-000258,0.16091799147250327
ACH-000259,0.017497489125258475
ACH-000260,0.14452200399974505
ACH-000261,0.14141796502227058
ACH-000262,-0.1100813321760905
ACH-000263,0.2420460422986104
ACH-000264,0.15325653603900216
ACH-000265,0.14153330735582828
ACH-000266,0.006260596282638875
ACH-000272,-0.0004890557346557569
ACH-000274,0.10968682590094604
ACH-000277,0.19285717106373176
ACH-000278,0.23108689063214974
ACH-000279,0.0606374098179922
ACH-000280,0.1069638105270154
ACH-000281,-0.10864664893217968
ACH-000288,0.07891375552732856
ACH-000291,0.14953327321983975
ACH-000293,0.062218848818749874
ACH-000294,0.21528898624927112
ACH-000295,0.10784052870912207
ACH-000296,0.08520564757220205
ACH-000302,0.05914643933767394
ACH-000304,0.09873176551589316
ACH-000307,0.0699315937624557
ACH-000308,0.12982247799632218
ACH-000310,0.11645499811483265
ACH-000311,0.18775612259797625
ACH-000312,0.14006754533133178
ACH-000315,0.20590975312209608
ACH-000316,0.16884565555442907
ACH-000317,0.07525341779227616
ACH-000318,0.19000806955752506
ACH-000319,0.18510972926986255
ACH-000320,0.09896209932329914
ACH-000322,0.13721405172673592
ACH-000323,0.13538636354082084
ACH-000324,0.008824239522939741
ACH-000329,0.12539820343407632
ACH-000330,-0.0182759893104896
ACH-000331,0.1171937406096804
ACH-000332,0.14004179767985084
ACH-000334,0.19284192026023889
ACH-000335,0.29829427129598385
ACH-000336,-0.10210026458025664
ACH-000337,0.13549394221678648
ACH-000338,0.12619170231765536
ACH-000339,0.16231161093934746
ACH-000341,0.23194967349965384
ACH-000348,0.2078449750051092
ACH-000350,-0.014120550823416482
ACH-000352,0.015918547872113848
ACH-000356,0.1360180839076444
ACH-000361,0.15877745883361094
ACH-000362,0.12582599042864642
ACH-000363,0.12130372213747052
ACH-000364,0.04383076596676308
ACH-000365,0.0899200561102551
ACH-000366,0.09515217050958732
ACH-000368,0.1994914910365639
ACH-000374,0.1409151215041199
ACH-000375,0.0869643113547988
ACH-000376,0.13196303448375435
ACH-000381,0.141773104018522
ACH-000383,0.14341883751426238
ACH-000387,0.003449720023632804
ACH-000389,0.07976754709404406
ACH-000390,0.090202118887382
ACH-000393,0.2076021000834532
ACH-000395,0.17989064680368158
ACH-000396,0.3119177216920132
ACH-000397,0.08418714900487845
ACH-000401,0.007140567157439198
ACH-000402,0.039090326292274234
ACH-000403,0.08290812524547593
ACH-000404,0.4389778619608943
ACH-000406,0.12153350356953806
ACH-000407,0.13735972072424132
ACH-000408,0.1028694839626529
ACH-000410,0.060213973444376685
ACH-000411,0.005720559211170675
ACH-000414,0.07273136871239665
ACH-000415,0.07973613655678445
ACH-000416,0.11248081126775124
ACH-000420,0.20767188356294547
ACH-000421,0.08521599248415603
ACH-000424,0.24090596098190625
ACH-000425,0.11357572018837897
ACH-000426,0.11221530731099598
ACH-000427,0.06450963012071816
ACH-000433,0.04792208644262813
ACH-000435,0.08125242215782079
ACH-000436,0.12007977313977468
ACH-000444,0.06413511100816098
ACH-000445,0.15909871607586532
ACH-000448,0.06609306580906119
ACH-000450,0.30046671571956896
ACH-000452,0.11505587999914844
ACH-000454,0.09455625185242086
ACH-000458,0.019974542289040668
ACH-000459,0.2403343985499345
ACH-000460,0.10330460830641226
ACH-000461,0.09846480057651076
ACH-000463,0.06463449004649027
ACH-000464,0.01687183779850714
ACH-000466,0.20374684042257804
ACH-000467,0.1708525768760306
ACH-000468,0.16770277402756142
ACH-000469,0.1677737420740776
ACH-000470,0.1314423379089074
ACH-000471,0.061290968418493866
ACH-000472,0.15723163700207718
ACH-000473,0.13118015231270744
ACH-000475,0.17126219387937006
ACH-000476,0.06535355382870714
ACH-000477,0.25813783865196777
ACH-000479,0.0005960470718917919
ACH-000480,0.1327500707327946
ACH-000481,0.1934446351993387
ACH-000483,0.2779871764231225
ACH-000484,-0.07523839309159375
ACH-000485,0.07129046291920907
ACH-000486,0.16026356745571302
ACH-000487,0.15388628781534588
ACH-000488,0.14161891984588604
ACH-000490,0.19989009458876572
ACH-000491,0.1023513971864836
ACH-000495,-0.015255864916533534
ACH-000496,0.15868728982640287
ACH-000499,0.33298541298502626
ACH-000500,-0.025780278440906003
ACH-000502,0.07021781017723305
ACH-000503,0.14833886966298634
ACH-000505,0.0957549137823288
ACH-000507,0.2479233500342852
ACH-000510,0.11197757612713248
ACH-000511,0.10186943736292928
ACH-000512,0.22487937802703947
ACH-000516,0.07286966455761547
ACH-000517,0.08893564544377319
ACH-000518,-0.014341990896808347
ACH-000520,0.26959648675454745
ACH-000521,0.005539412508112006
ACH-000522,0.09107234985566832
ACH-000524,0.13771913505227856
ACH-000527,0.10307512002588873
ACH-000528,0.07595072253509662
ACH-000537,0.023485130418075317
ACH-000541,0.04535546202947233
ACH-000542,0.11411293978878195
ACH-000544,0.17443862989317374
ACH-000545,0.17313281285645446
ACH-000547,-0.003752054171913764
ACH-000548,0.06982627015646536
ACH-000549,0.11602622688058938
ACH-000550,-0.008311888323515421
ACH-000552,0.15164016488793705
ACH-000556,0.18013185789551495
ACH-000557,0.09135100678628567
ACH-000569,0.09022856694765244
ACH-000570,0.2150644917240737
ACH-000571,0.08173995710671703
ACH-000573,0.11799196995677134
ACH-000576,-0.0052223063474939645
ACH-000579,0.15068509700507274
ACH-000580,0.09430607088406777
ACH-000584,0.14036997622340794
ACH-000585,0.13912233228623566
ACH-000588,0.09180095253758087
ACH-000589,0.1138936313812046
ACH-000591,0.3108388127853992
ACH-000593,0.08398063840524736
ACH-000600,0.10288958464767876
ACH-000601,0.08173366826972489
ACH-000605,0.014842241153410344
ACH-000606,0.12871605843593528
ACH-000608,0.15039044675734733
ACH-000614,0.2464121139901964
ACH-000616,0.08754304517702739
ACH-000618,0.12669703523531395
ACH-000619,0.3071406080897878
ACH-000620,0.08125546619782784
ACH-000621,0.09586274600710487
ACH-000622,-0.025957629830965702
ACH-000623,0.08551837039244578
ACH-000624,0.12543962074719542
ACH-000627,0.1018178858298469
ACH-000630,0.10760715243105404
ACH-000631,0.09521824479787017
ACH-000632,0.17084291839520674
ACH-000633,0.18087090156984173
ACH-000637,0.1318196538601689
ACH-000638,0.10748608315054199
ACH-000646,0.14012915203540885
ACH-000647,0.06755433621995688
ACH-000648,0.06501114961262881
ACH-000649,0.11676360865030112
ACH-000651,0.16633597280881454
ACH-000652,0.1148016699722141
ACH-000653,0.14899937610404385
ACH-000657,0.11085457414174897
ACH-000658,0.20815593712216268
ACH-000661,0.07611227657346054
ACH-000662,0.03825102491219829
ACH-000663,0.19133587139105407
ACH-000665,0.1462174022322268
ACH-000671,0.11577732881327588
ACH-000672,-0.026526011421571686
ACH-000673,0.15664183430318632
ACH-000676,0.0793115152332637
ACH-000677,0.19309000676229526
ACH-000681,0.14149550243712536
ACH-000683,0.06639669243527317
ACH-000684,0.20102394219495576
ACH-000688,0.19558625170887275
ACH-000693,0.11591499986430767
ACH-000694,0.16157253523207998
ACH-000695,0.2599796022967528
ACH-000696,0.12541396866950275
ACH-000697,0.1546570989779978
ACH-000699,0.13251809200738499
ACH-000701,0.04946025044678703
ACH-000706,0.08425530820265248
ACH-000711,0.08961711899453104
ACH-000713,0.14390692807015182
ACH-000714,0.029236229408243112
ACH-000718,0.06476560706828682
ACH-000720,0.1115915988126991
ACH-000721,0.11851458370007878
ACH-000724,0.15992968392951154
ACH-000725,0.08169743821717525
ACH-000732,0.2709069238872425
ACH-000734,0.16136382606352778
ACH-000735,0.05455917424614848
ACH-000736,0.1580479225223319
ACH-000738,0.1572122857072924
ACH-000746,0.17031092394675093
ACH-000747,0.12013846667917688
ACH-000748,0.12053003588578415
ACH-000753,0.10806339636712703
ACH-000756,0.11249699075242006
ACH-000757,9.614083315610308e-05
ACH-000758,0.2502778057798837
ACH-000760,0.07054062293465664
ACH-000762,-0.02152375740414989
ACH-000763,0.0822079757252311
ACH-000764,0.051093100889833466
ACH-000765,0.12819784757911484
ACH-000766,0.07565054520812367
ACH-000767,0.09923816840840008
ACH-000768,0.17643758398113746
ACH-000769,0.07387459656512428
ACH-000770,0.13903325776693326
ACH-000771,0.05355713005756695
ACH-000773,0.1828228382841646
ACH-000776,0.12392618961768588
ACH-000777,0.16186204499952175
ACH-000778,0.17878493096474146
ACH-000781,0.09692215639368768
ACH-000782,0.11037220021985077
ACH-000783,0.17014986582773794
ACH-000784,0.08901489820401888
ACH-000785,0.08368319479122613
ACH-000787,0.09830873589235453
ACH-000788,0.13119306368213232
ACH-000791,0.09370975319829722
ACH-000792,0.07731241332013243
ACH-000794,0.09906623484528393
ACH-000796,0.072274077657412
ACH-000798,0.10826475932596237
ACH-000799,0.012483857921917724
ACH-000800,0.1575016925297351
ACH-000802,0.12210390945836733
ACH-000804,0.08270801594505038
ACH-000805,0.09353002957146604
ACH-000809,0.02404956165555105
ACH-000810,0.2532116871840614
ACH-000811,0.1048125798592894
ACH-000817,0.2346774540772512
ACH-000819,0.1356402100763284
ACH-000820,0.22715594884163376
ACH-000821,0.08898997339429009
ACH-000822,0.05390335406810325
ACH-000823,0.12068052067630318
ACH-000824,-0.004796914162802432
ACH-000827,0.11010391086994864
ACH-000829,0.12021504019699784
ACH-000831,0.08048478557925573
ACH-000832,0.14738852563279645
ACH-000833,0.2963246140958282
ACH-000834,0.12619224270396373
ACH-000835,0.039773143196320665
ACH-000836,0.06402550763434825
ACH-000837,0.09902095585910972
ACH-000838,0.188607636144782
ACH-000839,0.13052066780215738
ACH-000840,-0.02609164664682419
ACH-000841,0.11036992791356634
ACH-000843,0.1167072388582981
ACH-000846,0.18603517830565447
ACH-000847,0.0323422483245232
ACH-000848,0.1704622786409445
ACH-000849,-0.0027634454269259284
