,HYAL1 (3373)
ACH-000004,-0.0761970074278374
ACH-000005,-0.04489406764205686
ACH-000007,0.031067541679998138
ACH-000009,-0.09015378329418194
ACH-000011,-0.08397413684198117
ACH-000012,-0.19130526958623129
ACH-000013,-0.04299318373836522
ACH-000014,-0.019260353034298586
ACH-000015,-0.13874756228089005
ACH-000017,-0.025307565255869042
ACH-000018,-0.0721685835733123
ACH-000019,-0.03538695539004802
ACH-000021,-0.04108729420900911
ACH-000022,-0.09050053653844824
ACH-000025,-0.07565036528803568
ACH-000028,-0.12980135410135768
ACH-000030,-0.046336329352959324
ACH-000035,0.12572549589872026
ACH-000036,-0.14197003089345062
ACH-000037,-0.2992708055477892
ACH-000039,-0.15091571207749244
ACH-000040,-0.10395914005381082
ACH-000041,-0.008972900706575975
ACH-000042,-0.2327394586748422
ACH-000045,-0.17793350633524194
ACH-000047,-0.09891230730517196
ACH-000052,0.03510093252912613
ACH-000053,-0.029744371950610637
ACH-000054,-0.15038681507769636
ACH-000055,0.0931951585535663
ACH-000060,-0.15152182009429632
ACH-000067,-0.03151898918290524
ACH-000070,-0.1974177484138235
ACH-000075,-0.11583445672138078
ACH-000078,-0.24936599812209184
ACH-000082,0.016843395041965258
ACH-000085,-0.06446924239155881
ACH-000086,-0.07250341678042434
ACH-000087,-0.038187299698925765
ACH-000092,-0.10250390872445576
ACH-000095,-0.17364662661936878
ACH-000097,-0.2109288418478307
ACH-000098,-0.14494710243712716
ACH-000099,-0.13124807472322064
ACH-000108,-0.20221119557127396
ACH-000113,0.015347383647200053
ACH-000116,-0.10947860185902786
ACH-000118,-0.18973363159373668
ACH-000120,-0.15351238973455214
ACH-000123,-0.0614289657861777
ACH-000127,-0.09618471037736773
ACH-000128,-0.05045971992686612
ACH-000132,-0.0312903126106581
ACH-000133,-0.15989958874314855
ACH-000137,0.0353068570213216
ACH-000138,-0.026350788367845487
ACH-000142,-0.0468049772772271
ACH-000143,-0.2009224656504361
ACH-000146,-0.08213908461176878
ACH-000148,-0.029800727278748364
ACH-000150,-0.2664059557597414
ACH-000152,-0.04919894736258768
ACH-000153,0.13719860921712565
