,CER1 (9350)
ACH-000004,-0.7005764657240048
ACH-000005,-0.7845402905530474
ACH-000007,0.2337708618584818
ACH-000009,-0.0750969511806065
ACH-000011,-0.09387560113887904
ACH-000012,0.17393198587004347
ACH-000013,0.016693825550532736
ACH-000014,-0.04933304247565652
ACH-000015,-0.0412501523746167
ACH-000017,0.21947667445885136
ACH-000018,0.2017250399480784
ACH-000019,-0.058503329608557475
ACH-000021,0.1095277995453231
ACH-000022,0.00010558495408185849
ACH-000025,0.15900025962560452
ACH-000028,0.07553790334043943
ACH-000030,0.054952529237130926
ACH-000035,-0.07322166729038407
ACH-000036,0.09566951379908753
ACH-000037,-0.1501176591395703
ACH-000039,0.11355484572032325
ACH-000040,0.0947307267125882
ACH-000041,0.1175037678336993
ACH-000042,0.13765884289208935
ACH-000045,-0.03448744894641506
ACH-000047,-0.16209617183026245
ACH-000052,0.0018105971238530105
ACH-000053,0.09428492906335643
ACH-000054,0.004110788162279564
ACH-000055,-0.2217476587444263
ACH-000060,0.11939684936764505
ACH-000067,0.20976440169291466
ACH-000070,0.2705540685894895
ACH-000075,0.11330095187135708
ACH-000078,-0.16131179532871387
ACH-000082,0.02560925381819226
ACH-000085,0.02357867488462621
ACH-000086,0.02505306364645061
ACH-000087,0.15616365957218697
ACH-000092,0.08791181646684079
ACH-000095,-0.03223547692339766
ACH-000097,0.01496846197459866
ACH-000098,0.057602115248783226
ACH-000099,0.006127637573012347
ACH-000108,0.14904479760813555
ACH-000113,0.17497703848000568
ACH-000116,0.1000967318553948
ACH-000118,0.012282758934880074
ACH-000120,0.1158698057545337
ACH-000123,0.002202683692059094
ACH-000127,-0.0014676343624093538
ACH-000128,-0.061258707083968425
ACH-000132,0.11812114495799912
ACH-000133,0.1893072566070201
ACH-000137,0.0542093074275548
ACH-000138,0.13061541680265287
ACH-000142,0.10636876369271074
ACH-000143,-0.08783362633528903
ACH-000146,-0.018409972404216605
ACH-000148,0.03423908675004876
ACH-000150,0.09197844596424283
ACH-000152,0.22459990850143088
ACH-000153,0.21263519782451604
ACH-000159,0.1837368620429493
ACH-000160,0.0470020863249854
ACH-000163,0.049795275409066635
ACH-000167,0.06347971434370916
ACH-000168,0.02038830790367017
ACH-000169,0.007011417346502657
ACH-000178,-0.021074926559545477
ACH-000183,0.027178342579777283
ACH-000188,0.083565400342977
ACH-000189,0.10167307409992593
ACH-000190,-0.0390747347053462
ACH-000198,0.028948419179071105
ACH-000203,-0.2868020837218997
ACH-000204,0.2390548733224116
ACH-000206,0.12293352846031046
ACH-000207,0.15362382126934113
ACH-000208,-0.03353231513361137
ACH-000210,-0.0654870226534307
ACH-000211,0.10498922445652176
ACH-000215,-0.032513386556578205
ACH-000221,0.010751842302801427
ACH-000222,0.03049499703078942
ACH-000223,0.12587630128462304
ACH-000226,-0.1448451665638807
ACH-000227,-0.1613486621989711
ACH-000228,0.05630358335214596
ACH-000231,0.07943551426349275
ACH-000232,0.07272074362090822
ACH-000233,0.027551366440015712
ACH-000234,0.020961044950281556
ACH-000235,0.03840687405493682
ACH-000237,0.10570571471118734
ACH-000238,0.07399152878542956
ACH-000242,0.5224797587566198
ACH-000243,0.03826148764497445
ACH-000244,-0.10637911865166444
ACH-000246,-0.09180446088521388
ACH-000248,0.1474666793139189
ACH-000250,0.1076903382721198
ACH-000251,-0.08371854800958987
ACH-000252,0.0590519875881415
ACH-000253,0.051414494975325485
ACH-000255,-0.03559811152519905
ACH-000256,0.09225364743840897
ACH-000257,0.3207249207122543
ACH-000258,0.005017387172627985
ACH-000259,0.12478685509443248
ACH-000260,-0.021025068407571013
ACH-000261,-0.06600899499276576
ACH-000262,0.2638300914421468
ACH-000263,0.08334440259991761
ACH-000264,0.08529780345878674
ACH-000265,-0.1484706745466974
ACH-000266,0.14177869463743945
ACH-000272,0.008092959987302459
ACH-000274,-0.0047879889273910025
ACH-000277,0.012541004754367393
ACH-000278,-0.026458806384505002
ACH-000279,0.05708910792884483
ACH-000280,0.007837211017464455
ACH-000281,0.08344678752648524
ACH-000288,0.03153144058637357
ACH-000291,0.11251408900720697
ACH-000293,0.043508939489955004
ACH-000294,0.08955248649531809
ACH-000295,0.11052712372399974
ACH-000296,0.11216268132405403
ACH-000302,0.10111647928979164
ACH-000304,-0.04117106878629049
ACH-000307,-0.011907344706303972
ACH-000308,-0.00701021499649663
ACH-000310,-0.044456269639589166
ACH-000311,0.19313547903219544
ACH-000312,0.09234893503763032
ACH-000315,0.1388765401821353
ACH-000316,0.1045487846160159
ACH-000317,0.2758184937263511
ACH-000318,-0.053139108555396296
ACH-000319,0.16314729490606902
ACH-000320,0.17596971022254276
ACH-000322,-0.01654549434914399
