,LRG1 (116844)
ACH-000004,0.12010299915993508
ACH-000005,-0.05367761480308849
ACH-000007,0.1963694441494592
ACH-000009,0.03838304611879728
ACH-000011,0.13886830034125938
ACH-000012,-0.03919677652308254
ACH-000013,0.043956858143875864
ACH-000014,-0.017782442386472138
ACH-000015,-0.025490965297648025
ACH-000017,0.048294725191940016
ACH-000018,-0.12360302547559868
ACH-000019,-0.08584651646933833
ACH-000021,-0.052328376487751314
ACH-000022,-0.08061914312870415
ACH-000025,0.04102026017045928
ACH-000028,-0.05304971838082605
ACH-000030,0.045722225990707265
ACH-000035,-0.008754077421073184
ACH-000036,0.09827620981393496
ACH-000037,0.09359766778677883
ACH-000039,0.021018105781803582
ACH-000040,0.14208595776744545
ACH-000041,0.04225819293563313
ACH-000042,0.029842227860774888
ACH-000045,0.03853281303670028
ACH-000047,-0.05337072568680887
ACH-000052,0.12517623962645671
ACH-000053,0.08679412370851466
ACH-000054,0.04605273451533907
ACH-000055,-0.11236016348413724
ACH-000060,0.16152067661495093
ACH-000067,-0.03994224420108822
ACH-000070,0.007326431516748392
ACH-000075,0.018196160194051854
ACH-000078,0.14275144075163151
ACH-000082,-0.05231385877134248
ACH-000085,-0.028770118258500427
ACH-000086,-0.01889100221019616
ACH-000087,-0.07816599266985351
ACH-000092,0.027532130021267972
ACH-000095,-0.020410199329918863
ACH-000097,0.030275939197570382
ACH-000098,-0.08178445850700744
ACH-000099,0.0385700729237978
ACH-000108,0.008191177124363545
ACH-000113,0.1596793129396883
ACH-000116,0.1430520915507063
ACH-000118,0.05833843668164863
ACH-000120,0.05202880666823954
ACH-000123,-0.007275693176792365
ACH-000127,-0.10032327360578072
ACH-000128,-0.02340606039418178
ACH-000132,-0.09129232511197784
ACH-000133,-0.0010695923247104296
ACH-000137,-0.042353501444457264
ACH-000138,-0.09560874229796694
ACH-000142,-0.1369462540497587
ACH-000143,0.08464757810649025
ACH-000146,0.0548003320285509
ACH-000148,0.05635433256726492
ACH-000150,-0.13115713756871242
ACH-000152,0.084042195909804
ACH-000153,0.3207685597342683
ACH-000159,-0.034063094990383375
ACH-000160,0.07573604201049307
ACH-000163,-0.028834674144904083
ACH-000167,0.013181844043780642
ACH-000168,0.09392510787231603
ACH-000169,0.008035718124215625
ACH-000178,0.0778753909655155
ACH-000183,0.024872149401658085
ACH-000188,0.13226363749363515
ACH-000189,-0.07210060429039232
ACH-000190,0.0019074581688888672
ACH-000198,0.021219559707347124
ACH-000203,-0.17371654565622846
ACH-000204,0.08852851674647523
ACH-000206,0.3806897353507346
ACH-000207,0.08238998902613164
ACH-000208,0.3583417479789866
ACH-000210,-0.04438175152441992
ACH-000211,0.09776290258784123
ACH-000215,0.04523011256002887
ACH-000221,0.1434147201011253
ACH-000222,0.2683225199135099
ACH-000223,0.06291051581339646
ACH-000226,0.015883253998136115
ACH-000227,0.08734636283935726
ACH-000228,0.12020683859876598
ACH-000231,0.07971569717431698
ACH-000232,0.10447807812525996
ACH-000233,0.14870617505824044
ACH-000234,0.03888883882592408
ACH-000235,-0.04128672685978867
ACH-000237,0.1286527363561514
ACH-000238,0.20291404346585448
ACH-000242,-0.062311863868495986
ACH-000243,-0.06686683264607443
ACH-000244,0.09644469029091568
ACH-000246,0.0465265850619883
ACH-000248,0.041255130779097406
ACH-000250,0.007521458988497851
ACH-000251,0.03105714739352398
ACH-000252,0.08536885075080218
ACH-000253,0.0866296348109675
ACH-000255,0.03664638825273005
ACH-000256,0.021211958810597956
ACH-000257,0.12752293224547367
ACH-000258,0.017095843640835044
ACH-000259,0.0695729152140871
ACH-000260,0.05517498767978009
ACH-000261,0.052410809001875884
ACH-000262,0.10097091698898994
ACH-000263,-0.056690047876179366
ACH-000264,0.1303416142038787
ACH-000265,0.07442040525976022
ACH-000266,0.019305341073673984
ACH-000272,0.08181525029151263
ACH-000274,0.013494277544015115
ACH-000277,0.0035910241702147047
ACH-000278,0.05980437538434631
ACH-000279,0.01867922111236299
ACH-000280,-0.10302605646944728
ACH-000281,0.02246625182048648
ACH-000288,0.09527787481680204
ACH-000291,-0.008645637220747071
ACH-000293,-0.05542814572334023
ACH-000294,-0.07725391431983789
ACH-000295,-0.14871764788565722
ACH-000296,-0.06669849763438683
ACH-000302,-0.020014944996801426
ACH-000304,0.09970777252711877
ACH-000307,0.058817933157137986
ACH-000308,0.04670865207277535
ACH-000310,0.09858754964622583
ACH-000311,-0.056273101838242495
ACH-000312,0.06491766352998367
ACH-000315,-0.15920103001049898
ACH-000316,0.17906945069889482
ACH-000317,0.1207255209760687
ACH-000318,0.08364467100924712
ACH-000319,0.002045914884893955
ACH-000320,0.11056476321311724
ACH-000322,0.2054578247670116
ACH-000323,-0.07773932900939211
ACH-000324,-0.009147995219611895
ACH-000329,0.1398357249501469
ACH-000330,0.3053789237442868
ACH-000331,0.13418689130892494
ACH-000332,0.06364173513114156
ACH-000334,-0.08975907257084338
ACH-000335,-0.17244866536945522
ACH-000336,0.05819654744913527
ACH-000337,-0.08694058139940426
ACH-000338,0.29907840437149397
ACH-000339,0.016703971409671257
ACH-000341,0.04481370834340018
ACH-000348,-0.0014168223389431369
ACH-000350,0.03901953578925123
ACH-000352,-0.0604612805408273
ACH-000356,0.10183435677464776
ACH-000361,0.16201937999333574
ACH-000362,-0.01850335416484477
ACH-000363,-0.06556631711429857
ACH-000364,-0.0375296991877189
ACH-000365,-0.08082680930926474
ACH-000366,0.025811826159554446
ACH-000368,-0.08975064000298193
ACH-000374,0.0036822043936248884
ACH-000375,-0.07373315555935947
ACH-000376,0.14986167070231424
ACH-000381,0.12229121939046705
ACH-000383,0.039583251425311626
ACH-000387,0.03552532567467002
ACH-000389,-0.12931137888269945
ACH-000390,0.01956976562196238
ACH-000393,-0.011200705524892341
ACH-000395,0.0920357914853176
ACH-000396,-0.2145620608520385
ACH-000397,0.06231103821156946
ACH-000401,0.07450204868203185
ACH-000402,0.2843572976115644
ACH-000403,-0.036750508401710964
ACH-000404,0.1809688844833086
ACH-000406,0.12859333016101013
ACH-000407,-0.09918616534558372
ACH-000408,0.04430300304197681
ACH-000410,-0.04436787201316001
ACH-000411,0.0005523139925277577
ACH-000414,0.14656979891921654
ACH-000415,0.1095746235481202
ACH-000416,-0.004743855384216628
ACH-000420,0.020575273661898544
ACH-000421,-0.03766255444554992
ACH-000424,-0.11319077288250785
ACH-000425,0.0015802068693620568
ACH-000426,-0.09868196894345316
ACH-000427,-0.06110028689856532
ACH-000433,-0.061908113033662324
ACH-000435,0.08290384223035902
ACH-000436,-0.014926782087290875
ACH-000444,-0.041039476150333716
ACH-000445,-0.05189815498367803
ACH-000448,-0.03740783830514383
ACH-000450,0.053526894650987145
ACH-000452,0.10509171122417814
ACH-000454,0.07363318244961807
ACH-000458,0.09910255249112693
ACH-000459,-0.005791601051391919
ACH-000460,0.07337639743320498
ACH-000461,0.04445021766278276
ACH-000463,0.0242214347790064
ACH-000464,0.0029587208676821967
ACH-000466,-0.02378960221384989
ACH-000467,0.012652540563189313
ACH-000468,0.06545781333057245
ACH-000469,0.011125430029045232
ACH-000470,0.12000336628625398
ACH-000471,0.028920390270520624
ACH-000472,0.030461531853879436
ACH-000473,-0.03118860611198445
ACH-000475,0.022132076588953692
ACH-000476,0.03617934909496345
ACH-000477,0.05041973031015278
ACH-000479,0.3064162616816893
ACH-000480,0.15536178683077978
ACH-000481,0.02020950532179712
ACH-000483,0.0901996159847978
ACH-000484,0.10251583258328477
ACH-000485,0.03779350854680225
ACH-000486,0.022930037902174814
ACH-000487,-0.13701859152254162
ACH-000488,0.02438265731843856
ACH-000490,0.04045104845847531
ACH-000491,0.0953399816693552
ACH-000495,-0.1117951479364714
ACH-000496,0.026339043002299518
ACH-000499,0.0768636438068615
ACH-000500,-0.1675429751136073
ACH-000502,0.02788886289716133
ACH-000503,0.2321865694603831
ACH-000505,0.011820587347788104
ACH-000507,0.06469014447530308
ACH-000510,0.021592934606328558
ACH-000511,0.12123276735300645
ACH-000512,-0.02753728969977448
ACH-000516,-0.009124088955912305
ACH-000517,0.036183700988667
ACH-000518,0.06228754573568576
ACH-000520,-0.10830450122204796
ACH-000521,0.13701526322881516
ACH-000522,0.044010653960413454
ACH-000524,0.013469271980466286
ACH-000527,-0.011232342003586695
ACH-000528,-0.031941491607474316
ACH-000537,0.012455187701128695
ACH-000541,0.2224593988504681
ACH-000542,0.07185649802321155
ACH-000544,0.1502770824773962
ACH-000545,0.07164519578279521
ACH-000547,0.20614513601551948
ACH-000548,0.004576233270691844
ACH-000549,-0.04482994200429776
ACH-000550,0.08451905824886981
ACH-000552,0.10740000457949213
ACH-000556,-0.0733733588564281
ACH-000557,0.09526634592149297
ACH-000569,0.13691789111523528
ACH-000570,0.08223625912754284
ACH-000571,0.03295255066831518
ACH-000573,0.07543746080281881
ACH-000576,0.17817511592918908
ACH-000579,0.27511518191214024
ACH-000580,0.12154600794501565
ACH-000584,0.007528516231296436
ACH-000585,-0.07228448213228504
ACH-000588,0.08809160093006259
ACH-000589,0.10199996692514232
ACH-000591,0.08300717094248755
ACH-000593,-0.017852553815575656
ACH-000600,0.07908426038118879
ACH-000601,-0.01163873970070925
ACH-000605,0.15309841896632562
ACH-000606,-0.05136381350858037
ACH-000608,0.01866076397734885
ACH-000614,0.15399579028798505
ACH-000616,0.2155554360812386
ACH-000618,-0.03739801428703414
ACH-000619,-0.01282785199294895
ACH-000620,0.07118909773352416
ACH-000621,0.01652495306791602
ACH-000622,0.10063845230211206
ACH-000623,-0.030789656904311964
ACH-000624,-0.02658450077860964
ACH-000627,-0.0833573359096593
ACH-000630,-0.0068149399004162475
ACH-000631,0.24777035844765374
ACH-000632,0.05746472423828969
ACH-000633,-0.08109016269786973
ACH-000637,-0.15590593459935415
ACH-000638,0.025764170182665837
ACH-000646,-0.27669508764555273
ACH-000647,0.15042368129249034
ACH-000648,-0.1546907036132558
ACH-000649,-0.00026681543501312844
ACH-000651,0.10726614763821174
ACH-000652,0.056509962022693164
ACH-000653,-0.007220795295867551
ACH-000657,-0.028476732101393943
ACH-000658,0.004803975448510274
ACH-000661,0.08850174562810058
ACH-000662,0.37376263727911857
ACH-000663,0.040935429708967234
ACH-000665,-0.10274157228246318
ACH-000671,0.09388640754569906
ACH-000672,0.024782304069579642
ACH-000673,0.019999731994436568
ACH-000676,0.1563970346882467
ACH-000677,0.0393564482131208
ACH-000681,0.025035025000647117
ACH-000683,-0.031165179215676117
ACH-000684,0.02080391098002232
ACH-000688,-0.03674044001869267
ACH-000693,-0.04296838323221524
ACH-000694,0.12638535198280632
ACH-000695,0.07766151154315236
ACH-000696,-0.0073999072804551485
ACH-000697,-0.15559605809568344
ACH-000699,0.0532530118253132
ACH-000701,0.010064759584755195
ACH-000706,0.0242215745419428
