,CPQ (10404)
ACH-000734,-0.16316124206016142
ACH-000735,-0.12348646591883262
ACH-000736,-0.0613513614103053
ACH-000738,-0.13182380302804222
ACH-000746,-0.09691780895424948
ACH-000747,-0.03723477027074349
ACH-000748,-0.10798343109937104
ACH-000753,-0.14563297287792673
ACH-000756,-0.1810835674684525
ACH-000757,-0.09072082103610887
ACH-000758,-0.14567029075720325
ACH-000760,-0.263103130270183
ACH-000762,-0.13536832077831795
ACH-000763,-0.2669274798468261
ACH-000764,-0.1580110176866764
ACH-000765,-0.06145137458489312
ACH-000766,-0.23893130688721995
ACH-000767,-0.21332544384069285
ACH-000768,-0.339503726204416
ACH-000769,-0.2368705272707036
ACH-000770,-0.2695519920999601
ACH-000771,-0.12570474596331724
ACH-000773,-0.13224599608625212
ACH-000776,-0.2555695815365386
ACH-000777,0.07294269095834023
ACH-000778,-0.29482466396714097
ACH-000781,-0.2440267419075665
ACH-000782,-0.0030554804158348854
ACH-000783,-0.23521377069647145
ACH-000784,-0.08139813422021287
ACH-000785,-0.15448047199663334
ACH-000787,-0.1167826411102668
ACH-000788,-0.10923591153921126
ACH-000791,-0.23484241571784945
ACH-000792,-0.21155085338941906
ACH-000794,-0.09390990137803848
ACH-000796,-0.2174914225688672
ACH-000798,-0.28302814561437645
ACH-000799,-0.2160521754330072
ACH-000800,-0.3550631834156348
ACH-000802,-0.12327004225931908
ACH-000804,-0.2309708814038968
ACH-000805,-0.1054163159945832
ACH-000809,-0.068168213382297
ACH-000810,-0.3270761752312638
ACH-000811,-0.1850958665408085
ACH-000817,-0.04324549437085532
ACH-000819,-0.11520931000074976
ACH-000820,-0.0216597049318902
ACH-000821,-0.22437393784654386
ACH-000822,-0.17032794133186532
ACH-000823,-0.1951176101516088
ACH-000824,-0.16286301006735965
ACH-000827,-0.2466480046456545
ACH-000829,-0.4509133794629346
ACH-000831,-0.27047695492204704
ACH-000832,-0.2425599938235908
ACH-000833,-0.1271915893853864
ACH-000834,-0.17004039673489044
ACH-000835,-0.01834054612720457
ACH-000836,-0.30695241685777264
ACH-000837,-0.13575711190055673
ACH-000838,-0.19157321122457396
ACH-000839,-0.25891113628336204
ACH-000840,-0.09658376843974902
ACH-000841,-0.2988168282677642
ACH-000843,-0.014637510833554829
ACH-000846,-0.3328840248341005
ACH-000847,-0.3044663773660356
ACH-000848,-0.08296251250182418
ACH-000849,-0.09565013465778073
ACH-000851,-0.20234937276916248
ACH-000855,-0.22207844170826355
ACH-000856,-0.01877873097501977
ACH-000858,-0.22094584262227016
ACH-000859,-0.1882935446720939
ACH-000861,-0.2444580757033444
ACH-000862,-0.11281377194885965
ACH-000865,-0.04822897841726068
ACH-000866,-0.2455447560040865
ACH-000867,-0.2886282607646264
ACH-000869,-0.017185084327245
ACH-000872,-0.1365706616677421
ACH-000873,0.012115682357176766
ACH-000876,-0.16516933284248167
ACH-000878,-0.004788647796290489
ACH-000880,-0.2563848031283405
ACH-000881,-0.10224037392049393
ACH-000882,-0.22649793910900246
ACH-000884,-0.0835072345425561
ACH-000885,0.05664818805013125
ACH-000887,-0.1253630440793296
ACH-000889,-0.03773506384160765
ACH-000896,-0.21392744545427375
ACH-000898,-0.3273594532483732
ACH-000900,-0.19732615394629252
ACH-000901,-0.1310909306741155
ACH-000905,-0.23833325845518455
ACH-000906,-0.15295681768010827
ACH-000907,-0.15260149162046616
ACH-000910,-0.11270341628890372
ACH-000911,-0.19023444520847774
ACH-000912,-0.10747041950778152
ACH-000913,-0.2441745399698319
ACH-000915,-0.2277876415222916
ACH-000916,-0.2314155545448214
ACH-000917,-0.179635996332786
ACH-000920,-0.00810232535930854
ACH-000921,-0.2006142607439889
ACH-000924,-0.13150170552460966
ACH-000926,-0.14943296433912795
ACH-000928,-0.14302510435794635
ACH-000929,0.09774258335073986
ACH-000932,-0.23217747607684525
ACH-000935,-0.16936484266433854
ACH-000936,-0.21965576707892145
ACH-000937,-0.3154365632354622
ACH-000938,-0.05928851275512025
ACH-000939,0.06438985738633206
ACH-000941,-0.3605142103703625
ACH-000943,-0.02388799402018675
ACH-000946,-0.08722583503922111
ACH-000947,-0.17012911953542353
ACH-000948,0.04137482868075933
ACH-000950,-0.2446398909403357
ACH-000953,-0.1824720506130096
ACH-000954,-0.0199076311889414
ACH-000957,-0.28638546128408365
ACH-000958,-0.3701386857243108
ACH-000960,-0.14815225671245674
ACH-000963,-0.18733220844474788
ACH-000968,-0.12869135360643089
ACH-000969,-0.3259572987052131
ACH-000972,-0.2493422014517583
ACH-000973,-0.13479930428671888
ACH-000974,-0.18348140727807816
ACH-000978,-0.19753289157363754
ACH-000984,-0.19514989779259204
ACH-000986,-0.07289846016708988
ACH-000988,-0.1962920245675965
ACH-000993,-0.1179105515567554
ACH-000994,-0.32030351725383105
ACH-000996,-0.2957557475945266
ACH-001001,-0.10927807913871404
ACH-001020,-0.11464608606994164
ACH-001028,-0.12846799424682792
ACH-001031,-0.11212278085441063
ACH-001038,-0.2127480831558213
ACH-001048,-0.1616323706030812
ACH-001050,-0.2248248126725191
ACH-001053,-0.0532202742226487
ACH-001054,-0.2369293349431928
ACH-001061,-0.19716937775499327
ACH-001067,-0.029510020725523608
ACH-001075,-0.15070975937467124
ACH-001096,-0.1347602303464838
ACH-001111,-0.3682479865448156
ACH-001119,-0.2537037746372917
ACH-001128,-0.15840891335583654
ACH-001134,-0.33829785914861304
ACH-001151,-0.13886940512122398
ACH-001163,-0.28902310617550364
ACH-001164,-0.12163337894754367
ACH-001183,-0.1946927421291112
ACH-001192,-0.2743710292825089
ACH-001193,-0.10410601797073477
ACH-001196,-0.15907109835263095
ACH-001197,-0.17594147334874985
ACH-001205,-0.1079247012940104
ACH-001211,-0.1890603836155966
ACH-001212,-0.06210499091476615
ACH-001228,-0.21876197065351471
ACH-001232,-0.2374635106778777
ACH-001239,-0.2596862816090865
ACH-001270,-0.24949746291977545
ACH-001274,-0.18968624913555754
ACH-001275,-0.22086177976727686
ACH-001277,-0.3959318689943885
ACH-001278,-0.11828525127602645
ACH-001280,-0.15808252082712518
ACH-001283,-0.022910633880455673
ACH-001289,-0.11504811868602835
ACH-001300,-0.3029053360924716
ACH-001301,-0.1526968278327228
ACH-001302,-0.0764370795903142
ACH-001306,-0.230289434753246
ACH-001318,-0.12566326687078985
ACH-001322,-0.16924950668770994
ACH-001328,-0.1843371147232782
ACH-001332,-0.269119202111316
ACH-001336,-0.25594752119546393
ACH-001346,-0.12787294530539495
ACH-001353,-0.2531537670057316
ACH-001354,0.02685633165794157
ACH-001367,-0.18258485125504548
ACH-001368,-0.04696275134090429
ACH-001374,-0.1876317872983528
ACH-001377,-0.008104400340068027
ACH-001380,-0.2151645960000144
ACH-001391,-0.15206396355003635
ACH-001408,-0.2257899991732746
ACH-001430,-0.16936260057827054
ACH-001431,-0.2272578565928877
ACH-001450,0.0380114921136278
ACH-001496,-0.09002285085721745
ACH-001500,-0.11357595982772165
ACH-001523,-0.20769512044303032
ACH-001532,-0.14794121437925833
ACH-001550,-0.16876167166406153
ACH-001552,-0.3077946700011029
ACH-001554,-0.10201973562358613
ACH-001654,-0.14891727069235755
ACH-001735,-0.11559863806132988
ACH-001736,-0.1237728659064394
ACH-001737,-0.2973144269942707
ACH-001740,-0.3020118954657368
ACH-001745,-0.1784567995655165
ACH-001765,-0.19188873569230105
