,LRRTM1 (347730)
ACH-000004,-0.0453813008501314
ACH-000005,-0.021587438291915492
ACH-000007,-0.04991907760254707
ACH-000009,0.15401590112238647
ACH-000011,-0.1891641444742729
ACH-000012,0.0239475415027205
ACH-000013,-0.016901071695880846
ACH-000014,0.1149409521865098
ACH-000015,0.09910436661963004
ACH-000017,-0.06625737412326008
ACH-000018,0.05908842613349565
ACH-000019,0.06137747309569658
ACH-000021,-0.0656182526507044
ACH-000022,0.03597306064238713
ACH-000025,-0.01162257801294274
ACH-000028,-0.002166291082826184
ACH-000030,-0.04240632419810343
ACH-000035,-0.21030031643063246
ACH-000036,-0.06953053869738432
ACH-000037,-0.04721541099214674
ACH-000039,-0.1908734184070531
ACH-000040,0.045165051453365586
ACH-000041,0.11392929141792855
ACH-000042,0.034877408848471084
ACH-000045,0.2564235673795794
ACH-000047,0.021687568646960288
ACH-000052,0.09265401826543312
ACH-000053,-0.036284961265517
ACH-000054,0.013113412829341208
ACH-000055,-0.06708628415553664
ACH-000060,0.058473145396419374
ACH-000067,0.08324685968656688
ACH-000070,0.0731244085551203
ACH-000075,0.023543193083238392
ACH-000078,0.032019694051533175
ACH-000082,0.06147192927950367
ACH-000085,-0.011217747019711849
ACH-000086,-0.06922372489776579
ACH-000087,0.13688924794228402
ACH-000092,-0.10217194781665864
ACH-000095,0.017475282315918158
ACH-000097,-0.009429068002231016
ACH-000098,0.18442610694189607
ACH-000099,-0.12160604246383765
ACH-000108,-0.01944512060594558
ACH-000113,-0.09521130850259878
ACH-000116,-0.2261860210542695
ACH-000118,0.10280229323185552
ACH-000120,0.09872930783836696
ACH-000123,-0.09788130021010584
ACH-000127,0.007108677928510714
ACH-000128,0.08220069780765414
ACH-000132,0.003837409460067092
ACH-000133,0.017812049560617924
ACH-000137,-0.04134191162006181
ACH-000138,-0.02830773209927485
ACH-000142,-0.03157677565662393
ACH-000143,-0.1893080676590229
ACH-000146,0.07595755309584003
ACH-000148,0.03428658135073046
ACH-000150,0.15101635355430512
ACH-000152,-0.05442254576009575
ACH-000153,0.001963916631909016
ACH-000159,-0.07864416641771495
ACH-000160,0.14025010206150085
ACH-000163,0.1545928154543323
ACH-000167,-0.27569213886523725
ACH-000168,0.06295331330122791
ACH-000169,0.19288128327507376
ACH-000178,0.035802428626172764
ACH-000183,-0.036314498853759855
ACH-000188,-0.08673658794340193
ACH-000189,-0.4978690640635735
ACH-000190,-0.014087206113362631
ACH-000198,0.007102378383647294
ACH-000203,0.01716297605057838
ACH-000204,-0.046303394515422536
ACH-000206,-0.03369609775100308
ACH-000207,-0.10665077781198462
ACH-000208,0.08784223729437546
ACH-000210,0.21100528214720024
ACH-000211,0.05946472584782062
ACH-000215,0.07603897890025935
ACH-000221,-0.05960665871441414
ACH-000222,0.03459200570394275
ACH-000223,-0.08029470364206756
ACH-000226,-0.25349139091463113
ACH-000227,0.16190196640866975
ACH-000228,-0.03158171872580918
ACH-000231,0.06673892705960834
ACH-000232,0.010105100982477916
ACH-000233,0.08039367062478142
ACH-000234,0.08434963439905649
ACH-000235,-0.052098371144759584
ACH-000237,-0.07477149470848565
ACH-000238,0.091373379352433
ACH-000242,0.08561333669125161
ACH-000243,-0.052722589958524316
ACH-000244,-0.32000865674005513
ACH-000246,0.002558655480180259
ACH-000248,0.1022410790729086
ACH-000250,0.024514580106187636
ACH-000251,-0.15490484145933406
ACH-000252,-0.15189858023162725
ACH-000253,0.11994555364311445
ACH-000255,-0.04034778029871998
ACH-000256,-0.015995832541012268
ACH-000257,0.03901684735577859
ACH-000258,0.08544923758229409
ACH-000259,-0.014001131416989544
ACH-000260,-0.019058411658917508
ACH-000261,0.031071886796472745
ACH-000262,0.15135868500477667
ACH-000263,0.016442886954191674
ACH-000264,-0.009907226697764528
ACH-000265,-0.020594606003566263
ACH-000266,-0.021999725527946316
ACH-000272,0.07770435823138336
ACH-000274,0.04560648089043362
ACH-000277,0.2180542528974767
ACH-000278,-0.1591512499673489
ACH-000279,0.022609710904136902
ACH-000280,0.120488804900986
ACH-000281,0.024767388346390067
ACH-000288,0.02408558992700531
ACH-000291,0.055541459581760697
ACH-000293,-0.10347864973622073
ACH-000294,-0.021783426438193663
ACH-000295,0.2744093784418991
ACH-000296,0.1327267808916509
ACH-000302,0.07810737237616541
ACH-000304,0.2562058784661239
ACH-000307,0.02357507345856376
ACH-000308,0.008894184940045206
ACH-000310,0.15763821762159747
ACH-000311,0.08082464715430596
ACH-000312,0.12372678804447185
ACH-000315,-0.1807165794970302
ACH-000316,0.1058820895112817
ACH-000317,0.0618208054469647
ACH-000318,0.03654026471693368
ACH-000319,-0.03873248659728575
ACH-000320,0.042318989989946314
ACH-000322,0.06799575397182632
ACH-000323,-0.1567839063729583
ACH-000324,-0.05248163491649103
ACH-000329,-0.031998146279220686
ACH-000330,-0.10762899079014046
ACH-000331,-0.1187709803821324
ACH-000332,0.043342804734355686
ACH-000334,0.1753368897448821
ACH-000335,0.023656193075015826
ACH-000336,-0.19639352468381166
ACH-000337,0.028182869947023858
ACH-000338,-0.3451406429705979
ACH-000339,0.0223615382144453
ACH-000341,0.1081600760804512
ACH-000348,0.024353649418268602
ACH-000350,-0.2603959245458661
ACH-000352,-0.020115524420963583
ACH-000356,0.042118182394625406
ACH-000361,0.1096568747279024
ACH-000362,0.0106855968906482
ACH-000363,0.145273095800142
ACH-000364,-0.12753398287404433
ACH-000365,0.06634999835132792
ACH-000366,-0.09486592143721737
ACH-000368,-0.21352937435327676
ACH-000374,-0.03191041639178682
ACH-000375,0.0991182927427734
ACH-000376,0.04206736610834076
ACH-000381,-0.030165273054530362
ACH-000383,0.03557724253539288
ACH-000387,0.06069831566706103
ACH-000389,0.025951139259318908
ACH-000390,-0.05486332453000893
ACH-000393,-0.025295325637922104
ACH-000395,-0.009670462898507416
ACH-000396,-0.23512683621918065
ACH-000397,-0.09307916781789713
ACH-000401,-0.11298831746604035
ACH-000402,-0.013904970598024015
ACH-000403,0.030615989316376893
ACH-000404,0.041218775350794185
ACH-000406,-0.01735172801006899
ACH-000407,-0.004057569217984726
ACH-000408,-0.03625525712538593
ACH-000410,-0.014997960466548376
ACH-000411,0.09882126393478954
ACH-000414,0.04328104440332487
ACH-000415,-0.015726889967670188
ACH-000416,0.04068454889739909
ACH-000420,-0.049946943322313316
ACH-000421,0.02720566843755969
ACH-000424,0.18541996738854427
ACH-000425,-0.006769506117122914
ACH-000426,-0.2426925741484275
ACH-000427,0.10176538269189483
ACH-000433,-0.026353687655636195
ACH-000435,0.2956031837712449
ACH-000436,0.2101235489840724
ACH-000444,-0.10348869554507638
ACH-000445,0.2905438617792005
ACH-000448,-0.02471935984300084
ACH-000450,0.05616283520475295
ACH-000452,-0.0022181151384639427
ACH-000454,-0.019048594499209717
ACH-000458,0.006093466095155392
ACH-000459,0.05248039672723387
ACH-000460,-0.014701646552500463
ACH-000461,-0.0720152787099344
ACH-000463,-0.04275944020249056
ACH-000464,-0.04982049290548796
ACH-000466,0.04080015092688162
ACH-000467,-0.04246935251311156
ACH-000468,-0.0059663273530105925
ACH-000469,-0.03131957868727933
ACH-000470,0.023526538071819016
ACH-000471,0.09980481193307927
ACH-000472,-0.02203014246346897
ACH-000473,0.21608428714860456
ACH-000475,0.007147257609773572
ACH-000476,0.1829230227681301
ACH-000477,0.010222698384809438
ACH-000479,-0.2956134367245847
ACH-000480,0.13706812601157511
ACH-000481,-0.011036409425844171
ACH-000483,0.0990213931745046
ACH-000484,-0.10388260682015862
ACH-000485,0.1836148872698727
ACH-000486,-0.004105527824390542
ACH-000487,0.1234547783657868
ACH-000488,0.032161469543017206
ACH-000490,-0.06953689221564349
ACH-000491,0.15501156456929982
ACH-000495,-0.0984485240568566
ACH-000496,-0.08296250847391069
ACH-000499,-0.18066173397586066
ACH-000500,-0.28171876858493144
ACH-000502,0.006157562335572729
ACH-000503,0.2531409098253752
ACH-000505,0.041596218558910256
ACH-000507,0.00308326513708894
ACH-000510,0.07152863613472274
ACH-000511,0.06699783413209598
ACH-000512,-0.26228995439441605
ACH-000516,0.15352534785047514
ACH-000517,0.039333708966802015
ACH-000518,0.2039882322080112
ACH-000520,0.013164928206324969
ACH-000521,0.05137856801796285
ACH-000522,-0.09825763353909528
ACH-000524,-0.040239148999984986
ACH-000527,0.003340996144070886
ACH-000528,0.09231627248589833
ACH-000537,0.10405879947295933
ACH-000541,-0.023812593550087004
ACH-000542,0.015788260273886752
ACH-000544,-0.09869194417440022
ACH-000545,-0.08223607067019792
