,EZR (7430)
ACH-000004,0.028196298323688182
ACH-000005,0.20427440818788348
ACH-000007,0.3198746815413478
ACH-000009,-0.10532834407170033
ACH-000011,0.164123216710709
ACH-000012,0.053739202314929735
ACH-000013,-0.04874130197817775
ACH-000014,0.18082307842999848
ACH-000015,0.16292893502137165
ACH-000017,0.031855096383774616
ACH-000018,-0.18883555514022254
ACH-000019,0.2872861633747732
ACH-000021,-0.1605172937987734
ACH-000022,-0.05012307621486466
ACH-000025,0.05096967750994948
ACH-000028,0.03136531910540726
ACH-000030,0.035029004674606116
ACH-000035,0.13274140013507893
ACH-000036,0.09328900535441537
ACH-000037,0.09266294887698892
ACH-000039,0.06335793421805129
ACH-000040,-0.08549410662855095
ACH-000041,0.14155903023307884
ACH-000042,0.049943808279178346
ACH-000045,0.0393167003825135
ACH-000047,0.06845366562223251
ACH-000052,0.2774486220832604
ACH-000053,-0.04977049119224455
ACH-000054,0.04885764262895454
ACH-000055,-0.1231613521897188
ACH-000060,-0.012257917256331723
ACH-000067,0.0869613481384849
ACH-000070,0.04586434199335715
ACH-000075,0.0250187153064988
ACH-000078,0.017125538238727672
ACH-000082,-0.03922908868534825
ACH-000085,-0.1251778192531502
ACH-000086,0.0011654898064264085
ACH-000087,0.06470395828643262
ACH-000092,0.19171152072478287
ACH-000095,0.06234104914971899
ACH-000097,-0.0193823259215754
ACH-000098,-0.03613503841963413
ACH-000099,0.17475276198215234
ACH-000108,-0.2823551294575869
ACH-000113,0.036048325672816975
ACH-000116,-0.04436981880337329
ACH-000118,-0.03167531150390377
ACH-000120,0.18779875630615733
ACH-000123,-0.03066407436272764
ACH-000127,-0.01620308545909847
ACH-000128,-0.005679787929253834
ACH-000132,0.06962575062436853
ACH-000133,0.10571747398590957
ACH-000137,0.09524543848952416
ACH-000138,-0.058697938582997475
ACH-000142,0.04168132536610352
ACH-000143,0.01396489855112173
ACH-000146,0.08718325150842338
ACH-000148,0.1096460757828931
ACH-000150,0.03642343116418265
ACH-000152,-0.02189023943594352
ACH-000153,0.12675109829240075
ACH-000159,-0.0048092502267104474
ACH-000160,0.009459499474868356
ACH-000163,0.1199735848277526
ACH-000167,-0.2867207826016904
ACH-000168,-0.04199625676681425
ACH-000169,-0.01632907084724234
