,RPS20 (6224)
ACH-000004,-1.5088402505685867
ACH-000005,-1.247337417765736
ACH-000007,-1.493437123864795
ACH-000009,-1.6457528564165178
ACH-000011,-1.7787542318743237
ACH-000012,-1.5247428084874912
ACH-000013,-1.528680539691616
ACH-000014,-1.6663735396602295
ACH-000015,-1.4786708456640123
ACH-000017,-1.5175358500188036
ACH-000018,-1.4072895325250314
ACH-000019,-1.5673571052552175
ACH-000021,-1.4935065430950294
ACH-000022,-1.4258024232667297
ACH-000025,-1.4020344484024494
ACH-000028,-1.4634260753616657
ACH-000030,-1.7310789223209977
ACH-000035,-1.5779881069915254
ACH-000036,-1.4920642279350511
ACH-000037,-1.8906839171329104
ACH-000039,-1.4611101330279672
ACH-000040,-1.4791776091275812
ACH-000041,-1.558447014316242
ACH-000042,-1.494735411607642
ACH-000045,-1.5670829447526058
ACH-000047,-1.40978040949259
ACH-000052,-1.2706586608966026
ACH-000053,-1.541069136718741
ACH-000054,-1.6947611765359372
ACH-000055,-1.684816062208075
ACH-000060,-1.5251477540634788
ACH-000067,-1.5889529493336352
ACH-000070,-1.5706729629207692
ACH-000075,-1.2084151730324084
ACH-000078,-1.446849790976693
ACH-000082,-1.4395904967639517
ACH-000085,-1.636862739892733
ACH-000086,-1.556806737349966
ACH-000087,-1.5759603662791757
ACH-000092,-1.4876512114387257
ACH-000095,-1.5742465274053985
ACH-000097,-1.5950816570143396
ACH-000098,-1.42428417315967
ACH-000099,-1.5031279359756862
ACH-000108,-1.4287554812235277
ACH-000113,-1.5329916220760165
ACH-000116,-1.4379190059533495
ACH-000118,-1.6713384383793557
ACH-000120,-1.4552912896219945
ACH-000123,-1.5092718637153304
ACH-000127,-1.4971082881995506
ACH-000128,-1.6210130032271295
ACH-000132,-1.5323567068197677
ACH-000133,-1.5071963596934774
ACH-000137,-1.4160504375546252
ACH-000138,-1.5863561701863038
ACH-000142,-1.5625231711055028
ACH-000143,-1.4329867279765989
ACH-000146,-1.5223417355349518
ACH-000148,-1.661853572694313
ACH-000150,-1.7090443332136311
ACH-000152,-1.5356026229839157
ACH-000153,-1.749911650745009
ACH-000159,-1.5419027466888342
ACH-000160,-1.5135583404279835
ACH-000163,-1.3064513562651054
ACH-000167,-1.1456706828971894
ACH-000168,-1.4580628998476428
ACH-000169,-1.576458877211902
ACH-000178,-1.4608492165711962
ACH-000183,-1.4777418219872511
ACH-000188,-1.3487866889305498
ACH-000189,-1.4823445066526255
ACH-000190,-1.4290874157687463
ACH-000198,-1.5023244010478107
ACH-000203,-1.9652702278318928
ACH-000204,-1.4312353128925008
ACH-000206,-1.8762506303275868
ACH-000207,-1.7747684636822614
ACH-000208,-1.4881315399884667
ACH-000210,-1.4354908434776767
ACH-000211,-1.5601904989287034
ACH-000215,-1.448837082458202
ACH-000221,-1.5675202833639104
ACH-000222,-1.483872278087366
ACH-000223,-1.4295476257936015
ACH-000226,-1.5355654292448448
ACH-000227,-1.6580956021666242
ACH-000228,-1.5681048642420576
ACH-000231,-1.5290955942895728
ACH-000232,-1.5605067863466109
ACH-000233,-1.3795590344322428
ACH-000234,-1.7762760314596342
ACH-000235,-1.5763000627894732
ACH-000237,-1.2777382624231948
ACH-000238,-1.4133367799349763
ACH-000242,-1.2687078164233472
ACH-000243,-1.5577039651523792
ACH-000244,-1.61991065245383
ACH-000246,-1.4708239135218382
ACH-000248,-1.598492529931925
ACH-000250,-1.4530624987724898
ACH-000251,-1.79006126003692
ACH-000252,-1.4965205502791026
ACH-000253,-1.5188990287062132
ACH-000255,-1.5493290584024195
ACH-000256,-1.6452679186071282
ACH-000257,-1.491690495817258
ACH-000258,-1.1213201956954482
ACH-000259,-1.4961576386995858
ACH-000260,-1.5354630715926538
ACH-000261,-1.4533288556347437
ACH-000262,-1.6826868543269988
ACH-000263,-1.4810788429268098
ACH-000264,-1.3298711142578945
ACH-000265,-1.539002028687731
ACH-000266,-1.5196100671241437
ACH-000272,-1.5572313655955283
ACH-000274,-1.6821104177714592
ACH-000277,-1.3725000338201891
ACH-000278,-1.4636835741360628
ACH-000279,-1.5692938479394505
ACH-000280,-1.3993299867674165
ACH-000281,-1.5733677002224409
ACH-000288,-1.432601963171595
ACH-000291,-1.4856302927815672
ACH-000293,-2.0104214972712184
ACH-000294,-1.5694248918137337
ACH-000295,-1.1569944861178791
ACH-000296,-1.5755701399215434
ACH-000302,-1.6202562906778986
ACH-000304,-1.7092469903611518
ACH-000307,-1.422137714711366
ACH-000308,-1.5916933032296776
ACH-000310,-1.6212063000426131
ACH-000311,-1.6526975318027362
ACH-000312,-1.45195547471466
ACH-000315,-1.5436914730644598
ACH-000316,-1.607688996167252
ACH-000317,-1.6232433468777872
ACH-000318,-1.6449455237103583
ACH-000319,-1.1743461643296582
ACH-000320,-1.5417865103447586
ACH-000322,-1.3614009144085897
ACH-000323,-1.7462283864297334
ACH-000324,-1.5720759938417703
ACH-000329,-1.5565711561488442
ACH-000330,-1.209498128507087
ACH-000331,-1.5668916274621694
ACH-000332,-1.4226564389202103
ACH-000334,-1.5826450143273938
ACH-000335,-1.7548797443050512
ACH-000336,-1.5089596551491522
ACH-000337,-1.5922149930608367
ACH-000338,-1.7041741283995857
ACH-000339,-1.540198833905186
ACH-000341,-1.4284109421860904
ACH-000348,-1.5589597989730073
ACH-000350,-1.6056924819376048
ACH-000352,-1.2427681185053598
ACH-000356,-1.5957392996691795
ACH-000361,-1.6685062600402447
ACH-000362,-1.4457932483143776
ACH-000363,-1.4740688788146832
ACH-000364,-1.4795535780559361
ACH-000365,-1.4113239595079778
ACH-000366,-1.429774295867843
ACH-000368,-1.4226417075060895
ACH-000374,-1.4245093271983342
ACH-000375,-1.2891564690521822
ACH-000376,-1.557177391372678
ACH-000381,-1.5009848043689862
ACH-000383,-1.6151803996711565
ACH-000387,-1.4568138285076806
ACH-000389,-1.6672470716864656
ACH-000390,-1.4001675510175249
ACH-000393,-1.5657169071454131
ACH-000395,-1.4893899347964366
ACH-000396,-1.3865550783541942
ACH-000397,-1.8738923579966191
ACH-000401,-1.7037756894185516
ACH-000402,-1.6419242747876437
ACH-000403,-1.6901981443480736
ACH-000404,-1.4668964423582453
ACH-000406,-1.5091986005161708
ACH-000407,-1.5939300215904684
ACH-000408,-1.2559039040050994
ACH-000410,-1.451945250345141
ACH-000411,-1.4586449948255051
ACH-000414,-1.4762272232922016
ACH-000415,-1.4266796952909842
ACH-000416,-1.4193014394926802
ACH-000420,-1.386764470905203
ACH-000421,-1.2989103763988177
ACH-000424,-1.3815740598597852
ACH-000425,-1.4364814162303543
ACH-000426,-2.1587118833247736
ACH-000427,-1.5145866409565112
ACH-000433,-1.2921214353724741
ACH-000435,-1.4258259308067749
ACH-000436,-1.5840757399507228
ACH-000444,-1.2851125185350931
ACH-000445,-1.5410397735419177
ACH-000448,-1.4826255655625686
ACH-000450,-1.667768410841046
ACH-000452,-1.486956061775342
ACH-000454,-1.6969910880075991
ACH-000458,-1.4597155387863583
ACH-000459,-1.2650792028262097
ACH-000460,-1.577116447452364
ACH-000461,-1.1955427884207872
ACH-000463,-1.4511919923339534
ACH-000464,-1.4593284079388296
ACH-000466,-1.5641998009005007
ACH-000467,-1.5266524623980045
ACH-000468,-1.418440576091944
ACH-000469,-1.651362990210906
ACH-000470,-1.236006556160797
ACH-000471,-1.3922865653795051
ACH-000472,-1.5628193999301714
ACH-000473,-1.5909459802907269
ACH-000475,-1.4826815048655746
ACH-000476,-1.5184079543194808
ACH-000477,-1.7059017398096157
ACH-000479,-1.4818524451113788
ACH-000480,-1.3120314410658218
ACH-000481,-1.4913229742613554
ACH-000483,-1.7440369818278016
ACH-000484,-1.3218353533798146
ACH-000485,-1.5983900930953705
ACH-000486,-1.7860557329527256
ACH-000487,-1.5589627838922795
ACH-000488,-1.5386791322098226
ACH-000490,-1.3062874341333768
ACH-000491,-1.450828242926131
ACH-000495,-1.4167279930544117
ACH-000496,-1.5074185989573163
ACH-000499,-1.508943734079652
