,DMGDH (29958)
ACH-000004,0.2036305777014681
ACH-000005,-0.007441517338854987
ACH-000007,0.1548746996662067
ACH-000009,0.10663152406616068
ACH-000011,0.3516127512455232
ACH-000012,0.0411820946416336
ACH-000013,0.15605631395738975
ACH-000014,0.07677619053557544
ACH-000015,-0.04139367020020008
ACH-000017,0.13737704715348326
ACH-000018,0.13332733794714247
ACH-000019,0.11018219358988393
ACH-000021,-0.0541727196385486
ACH-000022,0.111373316363422
ACH-000025,0.1515227344492821
ACH-000028,0.09582890628780716
ACH-000030,0.07361395102958568
ACH-000035,0.20601724111355832
ACH-000036,0.2459052414365184
ACH-000037,0.13229007372914606
ACH-000039,0.04565113359992288
ACH-000040,0.10582173640589668
ACH-000041,0.09681308110756437
ACH-000042,0.044062098713147285
ACH-000045,0.13910593866314755
ACH-000047,0.05816025697076646
ACH-000052,0.05348282435253336
ACH-000053,0.015723650749796703
ACH-000054,-0.011059232807497344
ACH-000055,0.23150945714156246
ACH-000060,0.18754623209793025
ACH-000067,0.11655918981864348
ACH-000070,0.1439534488774547
ACH-000075,0.2079735411366588
ACH-000078,0.1193999379018287
ACH-000082,0.14274661491930565
ACH-000085,0.10782444229663314
ACH-000086,0.0581288130651277
ACH-000087,0.13345565935407588
ACH-000092,0.07535285957267583
ACH-000095,0.111056598292384
ACH-000097,0.11913363990944885
ACH-000098,0.08466077030866975
ACH-000099,0.1774822486430736
ACH-000108,0.0054047114749232105
ACH-000113,0.09138818727176527
ACH-000116,0.1471634070003943
ACH-000118,0.1294650479628659
ACH-000120,0.14988862660553556
ACH-000123,0.08618062953828239
ACH-000127,0.09091398977240038
ACH-000128,0.05126469640251365
ACH-000132,0.06938889086510291
ACH-000133,0.13207230315389673
ACH-000137,0.05985079194804761
ACH-000138,0.16742319684125914
ACH-000142,0.0760064060411169
ACH-000143,0.2352219078975353
ACH-000146,0.10663590344185336
ACH-000148,0.1084803889073052
ACH-000150,0.19609540511152213
ACH-000152,0.1707592719558568
ACH-000153,0.07750868424416776
ACH-000159,0.13494333333660227
ACH-000160,0.0526319083114313
ACH-000163,-0.0023826255728827237
ACH-000167,-0.06417158283610268
ACH-000168,0.15050543268753944
ACH-000169,0.04756209035714206
ACH-000178,0.1558709511892102
ACH-000183,0.09801308410590433
ACH-000188,0.07275203793781483
ACH-000189,0.14135063721709634
ACH-000190,0.03166381006974928
ACH-000198,0.11541031504928548
ACH-000203,0.28547019130122675
ACH-000204,0.06051830545696681
ACH-000206,0.2748221729998542
ACH-000207,0.06287532990966734
ACH-000208,0.1743481878508608
ACH-000210,0.06526890422630689
ACH-000211,0.11996786378789588
ACH-000215,0.13507527365183136
ACH-000221,0.17120106290415074
ACH-000222,0.08081078498429728
ACH-000223,0.2025198057465586
ACH-000226,0.1558283898048639
ACH-000227,0.15781468338916496
ACH-000228,0.13445689921417472
ACH-000231,0.13022462087798936
ACH-000232,0.09861546225051444
ACH-000233,0.15332838083112124
ACH-000234,0.15392022242312314
ACH-000235,0.0844459119346421
ACH-000237,0.11407692725104494
ACH-000238,0.09333724243786083
ACH-000242,0.12211087199379815
ACH-000243,0.11871141460694805
ACH-000244,0.26988686919080496
ACH-000246,0.11419044546060968
ACH-000248,0.16187219760815744
ACH-000250,0.15834475146045862
ACH-000251,0.11780627100121174
ACH-000252,0.22303967550814147
ACH-000253,0.12996500686854115
ACH-000255,0.06449520868370433
ACH-000256,0.05547630598982853
ACH-000257,-0.12684283864059684
ACH-000258,0.15641939932447227
ACH-000259,0.16169030466826434
ACH-000260,0.12976813116146846
ACH-000261,0.12031395451047212
ACH-000262,0.1745078144299529
ACH-000263,-0.05382568887233515
ACH-000264,0.06492830202292457
ACH-000265,0.09397779748699626
ACH-000266,0.1351923445822384
ACH-000272,0.1822069986093932
ACH-000274,0.08179120309471144
ACH-000277,0.12185547078162035
ACH-000278,0.11891763212320995
ACH-000279,0.04332968948737268
ACH-000280,0.14758521587206588
ACH-000281,0.15136464672946906
ACH-000288,0.060313258613793524
ACH-000291,0.11769768545196355
ACH-000293,0.14321566181267134
ACH-000294,0.0826566088254398
ACH-000295,-0.20171759451399854
ACH-000296,0.018917097291125683
ACH-000302,0.09930044435317296
ACH-000304,0.33250526583123635
ACH-000307,0.029685343319501938
ACH-000308,0.12964317120272711
ACH-000310,0.09945635430315196
ACH-000311,0.2267946289964133
ACH-000312,0.1668322844338634
ACH-000315,0.16579041734926844
ACH-000316,0.1959876290163248
ACH-000317,0.11051417511506856
ACH-000318,0.22370095633491927
ACH-000319,0.11170708717997242
ACH-000320,0.004691571453641599
ACH-000322,0.2606338538084733
ACH-000323,0.2743138018008286
ACH-000324,0.16196011755823048
ACH-000329,0.06446846682792665
ACH-000330,0.14188865896084085
ACH-000331,0.07954130076042258
ACH-000332,0.1588287192802755
ACH-000334,0.03653730909843994
ACH-000335,0.1722785611187355
ACH-000336,0.1451932893653098
ACH-000337,0.2623307892933382
ACH-000338,-0.09717553203320634
ACH-000339,0.15864178360618078
ACH-000341,0.15862608917462792
ACH-000348,0.01759971061170051
ACH-000350,0.06370771692569438
ACH-000352,0.2600040227020117
ACH-000356,0.08977284084154523
ACH-000361,0.09960129275916256
ACH-000362,0.14193965935308964
ACH-000363,0.0029508017391286613
ACH-000364,0.17944186037290344
ACH-000365,0.07863079427544606
ACH-000366,0.06133245083686946
ACH-000368,0.08005757577770388
ACH-000374,0.10985481053479196
ACH-000375,0.04971457278169287
ACH-000376,0.08866250957296495
ACH-000381,0.0629707916873986
ACH-000383,0.13706407751978722
ACH-000387,0.05459901319366444
ACH-000389,0.19029130966114613
ACH-000390,0.09258631452673212
ACH-000393,0.07704092757146178
ACH-000395,0.15848817482734598
ACH-000396,0.2625420764359372
ACH-000397,0.08744031769385151
ACH-000401,-0.08799909185839491
ACH-000402,0.22198120067038904
ACH-000403,0.11555833207307856
ACH-000404,-0.01368275114398582
ACH-000406,0.1282028472496153
ACH-000407,0.037143615010570834
ACH-000408,0.18852667134730736
ACH-000410,0.052462000560811836
ACH-000411,0.23990130703574905
ACH-000414,0.1492058111682486
ACH-000415,0.08570709475645402
ACH-000416,0.1776862175855174
ACH-000420,0.10477325824204807
ACH-000421,0.1536748648375347
ACH-000424,-0.011517280764903095
ACH-000425,0.05093216688070418
ACH-000426,0.11836382803000747
ACH-000427,0.08744243029935372
ACH-000433,0.06702948766581222
ACH-000435,0.3638489085772731
ACH-000436,0.26647480282385205
ACH-000444,0.13524116878134984
ACH-000445,0.1522051975216408
ACH-000448,0.2441133167697001
ACH-000450,-0.021760906934137188
ACH-000452,0.15618804206883086
ACH-000454,0.0791184063370902
ACH-000458,0.15401148245082216
ACH-000459,0.21074541842864986
ACH-000460,0.07877310869105597
ACH-000461,0.14303078247220066
ACH-000463,0.09804553685670234
ACH-000464,0.2384504085576209
ACH-000466,0.0954306708334513
ACH-000467,0.16575611375439994
ACH-000468,0.0469418660003523
ACH-000469,0.19234500872248952
ACH-000470,0.03612577575536057
ACH-000471,0.24410883923586146
ACH-000472,0.09887435385017776
ACH-000473,0.15524078792710078
ACH-000475,0.12147973341334972
ACH-000476,0.07098625325972131
ACH-000477,0.20101810548604926
ACH-000479,-0.08717395499231961
ACH-000480,0.12205019323559473
ACH-000481,0.05809567463444714
ACH-000483,0.061994561478911664
ACH-000484,0.22158168650397111
ACH-000485,0.11119937400809356
ACH-000486,0.17690118367242916
ACH-000487,0.05037337272366279
ACH-000488,0.0795538075685753
ACH-000490,0.09028846276579088
ACH-000491,-0.08001383450730809
ACH-000495,0.20044253685801972
ACH-000496,0.10977357585636012
ACH-000499,0.3344425991737734
ACH-000500,-0.08572190739866413
ACH-000502,0.16557517889109413
ACH-000503,0.1215640456492092
ACH-000505,0.12982365930091266
ACH-000507,0.18772832373223425
